raw_value,category,numeric_value
27,numeric,27.0
36/100,numeric_fraction,36.0
77,numeric,77.0
42,numeric,42.0
58,numeric,58.0
126,numeric,126.0
87,numeric,87.0
84,numeric,84.0
38,numeric,38.0
83,numeric,83.0
,missing,
50,numeric,50.0
229,numeric,229.0
54,numeric,54.0
12,numeric,12.0
79,numeric,79.0
21,numeric,21.0
67,numeric,67.0
62,numeric,62.0
63,numeric,63.0
-7,numeric,-7.0
31,numeric,31.0
77,numeric,77.0
36,numeric,36.0
49,numeric,49.0
50,numeric,50.0
66,numeric,66.0
46,numeric,46.0
4,numeric,4.0
12,numeric,12.0
32,numeric,32.0
Low,categorical_risk,
184,numeric,184.0
2,numeric,2.0
96,numeric,96.0
55,numeric,55.0
medium,categorical_risk,
31,numeric,31.0
,missing,
74,numeric,74.0
56/100,numeric_fraction,56.0
64,numeric,64.0
27,numeric,27.0
-9,numeric,-9.0
,missing,
2,numeric,2.0
-1,numeric,-1.0
43,numeric,43.0
65,numeric,65.0
67,numeric,67.0
,missing,
90,numeric,90.0
182,numeric,182.0
-2,numeric,-2.0
17,numeric,17.0
68,numeric,68.0
17/100,numeric_fraction,17.0
28,numeric,28.0
34,numeric,34.0
67,numeric,67.0
56,numeric,56.0
,missing,
60,numeric,60.0
227,numeric,227.0
6,numeric,6.0
10/100,numeric_fraction,10.0
49,numeric,49.0
33,numeric,33.0
65,numeric,65.0
42,numeric,42.0
28,numeric,28.0
61,numeric,61.0
100,numeric,100.0
20,numeric,20.0
20,numeric,20.0
22,numeric,22.0
22,numeric,22.0
,missing,
56,numeric,56.0
24,numeric,24.0
,missing,
-10,numeric,-10.0
84,numeric,84.0
27,numeric,27.0
51/100,numeric_fraction,51.0
-6,numeric,-6.0
38,numeric,38.0
50,numeric,50.0
71/100,numeric_fraction,71.0
73,numeric,73.0
35,numeric,35.0
25,numeric,25.0
83,numeric,83.0
58/100,numeric_fraction,58.0
50,numeric,50.0
22,numeric,22.0
31,numeric,31.0
92,numeric,92.0
17,numeric,17.0
114,numeric,114.0
51,numeric,51.0
151,numeric,151.0
83,numeric,83.0
49,numeric,49.0
7,numeric,7.0
43,numeric,43.0
98,numeric,98.0
15,numeric,15.0
-2,numeric,-2.0
83,numeric,83.0
11,numeric,11.0
-8,numeric,-8.0
medium,categorical_risk,
98,numeric,98.0
60,numeric,60.0
209,numeric,209.0
55,numeric,55.0
,missing,
15,numeric,15.0
68/100,numeric_fraction,68.0
61,numeric,61.0
85,numeric,85.0
84,numeric,84.0
48,numeric,48.0
18,numeric,18.0
99,numeric,99.0
39,numeric,39.0
69,numeric,69.0
30/100,numeric_fraction,30.0
1,numeric,1.0
71,numeric,71.0
26,numeric,26.0
35,numeric,35.0
30,numeric,30.0
64,numeric,64.0
26,numeric,26.0
148,numeric,148.0
68,numeric,68.0
50,numeric,50.0
147,numeric,147.0
High,categorical_risk,
100,numeric,100.0
Low,categorical_risk,
11,numeric,11.0
98,numeric,98.0
159,numeric,159.0
61,numeric,61.0
58,numeric,58.0
15,numeric,15.0
88,numeric,88.0
-4,numeric,-4.0
65,numeric,65.0
23,numeric,23.0
30,numeric,30.0
-8,numeric,-8.0
,missing,
63,numeric,63.0
51/100,numeric_fraction,51.0
99,numeric,99.0
29,numeric,29.0
22,numeric,22.0
42,numeric,42.0
78,numeric,78.0
80,numeric,80.0
-6,numeric,-6.0
-8,numeric,-8.0
34,numeric,34.0
HIGH,categorical_risk,
47,numeric,47.0
61,numeric,61.0
60/100,numeric_fraction,60.0
0,numeric,0.0
49,numeric,49.0
-2,numeric,-2.0
71,numeric,71.0
121,numeric,121.0
98,numeric,98.0
50,numeric,50.0
43/100,numeric_fraction,43.0
48,numeric,48.0
42,numeric,42.0
84,numeric,84.0
42,numeric,42.0
114,numeric,114.0
Medium,categorical_risk,
46,numeric,46.0
medium,categorical_risk,
50,numeric,50.0
40,numeric,40.0
39,numeric,39.0
83/100,numeric_fraction,83.0
31,numeric,31.0
172,numeric,172.0
20,numeric,20.0
84,numeric,84.0
38,numeric,38.0
58,numeric,58.0
53,numeric,53.0
9,numeric,9.0
49,numeric,49.0
,missing,
34,numeric,34.0
Medium,categorical_risk,
34,numeric,34.0
65,numeric,65.0
80,numeric,80.0
-10,numeric,-10.0
High,categorical_risk,
107,numeric,107.0
55,numeric,55.0
13,numeric,13.0
87,numeric,87.0
15,numeric,15.0
204,numeric,204.0
47,numeric,47.0
Low,categorical_risk,
64,numeric,64.0
-9,numeric,-9.0
94,numeric,94.0
76,numeric,76.0
90,numeric,90.0
-9,numeric,-9.0
142,numeric,142.0
16,numeric,16.0
15,numeric,15.0
17,numeric,17.0
10,numeric,10.0
16,numeric,16.0
75,numeric,75.0
-7,numeric,-7.0
25,numeric,25.0
31,numeric,31.0
30,numeric,30.0
2,numeric,2.0
21,numeric,21.0
73,numeric,73.0
61,numeric,61.0
77,numeric,77.0
24,numeric,24.0
14,numeric,14.0
10,numeric,10.0
13,numeric,13.0
-6,numeric,-6.0
70,numeric,70.0
,missing,
48,numeric,48.0
-7,numeric,-7.0
HIGH,categorical_risk,
Medium,categorical_risk,
23,numeric,23.0
5,numeric,5.0
18/100,numeric_fraction,18.0
61,numeric,61.0
43,numeric,43.0
71/100,numeric_fraction,71.0
,missing,
40,numeric,40.0
41/100,numeric_fraction,41.0
26,numeric,26.0
41,numeric,41.0
61,numeric,61.0
21,numeric,21.0
76,numeric,76.0
22,numeric,22.0
95,numeric,95.0
35,numeric,35.0
87,numeric,87.0
12,numeric,12.0
29,numeric,29.0
85,numeric,85.0
46,numeric,46.0
164,numeric,164.0
42/100,numeric_fraction,42.0
27,numeric,27.0
,missing,
98/100,numeric_fraction,98.0
98,numeric,98.0
148,numeric,148.0
9,numeric,9.0
-5,numeric,-5.0
90,numeric,90.0
Medium,categorical_risk,
88,numeric,88.0
86,numeric,86.0
34,numeric,34.0
2,numeric,2.0
60,numeric,60.0
34,numeric,34.0
87,numeric,87.0
53,numeric,53.0
,missing,
-6,numeric,-6.0
41,numeric,41.0
39/100,numeric_fraction,39.0
16,numeric,16.0
91/100,numeric_fraction,91.0
76,numeric,76.0
77,numeric,77.0
163,numeric,163.0
65,numeric,65.0
2,numeric,2.0
49,numeric,49.0
HIGH,categorical_risk,
80,numeric,80.0
56,numeric,56.0
95/100,numeric_fraction,95.0
86/100,numeric_fraction,86.0
21,numeric,21.0
48,numeric,48.0
120,numeric,120.0
5,numeric,5.0
,missing,
54,numeric,54.0
60,numeric,60.0
18,numeric,18.0
-9,numeric,-9.0
244,numeric,244.0
Low,categorical_risk,
85,numeric,85.0
23,numeric,23.0
39,numeric,39.0
4/100,numeric_fraction,4.0
98,numeric,98.0
HIGH,categorical_risk,
88,numeric,88.0
58,numeric,58.0
141,numeric,141.0
45/100,numeric_fraction,45.0
168,numeric,168.0
57,numeric,57.0
86,numeric,86.0
22,numeric,22.0
33,numeric,33.0
35,numeric,35.0
121,numeric,121.0
78,numeric,78.0
56/100,numeric_fraction,56.0
66,numeric,66.0
69,numeric,69.0
,missing,
30,numeric,30.0
59,numeric,59.0
81,numeric,81.0
-2,numeric,-2.0
99,numeric,99.0
46,numeric,46.0
,missing,
-6,numeric,-6.0
HIGH,categorical_risk,
39/100,numeric_fraction,39.0
96,numeric,96.0
75,numeric,75.0
1,numeric,1.0
16,numeric,16.0
15,numeric,15.0
7,numeric,7.0
-7,numeric,-7.0
68,numeric,68.0
95,numeric,95.0
76/100,numeric_fraction,76.0
HIGH,categorical_risk,
,missing,
50/100,numeric_fraction,50.0
95,numeric,95.0
High,categorical_risk,
201,numeric,201.0
107,numeric,107.0
140,numeric,140.0
72,numeric,72.0
23,numeric,23.0
42,numeric,42.0
64,numeric,64.0
93,numeric,93.0
HIGH,categorical_risk,
Low,categorical_risk,
26,numeric,26.0
181,numeric,181.0
79,numeric,79.0
45,numeric,45.0
25/100,numeric_fraction,25.0
23,numeric,23.0
47/100,numeric_fraction,47.0
234,numeric,234.0
76,numeric,76.0
70,numeric,70.0
238,numeric,238.0
22/100,numeric_fraction,22.0
68,numeric,68.0
83,numeric,83.0
98,numeric,98.0
37,numeric,37.0
5,numeric,5.0
11,numeric,11.0
59,numeric,59.0
70,numeric,70.0
25,numeric,25.0
22,numeric,22.0
96,numeric,96.0
59/100,numeric_fraction,59.0
61,numeric,61.0
36,numeric,36.0
High,categorical_risk,
92,numeric,92.0
39,numeric,39.0
85,numeric,85.0
25,numeric,25.0
26,numeric,26.0
High,categorical_risk,
3,numeric,3.0
10,numeric,10.0
69,numeric,69.0
87,numeric,87.0
64,numeric,64.0
223,numeric,223.0
57,numeric,57.0
173,numeric,173.0
61,numeric,61.0
83,numeric,83.0
34,numeric,34.0
93,numeric,93.0
55,numeric,55.0
44,numeric,44.0
3,numeric,3.0
Medium,categorical_risk,
20,numeric,20.0
1,numeric,1.0
210,numeric,210.0
43,numeric,43.0
Low,categorical_risk,
3,numeric,3.0
39,numeric,39.0
4,numeric,4.0
73,numeric,73.0
43,numeric,43.0
64,numeric,64.0
54,numeric,54.0
67,numeric,67.0
95,numeric,95.0
33,numeric,33.0
46,numeric,46.0
medium,categorical_risk,
91,numeric,91.0
-2,numeric,-2.0
46,numeric,46.0
212,numeric,212.0
30,numeric,30.0
18,numeric,18.0
78,numeric,78.0
,missing,
68,numeric,68.0
63,numeric,63.0
89,numeric,89.0
71,numeric,71.0
87,numeric,87.0
51/100,numeric_fraction,51.0
90,numeric,90.0
4,numeric,4.0
91,numeric,91.0
67,numeric,67.0
Low,categorical_risk,
,missing,
27,numeric,27.0
-10,numeric,-10.0
161,numeric,161.0
HIGH,categorical_risk,
176,numeric,176.0
32,numeric,32.0
27,numeric,27.0
17,numeric,17.0
193,numeric,193.0
29,numeric,29.0
27,numeric,27.0
74,numeric,74.0
73,numeric,73.0
69,numeric,69.0
38,numeric,38.0
11,numeric,11.0
24,numeric,24.0
194,numeric,194.0
71,numeric,71.0
59,numeric,59.0
HIGH,categorical_risk,
26,numeric,26.0
medium,categorical_risk,
26,numeric,26.0
78,numeric,78.0
66,numeric,66.0
49,numeric,49.0
-1,numeric,-1.0
82,numeric,82.0
56,numeric,56.0
24,numeric,24.0
69,numeric,69.0
-3,numeric,-3.0
11,numeric,11.0
17,numeric,17.0
91,numeric,91.0
25,numeric,25.0
78,numeric,78.0
Medium,categorical_risk,
55,numeric,55.0
14,numeric,14.0
Medium,categorical_risk,
65,numeric,65.0
69,numeric,69.0
33,numeric,33.0
55,numeric,55.0
39/100,numeric_fraction,39.0
213,numeric,213.0
19,numeric,19.0
26/100,numeric_fraction,26.0
66,numeric,66.0
57,numeric,57.0
82,numeric,82.0
73,numeric,73.0
20,numeric,20.0
91/100,numeric_fraction,91.0
12,numeric,12.0
82,numeric,82.0
57,numeric,57.0
97,numeric,97.0
64,numeric,64.0
58,numeric,58.0
medium,categorical_risk,
24,numeric,24.0
32,numeric,32.0
71,numeric,71.0
49/100,numeric_fraction,49.0
-10,numeric,-10.0
Medium,categorical_risk,
25,numeric,25.0
,missing,
99/100,numeric_fraction,99.0
,missing,
71,numeric,71.0
Medium,categorical_risk,
23,numeric,23.0
45,numeric,45.0
31,numeric,31.0
16,numeric,16.0
79,numeric,79.0
126,numeric,126.0
87,numeric,87.0
-7,numeric,-7.0
71,numeric,71.0
-7,numeric,-7.0
19,numeric,19.0
,missing,
Medium,categorical_risk,
75,numeric,75.0
28,numeric,28.0
141,numeric,141.0
27,numeric,27.0
7,numeric,7.0
88,numeric,88.0
212,numeric,212.0
-7,numeric,-7.0
40,numeric,40.0
56,numeric,56.0
-8,numeric,-8.0
95/100,numeric_fraction,95.0
76,numeric,76.0
5,numeric,5.0
79/100,numeric_fraction,79.0
83,numeric,83.0
112,numeric,112.0
56/100,numeric_fraction,56.0
7,numeric,7.0
1,numeric,1.0
-4,numeric,-4.0
96,numeric,96.0
26,numeric,26.0
,missing,
29,numeric,29.0
26,numeric,26.0
55,numeric,55.0
19,numeric,19.0
92,numeric,92.0
57,numeric,57.0
218,numeric,218.0
-3,numeric,-3.0
49,numeric,49.0
,missing,
30,numeric,30.0
20,numeric,20.0
121,numeric,121.0
97/100,numeric_fraction,97.0
74,numeric,74.0
High,categorical_risk,
65,numeric,65.0
64,numeric,64.0
6,numeric,6.0
44,numeric,44.0
73,numeric,73.0
medium,categorical_risk,
46,numeric,46.0
61,numeric,61.0
87,numeric,87.0
42,numeric,42.0
67,numeric,67.0
28,numeric,28.0
20,numeric,20.0
,missing,
91,numeric,91.0
126,numeric,126.0
84,numeric,84.0
-9,numeric,-9.0
66,numeric,66.0
-2,numeric,-2.0
,missing,
34,numeric,34.0
176,numeric,176.0
58,numeric,58.0
83/100,numeric_fraction,83.0
-3,numeric,-3.0
High,categorical_risk,
35,numeric,35.0
180,numeric,180.0
54,numeric,54.0
241,numeric,241.0
49,numeric,49.0
74,numeric,74.0
18,numeric,18.0
74,numeric,74.0
27,numeric,27.0
68,numeric,68.0
95,numeric,95.0
-2,numeric,-2.0
100,numeric,100.0
57,numeric,57.0
89/100,numeric_fraction,89.0
72,numeric,72.0
7,numeric,7.0
-4,numeric,-4.0
242,numeric,242.0
99,numeric,99.0
41/100,numeric_fraction,41.0
7,numeric,7.0
29,numeric,29.0
97,numeric,97.0
43,numeric,43.0
60,numeric,60.0
32,numeric,32.0
100/100,numeric_fraction,100.0
55,numeric,55.0
30,numeric,30.0
91,numeric,91.0
,missing,
96/100,numeric_fraction,96.0
92,numeric,92.0
56/100,numeric_fraction,56.0
medium,categorical_risk,
Low,categorical_risk,
55,numeric,55.0
79,numeric,79.0
58,numeric,58.0
56,numeric,56.0
75,numeric,75.0
159,numeric,159.0
,missing,
78,numeric,78.0
65,numeric,65.0
83,numeric,83.0
2,numeric,2.0
73,numeric,73.0
6,numeric,6.0
33,numeric,33.0
64,numeric,64.0
1,numeric,1.0
96,numeric,96.0
,missing,
49/100,numeric_fraction,49.0
70/100,numeric_fraction,70.0
10,numeric,10.0
13,numeric,13.0
88/100,numeric_fraction,88.0
164,numeric,164.0
21,numeric,21.0
37/100,numeric_fraction,37.0
143,numeric,143.0
3,numeric,3.0
79/100,numeric_fraction,79.0
57,numeric,57.0
66,numeric,66.0
,missing,
48,numeric,48.0
24/100,numeric_fraction,24.0
High,categorical_risk,
68,numeric,68.0
18,numeric,18.0
29,numeric,29.0
59,numeric,59.0
90,numeric,90.0
96,numeric,96.0
98,numeric,98.0
32,numeric,32.0
25,numeric,25.0
213,numeric,213.0
-9,numeric,-9.0
18,numeric,18.0
7,numeric,7.0
73,numeric,73.0
Low,categorical_risk,
45,numeric,45.0
Low,categorical_risk,
80,numeric,80.0
60,numeric,60.0
48,numeric,48.0
3,numeric,3.0
17,numeric,17.0
,missing,
medium,categorical_risk,
19,numeric,19.0
34,numeric,34.0
67,numeric,67.0
57/100,numeric_fraction,57.0
4,numeric,4.0
86,numeric,86.0
6,numeric,6.0
70,numeric,70.0
81,numeric,81.0
18,numeric,18.0
Medium,categorical_risk,
104,numeric,104.0
HIGH,categorical_risk,
121,numeric,121.0
72,numeric,72.0
135,numeric,135.0
24,numeric,24.0
9,numeric,9.0
30,numeric,30.0
72/100,numeric_fraction,72.0
43,numeric,43.0
15,numeric,15.0
12,numeric,12.0
80,numeric,80.0
120,numeric,120.0
24,numeric,24.0
Low,categorical_risk,
67,numeric,67.0
91/100,numeric_fraction,91.0
149,numeric,149.0
16,numeric,16.0
158,numeric,158.0
86,numeric,86.0
,missing,
,missing,
31,numeric,31.0
20,numeric,20.0
88,numeric,88.0
29,numeric,29.0
48,numeric,48.0
16,numeric,16.0
15/100,numeric_fraction,15.0
63,numeric,63.0
41,numeric,41.0
45,numeric,45.0
157,numeric,157.0
-1,numeric,-1.0
2,numeric,2.0
86,numeric,86.0
57,numeric,57.0
69,numeric,69.0
2,numeric,2.0
81,numeric,81.0
164,numeric,164.0
28,numeric,28.0
71,numeric,71.0
72,numeric,72.0
83,numeric,83.0
75,numeric,75.0
,missing,
83,numeric,83.0
88,numeric,88.0
144,numeric,144.0
Low,categorical_risk,
156,numeric,156.0
28,numeric,28.0
76,numeric,76.0
88,numeric,88.0
73,numeric,73.0
41,numeric,41.0
78,numeric,78.0
87,numeric,87.0
HIGH,categorical_risk,
33,numeric,33.0
59,numeric,59.0
84,numeric,84.0
14,numeric,14.0
47,numeric,47.0
1,numeric,1.0
185,numeric,185.0
10,numeric,10.0
16,numeric,16.0
112,numeric,112.0
92,numeric,92.0
42,numeric,42.0
40,numeric,40.0
30,numeric,30.0
42,numeric,42.0
94,numeric,94.0
49,numeric,49.0
23,numeric,23.0
56,numeric,56.0
High,categorical_risk,
28,numeric,28.0
,missing,
32,numeric,32.0
92,numeric,92.0
34,numeric,34.0
21,numeric,21.0
,missing,
45,numeric,45.0
High,categorical_risk,
7,numeric,7.0
7,numeric,7.0
74,numeric,74.0
46/100,numeric_fraction,46.0
31,numeric,31.0
,missing,
17,numeric,17.0
13,numeric,13.0
67,numeric,67.0
35/100,numeric_fraction,35.0
99,numeric,99.0
92,numeric,92.0
73,numeric,73.0
69,numeric,69.0
57,numeric,57.0
18,numeric,18.0
29/100,numeric_fraction,29.0
242,numeric,242.0
,missing,
99,numeric,99.0
84,numeric,84.0
42,numeric,42.0
21,numeric,21.0
99,numeric,99.0
70,numeric,70.0
27,numeric,27.0
87/100,numeric_fraction,87.0
63,numeric,63.0
75,numeric,75.0
21,numeric,21.0
High,categorical_risk,
78,numeric,78.0
71,numeric,71.0
,missing,
,missing,
Medium,categorical_risk,
Medium,categorical_risk,
-8,numeric,-8.0
38,numeric,38.0
62,numeric,62.0
80,numeric,80.0
63,numeric,63.0
51,numeric,51.0
,missing,
47,numeric,47.0
162,numeric,162.0
22,numeric,22.0
86,numeric,86.0
-4,numeric,-4.0
69,numeric,69.0
medium,categorical_risk,
39,numeric,39.0
68,numeric,68.0
94,numeric,94.0
34,numeric,34.0
45,numeric,45.0
14,numeric,14.0
62,numeric,62.0
0,numeric,0.0
7,numeric,7.0
99,numeric,99.0
224,numeric,224.0
7,numeric,7.0
28,numeric,28.0
15,numeric,15.0
65,numeric,65.0
38,numeric,38.0
36,numeric,36.0
-2,numeric,-2.0
5,numeric,5.0
,missing,
-10,numeric,-10.0
58,numeric,58.0
29,numeric,29.0
152,numeric,152.0
190,numeric,190.0
51,numeric,51.0
72,numeric,72.0
74,numeric,74.0
7,numeric,7.0
30,numeric,30.0
99,numeric,99.0
,missing,
64,numeric,64.0
187,numeric,187.0
54,numeric,54.0
20,numeric,20.0
89,numeric,89.0
64,numeric,64.0
High,categorical_risk,
41,numeric,41.0
57,numeric,57.0
medium,categorical_risk,
133,numeric,133.0
73,numeric,73.0
,missing,
-3,numeric,-3.0
8,numeric,8.0
12,numeric,12.0
35,numeric,35.0
148,numeric,148.0
50,numeric,50.0
95,numeric,95.0
-9,numeric,-9.0
55,numeric,55.0
7/100,numeric_fraction,7.0
112,numeric,112.0
59,numeric,59.0
100,numeric,100.0
9,numeric,9.0
4,numeric,4.0
180,numeric,180.0
60,numeric,60.0
250,numeric,250.0
90,numeric,90.0
,missing,
70,numeric,70.0
69,numeric,69.0
1/100,numeric_fraction,1.0
34,numeric,34.0
48,numeric,48.0
83,numeric,83.0
Low,categorical_risk,
28,numeric,28.0
99,numeric,99.0
-10,numeric,-10.0
21,numeric,21.0
13,numeric,13.0
46,numeric,46.0
-6,numeric,-6.0
13,numeric,13.0
5,numeric,5.0
41,numeric,41.0
63,numeric,63.0
72,numeric,72.0
11,numeric,11.0
91,numeric,91.0
High,categorical_risk,
68,numeric,68.0
59,numeric,59.0
73,numeric,73.0
67,numeric,67.0
98,numeric,98.0
96,numeric,96.0
57,numeric,57.0
73,numeric,73.0
163,numeric,163.0
70,numeric,70.0
84,numeric,84.0
22,numeric,22.0
194,numeric,194.0
3,numeric,3.0
45,numeric,45.0
70,numeric,70.0
58,numeric,58.0
35,numeric,35.0
,missing,
87,numeric,87.0
35,numeric,35.0
85/100,numeric_fraction,85.0
96/100,numeric_fraction,96.0
36,numeric,36.0
31,numeric,31.0
86,numeric,86.0
51/100,numeric_fraction,51.0
High,categorical_risk,
90,numeric,90.0
84,numeric,84.0
71,numeric,71.0
68,numeric,68.0
60/100,numeric_fraction,60.0
23/100,numeric_fraction,23.0
65,numeric,65.0
-4,numeric,-4.0
8,numeric,8.0
69,numeric,69.0
18,numeric,18.0
9,numeric,9.0
medium,categorical_risk,
45,numeric,45.0
34/100,numeric_fraction,34.0
10,numeric,10.0
21/100,numeric_fraction,21.0
41,numeric,41.0
66,numeric,66.0
60,numeric,60.0
98,numeric,98.0
46,numeric,46.0
15,numeric,15.0
28,numeric,28.0
59,numeric,59.0
15,numeric,15.0
48,numeric,48.0
87,numeric,87.0
69,numeric,69.0
13,numeric,13.0
38,numeric,38.0
15,numeric,15.0
medium,categorical_risk,
-1,numeric,-1.0
80,numeric,80.0
69,numeric,69.0
90,numeric,90.0
66/100,numeric_fraction,66.0
87,numeric,87.0
0,numeric,0.0
19,numeric,19.0
143,numeric,143.0
-4,numeric,-4.0
61/100,numeric_fraction,61.0
62,numeric,62.0
Medium,categorical_risk,
0/100,numeric_fraction,0.0
90,numeric,90.0
High,categorical_risk,
,missing,
42,numeric,42.0
143,numeric,143.0
30/100,numeric_fraction,30.0
75,numeric,75.0
84,numeric,84.0
74,numeric,74.0
97,numeric,97.0
Medium,categorical_risk,
22/100,numeric_fraction,22.0
37,numeric,37.0
80,numeric,80.0
65,numeric,65.0
2,numeric,2.0
88/100,numeric_fraction,88.0
87,numeric,87.0
176,numeric,176.0
145,numeric,145.0
29,numeric,29.0
95,numeric,95.0
21,numeric,21.0
42,numeric,42.0
11/100,numeric_fraction,11.0
49,numeric,49.0
12,numeric,12.0
79,numeric,79.0
2,numeric,2.0
85,numeric,85.0
118,numeric,118.0
-10,numeric,-10.0
10,numeric,10.0
76,numeric,76.0
44,numeric,44.0
47,numeric,47.0
67,numeric,67.0
1,numeric,1.0
90,numeric,90.0
0,numeric,0.0
Medium,categorical_risk,
17,numeric,17.0
10,numeric,10.0
-5,numeric,-5.0
65,numeric,65.0
28,numeric,28.0
80,numeric,80.0
75,numeric,75.0
,missing,
70,numeric,70.0
21,numeric,21.0
36,numeric,36.0
81/100,numeric_fraction,81.0
154,numeric,154.0
87,numeric,87.0
48,numeric,48.0
86,numeric,86.0
81,numeric,81.0
-6,numeric,-6.0
43,numeric,43.0
8,numeric,8.0
2,numeric,2.0
164,numeric,164.0
36,numeric,36.0
9,numeric,9.0
76,numeric,76.0
17/100,numeric_fraction,17.0
0,numeric,0.0
28,numeric,28.0
HIGH,categorical_risk,
100,numeric,100.0
High,categorical_risk,
1,numeric,1.0
90,numeric,90.0
86/100,numeric_fraction,86.0
83,numeric,83.0
133,numeric,133.0
19,numeric,19.0
22,numeric,22.0
58,numeric,58.0
100,numeric,100.0
42,numeric,42.0
31,numeric,31.0
75,numeric,75.0
4,numeric,4.0
24,numeric,24.0
32,numeric,32.0
47,numeric,47.0
37,numeric,37.0
22,numeric,22.0
46,numeric,46.0
92,numeric,92.0
78,numeric,78.0
25,numeric,25.0
69,numeric,69.0
9,numeric,9.0
16,numeric,16.0
,missing,
53,numeric,53.0
14,numeric,14.0
183,numeric,183.0
Low,categorical_risk,
62,numeric,62.0
95,numeric,95.0
29,numeric,29.0
37,numeric,37.0
47,numeric,47.0
79,numeric,79.0
75/100,numeric_fraction,75.0
medium,categorical_risk,
2,numeric,2.0
64,numeric,64.0
157,numeric,157.0
31,numeric,31.0
89/100,numeric_fraction,89.0
99/100,numeric_fraction,99.0
94,numeric,94.0
84,numeric,84.0
221,numeric,221.0
,missing,
78,numeric,78.0
52,numeric,52.0
21,numeric,21.0
Low,categorical_risk,
Medium,categorical_risk,
59,numeric,59.0
55,numeric,55.0
30,numeric,30.0
46,numeric,46.0
Medium,categorical_risk,
52,numeric,52.0
68,numeric,68.0
80,numeric,80.0
92,numeric,92.0
45,numeric,45.0
0,numeric,0.0
19,numeric,19.0
50,numeric,50.0
93,numeric,93.0
-7,numeric,-7.0
61,numeric,61.0
18,numeric,18.0
73,numeric,73.0
34,numeric,34.0
42,numeric,42.0
74,numeric,74.0
62,numeric,62.0
94,numeric,94.0
,missing,
12,numeric,12.0
,missing,
42,numeric,42.0
6/100,numeric_fraction,6.0
86/100,numeric_fraction,86.0
90,numeric,90.0
15,numeric,15.0
61,numeric,61.0
14,numeric,14.0
58,numeric,58.0
76,numeric,76.0
,missing,
,missing,
High,categorical_risk,
Low,categorical_risk,
,missing,
49,numeric,49.0
95,numeric,95.0
High,categorical_risk,
29,numeric,29.0
131,numeric,131.0
46,numeric,46.0
,missing,
9,numeric,9.0
29/100,numeric_fraction,29.0
13/100,numeric_fraction,13.0
70,numeric,70.0
medium,categorical_risk,
84,numeric,84.0
82,numeric,82.0
30,numeric,30.0
97,numeric,97.0
29,numeric,29.0
33,numeric,33.0
54,numeric,54.0
18,numeric,18.0
42,numeric,42.0
30,numeric,30.0
,missing,
7/100,numeric_fraction,7.0
,missing,
98,numeric,98.0
medium,categorical_risk,
51,numeric,51.0
8,numeric,8.0
97,numeric,97.0
108,numeric,108.0
32/100,numeric_fraction,32.0
16,numeric,16.0
29/100,numeric_fraction,29.0
22,numeric,22.0
-3,numeric,-3.0
77,numeric,77.0
56,numeric,56.0
34,numeric,34.0
10,numeric,10.0
27,numeric,27.0
195,numeric,195.0
61,numeric,61.0
55,numeric,55.0
219,numeric,219.0
95,numeric,95.0
37,numeric,37.0
25/100,numeric_fraction,25.0
48,numeric,48.0
High,categorical_risk,
61,numeric,61.0
82,numeric,82.0
-4,numeric,-4.0
97,numeric,97.0
17,numeric,17.0
29,numeric,29.0
77,numeric,77.0
Medium,categorical_risk,
88,numeric,88.0
62,numeric,62.0
93,numeric,93.0
187,numeric,187.0
7,numeric,7.0
219,numeric,219.0
99,numeric,99.0
24,numeric,24.0
105,numeric,105.0
76,numeric,76.0
163,numeric,163.0
81,numeric,81.0
93,numeric,93.0
215,numeric,215.0
65,numeric,65.0
-10,numeric,-10.0
24,numeric,24.0
55/100,numeric_fraction,55.0
