dataset,column,raw_value,frequency
IAM,user_id,EMP 12195,1
IAM,user_id,emp12042,1
IAM,user_id,emp_11809,1
IAM,user_id,EMP-10046,1
IAM,user_id,12714,1
IAM,user_id,EMP 12661,1
IAM,user_id,11029,1
IAM,user_id,EMP-10771,1
IAM,user_id,EMP 12829,1
IAM,user_id,EMP-12360,1
IAM,user_id,EMP11891,1
IAM,user_id,EMP 11297,1
IAM,user_id,10285,1
IAM,user_id,EMP 12748,1
IAM,user_id,EMP 10256,1
IAM,user_id,EMP-12373,1
IAM,user_id,emp_10597,1
IAM,user_id,emp11983,1
IAM,user_id,10367,1
IAM,user_id,emp10521,1
IAM,user_id,emp11591,1
IAM,user_id,EMP10546,1
IAM,user_id,EMP-12067,1
IAM,user_id,11256,1
IAM,user_id,12646,1
IAM,user_id,emp10487,1
IAM,user_id,EMP-11247,1
IAM,user_id,EMP 12712,1
IAM,user_id,emp12502,1
IAM,user_id,EMP-10681,1
IAM,user_id,EMP 10887,1
IAM,user_id,EMP 12849,1
IAM,user_id,emp11316,1
IAM,user_id,EMP11919,1
IAM,user_id,emp10554,1
IAM,user_id,EMP 10192,1
IAM,user_id,12451,1
IAM,user_id,EMP-11670,1
IAM,user_id,EMP-10409,1
IAM,user_id,EMP 11802,1
IAM,user_id,EMP-10307,1
IAM,user_id,emp_12010,1
IAM,user_id,EMP-10884,1
IAM,user_id,EMP 12929,1
IAM,user_id,EMP11016,1
IAM,user_id,EMP 10993,1
IAM,user_id,emp11201,1
IAM,user_id,EMP-11964,1
IAM,user_id,emp11179,1
IAM,user_id,emp_11997,1
IAM,user_id,EMP 10551,1
IAM,user_id,EMP-10951,1
IAM,user_id,emp12713,1
IAM,user_id,emp_12300,1
IAM,user_id,emp_12540,1
IAM,user_id,12751,1
IAM,user_id,EMP 10499,1
IAM,user_id,emp11243,1
IAM,user_id,EMP12305,1
IAM,user_id,11053,1
IAM,user_id,emp10890,1
IAM,user_id,EMP 12104,1
IAM,user_id,emp12533,1
IAM,user_id,EMP 12810,1
IAM,user_id,EMP-11906,1
IAM,user_id,emp10142,1
IAM,user_id,emp11863,1
IAM,user_id,EMP 11647,1
IAM,user_id,emp10847,1
IAM,user_id,EMP10406,1
IAM,user_id,emp11781,1
IAM,user_id,emp_11952,1
IAM,user_id,emp_12862,1
IAM,user_id,EMP-12421,1
IAM,user_id,10960,1
IAM,user_id,EMP 12065,1
IAM,user_id,emp12869,1
IAM,user_id,emp12834,1
IAM,user_id,11897,1
IAM,user_id,EMP 11074,1
IAM,user_id,emp_10201,1
IAM,user_id,emp_12870,1
IAM,user_id,EMP11896,1
IAM,user_id,emp_10985,1
IAM,user_id,emp11222,1
IAM,user_id,emp_10339,1
IAM,user_id,EMP-10045,1
IAM,user_id,EMP11054,1
IAM,user_id,emp_11752,1
IAM,user_id,12407,1
IAM,user_id,EMP10263,1
IAM,user_id,emp_11463,1
IAM,user_id,emp_11342,1
IAM,user_id,EMP-10158,1
IAM,user_id,EMP 11923,1
IAM,user_id,EMP-10691,1
IAM,user_id,emp_12085,1
IAM,user_id,emp_10672,1
IAM,user_id,10731,1
IAM,user_id,EMP 11232,1
IAM,user_id,EMP 12105,1
IAM,user_id,EMP-10487,1
IAM,user_id,emp11691,1
IAM,user_id,EMP 11523,1
IAM,user_id,emp_12611,1
IAM,user_id,emp_11921,1
IAM,user_id,10127,1
IAM,user_id,EMP12705,1
IAM,user_id,10075,1
IAM,user_id,emp11112,1
IAM,user_id,emp_12992,1
IAM,user_id,emp_10499,1
IAM,user_id,emp_11800,1
IAM,user_id,10595,1
IAM,user_id,emp_11036,1
IAM,user_id,emp_12494,1
IAM,user_id,EMP 10964,1
IAM,user_id,EMP 10428,1
IAM,user_id,EMP 11551,1
IAM,user_id,emp12568,1
IAM,user_id,10103,1
IAM,user_id,emp11080,1
IAM,user_id,EMP-10739,1
IAM,user_id,EMP12799,1
IAM,user_id,EMP 11514,1
IAM,user_id,EMP-12870,1
IAM,user_id,emp11521,1
IAM,user_id,emp_12069,1
IAM,user_id,EMP-11458,1
IAM,user_id,EMP12903,1
IAM,user_id,10911,1
IAM,user_id,EMP10039,1
IAM,user_id,emp_12256,1
IAM,user_id,emp12968,1
IAM,user_id,12228,1
IAM,user_id,EMP-11387,1
IAM,user_id,11812,1
IAM,user_id,emp12276,1
IAM,user_id,emp12163,1
IAM,user_id,emp_12619,1
IAM,user_id,emp11593,1
IAM,user_id,EMP 11572,1
IAM,user_id,EMP-12206,1
IAM,user_id,emp_12232,1
IAM,user_id,emp_10227,1
IAM,user_id,EMP 12831,1
IAM,user_id,EMP 11982,1
IAM,user_id,10548,1
IAM,user_id,emp10798,1
IAM,user_id,EMP-12302,1
IAM,user_id,emp_11772,1
IAM,user_id,EMP-10140,1
IAM,user_id,emp_11541,1
IAM,user_id,EMP-11110,1
IAM,user_id,EMP 11100,1
IAM,user_id,EMP10820,1
IAM,user_id,EMP 12652,1
IAM,user_id,EMP 11245,1
IAM,user_id,EMP-11660,1
IAM,user_id,11509,1
IAM,user_id,12698,1
IAM,user_id,emp_12885,1
IAM,user_id,EMP 10108,1
IAM,user_id,12174,1
IAM,user_id,EMP10601,1
IAM,user_id,emp11577,1
IAM,user_id,EMP 10821,1
IAM,user_id,emp_10263,1
IAM,user_id,EMP11779,1
IAM,user_id,EMP-12105,1
IAM,user_id,10149,1
IAM,user_id,emp11364,1
IAM,user_id,EMP-10815,1
IAM,user_id,10210,1
IAM,user_id,EMP-10571,1
IAM,user_id,EMP-10778,1
IAM,user_id,emp11931,1
IAM,user_id,emp_10371,1
IAM,user_id,emp_10195,1
IAM,user_id,emp11017,1
IAM,user_id,emp11942,1
IAM,user_id,EMP 11639,1
IAM,user_id,10707,1
IAM,user_id,emp10162,1
IAM,user_id,10153,1
IAM,user_id,EMP 11693,1
IAM,user_id,emp11132,1
IAM,user_id,emp10402,1
IAM,user_id,EMP-10217,1
IAM,user_id,EMP 12547,1
IAM,user_id,EMP-10477,1
IAM,user_id,10631,1
IAM,user_id,emp10060,1
IAM,user_id,emp_12872,1
IAM,user_id,EMP11058,1
IAM,user_id,emp_11091,1
IAM,user_id,emp_11391,1
IAM,user_id,EMP 10514,1
IAM,user_id,EMP-12669,1
IAM,user_id,emp10775,1
IAM,user_id,EMP-11364,1
IAM,user_id,EMP 11004,1
IAM,user_id,12212,1
IAM,user_id,EMP-12795,1
IAM,user_id,12402,1
IAM,user_id,EMP-10153,1
IAM,user_id,EMP11028,1
IAM,user_id,emp_11170,1
IAM,user_id,12173,1
IAM,user_id,EMP12198,1
IAM,user_id,12885,1
IAM,user_id,EMP12658,1
IAM,user_id,emp_11931,1
IAM,user_id,emp11466,1
IAM,user_id,EMP 12630,1
IAM,user_id,EMP-11063,1
IAM,user_id,EMP 10048,1
IAM,user_id,EMP12422,1
IAM,user_id,12215,1
IAM,user_id,emp11744,1
IAM,user_id,emp_12833,1
IAM,user_id,EMP12244,1
IAM,user_id,EMP 12536,1
IAM,user_id,emp_12762,1
IAM,user_id,emp11620,1
IAM,user_id,emp_11598,1
IAM,user_id,EMP 10506,1
IAM,user_id,EMP12732,1
IAM,user_id,emp_11745,1
IAM,user_id,emp10501,1
IAM,user_id,EMP-11262,1
IAM,user_id,EMP 12682,1
IAM,user_id,EMP 10978,1
IAM,user_id,emp10146,1
IAM,user_id,EMP 11622,1
IAM,user_id,EMP 11833,1
IAM,user_id,emp_10814,1
IAM,user_id,11581,1
IAM,user_id,EMP 11671,1
IAM,user_id,emp_12221,1
IAM,user_id,emp11333,1
IAM,user_id,EMP-10930,1
IAM,user_id,emp11088,1
IAM,user_id,emp_10067,1
IAM,user_id,EMP 11703,1
IAM,user_id,emp_11709,1
IAM,user_id,EMP-10361,1
IAM,user_id,11555,1
IAM,user_id,12914,1
IAM,user_id,EMP 10510,1
IAM,user_id,emp11037,1
IAM,user_id,emp11110,1
IAM,user_id,11427,1
IAM,user_id,EMP 10067,1
IAM,user_id,emp11381,1
IAM,user_id,EMP 12809,1
IAM,user_id,emp_10785,1
IAM,user_id,10160,1
IAM,user_id,EMP-11105,1
IAM,user_id,10000,1
IAM,user_id,EMP 12003,1
IAM,user_id,EMP-10754,1
IAM,user_id,emp_11912,1
IAM,user_id,EMP-12809,1
IAM,user_id,emp11765,1
IAM,user_id,10854,1
IAM,user_id,emp10424,1
IAM,user_id,emp11560,1
IAM,user_id,EMP-10149,1
IAM,user_id,emp_10903,1
IAM,user_id,emp10449,1
IAM,user_id,12149,1
IAM,user_id,emp11914,1
IAM,user_id,emp10392,1
IAM,user_id,EMP 11663,1
IAM,user_id,11122,1
IAM,user_id,emp12585,1
IAM,user_id,EMP 11594,1
IAM,user_id,EMP12460,1
IAM,user_id,EMP 12085,1
IAM,user_id,10717,1
IAM,user_id,EMP-12889,1
IAM,user_id,EMP 12781,1
IAM,user_id,emp_10830,1
IAM,user_id,12266,1
IAM,user_id,11387,1
IAM,user_id,EMP-11851,1
IAM,user_id,12941,1
IAM,user_id,emp_12218,1
IAM,user_id,EMP-10623,1
IAM,user_id,10872,1
IAM,user_id,EMP12135,1
IAM,user_id,10754,1
IAM,user_id,emp_11693,1
IAM,user_id,12934,1
IAM,user_id,12111,1
IAM,user_id,emp10197,1
IAM,user_id,EMP-11175,1
IAM,user_id,12621,1
IAM,user_id,12497,1
IAM,user_id,EMP 10796,1
IAM,user_id,emp11792,1
IAM,user_id,emp10285,1
IAM,user_id,emp12383,1
IAM,user_id,12819,1
IAM,user_id,EMP-12858,1
IAM,user_id,emp11314,1
IAM,user_id,EMP-11908,1
IAM,user_id,12824,1
IAM,user_id,EMP-10426,1
IAM,user_id,EMP-11508,1
IAM,user_id,emp10769,1
IAM,user_id,emp_11447,1
IAM,user_id,EMP-11157,1
IAM,user_id,EMP11163,1
IAM,user_id,11707,1
IAM,user_id,emp_10473,1
IAM,user_id,EMP 12007,1
IAM,user_id,EMP11480,1
IAM,user_id,EMP 10929,1
IAM,user_id,emp_11914,1
IAM,user_id,EMP-12811,1
IAM,user_id,10317,1
IAM,user_id,11111,1
IAM,user_id,EMP 10780,1
IAM,user_id,EMP11215,1
IAM,user_id,11682,1
IAM,user_id,emp12463,1
IAM,user_id,EMP 12527,1
IAM,user_id,12211,1
IAM,user_id,EMP11388,1
IAM,user_id,emp_10537,1
IAM,user_id,11412,1
IAM,user_id,EMP-12969,1
IAM,user_id,emp12247,1
IAM,user_id,EMP-10083,1
IAM,user_id,emp10985,1
IAM,user_id,EMP-10738,1
IAM,user_id,emp_12428,1
IAM,user_id,EMP11340,1
IAM,user_id,emp_10850,1
IAM,user_id,emp_10272,1
IAM,user_id,emp12866,1
IAM,user_id,12763,1
IAM,user_id,EMP 11597,1
IAM,user_id,12121,1
IAM,user_id,EMP 10005,1
IAM,user_id,EMP 12730,1
IAM,user_id,emp_12613,1
IAM,user_id,EMP12360,1
IAM,user_id,10236,1
IAM,user_id,EMP10735,1
IAM,user_id,EMP 11742,1
IAM,user_id,EMP-10392,1
IAM,user_id,EMP-12844,1
IAM,user_id,EMP-12364,1
IAM,user_id,emp_12549,1
IAM,user_id,emp10988,1
IAM,user_id,EMP11027,1
IAM,user_id,EMP11496,1
IAM,user_id,emp_11843,1
IAM,user_id,EMP 10847,1
IAM,user_id,11442,1
IAM,user_id,10365,1
IAM,user_id,EMP-11651,1
IAM,user_id,emp_11305,1
IAM,user_id,EMP-11330,1
IAM,user_id,EMP 12916,1
IAM,user_id,EMP11088,1
IAM,user_id,EMP 12610,1
IAM,user_id,EMP-11115,1
IAM,user_id,11468,1
IAM,user_id,emp10849,1
IAM,user_id,EMP 12965,1
IAM,user_id,EMP-11751,1
IAM,user_id,emp11427,1
IAM,user_id,emp10997,1
IAM,user_id,emp11097,1
IAM,user_id,EMP 10323,1
IAM,user_id,emp_12615,1
IAM,user_id,12821,1
IAM,user_id,emp12888,1
IAM,user_id,emp12737,1
IAM,user_id,EMP 12068,1
IAM,user_id,EMP-11444,1
IAM,user_id,EMP-12215,1
IAM,user_id,12594,1
IAM,user_id,emp_12982,1
IAM,user_id,12704,1
IAM,user_id,11080,1
IAM,user_id,emp11599,1
IAM,user_id,emp_12033,1
IAM,user_id,emp11924,1
IAM,user_id,10170,1
IAM,user_id,EMP-10492,1
IAM,user_id,emp12601,1
IAM,user_id,EMP-10234,1
IAM,user_id,EMP-11827,1
IAM,user_id,EMP-11623,1
IAM,user_id,emp10074,1
IAM,user_id,emp_10111,1
IAM,user_id,EMP-10853,1
IAM,user_id,emp_12750,1
IAM,user_id,EMP-12869,1
IAM,user_id,emp_12774,1
IAM,user_id,emp_10603,1
IAM,user_id,emp10547,1
IAM,user_id,EMP 10222,1
IAM,user_id,EMP 11790,1
IAM,user_id,emp11693,1
IAM,user_id,EMP-10024,1
IAM,user_id,EMP10883,1
IAM,user_id,emp_11776,1
IAM,user_id,emp_11198,1
IAM,user_id,emp_12623,1
IAM,user_id,emp_12770,1
IAM,user_id,11795,1
IAM,user_id,10523,1
IAM,user_id,EMP-10446,1
IAM,user_id,12995,1
IAM,user_id,EMP-10559,1
IAM,user_id,emp10984,1
IAM,user_id,emp12092,1
IAM,user_id,EMP 10082,1
IAM,user_id,12928,1
IAM,user_id,EMP-10609,1
IAM,user_id,emp10517,1
IAM,user_id,EMP-10696,1
IAM,user_id,10076,1
IAM,user_id,emp11996,1
IAM,user_id,12432,1
IAM,user_id,EMP 11794,1
IAM,user_id,emp_11979,1
IAM,user_id,emp10258,1
IAM,user_id,10155,1
IAM,user_id,12747,1
IAM,user_id,EMP-12900,1
IAM,user_id,emp12195,1
IAM,user_id,EMP 10269,1
IAM,user_id,11886,1
IAM,user_id,EMP 12726,1
IAM,user_id,11452,1
IAM,user_id,EMP-12276,1
IAM,user_id,EMP11230,1
IAM,user_id,EMP 12464,1
IAM,user_id,emp_11023,1
IAM,user_id,11766,1
IAM,user_id,emp_11280,1
IAM,user_id,EMP 11393,1
IAM,user_id,EMP 12378,1
IAM,user_id,EMP-10230,1
IAM,user_id,emp10692,1
IAM,user_id,EMP-11185,1
IAM,user_id,EMP-10078,1
IAM,user_id,EMP12192,1
IAM,user_id,EMP-11339,1
IAM,user_id,EMP-10118,1
IAM,user_id,EMP10780,1
IAM,user_id,EMP-11080,1
IAM,user_id,EMP-12801,1
IAM,user_id,emp_10753,1
IAM,user_id,emp10305,1
IAM,user_id,emp_11855,1
IAM,user_id,EMP 12347,1
IAM,user_id,EMP-10216,1
IAM,user_id,emp12669,1
IAM,user_id,10817,1
IAM,user_id,EMP 12110,1
IAM,user_id,11807,1
IAM,user_id,EMP10637,1
IAM,user_id,emp12592,1
IAM,user_id,emp12848,1
IAM,user_id,12504,1
IAM,user_id,emp11975,1
IAM,user_id,EMP-11098,1
IAM,user_id,EMP-12999,1
IAM,user_id,10530,1
IAM,user_id,11602,1
IAM,user_id,EMP 11509,1
IAM,user_id,EMP-10926,1
IAM,user_id,EMP-10555,1
IAM,user_id,EMP-11164,1
IAM,user_id,12442,1
IAM,user_id,12859,1
IAM,user_id,EMP-12274,1
IAM,user_id,emp11908,1
IAM,user_id,EMP-11849,1
IAM,user_id,emp12438,1
IAM,user_id,EMP-11822,1
IAM,user_id,emp11689,1
IAM,user_id,EMP10290,1
IAM,user_id,10235,1
IAM,user_id,10080,1
IAM,user_id,EMP10185,1
IAM,user_id,EMP-12427,1
IAM,user_id,EMP 10483,1
IAM,user_id,EMP-10586,1
IAM,user_id,EMP 10008,1
IAM,user_id,EMP 10102,1
IAM,user_id,emp11470,1
IAM,user_id,emp10680,1
IAM,user_id,emp_12375,1
IAM,user_id,emp10674,1
IAM,user_id,emp_10829,1
IAM,user_id,EMP-12068,1
IAM,user_id,EMP 11747,1
IAM,user_id,emp12128,1
IAM,user_id,EMP-12510,1
IAM,user_id,EMP 11263,1
IAM,user_id,emp_10954,1
IAM,user_id,emp12861,1
IAM,user_id,EMP11295,1
IAM,user_id,emp_11830,1
IAM,user_id,11531,1
IAM,user_id,emp_10688,1
IAM,user_id,12446,1
IAM,user_id,emp12323,1
IAM,user_id,emp12719,1
IAM,user_id,EMP 12008,1
IAM,user_id,11980,1
IAM,user_id,EMP 12468,1
IAM,user_id,EMP-12800,1
IAM,user_id,EMP 11287,1
IAM,user_id,EMP10962,1
IAM,user_id,EMP 10730,1
IAM,user_id,EMP 12049,1
IAM,user_id,EMP 11683,1
IAM,user_id,EMP11254,1
IAM,user_id,11458,1
IAM,user_id,10903,1
IAM,user_id,emp_11955,1
IAM,user_id,11107,1
IAM,user_id,emp_11064,1
IAM,user_id,emp12639,1
IAM,user_id,EMP-10060,1
IAM,user_id,EMP-11690,1
IAM,user_id,emp10561,1
IAM,user_id,EMP 10178,1
IAM,user_id,emp10961,1
IAM,user_id,10480,1
IAM,user_id,emp10607,1
IAM,user_id,emp12361,1
IAM,user_id,EMP 11452,1
IAM,user_id,11362,1
IAM,user_id,EMP-12985,1
IAM,user_id,EMP 11206,1
IAM,user_id,EMP 12687,1
IAM,user_id,EMP 12816,1
IAM,user_id,emp11573,1
IAM,user_id,EMP10035,1
IAM,user_id,emp_12451,1
IAM,user_id,emp_10501,1
IAM,user_id,EMP12557,1
IAM,user_id,emp12227,1
IAM,user_id,11700,1
IAM,user_id,emp11673,1
IAM,user_id,EMP 11013,1
IAM,user_id,EMP 10262,1
IAM,user_id,EMP-11162,1
IAM,user_id,12317,1
IAM,user_id,emp_12670,1
IAM,user_id,emp_10409,1
IAM,user_id,emp_12238,1
IAM,user_id,EMP-12953,1
IAM,user_id,10935,1
IAM,user_id,10699,1
IAM,user_id,emp_12921,1
IAM,user_id,emp_11886,1
IAM,user_id,emp12541,1
IAM,user_id,EMP11474,1
IAM,user_id,emp11489,1
IAM,user_id,emp_11846,1
IAM,user_id,11585,1
IAM,user_id,EMP 11305,1
IAM,user_id,emp12892,1
IAM,user_id,emp_11461,1
IAM,user_id,emp12115,1
IAM,user_id,EMP11995,1
IAM,user_id,EMP-10810,1
IAM,user_id,10451,1
IAM,user_id,emp10827,1
IAM,user_id,EMP-10905,1
IAM,user_id,emp_10205,1
IAM,user_id,11116,1
IAM,user_id,emp_11726,1
IAM,user_id,EMP 12307,1
IAM,user_id,10736,1
IAM,user_id,emp_10327,1
IAM,user_id,emp11933,1
IAM,user_id,EMP 11558,1
IAM,user_id,EMP-10261,1
IAM,user_id,EMP-12632,1
IAM,user_id,EMP 12090,1
IAM,user_id,EMP 11640,1
IAM,user_id,12792,1
IAM,user_id,EMP11933,1
IAM,user_id,emp10953,1
IAM,user_id,EMP 10197,1
IAM,user_id,emp10475,1
IAM,user_id,EMP-12896,1
IAM,user_id,emp_11124,1
IAM,user_id,EMP-10812,1
IAM,user_id,emp12520,1
IAM,user_id,EMP 12746,1
IAM,user_id,EMP-10077,1
IAM,user_id,emp_11205,1
IAM,user_id,emp_10224,1
IAM,user_id,emp10507,1
IAM,user_id,emp_10630,1
IAM,user_id,emp_11020,1
IAM,user_id,EMP12899,1
IAM,user_id,emp_10399,1
IAM,user_id,emp10352,1
IAM,user_id,emp12457,1
IAM,user_id,emp_12358,1
IAM,user_id,EMP12926,1
IAM,user_id,EMP-10304,1
IAM,user_id,EMP 12525,1
IAM,user_id,EMP 10808,1
IAM,user_id,EMP 11721,1
IAM,user_id,11716,1
IAM,user_id,EMP 10884,1
IAM,user_id,emp_10156,1
IAM,user_id,emp_10053,1
IAM,user_id,EMP 11150,1
IAM,user_id,EMP 12306,1
IAM,user_id,emp10960,1
IAM,user_id,emp_11358,1
IAM,user_id,12834,1
IAM,user_id,emp11754,1
IAM,user_id,EMP 12459,1
IAM,user_id,EMP 10694,1
IAM,user_id,EMP-12048,1
IAM,user_id,EMP-12189,1
IAM,user_id,EMP-11792,1
IAM,user_id,EMP12268,1
IAM,user_id,emp_11247,1
IAM,user_id,emp_10042,1
IAM,user_id,EMP-10782,1
IAM,user_id,emp11903,1
IAM,user_id,emp_12453,1
IAM,user_id,EMP 12504,1
IAM,user_id,EMP11274,1
IAM,user_id,EMP 11616,1
IAM,user_id,EMP 11350,1
IAM,user_id,EMP 11846,1
IAM,user_id,EMP-10197,1
IAM,user_id,EMP-12754,1
IAM,user_id,emp12515,1
IAM,user_id,emp10231,1
IAM,user_id,EMP-10379,1
IAM,user_id,emp_12694,1
IAM,user_id,emp11176,1
IAM,user_id,emp10523,1
IAM,user_id,emp11627,1
IAM,user_id,10908,1
IAM,user_id,emp10550,1
IAM,user_id,EMP 11164,1
IAM,user_id,EMP 10850,1
IAM,user_id,emp10791,1
IAM,user_id,12837,1
IAM,user_id,EMP 10530,1
IAM,user_id,10928,1
IAM,user_id,12292,1
IAM,user_id,EMP10007,1
IAM,user_id,EMP-10640,1
IAM,user_id,EMP 10378,1
IAM,user_id,EMP 10723,1
IAM,user_id,EMP 11879,1
IAM,user_id,12332,1
IAM,user_id,EMP 12410,1
IAM,user_id,EMP-12512,1
IAM,user_id,EMP 11627,1
IAM,user_id,emp_11829,1
IAM,user_id,11991,1
IAM,user_id,EMP-12577,1
IAM,user_id,EMP 12298,1
IAM,user_id,emp_12508,1
IAM,user_id,emp12501,1
IAM,user_id,EMP 11334,1
IAM,user_id,11554,1
IAM,user_id,emp_12328,1
IAM,user_id,10101,1
IAM,user_id,emp11514,1
IAM,user_id,emp10380,1
IAM,user_id,emp12859,1
IAM,user_id,emp_10604,1
IAM,user_id,11104,1
IAM,user_id,10007,1
IAM,user_id,EMP 12663,1
IAM,user_id,11114,1
IAM,user_id,EMP 10567,1
IAM,user_id,EMP-12190,1
IAM,user_id,emp10303,1
IAM,user_id,emp12918,1
IAM,user_id,emp11008,1
IAM,user_id,EMP11737,1
IAM,user_id,EMP-10631,1
IAM,user_id,EMP 11394,1
IAM,user_id,emp11145,1
IAM,user_id,EMP-12400,1
IAM,user_id,emp10215,1
IAM,user_id,emp11824,1
IAM,user_id,emp_12175,1
IAM,user_id,EMP 11028,1
IAM,user_id,EMP 12671,1
IAM,user_id,EMP 10556,1
IAM,user_id,EMP-11380,1
IAM,user_id,12997,1
IAM,user_id,emp_11810,1
IAM,user_id,emp10491,1
IAM,user_id,EMP 12933,1
IAM,user_id,emp_11705,1
IAM,user_id,EMP10672,1
IAM,user_id,emp_11224,1
IAM,user_id,emp_10536,1
IAM,user_id,EMP 12699,1
IAM,user_id,EMP 10080,1
IAM,user_id,EMP 10949,1
IAM,user_id,emp_10792,1
IAM,user_id,EMP-10950,1
IAM,user_id,emp_12105,1
IAM,user_id,emp11374,1
IAM,user_id,emp12775,1
IAM,user_id,EMP 10720,1
IAM,user_id,EMP11129,1
IAM,user_id,emp11861,1
IAM,user_id,EMP12688,1
IAM,user_id,EMP 12460,1
IAM,user_id,emp_11394,1
IAM,user_id,EMP-11200,1
IAM,user_id,EMP 10915,1
IAM,user_id,emp_12527,1
IAM,user_id,11961,1
IAM,user_id,EMP-11409,1
IAM,user_id,emp_12897,1
IAM,user_id,EMP 12518,1
IAM,user_id,emp12677,1
IAM,user_id,EMP 10938,1
IAM,user_id,emp12399,1
IAM,user_id,emp_12452,1
IAM,user_id,EMP 12602,1
IAM,user_id,12953,1
IAM,user_id,emp11011,1
IAM,user_id,EMP10031,1
IAM,user_id,emp10911,1
IAM,user_id,EMP 10390,1
IAM,user_id,10419,1
IAM,user_id,EMP10283,1
IAM,user_id,EMP 10182,1
IAM,user_id,EMP-10394,1
IAM,user_id,emp12982,1
IAM,user_id,emp_12657,1
IAM,user_id,EMP10047,1
IAM,user_id,EMP 12075,1
IAM,user_id,11230,1
IAM,user_id,EMP 11921,1
IAM,user_id,emp12620,1
IAM,user_id,EMP 12768,1
IAM,user_id,emp12667,1
IAM,user_id,EMP 10840,1
IAM,user_id,10320,1
IAM,user_id,EMP 11162,1
IAM,user_id,emp12825,1
IAM,user_id,emp10310,1
IAM,user_id,12797,1
IAM,user_id,EMP 10690,1
IAM,user_id,emp10485,1
IAM,user_id,EMP10413,1
IAM,user_id,emp11069,1
IAM,user_id,EMP-11052,1
IAM,user_id,emp_11353,1
IAM,user_id,emp11736,1
IAM,user_id,EMP10739,1
IAM,user_id,11501,1
IAM,user_id,EMP-11187,1
IAM,user_id,EMP-10916,1
IAM,user_id,EMP 11365,1
IAM,user_id,EMP-10103,1
IAM,user_id,EMP 10560,1
IAM,user_id,emp11461,1
IAM,user_id,EMP-12204,1
IAM,user_id,EMP 10930,1
IAM,user_id,10606,1
IAM,user_id,emp_12597,1
IAM,user_id,EMP 10933,1
IAM,user_id,emp11495,1
IAM,user_id,emp_11249,1
IAM,user_id,emp12949,1
IAM,user_id,EMP-11243,1
IAM,user_id,EMP 12239,1
IAM,user_id,EMP12293,1
IAM,user_id,10959,1
IAM,user_id,emp12528,1
IAM,user_id,emp11659,1
IAM,user_id,12740,1
IAM,user_id,EMP-12566,1
IAM,user_id,emp_11687,1
IAM,user_id,EMP-12621,1
IAM,user_id,11923,1
IAM,user_id,EMP10128,1
IAM,user_id,emp11740,1
IAM,user_id,emp11783,1
IAM,user_id,EMP 10618,1
IAM,user_id,12706,1
IAM,user_id,emp10111,1
IAM,user_id,EMP-11678,1
IAM,user_id,emp12160,1
IAM,user_id,emp_10356,1
IAM,user_id,EMP-10056,1
IAM,user_id,emp12937,1
IAM,user_id,emp_12278,1
IAM,user_id,EMP 11490,1
IAM,user_id,emp_12495,1
IAM,user_id,emp10033,1
IAM,user_id,11910,1
IAM,user_id,emp12152,1
IAM,user_id,EMP 12372,1
IAM,user_id,12234,1
IAM,user_id,emp11474,1
IAM,user_id,emp_11630,1
IAM,user_id,10366,1
IAM,user_id,12581,1
IAM,user_id,emp_10828,1
IAM,user_id,emp10907,1
IAM,user_id,EMP 11273,1
IAM,user_id,emp_10816,1
IAM,user_id,EMP 10528,1
IAM,user_id,emp10846,1
IAM,user_id,EMP-11210,1
IAM,user_id,emp_12607,1
IAM,user_id,EMP 12851,1
IAM,user_id,emp11260,1
IAM,user_id,EMP12681,1
IAM,user_id,11435,1
IAM,user_id,emp_10806,1
IAM,user_id,emp_12792,1
IAM,user_id,emp11128,1
IAM,user_id,EMP12528,1
IAM,user_id,emp11973,1
IAM,user_id,12477,1
IAM,user_id,EMP 11185,1
IAM,user_id,emp12280,1
IAM,user_id,EMP-11197,1
IAM,user_id,emp12185,1
IAM,user_id,EMP 11025,1
IAM,user_id,emp12618,1
IAM,user_id,emp10210,1
IAM,user_id,emp11909,1
IAM,user_id,EMP-11986,1
IAM,user_id,emp_11044,1
IAM,user_id,emp11081,1
IAM,user_id,emp_10594,1
IAM,user_id,EMP10560,1
IAM,user_id,emp12224,1
IAM,user_id,EMP 10403,1
IAM,user_id,emp12837,1
IAM,user_id,EMP 12114,1
IAM,user_id,EMP-10551,1
IAM,user_id,emp11649,1
IAM,user_id,EMP 10371,1
IAM,user_id,EMP10410,1
IAM,user_id,emp_12542,1
IAM,user_id,emp_10777,1
IAM,user_id,EMP-10735,1
IAM,user_id,emp_10453,1
IAM,user_id,emp11331,1
IAM,user_id,emp12151,1
IAM,user_id,EMP-10961,1
IAM,user_id,emp11741,1
IAM,user_id,emp_11941,1
IAM,user_id,EMP-10552,1
IAM,user_id,EMP 11630,1
IAM,user_id,emp12652,1
IAM,user_id,10164,1
IAM,user_id,EMP-10698,1
IAM,user_id,emp_11160,1
IAM,user_id,emp11633,1
IAM,user_id,10495,1
IAM,user_id,emp12407,1
IAM,user_id,EMP-11119,1
IAM,user_id,EMP-11134,1
IAM,user_id,emp11256,1
IAM,user_id,EMP-11988,1
IAM,user_id,EMP-10949,1
IAM,user_id,emp10717,1
IAM,user_id,emp12998,1
IAM,user_id,emp11809,1
IAM,user_id,11956,1
IAM,user_id,12749,1
IAM,user_id,emp_12977,1
IAM,user_id,EMP 12642,1
IAM,user_id,10197,1
