hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad
WS-11828,7.0,1.0,0.0,4.0,3.0,211054878.5,130483928.44,7.0,2.0,0.0,True,0.1428571428571428,9.0,EXACT,15,7,7,7,2026-07-08 16:05:00,2026-09-07 20:25:00,8,61.18,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10636,5.0,0.0,2.0,4.0,3.0,149573600.44,82626080.36,3.0,3.0,0.0,True,0.0,8.0,EXACT,11,3,3,3,2026-09-01 13:37:05,2026-09-09 18:51:00,8,8.22,0.2727,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11676,7.0,0.0,0.0,2.0,5.0,153529664.24,176510068.4,7.0,1.0,0.0,False,0.0,8.0,PROBABLE,15,6,6,6,2026-03-09 21:25:00,2026-10-08 22:44:00,9,213.05,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11004,5.0,1.0,0.0,4.0,0.0,160528989.56,159804856.64,4.0,3.0,0.0,True,0.2,8.0,EXACT,13,6,5,6,2026-08-01 17:58:00,2026-08-28 19:39:04,7,27.07,0.4615,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10174,3.0,0.0,0.0,1.0,2.0,38401412.22,48603794.04,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12182.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,41041166.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11183,1.0,0.0,0.0,0.0,0.0,16103868.0,30126790.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11974,6.0,1.0,1.0,3.0,1.0,154994488.44,122192568.92,6.0,5.0,0.0,True,0.1666666666666666,11.0,EXACT,16,8,7,6,2026-08-10 13:22:21,2026-08-29 04:08:29,8,18.62,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10241,1.0,0.0,0.0,1.0,0.0,39409345.0,41495736.32,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10008,8.0,1.0,0.0,1.0,7.0,178851952.66,255173101.88,6.0,2.0,0.0,True,0.125,10.0,EXACT,18,9,9,7,2026-04-09 08:55:00,2026-09-09 00:00:00,9,152.63,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12644,4.0,2.0,0.0,2.0,3.0,93455623.9,135318958.32,3.0,3.0,1.0,True,0.5,7.0,EXACT,14,9,9,6,2026-03-08 00:00:00,2026-09-06 03:35:43,5,182.15,0.6429,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_12217,1.0,1.0,0.0,1.0,1.0,15664437.0,34954625.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11571,10.0,2.0,1.0,5.0,6.0,280005560.12,266562029.8,8.0,3.0,1.0,True,0.2,13.0,EXACT,21,9,9,7,2026-08-05 06:49:35,2026-09-06 05:03:19,12,31.93,0.4286,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11168,11.0,2.0,1.0,7.0,8.0,312645274.88,228930643.76,8.0,2.0,0.0,True,0.1818181818181818,13.0,EXACT,16,5,5,3,2026-08-01 19:49:05,2026-09-06 00:00:00,11,35.17,0.3125,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11224.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10903.corp.local,1.0,1.0,0.0,0.0,0.0,36261481.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12985,4.0,1.0,1.0,1.0,2.0,46246220.22,95510353.64,3.0,3.0,1.0,True,0.25,7.0,EXACT,13,9,9,7,2026-02-08 21:57:00,2026-09-09 22:11:00,4,213.01,0.6923,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11846,1.0,0.0,1.0,0.0,0.0,15620992.0,410663.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12320,1.0,1.0,0.0,0.0,0.0,24819643.22,19617372.16,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10313.corp.local,3.0,0.0,0.0,2.0,2.0,51381590.24,116137933.0,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10480,2.0,0.0,0.0,2.0,1.0,50620907.12,93259753.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10770,5.0,0.0,1.0,1.0,3.0,79065385.44,139173027.36,4.0,3.0,0.0,True,0.0,8.0,EXACT,18,12,11,8,2026-08-01 06:28:23,2026-09-07 00:00:00,6,36.73,0.6667,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10997,2.0,0.0,1.0,1.0,1.0,62845619.22,43883240.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12559,4.0,0.0,0.0,0.0,1.0,85537086.48,65085211.0,3.0,2.0,0.0,True,0.0,6.0,EXACT,15,11,8,6,2026-08-08 00:00:00,2026-09-08 00:00:00,4,31.0,0.7333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11277,5.0,0.0,0.0,2.0,2.0,106511534.22,113577177.24,5.0,0.0,0.0,True,0.0,5.0,EXACT,6,1,1,1,2026-08-06 15:09:55,2026-08-06 15:09:55,5,0.0,0.1667,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12500.corp.local,1.0,1.0,0.0,1.0,1.0,24819643.22,41784023.04,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_11553,1.0,0.0,0.0,1.0,0.0,21805745.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11171,6.0,1.0,0.0,3.0,3.0,122489336.22,112871411.12,6.0,4.0,3.0,True,0.1666666666666666,10.0,EXACT,14,6,6,5,2026-08-03 00:00:00,2026-09-09 23:19:00,8,37.97,0.4286,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-12551,5.0,3.0,0.0,4.0,3.0,94347023.0,124247780.28,4.0,0.0,0.0,False,0.6,5.0,PROBABLE,5,0,0,0,,,5,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12239,7.0,5.0,0.0,5.0,4.0,157076590.0,171915043.28,6.0,2.0,1.0,False,0.7142857142857143,9.0,PROBABLE,15,7,5,5,2026-08-06 00:00:00,2026-09-06 13:17:34,8,31.55,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11396,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11616,8.0,2.0,0.0,3.0,5.0,153169825.04,205006154.64,7.0,2.0,0.0,False,0.25,10.0,PROBABLE,15,7,6,7,2026-08-15 18:42:15,2026-09-07 16:46:04,8,22.92,0.4667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_12742,2.0,0.0,0.0,1.0,0.0,25013814.1,74302214.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11387,1.0,0.0,0.0,1.0,1.0,4557799.0,4992795.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12280.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,19240120.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11150,1.0,1.0,0.0,0.0,0.0,24819643.22,30282874.88,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11386,4.0,0.0,0.0,0.0,3.0,106908430.8,79610721.0,4.0,1.0,0.0,True,0.0,5.0,EXACT,9,5,5,5,2026-02-08 16:57:00,2026-09-06 05:46:56,4,209.53,0.5556,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10636.corp.local,1.0,0.0,0.0,0.0,1.0,21180109.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12308,2.0,0.0,0.0,0.0,1.0,54488435.22,39321617.64,2.0,2.0,0.0,True,0.0,4.0,EXACT,9,5,4,5,2026-08-09 16:12:49,2026-09-08 09:13:27,4,29.71,0.5556,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12411,4.0,0.0,0.0,3.0,3.0,117203875.4,106381343.28,2.0,0.0,0.0,True,0.0,4.0,EXACT,10,4,4,4,2026-08-16 15:48:39,2026-09-05 16:21:22,6,20.02,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11002,5.0,2.0,1.0,4.0,3.0,100772429.68,155538271.4,5.0,0.0,0.0,False,0.4,5.0,PROBABLE,16,8,7,6,2026-05-08 07:34:00,2026-09-09 07:26:45,8,123.99,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_12295,2.0,0.0,0.0,1.0,1.0,46468845.22,65488537.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10409,1.0,1.0,0.0,0.0,0.0,24819643.22,23939398.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-10777,2.0,0.0,0.0,0.0,2.0,67965928.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10927,1.0,0.0,0.0,1.0,0.0,28377688.0,28540917.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10467,10.0,2.0,0.0,6.0,7.0,193232032.88,234633000.08,7.0,4.0,0.0,True,0.2,14.0,EXACT,19,9,9,5,2026-08-03 00:00:00,2026-09-05 00:00:00,10,33.0,0.4737,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12166,14.0,4.0,0.0,6.0,5.0,371175290.32,248834684.92,12.0,3.0,0.0,False,0.2857142857142857,17.0,PROBABLE,18,4,3,2,2026-08-08 00:00:00,2026-08-26 00:00:00,14,18.0,0.2222,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-12172,4.0,0.0,0.0,3.0,3.0,73718360.1,40655307.0,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-12257.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11278,4.0,1.0,0.0,0.0,2.0,86936708.22,102103536.48,3.0,4.0,1.0,True,0.25,8.0,EXACT,12,8,8,7,2026-01-09 12:06:00,2026-09-01 21:46:57,4,235.4,0.6667,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11377,8.0,2.0,0.0,4.0,6.0,193246780.22,152945675.51999998,7.0,2.0,0.0,True,0.25,10.0,EXACT,13,5,5,4,2026-08-02 00:04:03,2026-09-04 06:38:47,8,33.27,0.3846,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10833.corp.local,2.0,2.0,1.0,1.0,0.0,49639286.44,37148798.48,1.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12025,7.0,3.0,0.0,3.0,2.0,112425287.36,178510192.76,7.0,5.0,0.0,True,0.4285714285714285,12.0,EXACT,17,9,8,7,2026-08-11 18:02:16,2026-09-09 19:31:00,8,29.06,0.5294,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12794.corp.local,1.0,0.0,0.0,0.0,1.0,19253208.0,11523850.24,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10964,1.0,0.0,0.0,1.0,1.0,48440795.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_12321,1.0,1.0,0.0,0.0,1.0,27631756.0,35644631.04,0.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11756.corp.local,4.0,0.0,0.0,0.0,3.0,111576151.72,129908235.04,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_10574,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10203.corp.local,1.0,0.0,0.0,1.0,1.0,31610912.0,29228093.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11753,5.0,1.0,0.0,1.0,1.0,127057483.9,59875475.92,5.0,3.0,0.0,True,0.2,8.0,EXACT,11,5,5,4,2026-08-03 17:02:07,2026-09-09 21:02:56,6,37.17,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11180,6.0,3.0,0.0,2.0,4.0,123691176.34,160521096.52,3.0,0.0,0.0,True,0.5,6.0,EXACT,9,3,3,3,2026-05-08 16:45:00,2026-08-20 03:05:00,6,103.43,0.3333,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_11527,1.0,1.0,0.0,1.0,1.0,24819643.22,28888929.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11618.corp.local,1.0,1.0,0.0,0.0,0.0,11591634.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11164,4.0,0.0,2.0,2.0,3.0,131847153.26,100489060.64,4.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11999,3.0,0.0,0.0,0.0,1.0,77625584.84,49211750.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS_11988,1.0,0.0,0.0,1.0,0.0,8058752.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-11905,5.0,1.0,1.0,2.0,5.0,140227604.44,138251481.28,5.0,2.0,0.0,False,0.2,7.0,PROBABLE,13,7,7,6,2026-02-09 00:00:00,2026-09-04 16:00:35,6,207.67,0.5385,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11610.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,35928606.72,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-10386,2.0,0.0,0.0,1.0,0.0,41650380.8,36415915.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-10293.corp.local,2.0,0.0,0.0,0.0,2.0,41103115.0,72531692.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-11881.corp.local,2.0,1.0,0.0,0.0,0.0,50638280.22,55494818.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-12964,13.0,3.0,3.0,4.0,6.0,286305198.22,330066317.76,11.0,1.0,0.0,True,0.2307692307692307,14.0,EXACT,21,7,7,7,2026-08-11 13:41:10,2026-09-07 00:00:00,14,26.43,0.3333,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_10129,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_11311,1.0,0.0,0.0,0.0,0.0,27858727.0,28213607.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
vdr-11933,1.0,0.0,0.0,1.0,1.0,44186798.08,2923121.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12217.corp.local,1.0,0.0,0.0,1.0,0.0,10461524.0,42336375.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT_11701,1.0,0.0,0.0,1.0,0.0,21621637.12,9069759.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12433,8.0,1.0,1.0,6.0,5.0,172776312.74,208647992.92,6.0,2.0,0.0,False,0.125,10.0,PROBABLE,13,5,5,4,2026-08-13 13:30:33,2026-09-01 13:27:29,8,19.0,0.3846,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
ws-10934,4.0,0.0,0.0,3.0,1.0,78216872.28,152241783.64,2.0,0.0,0.0,False,0.0,4.0,PROBABLE,4,0,0,0,,,4,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11665,6.0,1.0,0.0,3.0,2.0,169801006.54,176871687.08,3.0,4.0,1.0,False,0.1666666666666666,10.0,PROBABLE,56,46,30,19,2026-02-08 00:00:00,2026-09-09 23:32:21,10,213.98,0.8214,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10078,8.0,1.0,1.0,6.0,4.0,244143375.66,202446838.08,7.0,1.0,0.0,True,0.125,9.0,EXACT,13,4,4,4,2026-08-25 00:00:00,2026-09-02 02:25:00,9,8.1,0.3077,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11095,2.0,0.0,0.0,1.0,0.0,49639286.44,49052385.28,2.0,5.0,1.0,True,0.0,7.0,EXACT,9,7,6,6,2026-08-01 02:58:29,2026-09-08 00:00:00,2,37.88,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10288,11.0,2.0,2.0,5.0,4.0,316298357.86,266603114.56,8.0,3.0,0.0,True,0.1818181818181818,14.0,EXACT,19,7,6,6,2026-04-08 15:27:00,2026-09-05 00:13:20,12,149.37,0.3684,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-10517,5.0,2.0,0.0,3.0,2.0,113894884.02,156942272.64,2.0,3.0,0.0,True,0.4,8.0,EXACT,17,10,9,8,2026-08-11 00:53:47,2026-09-08 07:40:03,7,28.28,0.5882,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
lpt-11149,1.0,0.0,0.0,0.0,1.0,24819643.22,28061113.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR-11021.corp.local,3.0,1.0,0.0,0.0,2.0,62131493.44,83474264.96000001,2.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
LPT-10298,9.0,2.0,1.0,5.0,2.0,218121104.44,170034694.68,9.0,1.0,0.0,True,0.2222222222222222,10.0,EXACT,78,65,35,21,2026-01-09 02:03:00,2026-11-08 22:02:00,13,303.83,0.8333,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
VDR_12254,1.0,0.0,0.0,1.0,0.0,47654987.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
WS-12189,3.0,1.0,0.0,2.0,0.0,99002733.22,88048260.64,3.0,1.0,0.0,True,0.3333333333333333,4.0,EXACT,8,4,4,4,2026-08-23 11:23:09,2026-09-09 08:40:39,4,16.89,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0
