entity_id,entity_type,traceone_risk_score,auth_contribution,network_contribution,endpoint_contribution,operational_contribution,multi_signal_boost
WS-12953,HOST,68.83,0.0,16.66,33.33,18.83,0.0
LPT-11453,HOST,22.15,0.0,0.0,8.33,13.82,0.0
WS-11849,HOST,25.53,0.0,0.0,16.66,8.86,0.0
VDR-11378.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10778,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12822.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11347,HOST,6.87,0.0,0.0,0.0,6.87,0.0
ws-10837,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11283,HOST,38.81,0.0,16.66,16.66,5.48,0.0
VDR_12770,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11908,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11932,HOST,52.69,0.0,8.33,33.33,11.03,0.0
VDR-11892,HOST,54.65,0.0,16.66,16.66,21.32,0.0
LPT_11060,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10113,HOST,16.49,0.0,0.0,0.0,16.49,0.0
lpt-12597,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10170,HOST,43.34,0.0,16.86,8.33,18.15,0.0
WS-11370.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11670,HOST,0.33,0.0,0.0,0.0,0.33,0.0
LPT_11004,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_11282,HOST,8.22,0.0,0.0,0.0,8.22,0.0
WS-11944,HOST,62.63,0.0,16.86,16.66,29.11,0.0
WS-11672.corp.local,HOST,22.76,0.0,16.66,0.0,6.09,0.0
LPT-11322.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_10217,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12138,HOST,19.26,0.0,5.62,8.33,5.3,0.0
VDR_10533,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10179,HOST,39.01,0.0,16.66,16.66,5.68,0.0
ws-11084,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11863,HOST,71.47,0.0,14.05,31.25,26.17,14.29
WS-10486.corp.local,HOST,10.72,0.0,8.33,0.0,2.39,0.0
VDR-10237.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10251,HOST,89.48,0.0,20.83,41.66,26.99,17.9
LPT-11908,HOST,62.94,0.0,16.66,33.33,12.95,0.0
WS-12799.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11057,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12389,HOST,3.2,0.0,0.0,0.0,3.2,0.0
WS-11624,HOST,43.14,0.0,5.62,25.0,12.52,0.0
WS_12827,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12201,HOST,16.76,0.0,8.33,0.0,8.43,0.0
LPT-12364.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10078,HOST,18.29,0.0,16.66,0.0,1.63,0.0
WS_12576,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12931,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11560.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11423,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_10314,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-10194,HOST,100.0,0.0,49.99,37.5,50.01,45.83
VDR_11549,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12783.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12583,HOST,100.0,0.0,49.99,49.99,50.01,50.0
ws-11228,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR_10170,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12915.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12029.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_11552,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11725,HOST,58.34,0.0,8.33,16.66,33.34,0.0
LPT-12597.corp.local,HOST,18.58,0.0,16.66,0.0,1.91,0.0
LPT-11649,HOST,34.93,0.0,0.0,33.33,1.6,0.0
VDR_11822,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-10484,HOST,1.52,0.0,0.0,0.0,1.52,0.0
VDR-11585.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10620,HOST,44.26,0.0,11.24,16.66,16.35,0.0
LPT_12640,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_12425,HOST,8.21,0.0,5.62,0.0,2.59,0.0
VDR-11556,HOST,53.6,0.0,16.66,25.0,11.94,0.0
lpt-12134,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12139,HOST,34.02,0.0,16.86,0.0,17.16,0.0
LPT-12608,HOST,25.0,0.0,0.0,25.0,0.0,0.0
WS-11939,HOST,18.06,0.0,0.0,8.33,9.73,0.0
VDR-11802,HOST,88.54,0.0,20.83,41.66,26.05,17.71
ws-11847,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12889,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12499,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10533,HOST,100.0,0.0,42.15,37.5,50.01,43.22
lpt-12211,HOST,5.62,0.0,5.62,0.0,0.0,0.0
WS_12214,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12297,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11445,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11420.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10258.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10485,HOST,100.0,0.0,37.5,49.99,36.77,41.42
WS-12092.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12661,HOST,21.31,0.0,5.62,0.0,15.68,0.0
LPT_12169,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11545,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11362,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_10923,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12965,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12805,HOST,87.22,0.0,35.13,10.42,41.68,17.44
VDR-10795,HOST,78.97,0.0,31.25,20.83,26.89,15.79
VDR_11494,HOST,5.53,0.0,0.0,0.0,5.53,0.0
LPT-11818,HOST,95.45,0.0,21.08,41.66,32.71,19.09
ws-12912,HOST,9.73,0.0,0.0,0.0,9.73,0.0
WS-10371.corp.local,HOST,13.68,0.0,8.33,0.0,5.34,0.0
WS-11621.corp.local,HOST,18.36,0.0,16.66,0.0,1.7,0.0
LPT-12008.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12636,HOST,97.39,0.0,14.05,41.66,41.68,19.48
WS-12791,HOST,80.19,0.0,28.1,10.42,41.68,16.04
WS_12938,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11733,HOST,100.0,0.0,33.72,37.5,32.86,34.69
vdr-12357,HOST,10.64,0.0,8.33,0.0,2.31,0.0
VDR-12464.corp.local,HOST,4.83,0.0,0.0,0.0,4.83,0.0
VDR-12159,HOST,50.2,0.0,16.86,0.0,33.34,0.0
VDR-11843,HOST,100.0,0.0,37.5,49.99,31.75,39.75
ws-12529,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11078,HOST,100.0,0.0,33.72,37.5,35.03,35.42
WS_12172,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12446,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12301,HOST,6.13,0.0,5.62,0.0,0.51,0.0
WS-10591.corp.local,HOST,8.98,0.0,8.33,0.0,0.65,0.0
VDR-10154,HOST,32.25,0.0,8.33,16.66,7.25,0.0
LPT-11960.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12779,HOST,8.43,0.0,8.33,0.0,0.1,0.0
WS_11347,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10381,HOST,93.75,0.0,31.25,20.83,41.68,18.75
VDR-12656.corp.local,HOST,11.16,0.0,8.33,0.0,2.82,0.0
VDR-12835.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12020,HOST,86.97,0.0,14.05,31.25,41.68,17.39
WS-10163.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10540,HOST,77.49,0.0,14.05,31.25,32.19,15.5
lpt-11572,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11998.corp.local,HOST,12.67,0.0,8.33,0.0,4.34,0.0
LPT-12026,HOST,45.08,0.0,11.24,8.33,25.5,0.0
LPT-12467,HOST,3.59,0.0,0.0,0.0,3.59,0.0
vdr-12121,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11969,HOST,11.76,0.0,8.33,0.0,3.43,0.0
VDR_11479,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR_11378,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-10884,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10824,HOST,18.48,0.0,5.62,0.0,12.86,0.0
ws-12925,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12314.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11832,HOST,100.0,0.0,41.66,20.83,41.68,20.83
VDR-12823,HOST,37.75,0.0,16.66,0.0,21.08,0.0
LPT-10047,HOST,48.53,0.0,11.24,16.66,20.62,0.0
ws-10045,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-12554,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12586,HOST,89.32,0.0,41.66,20.83,26.83,17.86
LPT-12476.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11820,HOST,12.31,0.0,8.33,0.0,3.98,0.0
lpt-10939,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11741,HOST,38.43,0.0,11.24,16.66,10.52,0.0
WS-10953,HOST,56.81,0.0,11.24,33.33,12.24,0.0
VDR_10296,HOST,3.42,0.0,0.0,0.0,3.42,0.0
vdr-10805,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11610,HOST,99.02,0.0,20.83,41.66,36.53,19.8
VDR-12498,HOST,100.0,0.0,49.99,49.99,42.46,47.48
WS_10280,HOST,3.64,0.0,0.0,0.0,3.64,0.0
VDR_12479,HOST,14.42,0.0,8.33,0.0,6.09,0.0
VDR_10029,HOST,12.93,0.0,8.33,0.0,4.6,0.0
LPT-12106.corp.local,HOST,10.39,0.0,8.33,0.0,2.06,0.0
WS-10916,HOST,56.47,0.0,16.66,33.33,6.48,0.0
WS-12544.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12734.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT_10775,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10665.corp.local,HOST,10.48,0.0,8.33,0.0,2.15,0.0
WS-12878.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11839,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12260.corp.local,HOST,18.14,0.0,8.33,0.0,9.81,0.0
lpt-11609,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-12455,HOST,87.22,0.0,35.13,10.42,41.68,17.44
LPT-11485,HOST,82.11,0.0,28.1,20.83,33.18,16.42
LPT-11333.corp.local,HOST,4.64,0.0,0.0,0.0,4.64,0.0
lpt-12339,HOST,7.55,0.0,0.0,0.0,7.55,0.0
LPT-12355,HOST,88.32,0.0,10.42,41.66,36.25,17.66
VDR-10813,HOST,10.53,0.0,5.62,0.0,4.91,0.0
WS-10137.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12366,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10487,HOST,100.0,0.0,41.66,20.83,41.68,20.83
LPT-11710,HOST,43.11,0.0,11.24,8.33,23.54,0.0
ws-12194,HOST,11.46,0.0,5.62,0.0,5.84,0.0
LPT-11573.corp.local,HOST,8.88,0.0,8.33,0.0,0.54,0.0
WS-11671,HOST,69.36,0.0,10.42,31.25,27.7,13.87
vdr-11087,HOST,10.2,0.0,8.33,0.0,1.87,0.0
LPT-10235,HOST,31.96,0.0,8.33,16.66,6.96,0.0
LPT-12186,HOST,94.82,0.0,20.83,41.66,32.32,18.96
VDR-10209,HOST,83.93,0.0,14.05,41.66,28.21,16.79
ws-12531,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10760,HOST,52.27,0.0,16.66,8.33,27.27,0.0
ws-10313,HOST,11.22,0.0,8.33,0.0,2.89,0.0
ws-10574,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12476,HOST,50.63,0.0,5.62,33.33,11.68,0.0
WS_10803,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_10489,HOST,5.33,0.0,0.0,0.0,5.33,0.0
WS-12236,HOST,60.23,0.0,16.86,16.66,26.7,0.0
vdr-10718,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_12444,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-11315,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10588,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-12859.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12639,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_12979,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12615,HOST,58.53,0.0,16.86,8.33,33.34,0.0
LPT-12654,HOST,33.33,0.0,16.66,16.66,0.0,0.0
LPT-11048,HOST,100.0,0.0,21.08,41.66,41.68,20.88
WS-10534,HOST,100.0,0.0,49.99,49.99,40.73,46.91
WS_12482,HOST,4.49,0.0,0.0,0.0,4.49,0.0
vdr-12185,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12232,HOST,44.95,0.0,11.24,16.66,17.04,0.0
LPT-10197,HOST,100.0,0.0,33.72,37.5,36.07,35.76
LPT-12620,HOST,100.0,0.0,49.99,49.99,50.01,50.0
VDR-10716.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12697,HOST,3.72,0.0,0.0,0.0,3.72,0.0
VDR_10357,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11737,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12637,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11452,HOST,72.92,0.0,31.25,0.0,41.68,14.58
lpt-11886,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12750.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11700,HOST,85.03,0.0,41.66,10.42,32.95,17.01
lpt-11705,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12632,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12070,HOST,100.0,0.0,41.66,20.83,41.68,20.83
WS_12853,HOST,11.63,0.0,5.62,0.0,6.01,0.0
ws-12849,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12530,HOST,100.0,0.0,33.72,49.99,50.01,44.58
LPT-11788,HOST,53.37,0.0,16.66,33.33,3.37,0.0
WS-11026,HOST,30.13,0.0,11.24,16.66,2.22,0.0
VDR-10571.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11430,HOST,87.68,0.0,31.25,20.83,35.6,17.54
LPT-10046,HOST,62.37,0.0,16.86,25.0,20.51,0.0
WS-11159.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10019.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12951,HOST,46.44,0.0,0.0,16.66,29.77,0.0
ws-10720,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11251.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11474,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-11832,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11866,HOST,20.16,0.0,0.0,16.66,3.49,0.0
WS-10332,HOST,34.25,0.0,11.24,16.66,6.34,0.0
lpt-12486,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11099,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10196,HOST,5.13,0.0,0.0,0.0,5.13,0.0
LPT-10637,HOST,49.26,0.0,8.33,33.33,7.59,0.0
WS-11868,HOST,21.81,0.0,16.66,0.0,5.14,0.0
WS_11849,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12590.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_10176,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-10275,HOST,37.42,0.0,16.86,8.33,12.23,0.0
WS-11143,HOST,58.16,0.0,16.66,25.0,16.49,0.0
lpt-10668,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12786,HOST,59.01,0.0,16.86,25.0,17.15,0.0
LPT-12004,HOST,69.78,0.0,28.1,0.0,41.68,13.96
LPT-10901.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11433.corp.local,HOST,3.31,0.0,0.0,0.0,3.31,0.0
vdr-10756,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10703.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12301.corp.local,HOST,16.5,0.0,11.24,0.0,5.26,0.0
VDR-11002.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10254.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-11994.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11050,HOST,98.77,0.0,20.83,41.66,36.28,19.75
LPT-10880,HOST,93.75,0.0,41.66,10.42,41.68,18.75
WS-11067,HOST,37.72,0.0,0.0,33.33,4.39,0.0
WS-10367,HOST,93.75,0.0,41.66,10.42,41.68,18.75
vdr-11056,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11963.corp.local,HOST,6.98,0.0,5.62,0.0,1.36,0.0
LPT_11561,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11402.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10774,HOST,61.25,0.0,11.24,16.66,33.34,0.0
LPT-10734,HOST,45.5,0.0,11.24,25.0,9.26,0.0
LPT-12289,HOST,11.76,0.0,0.0,8.33,3.43,0.0
lpt-11824,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-10311.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12503,HOST,42.15,0.0,0.0,25.0,17.16,0.0
VDR-12178,HOST,100.0,0.0,49.99,49.99,39.32,46.44
LPT-12211.corp.local,HOST,3.16,0.0,0.0,0.0,3.16,0.0
ws-12876,HOST,12.53,0.0,8.33,0.0,4.19,0.0
LPT-12053,HOST,50.96,0.0,16.66,16.66,17.63,0.0
LPT-10860.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10157,HOST,49.21,0.0,16.86,16.66,15.68,0.0
LPT_12840,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10222,HOST,100.0,0.0,37.5,49.99,47.59,45.03
VDR-12552,HOST,81.93,0.0,21.08,31.25,29.61,16.39
WS-10996,HOST,44.01,0.0,11.24,16.66,16.11,0.0
WS-11987,HOST,80.19,0.0,28.1,10.42,41.68,16.04
VDR-12758.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_10578,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10445,HOST,68.08,0.0,16.86,33.33,17.89,0.0
LPT-11382.corp.local,HOST,10.21,0.0,8.33,0.0,1.88,0.0
WS-11719.corp.local,HOST,1.78,0.0,0.0,0.0,1.78,0.0
LPT-12053.corp.local,HOST,16.09,0.0,8.33,0.0,7.76,0.0
VDR_12882,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11497,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12895.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12175,HOST,50.14,0.0,11.24,16.66,22.23,0.0
VDR_10110,HOST,14.81,0.0,0.0,0.0,14.81,0.0
vdr-12964,HOST,3.61,0.0,0.0,0.0,3.61,0.0
vdr-11493,HOST,13.88,0.0,11.24,0.0,2.64,0.0
WS_11523,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_12028,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11301,HOST,90.61,0.0,28.1,20.83,41.68,18.12
LPT_11156,HOST,3.75,0.0,0.0,0.0,3.75,0.0
VDR-12130.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-10064,HOST,0.16,0.0,0.0,0.0,0.16,0.0
VDR-12627.corp.local,HOST,11.42,0.0,8.33,0.0,3.08,0.0
vdr-10233,HOST,24.5,0.0,16.66,0.0,7.83,0.0
ws-12449,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11790.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10403.corp.local,HOST,5.62,0.0,5.62,0.0,0.0,0.0
ws-11854,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10779.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11713,HOST,21.12,0.0,16.66,0.0,4.46,0.0
WS-11370,HOST,52.91,0.0,11.24,8.33,33.34,0.0
WS-12632.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-10003,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11547,HOST,52.64,0.0,16.66,16.66,19.31,0.0
WS-12728,HOST,100.0,0.0,41.66,20.83,41.68,20.83
VDR_10315,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10165,HOST,8.33,0.0,8.33,0.0,0.0,0.0
ws-11547,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS_11854,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT_11786,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-11461,HOST,10.0,0.0,5.62,0.0,4.38,0.0
VDR_12040,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-10922,HOST,44.91,0.0,22.48,8.33,14.09,0.0
LPT-10936,HOST,75.55,0.0,35.13,10.42,30.01,15.11
VDR-12209.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-11177,HOST,43.8,0.0,5.62,25.0,13.18,0.0
vdr-10477,HOST,5.62,0.0,5.62,0.0,0.0,0.0
VDR-12243,HOST,41.11,0.0,11.24,25.0,4.87,0.0
vdr-12038,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12582,HOST,56.44,0.0,16.66,16.66,23.11,0.0
lpt-11965,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11629,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-10410,HOST,60.61,0.0,11.24,33.33,16.04,0.0
LPT-12807,HOST,21.93,0.0,0.0,16.66,5.26,0.0
vdr-11099,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-12768,HOST,2.42,0.0,0.0,0.0,2.42,0.0
VDR-10481,HOST,50.02,0.0,11.24,25.0,13.78,0.0
WS-10448,HOST,36.78,0.0,16.86,8.33,11.59,0.0
WS_11699,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-12848.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12838.corp.local,HOST,4.9,0.0,0.0,0.0,4.9,0.0
WS-10468,HOST,100.0,0.0,33.72,49.99,47.54,43.75
WS_12164,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-10385,HOST,100.0,0.0,33.72,49.99,50.01,44.58
VDR-12785,HOST,25.21,0.0,0.0,25.0,0.21,0.0
WS_12128,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10314,HOST,51.83,0.0,8.33,33.33,10.16,0.0
WS-11542.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11244,HOST,93.75,0.0,41.66,10.42,41.68,18.75
LPT-10055.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR_11758,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-10659,HOST,8.33,0.0,8.33,0.0,0.0,0.0
vdr-10504,HOST,8.33,0.0,8.33,0.0,0.0,0.0
lpt-12375,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11828,HOST,57.35,0.0,11.24,16.66,29.45,0.0
LPT-10636,HOST,54.47,0.0,11.24,25.0,18.23,0.0
VDR-11676,HOST,67.81,0.0,28.1,10.42,29.29,13.56
LPT-11004,HOST,53.69,0.0,8.33,25.0,20.36,0.0
ws-10174,HOST,5.62,0.0,5.62,0.0,0.0,0.0
LPT-12182.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
lpt-11183,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11974,HOST,60.88,0.0,8.33,33.33,19.22,0.0
ws-10241,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-10008,HOST,100.0,0.0,41.66,20.83,41.68,20.83
LPT-12644,HOST,57.52,0.0,16.66,25.0,15.86,0.0
WS_12217,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-11571,HOST,100.0,0.0,42.15,37.5,50.01,43.22
WS-11168,HOST,100.0,0.0,41.66,20.83,41.68,20.83
VDR-11224.,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-10903.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
LPT-12985,HOST,41.87,0.0,8.33,25.0,8.54,0.0
vdr-11846,HOST,0.0,0.0,0.0,0.0,0.0,0.0
ws-12320,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS-10313.corp.local,HOST,17.95,0.0,5.62,0.0,12.33,0.0
vdr-10480,HOST,8.13,0.0,0.0,0.0,8.13,0.0
WS-10770,HOST,52.8,0.0,11.24,25.0,16.57,0.0
ws-10997,HOST,2.41,0.0,0.0,0.0,2.41,0.0
WS-12559,HOST,23.21,0.0,0.0,16.66,6.55,0.0
VDR-11277,HOST,17.48,0.0,5.62,0.0,11.86,0.0
VDR-12500.corp.local,HOST,8.33,0.0,8.33,0.0,0.0,0.0
WS_11553,HOST,0.0,0.0,0.0,0.0,0.0,0.0
WS-11171,HOST,57.86,0.0,11.24,33.33,13.29,0.0
lpt-12551,HOST,38.82,0.0,25.0,0.0,13.82,0.0
LPT-12239,HOST,90.73,0.0,41.66,20.83,28.23,18.15
vdr-11396,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-11616,HOST,84.77,0.0,28.1,20.83,35.84,16.95
WS_12742,HOST,4.64,0.0,0.0,0.0,4.64,0.0
VDR_11387,HOST,0.0,0.0,0.0,0.0,0.0,0.0
LPT-12280.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
vdr-11150,HOST,8.33,0.0,8.33,0.0,0.0,0.0
VDR-11386,HOST,30.02,0.0,11.24,8.33,10.45,0.0
LPT-10636.corp.local,HOST,0.0,0.0,0.0,0.0,0.0,0.0
VDR-12308,HOST,17.55,0.0,0.0,16.66,0.88,0.0
VDR-12411,HOST,23.57,0.0,11.24,0.0,12.33,0.0
VDR-11002,HOST,36.24,0.0,16.66,0.0,19.58,0.0
WS_12295,HOST,3.02,0.0,0.0,0.0,3.02,0.0
lpt-10409,HOST,8.33,0.0,8.33,0.0,0.0,0.0
