hostname,total_firewall_logs,firewall_denies,threat_flags,endpoint_alerts,is_managed
WS_12128,1.0,0.0,0.0,0.0,False
ws-11075,2.0,0.0,0.0,0.0,False
VDR-10922,5.0,0.0,1.0,1.0,True
ws-11450,2.0,1.0,0.0,0.0,False
LPT-11637.corp.local,1.0,1.0,0.0,0.0,False
VDR-10267,7.0,2.0,1.0,4.0,True
ws-11289,1.0,0.0,0.0,0.0,False
LPT_10650,1.0,0.0,0.0,0.0,False
WS_11211,1.0,0.0,0.0,0.0,False
LPT-11452.,0.0,0.0,0.0,0.0,True
WS-10786,7.0,1.0,0.0,2.0,True
LPT-11816,6.0,3.0,1.0,2.0,True
VDR-11090,7.0,2.0,2.0,3.0,True
LPT-12046,3.0,1.0,0.0,5.0,True
LPT-10963,7.0,2.0,0.0,2.0,False
VDR-11578.corp.local,2.0,0.0,0.0,0.0,False
lpt-12843,2.0,1.0,1.0,0.0,False
LPT-10101.corp.local,1.0,0.0,0.0,0.0,False
vdr-10240,3.0,0.0,0.0,0.0,False
WS_10970,1.0,0.0,1.0,0.0,False
WS-12442,7.0,1.0,0.0,2.0,True
lpt-10593,1.0,1.0,0.0,0.0,False
VDR-12058,13.0,3.0,0.0,2.0,True
LPT_10705,1.0,0.0,0.0,0.0,False
WS_11633,1.0,0.0,0.0,0.0,False
VDR-11969,4.0,1.0,1.0,0.0,True
VDR_10501,1.0,0.0,0.0,0.0,False
LPT-10198.corp.local,1.0,0.0,0.0,0.0,False
LPT-11428,8.0,1.0,1.0,2.0,True
WS-11657,6.0,4.0,1.0,2.0,True
LPT-12783,13.0,1.0,1.0,3.0,False
lpt-10364,1.0,0.0,0.0,0.0,False
LPT-10345,7.0,2.0,0.0,2.0,True
VDR-10833,9.0,5.0,0.0,2.0,False
vdr-11082,1.0,0.0,0.0,0.0,False
LPT-10410,4.0,1.0,0.0,4.0,True
WS-12028.corp.local,2.0,1.0,1.0,0.0,False
WS-12576,7.0,2.0,1.0,0.0,True
VDR-11676,7.0,0.0,0.0,1.0,False
LPT-10424.corp.local,2.0,1.0,0.0,0.0,False
lpt-10434,1.0,1.0,1.0,0.0,False
LPT-11781,3.0,0.0,0.0,3.0,True
WS-11863,5.0,0.0,0.0,3.0,True
VDR_12856,1.0,0.0,0.0,0.0,False
LPT-10912,0.0,0.0,0.0,7.0,True
vdr-10907,2.0,1.0,0.0,0.0,False
WS-12850,6.0,2.0,0.0,3.0,True
WS-11847.corp.local,1.0,0.0,0.0,0.0,False
WS_10287,1.0,0.0,0.0,0.0,False
LPT-10464,12.0,4.0,1.0,2.0,True
WS-11367,3.0,2.0,0.0,4.0,True
WS-10817.corp.local,1.0,0.0,0.0,0.0,False
VDR-11081,8.0,1.0,0.0,1.0,True
WS-10102.corp.local,1.0,0.0,0.0,0.0,False
WS-11850,5.0,0.0,1.0,4.0,True
LPT_10522,1.0,0.0,0.0,0.0,False
vdr-10805,2.0,0.0,0.0,0.0,False
VDR_10533,1.0,0.0,0.0,0.0,False
lpt-11685,1.0,0.0,1.0,0.0,False
LPT_10745,1.0,1.0,0.0,0.0,False
ws-10681,2.0,0.0,0.0,0.0,False
VDR-11747.corp.local,2.0,0.0,0.0,0.0,False
LPT-11627.corp.local,1.0,0.0,0.0,0.0,False
VDR_12153,1.0,0.0,0.0,0.0,False
WS_12736,2.0,0.0,0.0,0.0,False
lpt-12644,2.0,1.0,0.0,0.0,False
WS-12188.corp.local,2.0,0.0,0.0,0.0,False
WS-12868,6.0,1.0,2.0,2.0,True
LPT-10921,3.0,0.0,0.0,2.0,True
LPT-12260,7.0,2.0,0.0,2.0,True
VDR-11266,7.0,3.0,0.0,3.0,True
LPT-10384,6.0,0.0,0.0,2.0,True
VDR_10489,3.0,0.0,0.0,0.0,False
LPT-12440,13.0,3.0,3.0,5.0,True
WS-10933.corp.local,2.0,0.0,0.0,0.0,False
LPT_12877,1.0,0.0,0.0,0.0,False
ws-12189,3.0,0.0,0.0,0.0,False
LPT-11857,4.0,0.0,1.0,6.0,True
LPT-12582,6.0,2.0,0.0,2.0,True
LPT-12296.corp.local,1.0,0.0,1.0,0.0,False
LPT-10980,10.0,2.0,0.0,2.0,True
LPT-10065.corp.local,1.0,0.0,0.0,0.0,False
WS-10113.corp.local,2.0,0.0,0.0,0.0,False
VDR-11927,10.0,2.0,0.0,1.0,True
LPT-12946,4.0,1.0,0.0,2.0,True
LPT-12045,11.0,1.0,2.0,1.0,True
LPT-12250.,0.0,0.0,0.0,0.0,True
WS_10675,2.0,1.0,0.0,0.0,False
lpt-10752,2.0,0.0,0.0,0.0,False
VDR_11217,3.0,0.0,0.0,0.0,False
WS_12818,1.0,0.0,0.0,0.0,False
VDR_11074,1.0,0.0,0.0,0.0,False
LPT_11149,1.0,0.0,0.0,0.0,False
VDR_10299,2.0,0.0,0.0,0.0,False
LPT-11691.,0.0,0.0,0.0,0.0,True
LPT-11512.corp.local,2.0,0.0,0.0,0.0,False
ws-12081,2.0,2.0,0.0,0.0,False
VDR_11532,2.0,2.0,0.0,0.0,False
VDR-10793.corp.local,1.0,1.0,0.0,0.0,False
LPT-12565,7.0,2.0,0.0,3.0,False
VDR-12034.corp.local,2.0,1.0,0.0,0.0,False
LPT-10250,4.0,0.0,0.0,5.0,True
VDR-12216,10.0,2.0,0.0,2.0,True
VDR-10346.corp.local,1.0,0.0,0.0,0.0,False
VDR-11206,3.0,1.0,0.0,2.0,False
LPT-12540,10.0,0.0,2.0,1.0,True
WS-11172.corp.local,1.0,0.0,0.0,0.0,False
ws-11080,3.0,1.0,0.0,0.0,False
VDR-12153,8.0,3.0,1.0,3.0,True
WS-11317.corp.local,1.0,0.0,0.0,0.0,False
vdr-12527,4.0,0.0,0.0,0.0,False
vdr-12338,2.0,2.0,0.0,0.0,False
lpt-12643,2.0,1.0,0.0,0.0,False
VDR-10206.corp.local,1.0,0.0,0.0,0.0,False
LPT-10092.corp.local,2.0,0.0,0.0,0.0,False
VDR-12091,6.0,2.0,0.0,2.0,False
LPT-10221,6.0,2.0,1.0,2.0,True
vdr-11411,2.0,0.0,0.0,0.0,False
LPT-11607,5.0,1.0,0.0,1.0,True
LPT-10271,8.0,2.0,0.0,4.0,True
VDR_10877,1.0,0.0,0.0,0.0,False
lpt-11616,2.0,0.0,1.0,0.0,False
VDR-11610.corp.local,1.0,0.0,0.0,0.0,False
WS-11601,6.0,0.0,1.0,3.0,True
vdr-11394,2.0,0.0,0.0,0.0,False
vdr-11727,1.0,1.0,0.0,0.0,False
lpt-12110,1.0,1.0,0.0,0.0,False
WS_12495,1.0,0.0,0.0,0.0,False
WS-10385.corp.local,1.0,0.0,0.0,0.0,False
WS_11948,1.0,0.0,0.0,0.0,False
ws-10572,1.0,0.0,0.0,0.0,False
WS-10572,5.0,2.0,0.0,2.0,True
WS-10417,12.0,3.0,2.0,1.0,False
LPT-10951,11.0,4.0,0.0,0.0,True
LPT-11626,12.0,3.0,0.0,2.0,False
VDR-11622,4.0,3.0,0.0,2.0,True
VDR-10700,8.0,1.0,2.0,3.0,True
VDR-10535,5.0,2.0,0.0,1.0,True
ws-11475,2.0,0.0,0.0,0.0,False
LPT-10670,3.0,1.0,1.0,3.0,True
VDR-12665.corp.local,2.0,1.0,0.0,0.0,False
VDR-12338,8.0,1.0,0.0,4.0,True
ws-11737,1.0,0.0,0.0,0.0,False
LPT_12998,1.0,0.0,0.0,0.0,False
LPT-10551,8.0,0.0,1.0,3.0,True
WS_11565,1.0,0.0,0.0,0.0,False
LPT-10097,5.0,1.0,2.0,4.0,True
WS-10379,4.0,2.0,0.0,1.0,True
LPT-10912.corp.local,1.0,0.0,0.0,0.0,False
VDR-12040.corp.local,2.0,1.0,0.0,0.0,False
WS-11923.,0.0,0.0,0.0,0.0,True
ws-12666,1.0,0.0,0.0,0.0,False
ws-11564,2.0,0.0,0.0,0.0,False
WS-11454.corp.local,1.0,0.0,0.0,0.0,False
ws-11366,3.0,0.0,0.0,0.0,False
VDR-12784.corp.local,3.0,2.0,0.0,0.0,False
VDR-12160,6.0,2.0,0.0,3.0,True
lpt-10939,2.0,0.0,0.0,0.0,False
LPT-10936,6.0,2.0,0.0,1.0,True
LPT_11116,1.0,0.0,0.0,0.0,False
LPT_12807,1.0,0.0,0.0,0.0,False
VDR_11099,1.0,0.0,0.0,0.0,False
lpt-10424,2.0,1.0,0.0,0.0,False
vdr-12526,1.0,0.0,0.0,0.0,False
LPT_11373,1.0,0.0,0.0,0.0,False
VDR-10732,4.0,2.0,0.0,4.0,True
LPT-12507.corp.local,1.0,0.0,0.0,0.0,False
LPT-11577.corp.local,1.0,0.0,0.0,0.0,False
VDR-12663.,0.0,0.0,0.0,0.0,True
ws-11601,1.0,0.0,0.0,0.0,False
WS-11563.corp.local,1.0,0.0,0.0,0.0,False
vdr-12464,2.0,2.0,0.0,0.0,False
WS-10579.,0.0,0.0,0.0,0.0,True
ws-12445,3.0,1.0,0.0,0.0,False
WS_11939,1.0,0.0,0.0,0.0,False
WS-11564,6.0,1.0,1.0,4.0,False
WS-10819.corp.local,1.0,0.0,0.0,0.0,False
WS-11336,6.0,2.0,1.0,6.0,True
VDR_10527,1.0,0.0,0.0,0.0,False
LPT-12648.corp.local,1.0,1.0,0.0,0.0,False
VDR_10293,1.0,0.0,0.0,0.0,False
WS-10370,8.0,2.0,0.0,2.0,True
VDR-12893.corp.local,1.0,0.0,0.0,0.0,False
LPT-10011,8.0,3.0,0.0,4.0,True
LPT-10731,7.0,1.0,1.0,1.0,True
VDR-10736,8.0,1.0,2.0,3.0,True
VDR_10231,1.0,0.0,0.0,0.0,False
VDR-10143,7.0,3.0,1.0,2.0,True
LPT-11254,10.0,1.0,0.0,2.0,True
vdr-12423,2.0,1.0,1.0,0.0,False
VDR-10523,7.0,1.0,1.0,1.0,True
WS_10730,1.0,1.0,1.0,0.0,False
WS-11406,5.0,2.0,1.0,2.0,True
WS-10507,13.0,3.0,0.0,1.0,True
LPT_10463,1.0,0.0,0.0,0.0,False
LPT-10691,9.0,1.0,1.0,2.0,True
LPT-10771,6.0,3.0,0.0,2.0,False
WS_12606,1.0,0.0,0.0,0.0,False
WS-10476,6.0,4.0,0.0,0.0,True
VDR-10756,12.0,4.0,0.0,5.0,True
LPT-12708,6.0,0.0,0.0,0.0,False
WS-11567,6.0,0.0,0.0,1.0,True
WS-10430.corp.local,2.0,0.0,0.0,0.0,False
VDR-10354,3.0,0.0,0.0,1.0,True
lpt-12645,2.0,0.0,1.0,0.0,False
WS-10683,5.0,3.0,0.0,3.0,False
lpt-11663,1.0,1.0,0.0,0.0,False
VDR-12095,5.0,1.0,1.0,7.0,True
LPT-12763,11.0,0.0,0.0,2.0,True
VDR-10443,6.0,2.0,0.0,3.0,True
lpt-11526,2.0,1.0,0.0,0.0,False
LPT-12662,8.0,1.0,0.0,2.0,True
lpt-11501,1.0,0.0,0.0,0.0,False
lpt-11561,1.0,0.0,0.0,0.0,False
WS-10073,6.0,1.0,2.0,2.0,True
LPT_10372,1.0,0.0,0.0,0.0,False
vdr-12357,3.0,1.0,0.0,0.0,False
LPT-12649,9.0,3.0,0.0,2.0,True
lpt-10927,1.0,0.0,1.0,0.0,False
LPT_12899,1.0,0.0,0.0,0.0,False
VDR_12650,1.0,0.0,0.0,0.0,False
VDR-11625.corp.local,1.0,0.0,0.0,0.0,False
LPT_11476,2.0,1.0,0.0,0.0,False
WS-12915.corp.local,2.0,1.0,0.0,0.0,False
WS-10059,6.0,2.0,0.0,2.0,True
LPT_10194,1.0,0.0,0.0,0.0,False
LPT-12228,8.0,2.0,1.0,2.0,True
VDR_10631,2.0,0.0,0.0,0.0,False
LPT-10657,4.0,0.0,1.0,1.0,False
VDR-10716.corp.local,1.0,0.0,0.0,0.0,False
LPT-10950,5.0,2.0,1.0,3.0,True
VDR-11872.corp.local,1.0,1.0,0.0,0.0,False
lpt-10676,1.0,1.0,0.0,0.0,False
VDR-10776,5.0,0.0,0.0,5.0,True
WS-12003,14.0,4.0,3.0,2.0,True
WS-10606.,0.0,0.0,0.0,0.0,True
WS-10991,6.0,1.0,1.0,2.0,True
LPT-12029.corp.local,1.0,1.0,0.0,0.0,False
WS_12713,1.0,1.0,0.0,0.0,False
WS-10873,8.0,2.0,2.0,3.0,True
vdr-11236,1.0,0.0,0.0,0.0,False
lpt-10511,1.0,0.0,0.0,0.0,False
VDR_12430,1.0,0.0,0.0,0.0,False
VDR-12324.,0.0,0.0,0.0,0.0,True
VDR-12025.corp.local,2.0,0.0,1.0,0.0,False
LPT_11704,1.0,0.0,1.0,0.0,False
VDR-11240,8.0,0.0,1.0,2.0,True
LPT_10921,1.0,1.0,0.0,0.0,False
VDR-11702,4.0,0.0,0.0,1.0,True
WS-12716.corp.local,2.0,1.0,1.0,0.0,False
ws-11374,3.0,0.0,1.0,0.0,False
LPT-10872,8.0,2.0,2.0,3.0,True
WS-11671,7.0,1.0,0.0,3.0,True
WS-10461.corp.local,1.0,1.0,0.0,0.0,False
LPT-11011.corp.local,2.0,0.0,0.0,0.0,False
WS_10574,1.0,0.0,0.0,0.0,False
VDR-11195.corp.local,3.0,1.0,0.0,0.0,False
lpt-11057,2.0,0.0,0.0,0.0,False
VDR_10246,1.0,0.0,0.0,0.0,False
lpt-12167,1.0,0.0,0.0,0.0,False
lpt-12641,1.0,1.0,0.0,0.0,False
VDR_10326,2.0,0.0,0.0,0.0,False
WS-11724,8.0,2.0,2.0,4.0,True
VDR-11255,9.0,4.0,0.0,1.0,False
vdr-11036,2.0,1.0,0.0,0.0,False
WS-12495.corp.local,1.0,0.0,0.0,0.0,False
lpt-12102,1.0,1.0,0.0,0.0,False
VDR-12513.,0.0,0.0,0.0,0.0,True
VDR-12091.corp.local,1.0,1.0,0.0,0.0,False
ws-10540,4.0,1.0,0.0,0.0,False
VDR-11632.,0.0,0.0,0.0,0.0,True
LPT-10447,9.0,2.0,0.0,0.0,True
WS-10959,4.0,0.0,1.0,2.0,True
VDR-10328.corp.local,3.0,2.0,0.0,0.0,False
WS_12862,1.0,0.0,0.0,0.0,False
VDR-12847,8.0,0.0,0.0,3.0,True
VDR_10598,1.0,0.0,0.0,0.0,False
WS-11725,8.0,1.0,0.0,2.0,False
VDR-11389,3.0,0.0,0.0,2.0,True
LPT-10452.corp.local,3.0,0.0,1.0,0.0,False
LPT-11149,5.0,1.0,2.0,1.0,True
LPT_10183,1.0,1.0,0.0,0.0,False
ws-11039,1.0,0.0,0.0,0.0,False
lpt-11788,2.0,1.0,0.0,0.0,False
WS-12172,2.0,0.0,0.0,3.0,True
LPT-12532,9.0,4.0,0.0,1.0,True
VDR-12490.corp.local,1.0,0.0,0.0,0.0,False
lpt-10779,1.0,0.0,0.0,0.0,False
WS-10973,6.0,1.0,0.0,1.0,True
VDR-10051,5.0,1.0,2.0,2.0,True
LPT-12201.,0.0,0.0,0.0,0.0,True
vdr-12281,1.0,0.0,0.0,0.0,False
VDR-11653.corp.local,2.0,1.0,0.0,0.0,False
WS-11194,6.0,0.0,0.0,5.0,True
VDR-12063.corp.local,1.0,0.0,0.0,0.0,False
WS-10665,3.0,0.0,0.0,1.0,True
WS-12392,13.0,5.0,1.0,3.0,True
ws-12642,2.0,1.0,0.0,0.0,False
VDR-10010.corp.local,2.0,2.0,0.0,0.0,False
WS-12194,4.0,1.0,0.0,2.0,True
VDR-11946.corp.local,2.0,1.0,1.0,0.0,False
LPT-11918,5.0,1.0,0.0,2.0,True
LPT-10657.,0.0,0.0,0.0,0.0,True
LPT-11239,8.0,3.0,1.0,3.0,False
VDR-12972,11.0,2.0,2.0,6.0,True
VDR-12152,2.0,0.0,0.0,2.0,False
WS-12666,7.0,0.0,0.0,3.0,True
lpt-12800,1.0,1.0,0.0,0.0,False
VDR-12593,6.0,1.0,0.0,1.0,True
WS-11859,2.0,0.0,0.0,2.0,False
LPT-10834.corp.local,2.0,0.0,0.0,0.0,False
VDR_10519,1.0,0.0,0.0,0.0,False
WS-12798.corp.local,2.0,0.0,0.0,0.0,False
ws-11078,3.0,1.0,1.0,0.0,False
WS_12571,1.0,0.0,0.0,0.0,False
lpt-11015,2.0,1.0,0.0,0.0,False
lpt-11115,2.0,1.0,0.0,0.0,False
WS-12204,7.0,2.0,1.0,1.0,True
VDR-10328,7.0,3.0,0.0,2.0,True
WS-12848,4.0,2.0,1.0,1.0,True
WS-12256,1.0,0.0,0.0,2.0,True
vdr-12453,2.0,0.0,0.0,0.0,False
VDR_11188,1.0,1.0,0.0,0.0,False
lpt-12538,2.0,0.0,0.0,0.0,False
WS-12531,7.0,0.0,0.0,2.0,True
vdr-12893,3.0,1.0,1.0,0.0,False
WS-11390,6.0,1.0,0.0,3.0,True
LPT-11978,6.0,0.0,0.0,2.0,True
vdr-12991,2.0,1.0,0.0,0.0,False
VDR-12684,6.0,2.0,0.0,1.0,True
WS-11535,8.0,0.0,0.0,1.0,True
ws-10507,2.0,0.0,0.0,0.0,False
WS-11261.corp.local,1.0,0.0,0.0,0.0,False
lpt-11234,1.0,0.0,0.0,0.0,False
VDR-10388,9.0,2.0,2.0,1.0,True
lpt-12939,2.0,0.0,0.0,0.0,False
VDR-10343.corp.local,1.0,0.0,0.0,0.0,False
LPT_11506,1.0,0.0,0.0,0.0,False
ws-10697,1.0,0.0,0.0,0.0,False
VDR-11351.corp.local,2.0,0.0,1.0,0.0,False
VDR-11958,11.0,3.0,0.0,2.0,True
WS-11441,6.0,3.0,1.0,2.0,True
WS-12668,2.0,0.0,0.0,2.0,True
WS_12576,1.0,0.0,0.0,0.0,False
LPT_12620,1.0,0.0,0.0,0.0,False
ws-12546,2.0,0.0,1.0,0.0,False
vdr-10555,2.0,1.0,0.0,0.0,False
LPT-12585,7.0,0.0,1.0,3.0,True
vdr-11150,1.0,1.0,0.0,0.0,False
VDR-12905.corp.local,1.0,0.0,0.0,0.0,False
WS-12724,10.0,2.0,1.0,5.0,True
WS-11856.corp.local,1.0,0.0,0.0,0.0,False
LPT-12517,5.0,2.0,0.0,3.0,False
VDR-12332,15.0,1.0,3.0,3.0,False
VDR-12435.corp.local,2.0,1.0,0.0,0.0,False
LPT-12884,8.0,3.0,0.0,1.0,True
lpt-10375,3.0,0.0,0.0,0.0,False
LPT-11528.corp.local,2.0,1.0,0.0,0.0,False
LPT-11800,8.0,3.0,0.0,0.0,True
LPT_10670,1.0,0.0,0.0,0.0,False
VDR-10744.,0.0,0.0,0.0,0.0,True
LPT-12969,3.0,0.0,0.0,2.0,False
WS-11827,3.0,1.0,0.0,2.0,True
WS-12350,14.0,5.0,3.0,2.0,True
LPT_11140,2.0,0.0,1.0,0.0,False
LPT-10734.corp.local,1.0,1.0,0.0,0.0,False
VDR-12465,9.0,1.0,0.0,2.0,True
WS-10239,8.0,0.0,1.0,1.0,True
VDR_10778,1.0,0.0,0.0,0.0,False
ws-10145,2.0,1.0,0.0,0.0,False
lpt-12083,2.0,1.0,0.0,0.0,False
LPT-12107,11.0,2.0,2.0,2.0,False
WS-11898,8.0,3.0,2.0,1.0,True
WS-11119,5.0,0.0,0.0,2.0,True
WS-10800,8.0,2.0,0.0,6.0,True
vdr-11999,3.0,0.0,0.0,0.0,False
lpt-11800,1.0,0.0,1.0,0.0,False
LPT-11742.corp.local,1.0,1.0,0.0,0.0,False
lpt-10547,3.0,1.0,0.0,0.0,False
LPT-11770,5.0,1.0,0.0,1.0,False
vdr-12282,3.0,0.0,0.0,0.0,False
LPT_12767,1.0,0.0,0.0,0.0,False
LPT-11903,7.0,2.0,2.0,1.0,True
LPT-11534,8.0,1.0,1.0,2.0,True
lpt-10850,1.0,0.0,0.0,0.0,False
LPT-11027,9.0,3.0,0.0,2.0,True
LPT-11658.corp.local,1.0,0.0,0.0,0.0,False
VDR-11328,4.0,3.0,0.0,4.0,True
LPT-10651.,0.0,0.0,0.0,0.0,True
lpt-12962,1.0,0.0,0.0,0.0,False
VDR-12820,4.0,0.0,0.0,3.0,True
WS-10652,5.0,0.0,0.0,2.0,True
WS_11468,1.0,0.0,0.0,0.0,False
VDR-11210.corp.local,1.0,0.0,0.0,0.0,False
WS-10784,6.0,0.0,1.0,5.0,True
LPT-12641.corp.local,2.0,0.0,0.0,0.0,False
VDR-11625,2.0,0.0,0.0,0.0,True
VDR-10772.corp.local,2.0,2.0,0.0,0.0,False
vdr-11328,3.0,0.0,1.0,0.0,False
lpt-10840,1.0,1.0,0.0,0.0,False
VDR-11268.corp.local,1.0,0.0,0.0,0.0,False
LPT-12486,9.0,4.0,2.0,1.0,True
VDR_10792,1.0,0.0,0.0,0.0,False
lpt-12664,4.0,2.0,0.0,0.0,False
VDR-11611,7.0,2.0,2.0,7.0,True
ws-12334,1.0,0.0,0.0,0.0,False
LPT-11506,12.0,5.0,1.0,2.0,True
vdr-11404,1.0,0.0,0.0,0.0,False
LPT-10702.,0.0,0.0,0.0,0.0,True
ws-11547,1.0,0.0,0.0,0.0,False
vdr-10132,1.0,0.0,0.0,0.0,False
LPT-12520,10.0,1.0,0.0,2.0,True
lpt-12440,1.0,0.0,0.0,0.0,False
WS-10264,8.0,3.0,0.0,4.0,True
vdr-10057,1.0,0.0,0.0,0.0,False
LPT-12654,2.0,2.0,0.0,2.0,True
lpt-11446,3.0,2.0,0.0,0.0,False
WS_11289,1.0,0.0,0.0,0.0,False
WS-12742.corp.local,2.0,0.0,1.0,0.0,False
VDR-10659,9.0,2.0,0.0,2.0,True
LPT-10797.corp.local,1.0,1.0,0.0,0.0,False
LPT-10420,9.0,1.0,1.0,7.0,True
vdr-12630,1.0,0.0,0.0,0.0,False
lpt-11780,1.0,1.0,0.0,0.0,False
lpt-12414,1.0,1.0,0.0,0.0,False
WS-10836.,0.0,0.0,0.0,0.0,True
LPT-10426,3.0,0.0,0.0,3.0,True
LPT-10976,4.0,2.0,1.0,2.0,True
LPT-10002,7.0,2.0,0.0,2.0,True
LPT-10446.corp.local,1.0,0.0,0.0,0.0,False
LPT-10094.corp.local,1.0,0.0,0.0,0.0,False
vdr-10838,2.0,0.0,0.0,0.0,False
WS-11953,9.0,1.0,1.0,3.0,True
ws-11009,1.0,0.0,0.0,0.0,False
WS-12914.corp.local,2.0,1.0,0.0,0.0,False
VDR-10362.corp.local,2.0,1.0,1.0,0.0,False
LPT-11181,8.0,3.0,0.0,2.0,True
ws-12929,1.0,1.0,0.0,0.0,False
WS-12925,8.0,2.0,1.0,1.0,True
lpt-12240,2.0,0.0,0.0,0.0,False
WS-12406,8.0,1.0,0.0,3.0,True
WS-10518,7.0,2.0,0.0,1.0,True
LPT-12167.corp.local,1.0,0.0,0.0,0.0,False
VDR-12832.corp.local,2.0,0.0,0.0,0.0,False
ws-10064,1.0,0.0,0.0,0.0,False
VDR-11585,5.0,1.0,1.0,3.0,True
LPT_12600,1.0,0.0,0.0,0.0,False
LPT_12240,1.0,1.0,0.0,0.0,False
WS-11393.corp.local,1.0,0.0,0.0,0.0,False
lpt-11539,1.0,0.0,0.0,0.0,False
LPT-11700,8.0,5.0,2.0,1.0,True
vdr-12740,2.0,1.0,0.0,0.0,False
lpt-10440,2.0,0.0,0.0,0.0,False
lpt-10451,1.0,0.0,0.0,0.0,False
WS-12309,8.0,3.0,1.0,4.0,True
VDR-10335.corp.local,1.0,0.0,0.0,0.0,False
LPT-10169,11.0,3.0,2.0,3.0,False
vdr-12333,2.0,0.0,1.0,0.0,False
lpt-12735,2.0,0.0,0.0,0.0,False
WS-10953,4.0,1.0,0.0,7.0,True
lpt-11689,2.0,0.0,0.0,0.0,False
VDR-12247,11.0,1.0,0.0,3.0,False
LPT-12534,9.0,2.0,0.0,3.0,True
LPT-10850,7.0,2.0,1.0,5.0,True
vdr-10206,1.0,0.0,0.0,0.0,False
WS-12887,8.0,2.0,1.0,4.0,True
ws-11953,3.0,1.0,0.0,0.0,False
LPT-12735.corp.local,1.0,0.0,0.0,0.0,False
vdr-10077,1.0,0.0,0.0,0.0,False
WS-12346,9.0,3.0,0.0,1.0,True
VDR_10315,1.0,0.0,0.0,0.0,False
lpt-11789,1.0,0.0,0.0,0.0,False
vdr-10343,2.0,1.0,0.0,0.0,False
WS_10027,2.0,0.0,0.0,0.0,False
vdr-10072,1.0,0.0,0.0,0.0,False
VDR-11999,9.0,3.0,2.0,4.0,True
VDR_12948,1.0,0.0,0.0,0.0,False
LPT-11857.corp.local,1.0,0.0,0.0,0.0,False
VDR-12513,6.0,1.0,0.0,3.0,False
WS-10156,5.0,1.0,0.0,6.0,True
vdr-10758,1.0,0.0,0.0,0.0,False
WS-10389,6.0,1.0,0.0,4.0,True
WS_10979,3.0,1.0,0.0,0.0,False
WS_12417,1.0,0.0,0.0,0.0,False
VDR-10732.corp.local,1.0,0.0,0.0,0.0,False
WS_12267,1.0,0.0,0.0,0.0,False
WS_11688,1.0,0.0,0.0,0.0,False
LPT-10548,5.0,0.0,0.0,3.0,True
VDR-10642,5.0,4.0,0.0,2.0,True
VDR-10805,7.0,1.0,1.0,4.0,True
vdr-10662,1.0,1.0,0.0,0.0,False
WS-10836.corp.local,2.0,2.0,0.0,0.0,False
VDR-11594,5.0,4.0,0.0,2.0,True
WS_11533,1.0,0.0,0.0,0.0,False
WS-11474,4.0,1.0,0.0,1.0,False
WS-11823,3.0,1.0,0.0,0.0,True
lpt-12134,1.0,0.0,0.0,0.0,False
LPT-12428.corp.local,1.0,1.0,1.0,0.0,False
WS-12341,7.0,3.0,0.0,4.0,True
WS-11477.,0.0,0.0,0.0,0.0,True
LPT-10863,11.0,1.0,1.0,0.0,True
VDR-10570,6.0,2.0,0.0,3.0,True
WS-11682,5.0,1.0,0.0,5.0,True
WS-10512.corp.local,1.0,1.0,0.0,0.0,False
WS_11750,2.0,1.0,0.0,0.0,False
lpt-12010,2.0,0.0,0.0,0.0,False
vdr-11487,1.0,0.0,0.0,0.0,False
vdr-11666,1.0,1.0,0.0,0.0,False
LPT-10001.,0.0,0.0,0.0,0.0,True
LPT-10025,12.0,4.0,1.0,1.0,True
VDR-10387.corp.local,2.0,2.0,0.0,0.0,False
VDR-11056,7.0,0.0,0.0,5.0,True
lpt-10129,2.0,1.0,0.0,0.0,False
LPT-11129,6.0,1.0,0.0,0.0,False
WS_12108,1.0,0.0,1.0,0.0,False
LPT-12347.,0.0,0.0,0.0,0.0,True
VDR-10864.corp.local,2.0,0.0,1.0,0.0,False
VDR-12859,4.0,2.0,0.0,1.0,True
WS-10982.,0.0,0.0,0.0,0.0,True
WS-11467.corp.local,1.0,0.0,1.0,0.0,False
LPT-10129,6.0,2.0,0.0,0.0,True
WS_11329,1.0,0.0,0.0,0.0,False
lpt-11060,2.0,0.0,0.0,0.0,False
VDR-12940.corp.local,1.0,0.0,0.0,0.0,False
VDR-11954,6.0,4.0,1.0,3.0,True
VDR_10110,3.0,0.0,1.0,0.0,False
VDR_12131,2.0,1.0,1.0,0.0,False
WS-11590,6.0,1.0,0.0,1.0,True
VDR-11494,9.0,4.0,1.0,1.0,True
LPT-12011.corp.local,1.0,0.0,0.0,0.0,False
LPT-12474,3.0,0.0,0.0,5.0,True
vdr-10124,2.0,1.0,0.0,0.0,False
VDR-10279,5.0,1.0,0.0,4.0,True
WS-11026.corp.local,1.0,0.0,0.0,0.0,False
LPT-10785.corp.local,3.0,0.0,2.0,0.0,False
WS_11514,1.0,0.0,0.0,0.0,False
LPT_11792,3.0,0.0,0.0,0.0,False
WS-10400,5.0,2.0,1.0,4.0,True
ws-10660,1.0,0.0,0.0,0.0,False
LPT-11356,2.0,2.0,0.0,0.0,True
WS-10932.corp.local,1.0,0.0,0.0,0.0,False
lpt-11209,6.0,0.0,1.0,0.0,False
VDR-10598,4.0,0.0,0.0,3.0,True
LPT-12969.,0.0,0.0,0.0,0.0,True
