event_id,source_dataset,source_record_id,event_category,event_type,severity,action,user_id,hostname,session_id,data_quality_status,is_off_hours,is_chronology_anomaly,feature_confidence
FW000010658,Firewall,FW000010658,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11964,SID271446,VALID,False,False,EXACT
FW000020553,Firewall,FW000020553,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-12957,SID312086,VALID,False,False,EXACT
FW000014765,Firewall,FW000014765,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-12034.corp.local,SID537933,VALID,False,False,EXACT
FW000010035,Firewall,FW000010035,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11707,SID528647,UNKNOWN,False,False,PROBABLE
FW000008130,Firewall,FW000008130,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10985,SID915429,UNKNOWN,False,False,PROBABLE
FW000009352,Firewall,FW000009352,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11235,Unknown,VALID,False,False,EXACT
FW000026520,Firewall,FW000026520,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12338,sid402582,VALID,False,False,EXACT
FW000002305,Firewall,FW000002305,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-11393,SID765299,UNKNOWN,False,False,PROBABLE
FW000013934,Firewall,FW000013934,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,WS-11952,SID681467,UNKNOWN,False,False,PROBABLE
FW000025231,Firewall,FW000025231,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11275,SID976751,VALID,False,False,EXACT
FW000004626,Firewall,FW000004626,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12973,SID335538,UNKNOWN,False,False,PROBABLE
FW000024356,Firewall,FW000024356,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT_10860,SID174251,VALID,False,False,EXACT
FW000020684,Firewall,FW000020684,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,lpt-11025,SID969390,UNKNOWN,False,False,PROBABLE
FW000003546,Firewall,FW000003546,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,Unknown,SID438876,UNKNOWN,False,False,PROBABLE
FW000024142,Firewall,FW000024142,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10155,SID917667,VALID,False,False,EXACT
FW000018369,Firewall,FW000018369,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12199,SID284901,VALID,False,False,EXACT
FW000027472,Firewall,FW000027472,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11979,SID878984,VALID,False,False,EXACT
FW000029388,Firewall,FW000029388,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11030,SID797844,VALID,False,False,EXACT
FW000010437,Firewall,FW000010437,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-11590,Unknown,VALID,False,False,EXACT
FW000022973,Firewall,FW000022973,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12238.corp.local,SID690727,VALID,False,False,EXACT
FW000018000,Firewall,FW000018000,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_11968,SID-927989,VALID,False,False,EXACT
FW000024334,Firewall,FW000024334,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11240,SID675349,VALID,False,False,EXACT
FW000021435,Firewall,FW000021435,NETWORK_FLOW,UDP_DENY,High,DENY,Unknown,WS-11743.corp.local,SID900611,VALID,False,False,EXACT
FW000006133,Firewall,FW000006133,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-10063,SID941815,VALID,False,False,EXACT
FW000018576,Firewall,FW000018576,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,VDR-10357,sid951372,UNKNOWN,False,False,PROBABLE
FW000002822,Firewall,FW000002822,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-12635,Unknown,VALID,False,False,EXACT
FW000002022,Firewall,FW000002022,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12455,SID289184,UNKNOWN,False,False,PROBABLE
FW000010805,Firewall,FW000010805,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,lpt-12414,SID781442,VALID,False,False,EXACT
FW000016373,Firewall,FW000016373,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-10299.corp.local,SID671935,VALID,False,False,EXACT
FW000022563,Firewall,FW000022563,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10353,Unknown,UNKNOWN,False,False,PROBABLE
FW000027205,Firewall,FW000027205,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11400,SID-453887,UNKNOWN,False,False,PROBABLE
FW000005281,Firewall,FW000005281,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-10260.corp.local,SID506461,VALID,False,False,EXACT
FW000006099,Firewall,FW000006099,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS_10219,SID814924,VALID,False,False,EXACT
FW000010332,Firewall,FW000010332,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-11633,SID311984,UNKNOWN,False,False,PROBABLE
FW000002557,Firewall,FW000002557,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,Unknown,SID504916,VALID,False,False,EXACT
FW000024016,Firewall,FW000024016,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_12889,SID819894,UNKNOWN,False,False,PROBABLE
FW000011800,Firewall,FW000011800,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID681168,VALID,False,False,EXACT
FW000007090,Firewall,FW000007090,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11309.corp.local,SID939026,UNKNOWN,False,False,PROBABLE
FW000028374,Firewall,FW000028374,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10732,SID314288,VALID,False,False,EXACT
FW000027981,Firewall,FW000027981,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,VDR-11586,SID607886,VALID,False,False,EXACT
FW000003345,Firewall,FW000003345,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11715,Unknown,VALID,False,False,EXACT
FW000026258,Firewall,FW000026258,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12279,sid238978,VALID,False,False,EXACT
FW000001514,Firewall,FW000001514,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-10579,SID843422,VALID,False,False,EXACT
FW000000182,Firewall,FW000000182,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-10357,Unknown,VALID,False,False,EXACT
FW000019076,Firewall,FW000019076,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-12754,sid636399,VALID,False,False,EXACT
FW000019579,Firewall,FW000019579,NETWORK_FLOW,UDP_DENY,High,DENY,Unknown,LPT-11700,SID-636074,VALID,False,False,EXACT
FW000014525,Firewall,FW000014525,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10424,SID617288,UNKNOWN,False,False,PROBABLE
FW000001854,Firewall,FW000001854,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-12337,Unknown,VALID,False,False,EXACT
FW000029459,Firewall,FW000029459,NETWORK_FLOW,UDP_DENY,High,DENY,Unknown,ws-10953,SID589821,VALID,False,False,EXACT
FW000002164,Firewall,FW000002164,NETWORK_FLOW,ICMP_ALLOW,High,ALLOW,Unknown,LPT-12687,SID654853,VALID,False,False,EXACT
FW000029569,Firewall,FW000029569,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11034,SID340109,VALID,False,False,EXACT
FW000028542,Firewall,FW000028542,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12415,Unknown,VALID,False,False,EXACT
FW000001251,Firewall,FW000001251,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-10195,Unknown,VALID,False,False,EXACT
FW000014673,Firewall,FW000014673,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11981,SID340471,VALID,False,False,EXACT
FW000018613,Firewall,FW000018613,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10980,SID627261,VALID,False,False,EXACT
FW000029234,Firewall,FW000029234,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT_11781,SID171005,VALID,False,False,EXACT
FW000008819,Firewall,FW000008819,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11863,SID951137,VALID,False,False,EXACT
FW000010070,Firewall,FW000010070,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10664,SID842288,VALID,False,False,EXACT
FW000003967,Firewall,FW000003967,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10115,SID817439,VALID,False,False,EXACT
FW000007981,Firewall,FW000007981,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12385,sid160800,VALID,False,False,EXACT
FW000026091,Firewall,FW000026091,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,lpt-12582,Unknown,UNKNOWN,False,False,PROBABLE
FW000010119,Firewall,FW000010119,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12236,SID-812702,VALID,False,False,EXACT
FW000007142,Firewall,FW000007142,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,VDR-12558,SID760610,UNKNOWN,False,False,PROBABLE
FW000004984,Firewall,FW000004984,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12276,SID952461,VALID,False,False,EXACT
FW000019049,Firewall,FW000019049,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10830,SID-899426,UNKNOWN,False,False,PROBABLE
FW000011947,Firewall,FW000011947,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11348.corp.local,SID234030,VALID,False,False,EXACT
FW000008082,Firewall,FW000008082,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-12741,SID431584,UNKNOWN,False,False,PROBABLE
FW000026712,Firewall,FW000026712,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-10209,sid853094,VALID,False,False,EXACT
FW000029709,Firewall,FW000029709,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID506180,VALID,False,False,EXACT
FW000005235,Firewall,FW000005235,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11696,SID707150,VALID,False,False,EXACT
FW000003657,Firewall,FW000003657,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-11137,SID-616356,VALID,False,False,EXACT
FW000010659,Firewall,FW000010659,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID264711,VALID,False,False,EXACT
FW000024622,Firewall,FW000024622,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-10304,SID-193447,VALID,False,False,EXACT
FW000020971,Firewall,FW000020971,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10717,SID189576,UNKNOWN,False,False,PROBABLE
FW000019070,Firewall,FW000019070,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10785,SID942650,VALID,False,False,EXACT
FW000020037,Firewall,FW000020037,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS-11550,SID106688,UNKNOWN,False,False,PROBABLE
FW000000678,Firewall,FW000000678,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12730,SID754043,UNKNOWN,False,False,PROBABLE
FW000008986,Firewall,FW000008986,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,ws-12179,SID985377,VALID,False,False,EXACT
FW000005092,Firewall,FW000005092,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10448.corp.local,SID711780,VALID,False,False,EXACT
FW000006497,Firewall,FW000006497,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12766,SID351694,UNKNOWN,False,False,PROBABLE
FW000024572,Firewall,FW000024572,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,VDR_10756,Unknown,VALID,False,False,EXACT
FW000020481,Firewall,FW000020481,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-11987,SID454310,VALID,False,False,EXACT
FW000027116,Firewall,FW000027116,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-10724,SID658754,VALID,False,False,EXACT
FW000024279,Firewall,FW000024279,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,Unknown,SID573970,UNKNOWN,False,False,PROBABLE
FW000020771,Firewall,FW000020771,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12010,SID759243,VALID,False,False,EXACT
FW000007015,Firewall,FW000007015,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,WS-10890,Unknown,VALID,False,False,EXACT
FW000004931,Firewall,FW000004931,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-11534,SID780191,VALID,False,False,EXACT
FW000013083,Firewall,FW000013083,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-12888,SID-505230,UNKNOWN,False,False,PROBABLE
FW000017550,Firewall,FW000017550,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11524,Unknown,UNKNOWN,False,False,PROBABLE
FW000017251,Firewall,FW000017251,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10054,sid857997,VALID,False,False,EXACT
FW000008565,Firewall,FW000008565,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-10209,SID202690,VALID,False,False,EXACT
FW000000249,Firewall,FW000000249,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,LPT-12049,SID254245,VALID,False,False,EXACT
FW000008963,Firewall,FW000008963,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11914,SID950359,VALID,False,False,EXACT
FW000025525,Firewall,FW000025525,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11815,SID649526,VALID,False,False,EXACT
FW000006628,Firewall,FW000006628,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10697,SID-738649,VALID,False,False,EXACT
FW000026595,Firewall,FW000026595,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,VDR-10502,SID893564,UNKNOWN,False,False,PROBABLE
FW000004000,Firewall,FW000004000,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12237,SID125872,VALID,False,False,EXACT
FW000015992,Firewall,FW000015992,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,lpt-12448,Unknown,VALID,False,False,EXACT
FW000025163,Firewall,FW000025163,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,vdr-11019,sid747389,VALID,False,False,EXACT
FW000017656,Firewall,FW000017656,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,vdr-11019,Unknown,VALID,False,False,EXACT
FW000027490,Firewall,FW000027490,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11802,SID975983,VALID,False,False,EXACT
FW000004981,Firewall,FW000004981,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10627,SID712995,VALID,False,False,EXACT
FW000026540,Firewall,FW000026540,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11215,SID410464,VALID,False,False,EXACT
FW000029970,Firewall,FW000029970,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-11714,SID643765,UNKNOWN,False,False,PROBABLE
FW000002242,Firewall,FW000002242,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11687,SID517765,UNKNOWN,False,False,PROBABLE
FW000004311,Firewall,FW000004311,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11397,sid521802,VALID,False,False,EXACT
FW000028958,Firewall,FW000028958,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-10342,SID519180,VALID,False,False,EXACT
FW000002590,Firewall,FW000002590,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12799,SID-132560,VALID,False,False,EXACT
FW000013317,Firewall,FW000013317,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,LPT-10609,SID691186,VALID,False,False,EXACT
FW000014751,Firewall,FW000014751,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-10135,SID948481,VALID,False,False,EXACT
FW000001004,Firewall,FW000001004,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT-11398,Unknown,VALID,False,False,EXACT
FW000005147,Firewall,FW000005147,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11345,SID891685,VALID,False,False,EXACT
FW000020072,Firewall,FW000020072,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-12852,Unknown,VALID,False,False,EXACT
FW000018522,Firewall,FW000018522,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,VDR-11557,SID985513,VALID,False,False,EXACT
FW000006299,Firewall,FW000006299,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-10667,sid248612,VALID,False,False,EXACT
FW000025225,Firewall,FW000025225,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT_10705,SID308832,VALID,False,False,EXACT
FW000021591,Firewall,FW000021591,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11144,SID982882,UNKNOWN,False,False,PROBABLE
FW000025088,Firewall,FW000025088,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT_10898,SID408682,VALID,False,False,EXACT
FW000028909,Firewall,FW000028909,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,ws-12445,SID607474,VALID,False,False,EXACT
FW000027020,Firewall,FW000027020,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12233,SID578811,UNKNOWN,False,False,PROBABLE
FW000021631,Firewall,FW000021631,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,vdr-12740,SID637334,VALID,False,False,EXACT
FW000016298,Firewall,FW000016298,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,vdr-10648,sid525098,VALID,False,False,EXACT
FW000028226,Firewall,FW000028226,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID269334,VALID,False,False,EXACT
FW000012768,Firewall,FW000012768,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-10359,SID872457,VALID,False,False,EXACT
FW000013171,Firewall,FW000013171,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-12765,SID165697,VALID,False,False,EXACT
FW000029251,Firewall,FW000029251,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID316056,VALID,False,False,EXACT
FW000015382,Firewall,FW000015382,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,VDR-12002,SID694706,VALID,False,False,EXACT
FW000023209,Firewall,FW000023209,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12243,SID462089,VALID,False,False,EXACT
FW000012422,Firewall,FW000012422,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12121,Unknown,UNKNOWN,False,False,PROBABLE
FW000022943,Firewall,FW000022943,NETWORK_FLOW,ICMP_DENY,Low,DENY,Unknown,lpt-11721,SID-706863,VALID,False,False,EXACT
FW000024484,Firewall,FW000024484,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11671,SID811631,VALID,False,False,EXACT
FW000024690,Firewall,FW000024690,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,lpt-10965,SID849035,VALID,False,False,EXACT
FW000028677,Firewall,FW000028677,NETWORK_FLOW,ICMP_ALLOW,High,ALLOW,Unknown,LPT-12965,sid495825,VALID,False,False,EXACT
FW000009232,Firewall,FW000009232,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12380,SID408943,VALID,False,False,EXACT
FW000011090,Firewall,FW000011090,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,VDR-10816,SID317787,VALID,False,False,EXACT
FW000005567,Firewall,FW000005567,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,sid732902,VALID,False,False,EXACT
FW000014104,Firewall,FW000014104,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10250,Unknown,UNKNOWN,False,False,PROBABLE
FW000015031,Firewall,FW000015031,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-10274,SID768423,UNKNOWN,False,False,PROBABLE
FW000024146,Firewall,FW000024146,NETWORK_FLOW,TCP_DENY,High,DENY,Unknown,WS-10544,Unknown,VALID,False,False,EXACT
FW000021193,Firewall,FW000021193,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12100,SID528836,UNKNOWN,False,False,PROBABLE
FW000019186,Firewall,FW000019186,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11587,SID515143,UNKNOWN,False,False,PROBABLE
FW000016795,Firewall,FW000016795,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,ws-10174,sid505439,UNKNOWN,False,False,PROBABLE
FW000024817,Firewall,FW000024817,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10105,SID981437,VALID,False,False,EXACT
FW000010121,Firewall,FW000010121,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11066,SID801982,VALID,False,False,EXACT
FW000009865,Firewall,FW000009865,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS_12790,SID447931,VALID,False,False,EXACT
FW000010288,Firewall,FW000010288,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT_12714,SID195122,VALID,False,False,EXACT
FW000003858,Firewall,FW000003858,NETWORK_FLOW,TCP_ALLOW,High,ALLOW,Unknown,WS-10319,SID376365,UNKNOWN,False,False,PROBABLE
FW000022605,Firewall,FW000022605,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR_12090,SID146009,VALID,False,False,EXACT
FW000014294,Firewall,FW000014294,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12962,sid862541,VALID,False,False,EXACT
FW000017526,Firewall,FW000017526,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10064,SID374373,UNKNOWN,False,False,PROBABLE
FW000003478,Firewall,FW000003478,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11216,SID634216,VALID,False,False,EXACT
FW000001011,Firewall,FW000001011,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-10981,Unknown,VALID,False,False,EXACT
FW000019652,Firewall,FW000019652,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,WS-11844,SID845219,VALID,False,False,EXACT
FW000005364,Firewall,FW000005364,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-11247,SID952854,VALID,False,False,EXACT
FW000028003,Firewall,FW000028003,NETWORK_FLOW,UDP_ALLOW,High,ALLOW,Unknown,WS-11313,SID986110,VALID,False,False,EXACT
FW000015113,Firewall,FW000015113,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10814,SID821802,VALID,False,False,EXACT
FW000011753,Firewall,FW000011753,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-12212,SID476004,VALID,False,False,EXACT
FW000008569,Firewall,FW000008569,NETWORK_FLOW,UDP_DENY,Low,DENY,Unknown,WS-12097.corp.local,SID370108,VALID,False,False,EXACT
FW000006312,Firewall,FW000006312,NETWORK_FLOW,ICMP_ALLOW,Low,ALLOW,Unknown,LPT-10469,SID202608,UNKNOWN,False,False,PROBABLE
FW000018293,Firewall,FW000018293,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT-12681,SID635662,UNKNOWN,False,False,PROBABLE
FW000027864,Firewall,FW000027864,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12993,SID775994,VALID,False,False,EXACT
FW000024787,Firewall,FW000024787,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,Unknown,SID326380,VALID,False,False,EXACT
FW000028132,Firewall,FW000028132,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11085.corp.local,SID218996,VALID,False,False,EXACT
FW000000935,Firewall,FW000000935,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-11787,SID547380,VALID,False,False,EXACT
FW000026017,Firewall,FW000026017,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11747,SID471437,VALID,False,False,EXACT
FW000029167,Firewall,FW000029167,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,VDR-10559,SID668091,VALID,False,False,EXACT
FW000028543,Firewall,FW000028543,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,LPT_11577,SID231573,VALID,False,False,EXACT
FW000007198,Firewall,FW000007198,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11490,SID253563,VALID,False,False,EXACT
FW000024715,Firewall,FW000024715,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12710,SID621661,VALID,False,False,EXACT
FW000021881,Firewall,FW000021881,NETWORK_FLOW,TCP_DENY,Low,DENY,Unknown,LPT_10374,SID710826,UNKNOWN,False,False,PROBABLE
FW000001344,Firewall,FW000001344,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-10915,SID701902,VALID,False,False,EXACT
FW000022924,Firewall,FW000022924,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,lpt-10227,Unknown,VALID,False,False,EXACT
FW000008552,Firewall,FW000008552,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-12774,sid537294,VALID,False,False,EXACT
FW000016462,Firewall,FW000016462,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,WS-11362,SID909183,VALID,False,False,EXACT
FW000023215,Firewall,FW000023215,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,VDR-12562,SID972773,VALID,False,False,EXACT
FW000028085,Firewall,FW000028085,NETWORK_FLOW,UDP_ALLOW,Low,ALLOW,Unknown,WS_11461,Unknown,UNKNOWN,False,False,PROBABLE
FW000029406,Firewall,FW000029406,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-11880,SID638434,VALID,False,False,EXACT
FW000001149,Firewall,FW000001149,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11099,Unknown,UNKNOWN,False,False,PROBABLE
FW000002955,Firewall,FW000002955,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,LPT-12779,SID329392,VALID,False,False,EXACT
FW000010244,Firewall,FW000010244,NETWORK_FLOW,TCP_ALLOW,Low,ALLOW,Unknown,VDR-11901,SID847982,VALID,False,False,EXACT
