entity_id,entity_type,hypothesis,traceone_risk_score,confidence_score,supporting_signals,counter_evidence,limitations
LPT-10565,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5674,"Net:33.72, Ep:49.99, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
ws-11317,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.09,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-10301.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,13.64,0.15,"Net:8.33, Ep:0.0, Vol:5.31",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
LPT_11423,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-10183,HOST,NO_ACTIONABLE_HYPOTHESIS,33.4,0.5738,"Net:16.66, Ep:0.0, Vol:16.73",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
VDR-12038,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,76.8,0.4867,"Net:35.13, Ep:0.0, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 12, Managed: True"
LPT_11704,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_11250,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-12538,HOST,NO_ACTIONABLE_HYPOTHESIS,8.12,0.09,"Net:0.0, Ep:0.0, Vol:8.12",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-10822,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,66.87,0.545,"Net:16.86, Ep:16.66, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 16, Managed: True"
VDR_12875,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_12467,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-10340,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-12468.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-10812,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,93.75,0.57,"Net:41.66, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 24, Managed: True"
VDR-12025.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,9.71,0.09,"Net:5.62, Ep:0.0, Vol:4.08",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_10346,HOST,NO_ACTIONABLE_HYPOTHESIS,8.09,0.09,"Net:5.62, Ep:0.0, Vol:2.47",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
lpt-11902,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-11178,HOST,NO_ACTIONABLE_HYPOTHESIS,13.95,0.09,"Net:8.33, Ep:0.0, Vol:5.62",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-10672,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,92.59,0.5978,"Net:20.83, Ep:31.25, Vol:40.52",LOW_TIMESTAMP_QUALITY,"Observed events: 18, Managed: True"
ws-11738,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-10737,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12635,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.595,"Net:37.5, Ep:49.99, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 16, Managed: True"
ws-11064,HOST,NO_ACTIONABLE_HYPOTHESIS,6.31,0.12,"Net:0.0, Ep:0.0, Vol:6.31",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
WS_10683,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_11083,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12991,HOST,NO_ACTIONABLE_HYPOTHESIS,11.22,0.09,"Net:8.33, Ep:0.0, Vol:2.89",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-12066,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,90.65,0.7917,"Net:20.83, Ep:41.66, Vol:28.16",NONE_OBSERVED,"Observed events: 18, Managed: True"
LPT-12427,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,91.69,0.5628,"Net:31.25, Ep:20.83, Vol:39.61",LOW_TIMESTAMP_QUALITY,"Observed events: 14, Managed: True"
lpt-12993,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-10517,HOST,NO_ACTIONABLE_HYPOTHESIS,11.55,0.09,"Net:8.33, Ep:0.0, Vol:3.22",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-10782.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11163,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,97.39,0.5141,"Net:14.05, Ep:41.66, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 17, Managed: True"
ws-12878,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_10021,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10919.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11186,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,98.44,0.6105,"Net:21.08, Ep:41.66, Vol:35.7",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT,"Observed events: 21, Managed: False"
WS-11108.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,15.27,0.12,"Net:11.24, Ep:0.0, Vol:4.03",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
LPT-12432,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.58,"Net:33.72, Ep:49.99, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 20, Managed: True"
lpt-11789,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT_10842,HOST,NO_ACTIONABLE_HYPOTHESIS,4.38,0.09,"Net:0.0, Ep:0.0, Vol:4.38",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-10509,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,61.25,0.57,"Net:11.24, Ep:16.66, Vol:33.34",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 16, Managed: True"
WS-12396,HOST,NO_ACTIONABLE_HYPOTHESIS,22.7,0.805,"Net:11.24, Ep:8.33, Vol:3.13",NONE_OBSERVED,"Observed events: 10, Managed: True"
LPT-12305,HOST,NO_ACTIONABLE_HYPOTHESIS,51.55,0.5867,"Net:11.24, Ep:8.33, Vol:31.98",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
ws-10933,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10248,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.5253,"Net:42.15, Ep:37.5, Vol:50.01",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
WS-10264,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.6095,"Net:37.5, Ep:49.99, Vol:43.54",LOW_TIMESTAMP_QUALITY,"Observed events: 19, Managed: True"
lpt-12182,HOST,NO_ACTIONABLE_HYPOTHESIS,6.02,0.09,"Net:0.0, Ep:0.0, Vol:6.02",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT_11178,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11721,HOST,NO_ACTIONABLE_HYPOTHESIS,58.06,0.5867,"Net:5.62, Ep:33.33, Vol:19.11",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
WS-12050.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-11281,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-10155,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
WS-11406,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,51.31,0.7404,"Net:16.86, Ep:16.66, Vol:17.78",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
VDR-12284,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,66.76,0.6067,"Net:16.86, Ep:16.66, Vol:33.23",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 15, Managed: True"
WS_11865,HOST,NO_ACTIONABLE_HYPOTHESIS,3.26,0.09,"Net:0.0, Ep:0.0, Vol:3.26",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS_11809,HOST,NO_ACTIONABLE_HYPOTHESIS,1.2,0.09,"Net:0.0, Ep:0.0, Vol:1.2",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-10366,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,82.87,0.5756,"Net:35.13, Ep:20.83, Vol:26.91",LOW_TIMESTAMP_QUALITY,"Observed events: 18, Managed: True"
LPT_11903,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-12322,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12110,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,92.79,0.75,"Net:21.08, Ep:41.66, Vol:30.05",UNMANAGED_HOST_CONTEXT,"Observed events: 16, Managed: False"
WS-12266.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11101,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,55.07,0.6046,"Net:16.86, Ep:16.66, Vol:21.54",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 13, Managed: True"
LPT-12459.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,6.05,0.09,"Net:0.0, Ep:0.0, Vol:6.05",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
LPT-11438.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-12361,HOST,NO_ACTIONABLE_HYPOTHESIS,23.95,0.12,"Net:16.66, Ep:0.0, Vol:7.28",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
vdr-12732,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.09,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_10743,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10182,HOST,NO_ACTIONABLE_HYPOTHESIS,8.33,0.06,"Net:8.33, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-11329,HOST,NO_ACTIONABLE_HYPOTHESIS,4.09,0.09,"Net:0.0, Ep:0.0, Vol:4.09",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR_12131,HOST,NO_ACTIONABLE_HYPOTHESIS,13.19,0.09,"Net:8.33, Ep:0.0, Vol:4.86",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-10632,HOST,NO_ACTIONABLE_HYPOTHESIS,41.67,0.5654,"Net:11.24, Ep:8.33, Vol:22.09",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 11, Managed: True"
LPT-10976.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11693,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,100.0,0.7383,"Net:49.99, Ep:37.5, Vol:44.36",UNMANAGED_HOST_CONTEXT,"Observed events: 15, Managed: False"
VDR_11729,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12768.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-10885,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
vdr-12040,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-12741,HOST,NO_ACTIONABLE_HYPOTHESIS,20.91,0.15,"Net:8.33, Ep:0.0, Vol:12.58",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 4, Managed: False"
VDR-11157,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,90.61,0.5628,"Net:28.1, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 14, Managed: True"
LPT_12652,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_10329,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
ws-11985,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-12685,HOST,NO_ACTIONABLE_HYPOTHESIS,44.63,0.5867,"Net:8.33, Ep:8.33, Vol:27.96",LOW_TIMESTAMP_QUALITY; UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
lpt-12612,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
lpt-10008,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR_12972,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
LPT-11333,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,90.61,0.5756,"Net:28.1, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY; UNMANAGED_HOST_CONTEXT,"Observed events: 18, Managed: False"
LPT-12321,HOST,NO_ACTIONABLE_HYPOTHESIS,37.45,0.7583,"Net:11.24, Ep:8.33, Vol:17.88",UNCORROBORATED_SINGLE_DIMENSION,"Observed events: 12, Managed: True"
WS-12261,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY; POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,93.75,0.58,"Net:31.25, Ep:20.83, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 15, Managed: True"
LPT-12528.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,22.15,0.09,"Net:16.66, Ep:0.0, Vol:5.48",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-11090.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,23.08,0.12,"Net:16.66, Ep:0.0, Vol:6.41",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 3, Managed: False"
LPT-10199.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-11445.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,0.0,0.06,"Net:0.0, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 1, Managed: False"
VDR-10562.corp.local,HOST,NO_ACTIONABLE_HYPOTHESIS,9.64,0.09,"Net:8.33, Ep:0.0, Vol:1.3",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
VDR-12602,HOST,POSSIBLE_SUSPICIOUS_ENDPOINT_ACTIVITY,88.64,0.7603,"Net:14.05, Ep:41.66, Vol:32.93",NONE_OBSERVED,"Observed events: 17, Managed: True"
WS-12742,HOST,POSSIBLE_ANOMALOUS_NETWORK_TRAFFIC,80.19,0.52,"Net:28.1, Ep:10.42, Vol:41.68",LOW_TIMESTAMP_QUALITY,"Observed events: 12, Managed: True"
LPT_11476,HOST,NO_ACTIONABLE_HYPOTHESIS,15.45,0.09,"Net:8.33, Ep:0.0, Vol:7.12",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
ws-10918,HOST,NO_ACTIONABLE_HYPOTHESIS,5.62,0.09,"Net:5.62, Ep:0.0, Vol:0.0",LOW_TIMESTAMP_QUALITY; INSUFFICIENT_BASELINE_HISTORY; UNMANAGED_HOST_CONTEXT,"Observed events: 2, Managed: False"
WS-11481,HOST,NO_ACTIONABLE_HYPOTHESIS,16.66,0.8061,"Net:8.33, Ep:8.33, Vol:0.0",NONE_OBSERVED,"Observed events: 9, Managed: True"
