user_id,username,department,global_behavior_score,dept_peer_behavior_score,peer_deviation_delta,global_vs_peer_behavior,peer_outlier_flag
EMP11346,anirudh.ahuja57,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10569,wridesh.bedi4,IT,0.3372,-0.3373,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11758,naksh.madan88,Procurement,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11816,alexander.dhar96,Finance,0.3372,-0.225,-0.0844,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12065,dev.barad20,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10127,Unknown,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12006,Unknown,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10980,imaran.dayal67,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10190,anjali.ganesan67,Brand,0.8431,0.7954,0.3698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11139,ranveer.rattan17,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10992,charita.kala61,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10699,yatan.randhawa50,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10606,hemani.bose33,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10180,bhavika.subramanian78,Support,0.0,-0.8243,-0.371,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10301,abeer.bhatnagar33,Finance,1.1804,2.0229,0.7588,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12544,jason.memon54,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12860,isha.mand56,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11060,charan.dua15,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12964,samarth.patla52,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12565,vanya.atwal53,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11069,vihaan.oak52,Procurement,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12524,dominic.talwar30,Supply Chain,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12205,avni.sani5,IT,0.0,-1.0116,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11243,Unknown,Compliance,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10016,jacob.ranganathan48,Finance,1.6862,3.3714,1.2646,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10546,bhanumati.ranganathan44,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10658,nitesh.garg36,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12787,sachi.sane26,Customer Support,0.3934,0.1349,0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12818,henry.nori8,Sales,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11504,qabil.sharma49,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10959,ira.bhatnagar90,IT,1.1804,1.3488,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12331,janani.dugar16,Customer Support,1.2366,2.1589,0.8994,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10797,harita.koshy69,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10225,aahana.rama22,Call Center,0.2841,-0.1062,-0.0531,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12074,qadim.mallick75,Innovation,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11799,kamya.ganesan47,Legal,0.5902,1.0115,0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12485,kamya.deo83,Support,0.5059,0.2999,0.135,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12277,luke.puri22,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12085,Unknown,Sales,1.0118,1.3494,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11693,madhav.murthy19,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11045,anjali.bhalla61,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10469,kavya.pandit75,R&D,0.801,0.5903,0.2951,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10954,balendra.chada93,Support,0.6745,0.6745,0.3035,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12735,irya.mall82,Brand,0.6745,0.4327,0.2012,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10639,gabriel.dugal63,Innovation,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12863,darsh_bera88,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11218,karan.goda65,Marketing,1.5176,3.3731,1.1242,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11158,ikshita.sampath2,IT,0.4722,-0.0674,-0.0337,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11415,nihal.varkey79,Finance,1.349,2.4724,0.9274,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12934,gaurav.bains91,Procurement,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11527,Unknown,Human Resources,0.544,0.4528,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11300,Unknown,IT,1.349,1.6859,0.8431,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12952,chakrika.ratta76,Innovation,0.8431,0.6745,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11603,nicholas.tara41,Human Resources,0.3688,-0.0174,-0.0065,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10160,leena.dhar76,IT,0.8431,0.6743,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11704,abeer.goel2,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10956,devika.contractor43,IT Support,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10877,amara.sawhney88,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11919,aachal.tara39,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11884,ranbir.bobal52,IT Support,0.1686,-0.6391,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12200,yatan.panchal49,Human Resources,0.2448,-0.3503,-0.1305,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10098,maya.yadav97,Innovation,0.1686,-0.6747,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12912,chaitaly.seshadri29,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12557,brinda.sibal86,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10253,forum.sharma83,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10103,ira.mohanty76,Procurement,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11445,urvashi_dugar39,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11443,xavier.sarma77,Operations,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11648,parth.varma79,Marketing,1.6862,3.8789,1.2928,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10586,nicholas.tailor28,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10627,tara.devan13,Operations,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11696,amrita.saran42,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12101,agastya.sule56,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12199,deepa.verma2,Finance,0.4216,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10403,ethan.setty54,Support,0.8431,1.0491,0.4721,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11154,rachita.peri30,Compliance,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12255,ekbal.vaidya45,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11682,azad.sahota28,Compliance,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12056,Unknown,Compliance,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12929,triveni.prasad4,R&D,0.6323,0.2528,0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10452,udyati.sangha89,Innovation,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12301,yauvani.viswanathan80,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11327,zayyan.naidu85,Human Resources,0.2067,-0.4525,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12049,kalpit.bahri99,Operations,1.1804,1.6866,0.8432,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10880,advay.sekhon37,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10623,deepa.bahl95,Customer Support,0.5059,0.4049,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12393,fitan.vohra30,Procurement,1.5176,2.3611,1.1804,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12856,bishakha.vohra41,Procurement,0.5059,0.3374,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11787,lajita.buch96,Compliance,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10262,ekaraj_bhatnagar68,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11634,xavier.thaker63,Marketing,1.5176,3.3731,1.1242,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11438,joshua.patel12,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12198,abhiram.bhatt67,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11969,theodore.pandya55,Compliance,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12520,anamika.hegde80,R&D,0.9696,0.9275,0.4637,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11802,hemani.saxena71,IT Support,0.4169,0.3021,0.0797,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10640,raksha.chandra35,Legal,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12385,tanveer.kapur63,R&D,0.8431,0.6745,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12598,teerth.naidu2,IT Support,0.1686,-0.6391,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12915,ria.dar13,Finance,1.2141,2.1128,0.7925,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11959,nathaniel.das13,R&D,0.7588,0.5059,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10488,maanas.anand32,IT,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11843,sarthak.baria90,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11734,arunima.chad1,IT Support,0.0,-1.2781,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10146,maanas.reddy9,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11534,xavier.bal12,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11986,yahvi.bhat30,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11369,sachi.mishra30,Marketing,0.7757,1.1471,0.3823,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12450,hiral.bansal2,R&D,1.1804,1.3492,0.6745,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12811,forum_kala10,Procurement,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10659,pahal.sethi94,Customer Support,0.0,-0.8094,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11794,chatura.gopal50,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12511,ekani.subramanian65,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10186,ishwar.bora23,R&D,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11147,yashodhara.minhas2,Support,0.4722,0.225,0.1013,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10608,yagnesh.dutta71,Call Center,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12191,varsha.sekhon93,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12799,yashodhara.desai66,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11930,upma.mani95,Operations,0.0843,-0.5059,-0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10197,fitan.om64,Customer Support,0.2248,-0.2698,-0.1124,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12327,forum.kaur45,Finance,0.4216,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10293,Unknown,Call Center,0.5663,0.4583,0.2291,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10766,vedika_kala75,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10400,hemang.rana70,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10122,osha.chakraborty87,Legal,0.6745,1.3486,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10202,adweta.bera51,R&D,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10835,samesh.amble26,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12294,Unknown,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11439,bhavya.morar24,R&D,0.8853,0.7589,0.3794,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11733,vivaan.sagar91,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11695,fiyaz.mishra48,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11707,hemal_rama76,Finance,1.1804,2.0229,0.7588,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12999,girik.upadhyay76,Human Resources,0.3372,-0.1023,-0.0381,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11153,zehaan.ahluwalia27,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11661,rachana.badami21,Finance,0.2529,-0.4497,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12432,bhavika.mangat15,Support,0.5059,0.2999,0.135,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11759,gautami.chaudhary73,IT,0.1686,-0.6745,-0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10854,upkaar_pathak71,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11589,gaurangi.patel7,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12267,nandini.sabharwal70,Customer Support,0.4434,0.2549,0.1062,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10641,qadim.kari79,R&D,0.5059,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10001,anjali.sandal70,Human Resources,0.7952,1.127,0.4199,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12160,ladli.chanda88,IT Support,1.1804,3.196,0.8432,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10698,yashvi.korpal54,R&D,1.5176,2.0237,1.0117,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11636,yasti.wagle42,Finance,0.7588,0.899,0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11291,gayathri.cherian73,Innovation,0.0,-1.0119,-0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12941,sarthak.aggarwal71,Sales,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12489,ronith.toor73,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11520,kevin.vig54,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11853,falak.konda81,Operations,1.349,2.0239,1.0118,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11136,chaman_ravi35,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12984,krish.nair87,Customer Support,0.5059,0.4049,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11631,libni.ahuja85,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11998,nakul.sastry75,R&D,0.6324,0.253,0.1265,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10663,urmi.dixit82,Sales,0.2698,-0.1348,-0.0674,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10683,shaurya.saini86,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11257,kala.cheema20,Customer Support,0.2248,-0.2698,-0.1124,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10317,girik.merchant23,Customer Support,2.1359,4.3175,1.7987,ANOMALOUS_GLOBALLY_ANOMALOUS_PEER,True
EMP10648,tripti.karpe21,Human Resources,0.6745,0.8031,0.2992,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11434,tanmayi.cherian36,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11479,patrick.dewan49,Support,0.8262,1.0116,0.4553,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10709,christopher.rajagopal44,Human Resources,0.2894,-0.2306,-0.0859,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11282,jason.doshi92,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11768,anvi.mukherjee10,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10972,zaitra.hayre49,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12675,ronith.madan37,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12680,ranveer.gokhale2,Legal,0.0674,-1.0787,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11306,Unknown,Operations,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11400,vrishti.nadig44,Finance,0.1686,-0.6745,-0.253,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11408,balendra.dixit9,IT,1.0118,1.0116,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12237,Unknown,Supply Chain,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11496,veda_gala19,Sales,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12038,jagvi.morar29,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11529,chakradhar.basak98,Brand,0.0,-1.018,-0.4733,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11663,jagrati.bava61,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11354,vedika.de89,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11643,odika.varughese57,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11051,yamini.thakur93,Operations,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10795,aditya.nagarajan68,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12693,shaurya.gade38,Legal,1.6862,5.3935,1.349,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP11597,isha.bhargava57,IT Support,0.1686,-0.6391,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12604,Unknown,Marketing,0.2248,-0.5059,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12729,Unknown,Call Center,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12625,caleb.loke19,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11819,nitara.dass84,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11722,jyoti.gaba89,Sales,0.6745,0.6747,0.3373,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11183,azaan.nigam47,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12572,nathan.wali44,Marketing,0.3372,-0.1686,-0.0562,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11059,wridesh.dass37,Legal,0.0,-1.3482,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10540,zinal.samra91,Human Resources,0.1686,-0.5548,-0.2067,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11678,alka_tata42,Customer Support,0.6183,0.6747,0.2811,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12796,charvi.krishnan2,Procurement,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12974,adweta.grewal52,Operations,0.3372,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12532,advaith.kumar2,Supply Chain,0.2108,-0.2528,-0.1264,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11757,yashvi.sanghvi32,IT Support,0.5059,0.6394,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11923,jatin.bansal55,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10095,pranav.apte61,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11020,yochana.johal10,Human Resources,1.8549,3.9713,1.4796,NORMAL_GLOBALLY_ANOMALOUS_PEER,True
EMP10563,unnati.rau74,Legal,0.1686,-0.6741,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12790,chaman.acharya41,Human Resources,0.0,-1.0073,-0.3753,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10863,benjamin.rajan54,Finance,0.371,-0.1349,-0.0506,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11484,Unknown,Innovation,1.6862,2.3609,1.1803,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12939,dhruv.narain96,Legal,0.5059,0.6745,0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11881,nidra_nagar68,Supply Chain,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11038,samaksh.acharya5,Sales,0.2698,-0.1348,-0.0674,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10206,mitali.raja39,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10392,gaurav.dey45,Customer Support,1.0118,1.6193,0.6746,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12842,isaac.raj84,Finance,0.4216,0.0,0.0,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10870,ucchal.pingle64,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10397,kala.jani71,R&D,0.3372,-0.3374,-0.1687,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12814,harini.tandon3,Finance,0.8431,1.1237,0.4215,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12968,guneet.dewan24,Support,0.3372,-0.075,-0.0338,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11028,aditya.anne26,Human Resources,0.5059,0.3505,0.1306,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12690,oviya.ganguly15,Procurement,0.2361,-0.2022,-0.1011,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11485,harita.patel53,Sales,0.0,-0.6745,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12660,girik.bhat27,Finance,0.6745,0.6742,0.2529,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10960,mason.rao36,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11570,xavier.hayre29,Finance,0.0,-1.124,-0.4216,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12773,Unknown,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11895,ayushman.dave16,Operations,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12731,shivansh.mani61,Procurement,0.1686,-0.3372,-0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12146,ranbir.om18,Marketing,0.1686,-0.6745,-0.2248,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10804,janya.sinha66,Procurement,0.8431,1.0119,0.5059,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11751,abhimanyu.edwin12,R&D,0.6745,0.3372,0.1686,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP12454,arunima.khare25,Procurement,0.0674,-0.5397,-0.2698,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10502,jagdish.panchal9,Marketing,0.0562,-1.0117,-0.3372,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP10779,qabil.bhavsar61,Marketing,0.4216,0.0846,0.0282,NORMAL_GLOBALLY_NORMAL_PEER,False
EMP11863,Unknown,IT,0.6138,0.2158,0.1079,NORMAL_GLOBALLY_NORMAL_PEER,False
