sequence_id,entity_id,entity_type,sequence_type,start_time,end_time,duration_seconds,event_count,event_ids,source_datasets,temporal_window_minutes,sequence_confidence,sequence_strength,counter_evidence
SEQ-HST-1599,WS-11241,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-13 00:19:00+00:00,2026-08-13 00:31:39+00:00,759,2,IAM00006438; IAM00007599,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1600,WS-11241,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-26 00:00:00+00:00,2026-08-26 00:00:00+00:00,0,2,FW000010122; IAM00014172,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1601,WS-11241,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-08 00:00:00+00:00,2026-09-08 00:00:00+00:00,0,2,IAM00011573; IAM00016938,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1602,WS-11262,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-22 23:53:00+00:00,2026-08-23 00:00:00+00:00,420,2,EPA00002226; FW000006329,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1603,WS-11293,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-03 09:47:14+00:00,2026-09-03 10:30:03+00:00,2569,2,IAM00002177; FW000019831,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1604,WS-11358,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-30 18:20:45+00:00,2026-08-30 19:08:00+00:00,2835,2,IAM00002626; FW000009346,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1605,WS-11360,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-06 11:58:36+00:00,2026-08-06 12:36:42+00:00,2286,2,IAM00012087; IAM00001441,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1606,WS-11360,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-24 19:47:38+00:00,2026-08-24 20:25:48+00:00,2290,2,IAM00006747; IAM00015962,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1607,WS-11360,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-30 00:00:00+00:00,2026-08-30 00:00:00+00:00,0,2,IAM00002677; IAM00015781,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1608,WS-11360,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-05 13:59:58+00:00,2026-09-05 14:30:54+00:00,1856,2,IAM00005843; IAM00019328,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1609,WS-11361,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-08 23:36:44+00:00,2026-08-09 00:00:00+00:00,1396,2,EPA00003361; IAM00002473,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1610,WS-11365,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,0,2,EPA00005835; IAM00012678,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1611,WS-11381,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-30 05:43:00+00:00,2026-08-30 05:51:28+00:00,508,2,EPA00001647; IAM00013574,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1612,WS-11390,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,0,2,IAM00006223; IAM00016650,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1613,WS-11393,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-16 12:28:39+00:00,2026-08-16 12:44:50+00:00,971,2,IAM00008678; IAM00006586,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1614,WS-11397,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-02 02:12:10+00:00,2026-09-02 02:18:35+00:00,385,2,FW000006806; IAM00016376,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1615,WS-11401,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-23 22:14:17+00:00,2026-08-23 22:56:04+00:00,2507,2,FW000026328; IAM00005820,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1616,WS-11444,HOST,HOST_ACTIVITY_SEQUENCE,2026-03-09 11:44:00+00:00,2026-03-09 12:14:00+00:00,1800,2,FW000024372; FW000024988,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1617,WS-11447,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-08 00:00:00+00:00,2026-09-08 00:00:00+00:00,0,2,IAM00003860; IAM00005061,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1618,WS-11464,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-25 17:19:00+00:00,2026-08-25 18:08:28+00:00,2968,2,FW000019678; FW000029462,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1619,WS-11469,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-08 22:18:00+00:00,2026-08-08 23:13:55+00:00,3355,2,EPA00003924; IAM00002583,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1620,WS-11471,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-17 18:43:38+00:00,2026-08-17 19:06:14+00:00,1356,2,FW000009678; IAM00018507,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1621,WS-11496,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-18 00:00:00+00:00,2026-08-18 00:15:13+00:00,913,2,IAM00008026; FW000000130,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1622,WS-11502,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-03 05:38:01+00:00,2026-09-03 06:03:21+00:00,1520,2,FW000003874; IAM00002243,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1623,WS-11505,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-30 23:40:56+00:00,2026-08-31 00:00:00+00:00,1144,2,IAM00006474; IAM00003150,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1624,WS-11514,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-13 06:44:27+00:00,2026-08-13 07:14:00+00:00,1773,2,FW000021393; IAM00003390,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1625,WS-11520,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-04 00:26:33+00:00,2026-09-04 00:33:24+00:00,411,2,IAM00009032; IAM00014187,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1626,WS-11521,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-02 14:13:10+00:00,2026-08-02 14:29:22+00:00,972,2,EPA00005611; FW000027564,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1627,WS-11543,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-15 15:11:00+00:00,2026-08-15 15:57:00+00:00,2760,2,IAM00015330; IAM00016631,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1628,WS-11547,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-01 23:49:00+00:00,2026-08-02 00:00:00+00:00,660,2,EPA00002616; FW000017580,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1629,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-11 22:52:36+00:00,2026-08-11 23:43:05+00:00,3029,2,IAM00016249; IAM00010839,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1630,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-12 23:25:08+00:00,2026-08-13 00:00:00+00:00,2092,2,IAM00008390; IAM00010003,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1631,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-20 18:32:00+00:00,2026-08-20 19:25:00+00:00,3180,2,IAM00017772; IAM00015294,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1632,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-25 08:47:40+00:00,2026-08-25 09:27:16+00:00,2376,2,IAM00003402; IAM00004430,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1633,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-30 10:51:05+00:00,2026-08-30 11:20:42+00:00,1777,2,IAM00003501; IAM00001149,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1634,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-05 00:00:00+00:00,2026-09-05 00:00:00+00:00,0,2,IAM00001786; IAM00010015,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1635,WS-11547,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-06 21:10:10+00:00,2026-09-06 21:59:44+00:00,2974,2,IAM00018712; IAM00016565,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1636,WS-11548,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-23 00:00:00+00:00,2026-08-23 00:31:30+00:00,1890,2,FW000018061; EPA00000149,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1637,WS-11550,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,0,2,FW000004369; IAM00013865,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1638,WS-11563,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-08 00:00:00+00:00,2026-09-08 00:00:00+00:00,0,2,FW000013899; IAM00006382,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1639,WS-11570,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-24 09:45:50+00:00,2026-08-24 10:03:50+00:00,1080,2,FW000009714; FW000005456,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1640,WS-11667,HOST,CROSS_SOURCE_HOST_CHAIN,2026-07-08 12:23:00+00:00,2026-07-08 12:36:00+00:00,780,2,FW000001885; IAM00015337,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1641,WS-11686,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-05 07:03:42+00:00,2026-09-05 07:20:21+00:00,999,2,IAM00010886; FW000023202,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1642,WS-11715,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-16 00:00:00+00:00,2026-08-16 00:00:00+00:00,0,2,FW000018883; IAM00008727,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1643,WS-11719,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-24 00:00:00+00:00,2026-08-24 00:00:00+00:00,0,2,IAM00005254; IAM00016446,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1644,WS-11725,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-20 04:45:06+00:00,2026-08-20 05:40:00+00:00,3294,2,IAM00009201; EPA00006671,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1645,WS-11733,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-28 23:29:13+00:00,2026-08-29 00:00:00+00:00,1847,2,IAM00012061; EPA00005792,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1646,WS-11766,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-29 23:32:35+00:00,2026-08-30 00:00:00+00:00,1645,2,IAM00013385; FW000023814,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1647,WS-11777,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-12 23:30:33+00:00,2026-08-13 00:00:00+00:00,1767,2,IAM00018113; FW000004584,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1648,WS-11814,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-12 12:55:20+00:00,2026-08-12 13:50:36+00:00,3316,2,EPA00001677; IAM00009862,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1649,WS-11828,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-14 00:00:00+00:00,2026-08-14 00:00:00+00:00,0,2,EPA00001223; FW000009600,Firewall; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1650,WS-11844,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-30 17:45:00+00:00,2026-08-30 17:46:01+00:00,61,2,FW000008789; IAM00000113,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1651,WS-11876,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-10 00:00:00+00:00,2026-08-10 00:00:00+00:00,0,2,FW000024339; IAM00012107,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1652,WS-11893,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-21 18:34:00+00:00,2026-08-21 19:10:47+00:00,2207,2,FW000023288; IAM00016890,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1653,WS-11938,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-08 23:33:31+00:00,2026-08-09 00:00:00+00:00,1589,2,FW000010839; IAM00009252,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1654,WS-11938,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-17 00:00:00+00:00,2026-08-17 00:00:00+00:00,0,2,FW000023944; IAM00006043,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1655,WS-11948,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-21 00:00:00+00:00,2026-08-21 00:00:00+00:00,0,2,FW000007750; IAM00012944,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1656,WS-11974,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-24 04:35:00+00:00,2026-08-24 05:18:14+00:00,2594,2,FW000029774; IAM00008906,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1657,WS-11986,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-17 00:00:00+00:00,2026-08-17 00:00:00+00:00,0,2,FW000004144; IAM00018563,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1658,WS-11987,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-23 00:00:00+00:00,2026-08-23 00:00:00+00:00,0,2,FW000008624; IAM00001043,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1659,WS-12003,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-12 23:17:54+00:00,2026-08-13 00:00:00+00:00,2526,2,FW000009866; FW000024135,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1660,WS-12009,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-18 00:03:10+00:00,2026-08-18 00:52:00+00:00,2930,2,IAM00015412; FW000025852,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1661,WS-12037,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-02 00:00:00+00:00,2026-09-02 00:11:44+00:00,704,2,EPA00000495; IAM00013630,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1662,WS-12041,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-24 20:00:00+00:00,2026-08-24 20:34:25+00:00,2065,2,FW000010262; IAM00017013,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1663,WS-12067,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-12 18:00:58+00:00,2026-08-12 18:29:10+00:00,1692,2,IAM00017075; IAM00018187,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1664,WS-12082,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-25 19:42:27+00:00,2026-08-25 20:40:14+00:00,3467,2,FW000012257; FW000006153,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1665,WS-12093,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-17 00:00:00+00:00,2026-08-17 00:00:00+00:00,0,2,FW000021451; IAM00009373,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1666,WS-12115,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-31 08:37:52+00:00,2026-08-31 08:56:56+00:00,1144,2,FW000004083; IAM00017153,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1667,WS-12120,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-01 09:52:18+00:00,2026-09-01 10:25:23+00:00,1985,2,EPA00006343; IAM00006821,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1668,WS-12170,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-24 12:37:38+00:00,2026-08-24 13:17:24+00:00,2386,2,EPA00007207; FW000003529,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1669,WS-12170,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-29 02:52:00+00:00,2026-08-29 03:36:08+00:00,2648,2,FW000027384; FW000011532,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1670,WS-12175,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-10 00:00:00+00:00,2026-08-10 00:36:55+00:00,2215,2,IAM00001877; FW000004677,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1671,WS-12176,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-21 23:54:24+00:00,2026-08-22 00:00:00+00:00,336,2,IAM00019393; FW000007890,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1672,WS-12206,HOST,HOST_ACTIVITY_SEQUENCE,2026-07-08 00:00:00+00:00,2026-07-08 00:00:00+00:00,0,2,IAM00002976; IAM00005403,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1673,WS-12214,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-26 00:00:00+00:00,2026-08-26 00:00:00+00:00,0,2,EPA00001191; IAM00004889,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1674,WS-12214,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-27 00:00:00+00:00,2026-08-27 00:00:00+00:00,0,2,FW000011794; IAM00010123,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1675,WS-12226,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-16 23:28:00+00:00,2026-08-17 00:00:00+00:00,1920,2,FW000020378; FW000007348,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1676,WS-12232,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-05 00:00:00+00:00,2026-08-05 00:00:00+00:00,0,2,EPA00002104; IAM00002109,IAM; Endpoint,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1677,WS-12234,HOST,CROSS_SOURCE_HOST_CHAIN,2026-09-05 14:16:26+00:00,2026-09-05 14:46:40+00:00,1814,2,EPA00003727; IAM00003209,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1678,WS-12255,HOST,HOST_ACTIVITY_SEQUENCE,2026-02-08 00:00:00+00:00,2026-02-08 00:00:00+00:00,0,2,IAM00010282; IAM00018522,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1679,WS-12264,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-27 00:00:00+00:00,2026-08-27 00:16:16+00:00,976,2,EPA00001936; FW000024676,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1680,WS-12309,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-13 00:00:00+00:00,2026-08-13 00:00:00+00:00,0,2,FW000021329; FW000026723,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1681,WS-12319,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-08 16:14:01+00:00,2026-08-08 16:40:18+00:00,1577,2,EPA00006505; EPA00004437,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1682,WS-12319,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-07 09:02:18+00:00,2026-09-07 09:28:17+00:00,1559,2,IAM00004346; IAM00008237,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1683,WS-12337,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-22 09:11:00+00:00,2026-08-22 09:47:27+00:00,2187,2,IAM00006374; IAM00014688,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1684,WS-12341,HOST,CROSS_SOURCE_HOST_CHAIN,2026-03-09 00:00:00+00:00,2026-03-09 00:00:00+00:00,0,2,FW000010348; IAM00006991,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1685,WS-12346,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-31 00:00:00+00:00,2026-08-31 00:00:00+00:00,0,2,FW000018664; IAM00014218,IAM; Firewall,60,0.88,100.0,IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1686,WS-12361,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-29 05:22:31+00:00,2026-08-29 05:41:16+00:00,1125,2,FW000027725; FW000020897,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1687,WS-12368,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-22 00:00:00+00:00,2026-08-22 00:34:54+00:00,2094,3,FW000020041; IAM00002223; IAM00001830,IAM; Firewall,60,0.92,100.0,NONE_OBSERVED
SEQ-HST-1688,WS-12392,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-19 23:43:12+00:00,2026-08-20 00:00:00+00:00,1008,2,FW000001528; FW000012080,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1689,WS-12393,HOST,FIREWALL_DENY_TO_ENDPOINT_ALERT,2026-08-14 15:04:56+00:00,2026-08-14 15:20:00+00:00,904,2,EPA00006604; FW000010808,Firewall; Endpoint,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1690,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-02 04:41:30+00:00,2026-08-02 04:45:47+00:00,257,2,IAM00008590; IAM00006107,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1691,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-08 04:01:00+00:00,2026-08-08 04:31:16+00:00,1816,2,IAM00001193; IAM00005799,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1692,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-13 00:00:00+00:00,2026-08-13 00:59:27+00:00,3567,2,IAM00010643; IAM00008717,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1693,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-18 20:27:24+00:00,2026-08-18 20:51:53+00:00,1469,2,IAM00002971; IAM00015391,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1694,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-18 23:37:25+00:00,2026-08-19 00:00:00+00:00,1355,2,IAM00014290; IAM00002899,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1695,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-26 04:34:00+00:00,2026-08-26 04:46:52+00:00,772,2,IAM00003498; IAM00017976,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1696,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-28 10:34:07+00:00,2026-08-28 10:36:15+00:00,128,2,FW000022775; FW000012539,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1697,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-30 00:00:00+00:00,2026-08-30 00:00:00+00:00,0,2,IAM00000880; IAM00014220,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1698,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-30 13:21:34+00:00,2026-08-30 13:22:00+00:00,26,2,IAM00002190; IAM00012282,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1699,WS-12418,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-31 00:00:00+00:00,2026-08-31 00:00:00+00:00,0,2,IAM00000364; IAM00011147,IAM,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1700,WS-12422,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-06 00:00:00+00:00,2026-08-06 00:56:45+00:00,3405,2,EPA00000108; EPA00006538,Endpoint,60,0.73,75.0,SINGLE_SOURCE_ONLY
SEQ-HST-1701,WS-12439,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-11 06:52:02+00:00,2026-08-11 07:25:30+00:00,2008,2,IAM00003088; FW000010237,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1702,WS-12468,HOST,HOST_ACTIVITY_SEQUENCE,2026-08-20 00:00:00+00:00,2026-08-20 00:00:00+00:00,0,2,FW000012345; FW000013182,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1703,WS-12491,HOST,HOST_ACTIVITY_SEQUENCE,2026-09-07 00:00:00+00:00,2026-09-07 00:00:00+00:00,0,2,FW000012816; FW000014937,Firewall,60,0.73,75.0,SINGLE_SOURCE_ONLY; IDENTICAL_TIMESTAMP_WINDOW
SEQ-HST-1704,WS-12531,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-24 23:47:27+00:00,2026-08-25 00:14:43+00:00,1636,2,IAM00017535; FW000029608,IAM; Firewall,60,0.88,100.0,NONE_OBSERVED
SEQ-HST-1705,WS-12537,HOST,CROSS_SOURCE_HOST_CHAIN,2026-08-25 04:16:50+00:00,2026-08-25 04:32:00+00:00,910,2,EPA00005070; IAM00014214,IAM; Endpoint,60,0.88,100.0,NONE_OBSERVED
