hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence
vdr-10230,3.0,0.0,0.0,2.0,1.0,55146487.22,94766449.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
ws-12682,2.0,1.0,0.0,1.0,1.0,68831138.22,5802894.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12800,4.0,3.0,1.0,0.0,3.0,87453141.5,82809145.03999999,2.0,2.0,0.0,True,0.75,6.0,EXACT
VDR-10132,4.0,0.0,0.0,1.0,1.0,146023333.22,24999915.0,2.0,1.0,1.0,True,0.0,5.0,EXACT
ws-10442,1.0,0.0,0.0,0.0,1.0,43552164.0,17696844.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-12142.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,26667671.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_12436,2.0,0.0,0.0,1.0,1.0,27358006.22,21515710.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10897,12.0,3.0,0.0,6.0,4.0,237765008.3,222770195.92000002,11.0,3.0,0.0,False,0.25,15.0,PROBABLE
WS-10417.corp.local,1.0,0.0,0.0,1.0,0.0,42150746.0,23638859.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10178,7.0,1.0,0.0,4.0,6.0,209692740.06,195658545.28,7.0,4.0,0.0,True,0.14285714285714285,11.0,EXACT
WS-10393,7.0,4.0,0.0,5.0,3.0,200487074.64,145507597.88,6.0,2.0,0.0,True,0.5714285714285714,9.0,EXACT
WS-12446.corp.local,1.0,0.0,0.0,0.0,1.0,44986259.0,38568407.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11534,8.0,1.0,1.0,2.0,5.0,225370531.88,193992732.24,6.0,2.0,0.0,True,0.125,10.0,EXACT
LPT-11685.corp.local,1.0,0.0,0.0,1.0,1.0,45917143.04,25866172.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11201,8.0,3.0,1.0,5.0,2.0,233172969.04,228836795.76,7.0,3.0,0.0,False,0.375,11.0,PROBABLE
lpt-12399,1.0,0.0,0.0,1.0,1.0,19975372.8,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11747,8.0,2.0,0.0,3.0,4.0,171398639.8,203880751.56,7.0,0.0,0.0,True,0.25,8.0,EXACT
vdr-11980,2.0,1.0,0.0,2.0,2.0,13864762.12,70484392.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12351,3.0,1.0,0.0,1.0,0.0,77919662.22,45955330.64,1.0,1.0,1.0,True,0.3333333333333333,4.0,EXACT
LPT-12700.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
LPT-11558.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11444,10.0,3.0,0.0,2.0,5.0,236348017.92,263713818.0,7.0,3.0,0.0,True,0.3,13.0,EXACT
WS-11923.corp.local,2.0,0.0,1.0,2.0,2.0,29340460.0,78391059.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12071,8.0,1.0,1.0,5.0,1.0,241149915.66,186494428.92000002,5.0,4.0,1.0,True,0.125,12.0,EXACT
VDR-10421,4.0,0.0,0.0,0.0,3.0,117566715.08,80418111.64,2.0,4.0,1.0,False,0.0,8.0,PROBABLE
VDR_11091,2.0,0.0,0.0,1.0,1.0,48568718.92,40504965.12,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10579.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
WS_10252,2.0,0.0,0.0,1.0,2.0,61103322.22,72980889.6,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10160.corp.local,1.0,1.0,0.0,1.0,0.0,20689459.2,9035412.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-10503,2.0,0.0,0.0,1.0,1.0,49639286.44,26984806.4,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-12907,7.0,1.0,1.0,3.0,4.0,203953349.44,169433028.28,6.0,3.0,1.0,True,0.14285714285714285,10.0,EXACT
LPT_11238,1.0,0.0,0.0,1.0,1.0,15517234.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10458,3.0,0.0,0.0,2.0,0.0,29901257.0,51548222.64,2.0,0.0,0.0,False,0.0,3.0,PROBABLE
VDR-12400,6.0,2.0,0.0,2.0,2.0,111262542.82,116091481.24,5.0,0.0,0.0,True,0.3333333333333333,6.0,EXACT
lpt-11115,2.0,1.0,0.0,1.0,2.0,26309153.22,38984420.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-11881,5.0,0.0,0.0,3.0,2.0,141298927.88,113509434.28,4.0,0.0,0.0,True,0.0,5.0,EXACT
vdr-11338,1.0,1.0,1.0,0.0,0.0,45801799.68,6562363.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS_12449,1.0,0.0,0.0,0.0,0.0,35399925.76,20179411.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12231.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
LPT-10114,8.0,1.0,1.0,5.0,2.0,270752038.84,255114579.6,6.0,3.0,0.0,True,0.125,11.0,EXACT
lpt-12985,2.0,0.0,1.0,0.0,0.0,35676727.0,31790306.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-10802,3.0,2.0,0.0,2.0,2.0,101055197.97999999,57628590.64,3.0,3.0,1.0,True,0.6666666666666666,6.0,EXACT
VDR-11094,6.0,1.0,0.0,1.0,4.0,88157116.34,139181416.56,5.0,3.0,1.0,True,0.16666666666666666,9.0,EXACT
WS-12953,5.0,2.0,1.0,3.0,2.0,149639603.44,151504149.92000002,5.0,4.0,1.0,True,0.4,9.0,EXACT
LPT-11453,4.0,0.0,0.0,2.0,0.0,125387154.16,80249865.64,4.0,1.0,0.0,True,0.0,5.0,EXACT
WS-11849,3.0,0.0,0.0,0.0,1.0,54010092.22,97253835.64,3.0,2.0,0.0,True,0.0,5.0,EXACT
VDR-11378.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,17388392.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-10778,2.0,0.0,1.0,1.0,1.0,12942770.72,29318453.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-12822.corp.local,1.0,0.0,0.0,1.0,1.0,31601396.0,26770145.28,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11347,3.0,0.0,0.0,1.0,1.0,87282973.44,55929947.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
ws-10837,1.0,1.0,0.0,0.0,1.0,27295313.92,24337448.96,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR-11283,3.0,2.0,0.0,1.0,1.0,79665221.22,53802434.56,3.0,2.0,1.0,True,0.6666666666666666,5.0,EXACT
VDR_12770,1.0,0.0,1.0,0.0,1.0,24819643.22,28340633.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11908,1.0,0.0,0.0,1.0,0.0,23663257.6,44446183.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11932,4.0,1.0,1.0,3.0,1.0,110106987.22,53441269.64,4.0,5.0,0.0,False,0.25,9.0,PROBABLE
VDR-11892,5.0,2.0,0.0,3.0,2.0,166482135.68,101577499.84,4.0,2.0,0.0,True,0.4,7.0,EXACT
LPT_11060,1.0,0.0,0.0,1.0,0.0,16594919.0,28619897.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10113,4.0,0.0,1.0,3.0,1.0,140033581.0,41318285.68,4.0,0.0,0.0,False,0.0,4.0,PROBABLE
lpt-12597,1.0,0.0,0.0,0.0,0.0,35344637.0,47636807.68,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10170,5.0,1.0,0.0,2.0,4.0,121434897.96,147766448.92000002,5.0,1.0,1.0,True,0.2,6.0,EXACT
WS-11370.corp.local,1.0,0.0,0.0,0.0,1.0,26221281.28,11186135.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11670,2.0,0.0,0.0,1.0,0.0,49639286.44,50856293.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_11004,1.0,1.0,0.0,0.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_11282,3.0,0.0,0.0,1.0,0.0,59837975.22,93769646.28,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS-11944,7.0,1.0,1.0,4.0,4.0,166700161.07999998,207389677.76,5.0,2.0,1.0,True,0.14285714285714285,9.0,EXACT
WS-11672.corp.local,2.0,2.0,0.0,2.0,1.0,83021522.36,34492338.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-11322.corp.local,1.0,0.0,0.0,0.0,0.0,27627439.0,16047565.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT_10217,1.0,0.0,0.0,0.0,1.0,17694040.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12138,4.0,0.0,0.0,2.0,2.0,72511385.1,77900219.32,4.0,1.0,0.0,True,0.0,5.0,EXACT
VDR_10533,1.0,0.0,0.0,0.0,0.0,24819643.22,6580428.8,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10179,4.0,2.0,0.0,3.0,2.0,80768171.22,57178887.64,3.0,2.0,0.0,True,0.5,6.0,EXACT
ws-11084,2.0,0.0,0.0,2.0,1.0,40951835.879999995,18072981.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11863,5.0,0.0,0.0,1.0,3.0,164386335.85999998,122572706.92,4.0,3.0,0.0,True,0.0,8.0,EXACT
WS-10486.corp.local,2.0,1.0,0.0,1.0,1.0,49639286.44,62060472.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-10237.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,48081145.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10251,5.0,2.0,0.0,3.0,3.0,83777486.75999999,166514627.28,4.0,4.0,1.0,True,0.4,9.0,EXACT
LPT-11908,5.0,2.0,1.0,1.0,2.0,82469143.62,119487789.64,4.0,5.0,0.0,True,0.4,10.0,EXACT
WS-12799.corp.local,2.0,0.0,0.0,2.0,1.0,47884844.28,44871752.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT_11057,1.0,0.0,0.0,1.0,0.0,24819643.22,29336815.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12389,2.0,0.0,0.0,2.0,0.0,67192599.38,37206877.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-11624,4.0,0.0,0.0,1.0,2.0,55903654.86,117183235.68,3.0,3.0,0.0,False,0.0,7.0,PROBABLE
WS_12827,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12201,3.0,1.0,0.0,2.0,1.0,95853326.44,53415666.28,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
LPT-12364.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,5553560.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10078,2.0,2.0,0.0,2.0,1.0,58558434.84,46073859.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
WS_12576,1.0,0.0,0.0,1.0,0.0,16059862.0,35127265.28,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_12931,1.0,0.0,0.0,0.0,1.0,43288567.0,14823315.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11560.corp.local,1.0,0.0,0.0,1.0,0.0,24380404.0,10197273.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-11423,1.0,0.0,0.0,1.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10314,1.0,1.0,0.0,1.0,0.0,13359767.0,4999994.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT-10194,10.0,4.0,0.0,4.0,7.0,294602179.78,224470144.04000002,8.0,3.0,1.0,True,0.4,13.0,EXACT
VDR_11549,1.0,0.0,0.0,0.0,0.0,24788336.64,3836547.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12783.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
LPT-12583,11.0,4.0,0.0,4.0,4.0,331734722.03999996,217385847.36,7.0,4.0,0.0,True,0.36363636363636365,15.0,EXACT
ws-11228,1.0,1.0,0.0,1.0,1.0,11492392.96,24526192.64,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR_10170,1.0,0.0,0.0,0.0,1.0,24819643.22,23821571.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12915.corp.local,2.0,1.0,0.0,1.0,1.0,35932799.0,32761022.32,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12029.corp.local,1.0,1.0,0.0,0.0,1.0,24819643.22,43915404.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_11552,1.0,1.0,0.0,0.0,0.0,27385702.4,48460159.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
WS-11725,8.0,1.0,0.0,3.0,2.0,218698444.88,236192032.84,7.0,2.0,0.0,False,0.125,10.0,PROBABLE
LPT-12597.corp.local,2.0,2.0,0.0,1.0,0.0,31832088.22,59448520.64,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-11649,3.0,0.0,0.0,3.0,1.0,53057196.0,57737511.0,3.0,5.0,1.0,False,0.0,8.0,PROBABLE
VDR_11822,1.0,1.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
vdr-10484,2.0,0.0,0.0,2.0,1.0,26719144.22,57314862.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-11585.corp.local,1.0,0.0,0.0,1.0,1.0,24819643.22,15528232.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10620,5.0,1.0,0.0,3.0,3.0,139286444.66,117746179.92,3.0,2.0,0.0,True,0.2,7.0,EXACT
LPT_12640,1.0,1.0,0.0,1.0,1.0,24819643.22,33623328.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_12425,2.0,0.0,1.0,2.0,2.0,54405564.22,63157150.0,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-11556,4.0,2.0,0.0,2.0,1.0,105585965.66,114013655.28,3.0,3.0,0.0,True,0.5,7.0,EXACT
lpt-12134,1.0,0.0,0.0,0.0,1.0,31803310.08,23018823.68,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12139,5.0,1.0,1.0,3.0,4.0,143669339.22,137702752.6,4.0,0.0,0.0,True,0.2,5.0,EXACT
LPT-12608,2.0,0.0,0.0,1.0,1.0,34869867.0,23581538.0,2.0,3.0,0.0,True,0.0,5.0,EXACT
WS-11939,3.0,0.0,1.0,1.0,1.0,43746963.98,101992779.44,1.0,1.0,0.0,True,0.0,4.0,EXACT
VDR-11802,7.0,2.0,0.0,4.0,1.0,163874776.86,159059016.44,7.0,5.0,0.0,True,0.2857142857142857,12.0,EXACT
ws-11847,1.0,0.0,0.0,1.0,1.0,45985976.0,6169446.4,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12889,1.0,0.0,0.0,1.0,0.0,24819643.22,48890531.84,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12499,2.0,0.0,1.0,2.0,1.0,49639286.44,47188226.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-10533,10.0,1.0,1.0,1.0,6.0,266211243.88,242463159.28,6.0,3.0,1.0,True,0.1,13.0,EXACT
lpt-12211,2.0,0.0,0.0,1.0,2.0,39301182.22,29733934.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS_12214,1.0,1.0,0.0,1.0,0.0,24819643.22,10916440.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12297,1.0,0.0,0.0,0.0,0.0,3533701.12,27691337.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_11445,1.0,0.0,0.0,1.0,1.0,26130513.92,30723276.8,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11420.corp.local,1.0,0.0,0.0,0.0,0.0,3778531.0,8401155.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10258.corp.local,1.0,0.0,1.0,1.0,1.0,24819643.22,3457940.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-10485,10.0,3.0,1.0,9.0,5.0,184014319.6,170889866.32,7.0,8.0,0.0,True,0.3,18.0,EXACT
WS-12092.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-12661,5.0,0.0,0.0,3.0,2.0,135611620.32,108882861.36,5.0,0.0,0.0,True,0.0,5.0,EXACT
LPT_12169,1.0,0.0,1.0,1.0,1.0,11355427.0,46426835.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-11545,1.0,0.0,1.0,0.0,0.0,12591321.0,22975559.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11362,1.0,0.0,0.0,1.0,1.0,3904607.0,14952693.76,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR_10923,1.0,1.0,0.0,1.0,0.0,22174904.32,46400744.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
lpt-12965,1.0,0.0,0.0,1.0,1.0,24819643.22,31606600.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12805,10.0,1.0,0.0,6.0,6.0,254327938.36,325182919.36,8.0,1.0,0.0,False,0.1,11.0,PROBABLE
VDR-10795,6.0,3.0,1.0,5.0,3.0,167566275.66,162969785.04,6.0,2.0,0.0,True,0.5,8.0,EXACT
VDR_11494,2.0,0.0,0.0,2.0,1.0,79928168.0,26052809.72,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11818,7.0,2.0,0.0,3.0,4.0,165600155.51999998,191385737.4,6.0,4.0,0.0,True,0.2857142857142857,11.0,EXACT
ws-12912,3.0,0.0,0.0,1.0,1.0,102962321.96000001,42782377.44,3.0,0.0,0.0,False,0.0,3.0,PROBABLE
WS-10371.corp.local,3.0,1.0,0.0,2.0,2.0,78926014.12,63925684.64,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
WS-11621.corp.local,2.0,2.0,0.0,1.0,0.0,58951550.64,36123443.2,2.0,0.0,0.0,False,1.0,2.0,PROBABLE
LPT-12008.corp.local,2.0,1.0,1.0,0.0,2.0,4729987.0,49052385.28,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12636,10.0,1.0,0.0,6.0,3.0,322200535.18,277351127.76,10.0,5.0,0.0,True,0.1,15.0,EXACT
WS-12791,10.0,1.0,3.0,4.0,5.0,275044623.28,186876299.64,8.0,1.0,1.0,True,0.1,11.0,EXACT
WS_12938,1.0,0.0,0.0,0.0,0.0,7081805.0,3982356.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11733,7.0,1.0,2.0,2.0,5.0,169701692.94,148229919.44,5.0,3.0,1.0,False,0.14285714285714285,10.0,PROBABLE
vdr-12357,3.0,1.0,0.0,2.0,1.0,62309464.76,56212794.28,1.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE
VDR-12464.corp.local,2.0,0.0,0.0,2.0,1.0,76136214.0,43295710.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-12159,8.0,2.0,0.0,4.0,4.0,151723208.26,247952428.92000002,8.0,0.0,0.0,True,0.25,8.0,EXACT
VDR-11843,6.0,3.0,0.0,4.0,4.0,165640729.74,96429543.84,6.0,4.0,0.0,True,0.5,10.0,EXACT
ws-12529,1.0,0.0,0.0,1.0,1.0,7211418.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-11078,6.0,2.0,0.0,2.0,5.0,177645175.66,154565546.92000002,5.0,3.0,0.0,True,0.3333333333333333,9.0,EXACT
WS_12172,1.0,0.0,0.0,0.0,1.0,6655455.0,2674946.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-12446,1.0,0.0,0.0,1.0,0.0,5918126.08,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
lpt-12301,2.0,0.0,0.0,0.0,2.0,52424831.22,41955263.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
WS-10591.corp.local,2.0,1.0,0.0,1.0,0.0,29572843.520000003,52580490.52,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-10154,3.0,1.0,0.0,2.0,2.0,71903134.22,88517584.0,3.0,2.0,0.0,False,0.3333333333333333,5.0,PROBABLE
LPT-11960.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
lpt-12779,2.0,1.0,0.0,1.0,2.0,50170860.84,45202285.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS_11347,1.0,0.0,0.0,0.0,1.0,24819643.22,24984147.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-10381,9.0,3.0,2.0,3.0,3.0,260802518.74,270513737.08,8.0,2.0,0.0,True,0.3333333333333333,11.0,EXACT
VDR-12656.corp.local,2.0,1.0,0.0,0.0,0.0,65115686.22,37752552.64,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR-12835.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-12020,9.0,1.0,0.0,5.0,3.0,202009568.4,260078506.76,9.0,3.0,1.0,True,0.1111111111111111,12.0,EXACT
WS-10163.corp.local,1.0,0.0,0.0,1.0,1.0,36217475.0,32213954.56,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10540,6.0,1.0,0.0,3.0,3.0,162411340.56,189144125.72,5.0,3.0,0.0,True,0.16666666666666666,9.0,EXACT
lpt-11572,1.0,0.0,0.0,1.0,0.0,24819643.22,12921657.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-11998.corp.local,2.0,1.0,0.0,1.0,1.0,49639286.44,72659148.64,0.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12026,7.0,1.0,0.0,6.0,3.0,185647972.6,187789375.0,5.0,1.0,1.0,True,0.14285714285714285,8.0,EXACT
LPT-12467,3.0,0.0,0.0,2.0,1.0,46688601.06,68581137.64,1.0,0.0,0.0,True,0.0,3.0,EXACT
vdr-12121,1.0,0.0,0.0,1.0,1.0,20485404.0,36509990.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11969,4.0,1.0,1.0,4.0,1.0,61199428.0,67690819.64,3.0,0.0,0.0,True,0.25,4.0,EXACT
VDR_11479,1.0,1.0,0.0,0.0,0.0,24819643.22,48407989.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
VDR_11378,1.0,1.0,0.0,1.0,0.0,45948600.32,816311.0,0.0,0.0,0.0,False,1.0,1.0,PROBABLE
ws-10884,1.0,0.0,0.0,1.0,1.0,24819643.22,45104249.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
ws-10824,4.0,0.0,0.0,3.0,2.0,120119025.36,90114296.0,4.0,0.0,0.0,False,0.0,4.0,PROBABLE
ws-12925,1.0,0.0,0.0,1.0,1.0,40208604.0,45830509.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12314.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE
VDR-11832,9.0,0.0,1.0,5.0,7.0,260561595.84,182256776.24,9.0,2.0,0.0,True,0.0,11.0,EXACT
VDR-12823,5.0,2.0,1.0,4.0,2.0,165207096.51999998,137083352.92000002,3.0,0.0,0.0,True,0.4,5.0,EXACT
LPT-10047,7.0,0.0,0.0,5.0,3.0,148765440.44,161248545.32,7.0,2.0,1.0,True,0.0,9.0,EXACT
ws-10045,1.0,0.0,0.0,0.0,1.0,12866027.52,11298581.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
vdr-12554,1.0,0.0,0.0,1.0,0.0,24819643.22,48330768.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
LPT-12586,6.0,4.0,1.0,2.0,3.0,167280635.36,162188030.8,4.0,2.0,0.0,True,0.6666666666666666,8.0,EXACT
LPT-12476.corp.local,1.0,0.0,0.0,0.0,1.0,24819643.22,30297037.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11820,2.0,1.0,1.0,1.0,0.0,71448392.22,49052385.28,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
lpt-10939,2.0,0.0,0.0,1.0,0.0,33564676.0,49052385.28,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
LPT-11741,5.0,1.0,1.0,2.0,3.0,107307660.44,97177384.0,5.0,2.0,0.0,True,0.2,7.0,EXACT
WS-10953,4.0,1.0,0.0,2.0,3.0,87294446.22,115630852.28,3.0,7.0,0.0,True,0.25,11.0,EXACT
VDR_10296,2.0,0.0,0.0,2.0,1.0,68389311.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
vdr-10805,2.0,0.0,0.0,2.0,0.0,49639286.44,44433983.64,1.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR-11610,7.0,2.0,0.0,3.0,0.0,209807531.44,207667561.76,5.0,4.0,0.0,False,0.2857142857142857,11.0,PROBABLE
VDR-12498,7.0,4.0,0.0,5.0,4.0,204781463.96,167078423.2,7.0,4.0,0.0,True,0.5714285714285714,11.0,EXACT
WS_10280,2.0,0.0,0.0,2.0,1.0,49639286.44,68847668.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE
VDR_12479,2.0,1.0,1.0,1.0,1.0,71787712.22,82161479.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
VDR_10029,2.0,1.0,0.0,2.0,1.0,26188777.36,74050437.12,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
LPT-12106.corp.local,2.0,1.0,0.0,2.0,1.0,49639286.44,60263701.72,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-10916,2.0,2.0,1.0,1.0,2.0,13168862.0,84295443.03999999,2.0,4.0,1.0,True,1.0,6.0,EXACT
WS-12544.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT
VDR-12734.corp.local,1.0,1.0,0.0,1.0,0.0,26839225.0,28087468.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE
LPT_10775,1.0,0.0,0.0,0.0,1.0,43094700.0,30702305.28,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS-10665.corp.local,2.0,1.0,0.0,1.0,0.0,61435917.14,57494118.0,2.0,0.0,0.0,False,0.5,2.0,PROBABLE
WS-12878.corp.local,1.0,0.0,0.0,0.0,0.0,29493534.72,42378936.32,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
WS_11839,1.0,0.0,0.0,0.0,1.0,19567779.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE
