event_id,event_timestamp,event_type,event_category,user_id,hostname,device_id,session_id,source_ip,destination_ip,department,severity,action,source_dataset,source_record_id,data_quality_status,resolution_confidence
FW000019941,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR_11964,Unknown,SID394688,172.16.26.38,110.58.8.144,Unknown,Low,ALLOW,Firewall,FW000019941,UNKNOWN,UNMATCHED
FW000028423,Unknown,TCP_DENY,NETWORK_FLOW,Unknown,VDR-10501,Unknown,Unknown,172.16.116.223,Unknown,Unknown,Low,DENY,Firewall,FW000028423,UNKNOWN,PROBABLE
FW000023145,2026-08-27 21:38:01+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-10456,Unknown,SID421745,37.187.156.3,Unknown,Unknown,Low,ALLOW,Firewall,FW000023145,VALID,PROBABLE
FW000021648,2026-08-21 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11647.corp.local,Unknown,SID588861,208.249.207.119,172.16.105.227,Unknown,Low,ALLOW,Firewall,FW000021648,VALID,UNMATCHED
FW000012753,2026-08-08 04:31:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11567,Unknown,SID361855,172.16.229.127,192.168.165.91,Unknown,Low,ALLOW,Firewall,FW000012753,VALID,PROBABLE
FW000023915,2026-08-20 23:34:04+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-10965,Unknown,Unknown,192.168.76.85,Unknown,Unknown,Low,ALLOW,Firewall,FW000023915,VALID,PROBABLE
FW000026502,2026-09-08 02:38:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS_11374,Unknown,SID972276,Unknown,172.16.99.18,Unknown,Low,ALLOW,Firewall,FW000026502,VALID,UNMATCHED
FW000007724,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-10528,Unknown,Unknown,172.16.194.66,Unknown,Unknown,Low,ALLOW,Firewall,FW000007724,UNKNOWN,UNMATCHED
FW000011347,2026-08-02 14:14:25+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11798,Unknown,sid145834,192.168.55.15,Unknown,Unknown,Low,ALLOW,Firewall,FW000011347,VALID,PROBABLE
FW000001873,2026-07-08 01:17:00+00:00,UDP_DENY,NETWORK_FLOW,Unknown,WS_10737,Unknown,SID930195,192.168.224.56,Unknown,Unknown,Low,DENY,Firewall,FW000001873,VALID,UNMATCHED
FW000013806,2026-08-18 01:10:33+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-11397,Unknown,SID500935,192.168.4.121,127.161.230.140,Unknown,Low,DENY,Firewall,FW000013806,VALID,UNMATCHED
FW000005279,2026-08-01 16:04:06+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,lpt-12001,Unknown,Unknown,Unknown,Unknown,Unknown,High,ALLOW,Firewall,FW000005279,VALID,UNMATCHED
FW000012883,2026-08-16 08:30:03+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12228,Unknown,SID401244,Unknown,200.30.72.175,Unknown,Low,ALLOW,Firewall,FW000012883,VALID,PROBABLE
FW000022266,2026-09-01 22:23:36+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-12867,Unknown,SID992262,192.168.244.221,Unknown,Unknown,Low,ALLOW,Firewall,FW000022266,VALID,PROBABLE
FW000017461,2026-08-29 06:03:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12993,Unknown,SID352603,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000017461,VALID,PROBABLE
FW000003056,2026-08-04 08:21:39+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-11533,Unknown,SID298844,Unknown,140.138.221.176,Unknown,Low,DENY,Firewall,FW000003056,VALID,PROBABLE
FW000016604,2026-08-10 01:01:41+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11240,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000016604,VALID,PROBABLE
FW000014884,2026-08-02 22:50:29+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-11369,Unknown,SID938002,Unknown,192.168.76.173,Unknown,Low,ALLOW,Firewall,FW000014884,VALID,PROBABLE
FW000000864,2026-08-12 02:34:17+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,ws-12496,Unknown,sid403746,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000000864,VALID,UNMATCHED
FW000028141,2026-08-27 19:38:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12724,Unknown,SID174522,83.177.242.50,Unknown,Unknown,Low,ALLOW,Firewall,FW000028141,VALID,PROBABLE
FW000000872,2026-09-04 05:49:27+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-12716.corp.local,Unknown,SID891303,112.229.95.52,192.168.227.133,Unknown,High,DENY,Firewall,FW000000872,VALID,UNMATCHED
FW000009405,2026-08-14 00:00:00+00:00,ICMP_ALLOW,NETWORK_FLOW,Unknown,VDR-11343,Unknown,SID849741,43.151.142.217,Unknown,Unknown,High,ALLOW,Firewall,FW000009405,VALID,PROBABLE
FW000025016,2026-08-02 00:00:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,WS-10730,Unknown,SID-506097,192.168.238.23,141.122.97.109,Unknown,Low,ALLOW,Firewall,FW000025016,VALID,PROBABLE
FW000029397,2026-08-16 00:46:06+00:00,UDP_DENY,NETWORK_FLOW,Unknown,LPT-12211,Unknown,SID-346793,Unknown,Unknown,Unknown,Low,DENY,Firewall,FW000029397,VALID,UNMATCHED
FW000028990,2026-08-29 10:20:33+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-10975,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000028990,VALID,PROBABLE
FW000024178,2026-09-05 08:14:32+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-12062,Unknown,SID-751927,172.16.236.225,Unknown,Unknown,Low,DENY,Firewall,FW000024178,VALID,PROBABLE
FW000026894,2026-09-08 14:23:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11375,Unknown,SID526162,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000026894,VALID,UNMATCHED
FW000020803,Unknown,UDP_DENY,NETWORK_FLOW,Unknown,VDR-12159,Unknown,sid296119,Unknown,Unknown,Unknown,Low,DENY,Firewall,FW000020803,UNKNOWN,PROBABLE
FW000027619,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12445,Unknown,SID364574,192.168.96.241,Unknown,Unknown,Low,ALLOW,Firewall,FW000027619,UNKNOWN,PROBABLE
FW000007825,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-10899,Unknown,sid815871,172.16.229.104,192.168.188.167,Unknown,Low,ALLOW,Firewall,FW000007825,UNKNOWN,PROBABLE
FW000002467,2026-08-14 07:01:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12826,Unknown,SID919128,172.16.158.239,48.26.174.19,Unknown,Low,ALLOW,Firewall,FW000002467,VALID,PROBABLE
FW000008878,2026-08-10 00:00:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,LPT_12538,Unknown,SID368018,192.168.81.250,192.168.104.217,Unknown,High,DENY,Firewall,FW000008878,VALID,UNMATCHED
FW000005376,2026-08-21 06:14:52+00:00,UDP_DENY,NETWORK_FLOW,Unknown,ws-11390,Unknown,SID-951717,Unknown,192.168.155.42,Unknown,High,DENY,Firewall,FW000005376,VALID,UNMATCHED
FW000005614,2026-01-08 00:00:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,VDR-12130,Unknown,SID634802,10.27.40.0,Unknown,Unknown,Low,DENY,Firewall,FW000005614,VALID,PROBABLE
FW000020250,2026-08-14 13:19:49+00:00,UDP_DENY,NETWORK_FLOW,Unknown,WS-11366,Unknown,SID885421,Unknown,Unknown,Unknown,Low,DENY,Firewall,FW000020250,VALID,UNMATCHED
FW000019433,2026-08-06 15:50:31+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-11591.corp.local,Unknown,SID-243304,21.69.84.173,162.154.119.160,Unknown,Low,ALLOW,Firewall,FW000019433,VALID,UNMATCHED
FW000013223,2026-08-26 14:22:43+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-11441,Unknown,SID248762,Unknown,88.172.126.245,Unknown,Low,DENY,Firewall,FW000013223,VALID,PROBABLE
FW000018713,2026-08-17 14:45:27+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-11556.corp.local,Unknown,SID-734634,192.168.142.64,Unknown,Unknown,Low,ALLOW,Firewall,FW000018713,VALID,UNMATCHED
FW000002900,2026-08-28 22:03:39+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,ws-12619,Unknown,SID756943,192.168.91.8,Unknown,Unknown,Low,ALLOW,Firewall,FW000002900,VALID,UNMATCHED
FW000015128,2026-09-02 01:06:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS_12417,Unknown,SID132701,172.16.63.227,Unknown,Unknown,Low,ALLOW,Firewall,FW000015128,VALID,UNMATCHED
FW000004036,2026-08-03 00:00:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-12890.corp.local,Unknown,SID247972,Unknown,172.16.115.25,Unknown,Low,ALLOW,Firewall,FW000004036,VALID,UNMATCHED
FW000013183,2026-08-24 20:56:10+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-12503,Unknown,SID582188,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000013183,VALID,PROBABLE
FW000003030,2026-09-04 21:59:10+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,WS-10413,Unknown,SID247933,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000003030,VALID,PROBABLE
FW000004131,2026-09-05 00:00:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,LPT-12689,Unknown,SID421738,Unknown,Unknown,Unknown,Low,DENY,Firewall,FW000004131,VALID,UNMATCHED
FW000023419,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-10211,Unknown,SID995842,Unknown,202.26.189.225,Unknown,Low,ALLOW,Firewall,FW000023419,UNKNOWN,PROBABLE
FW000016276,Unknown,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-10478,Unknown,SID158556,Unknown,19.103.147.218,Unknown,High,ALLOW,Firewall,FW000016276,UNKNOWN,PROBABLE
FW000027042,2026-08-31 06:13:58+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12899.corp.local,Unknown,SID521384,Unknown,213.24.22.115,Unknown,Low,ALLOW,Firewall,FW000027042,VALID,UNMATCHED
FW000023914,2026-08-26 17:31:37+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-12082.corp.local,Unknown,Unknown,192.168.21.48,Unknown,Unknown,Low,DENY,Firewall,FW000023914,VALID,UNMATCHED
FW000018193,2026-05-09 18:35:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11448,Unknown,SID515209,152.155.22.217,172.16.128.16,Unknown,Low,ALLOW,Firewall,FW000018193,VALID,PROBABLE
FW000028652,2026-08-24 01:11:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,LPT-10654,Unknown,SID211367,Unknown,166.32.154.146,Unknown,Low,DENY,Firewall,FW000028652,VALID,PROBABLE
FW000011978,2026-08-06 19:12:54+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11452,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000011978,VALID,UNMATCHED
FW000002123,2026-08-15 00:46:11+00:00,UDP_DENY,NETWORK_FLOW,Unknown,LPT-10752.corp.local,Unknown,sid985162,172.16.57.142,172.16.136.176,Unknown,Low,DENY,Firewall,FW000002123,VALID,UNMATCHED
FW000002674,2026-08-31 22:54:17+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,vdr-11177,Unknown,SID614595,128.19.154.145,192.168.122.167,Unknown,Low,ALLOW,Firewall,FW000002674,VALID,UNMATCHED
FW000006119,2026-09-09 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12392,Unknown,SID712425,137.232.37.183,192.168.116.73,Unknown,Low,ALLOW,Firewall,FW000006119,VALID,PROBABLE
FW000026111,2026-08-11 00:00:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,Unknown,Unknown,SID857904,Unknown,192.168.8.235,Unknown,Low,ALLOW,Firewall,FW000026111,VALID,PROBABLE
FW000025060,2026-08-20 20:19:30+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,lpt-12572,Unknown,Unknown,121.194.110.105,79.120.77.115,Unknown,Low,ALLOW,Firewall,FW000025060,VALID,UNMATCHED
FW000016284,2026-09-05 07:21:42+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12751,Unknown,Unknown,Unknown,99.161.193.32,Unknown,Low,ALLOW,Firewall,FW000016284,VALID,UNMATCHED
FW000019479,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12202,Unknown,sid810671,194.246.186.94,192.168.178.18,Unknown,Low,ALLOW,Firewall,FW000019479,UNKNOWN,PROBABLE
FW000018501,2026-02-08 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12827,Unknown,Unknown,172.16.144.79,192.168.24.115,Unknown,Low,ALLOW,Firewall,FW000018501,VALID,PROBABLE
FW000025389,2026-02-08 04:31:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-12738,Unknown,SID448986,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000025389,VALID,PROBABLE
FW000000338,2026-08-13 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-10962.corp.local,Unknown,SID289337,Unknown,192.168.183.117,Unknown,Low,ALLOW,Firewall,FW000000338,VALID,UNMATCHED
FW000024658,2026-08-31 20:43:36+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12850,Unknown,SID237494,Unknown,172.16.247.99,Unknown,Low,ALLOW,Firewall,FW000024658,VALID,PROBABLE
FW000025685,2026-12-08 00:00:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-11480,Unknown,SID590698,Unknown,70.211.122.70,Unknown,Low,ALLOW,Firewall,FW000025685,VALID,PROBABLE
FW000013899,2026-09-08 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11563,Unknown,SID487794,Unknown,212.208.242.200,Unknown,High,ALLOW,Firewall,FW000013899,VALID,PROBABLE
FW000008916,2026-08-15 02:34:01+00:00,TCP_DENY,NETWORK_FLOW,Unknown,VDR-11665.corp.local,Unknown,SID887122,172.16.25.17,21.215.236.43,Unknown,Low,DENY,Firewall,FW000008916,VALID,UNMATCHED
FW000028925,2026-03-08 18:11:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS_10996,Unknown,SID862055,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000028925,VALID,UNMATCHED
FW000007772,2026-08-13 11:23:29+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-12155,Unknown,SID631857,192.168.164.189,116.85.255.187,Unknown,Low,ALLOW,Firewall,FW000007772,VALID,UNMATCHED
FW000013140,2026-08-27 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11870,Unknown,SID558220,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000013140,VALID,UNMATCHED
FW000024479,Unknown,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-10691,Unknown,SID919606,134.194.138.177,172.16.46.84,Unknown,High,ALLOW,Firewall,FW000024479,UNKNOWN,PROBABLE
FW000027500,2026-08-30 16:39:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11903,Unknown,SID716685,Unknown,26.221.231.122,Unknown,Low,ALLOW,Firewall,FW000027500,VALID,PROBABLE
FW000001842,2026-08-13 02:21:19+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12221,Unknown,SID997986,Unknown,192.168.175.48,Unknown,Low,ALLOW,Firewall,FW000001842,VALID,UNMATCHED
FW000016418,2026-04-08 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11674,Unknown,Unknown,192.168.53.196,Unknown,Unknown,Low,ALLOW,Firewall,FW000016418,VALID,PROBABLE
FW000026284,2026-08-17 00:09:44+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-12964,Unknown,sid983297,Unknown,172.16.15.114,Unknown,Low,ALLOW,Firewall,FW000026284,VALID,PROBABLE
FW000001077,2026-08-31 09:29:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-10215,Unknown,SID-213202,207.189.76.138,172.16.249.51,Unknown,Low,ALLOW,Firewall,FW000001077,VALID,PROBABLE
FW000008504,2026-09-02 03:25:41+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,Unknown,Unknown,sid932205,172.16.147.235,Unknown,Unknown,Low,ALLOW,Firewall,FW000008504,VALID,PROBABLE
FW000005400,2026-08-21 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11535,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000005400,VALID,PROBABLE
FW000014264,2026-08-12 16:54:55+00:00,ICMP_ALLOW,NETWORK_FLOW,Unknown,vdr-10458,Unknown,Unknown,76.5.57.135,Unknown,Unknown,Low,ALLOW,Firewall,FW000014264,VALID,UNMATCHED
FW000016160,2026-05-08 00:00:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,VDR-12771,Unknown,SID424657,Unknown,192.168.24.231,Unknown,Low,DENY,Firewall,FW000016160,VALID,PROBABLE
FW000016268,Unknown,UDP_DENY,NETWORK_FLOW,Unknown,WS-12350,Unknown,Unknown,172.16.146.201,Unknown,Unknown,High,DENY,Firewall,FW000016268,UNKNOWN,PROBABLE
FW000018116,2026-08-09 05:12:22+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12406,Unknown,Unknown,Unknown,38.140.200.73,Unknown,Low,ALLOW,Firewall,FW000018116,VALID,PROBABLE
FW000024207,2026-12-08 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR_11217,Unknown,Unknown,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000024207,VALID,UNMATCHED
FW000012845,2026-04-08 14:37:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-10171.corp.local,Unknown,SID658353,122.154.221.229,Unknown,Unknown,Low,ALLOW,Firewall,FW000012845,VALID,UNMATCHED
FW000005159,2026-08-28 12:47:10+00:00,UDP_DENY,NETWORK_FLOW,Unknown,VDR-11091,Unknown,sid336785,Unknown,78.201.213.250,Unknown,Low,DENY,Firewall,FW000005159,VALID,PROBABLE
FW000008272,2026-08-24 08:58:52+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,WS-10243,Unknown,SID976704,Unknown,192.168.239.13,Unknown,High,ALLOW,Firewall,FW000008272,VALID,PROBABLE
FW000023315,2026-07-09 22:45:00+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-12277,Unknown,SID165873,52.246.159.48,18.128.38.60,Unknown,Low,ALLOW,Firewall,FW000023315,VALID,UNMATCHED
FW000022992,2026-09-06 23:10:30+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11905,Unknown,SID557295,130.92.88.109,107.4.33.17,Unknown,Low,ALLOW,Firewall,FW000022992,VALID,UNMATCHED
FW000007898,2026-08-18 16:05:41+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11825,Unknown,SID653939,69.45.70.22,Unknown,Unknown,Low,ALLOW,Firewall,FW000007898,VALID,UNMATCHED
FW000012751,2026-08-08 09:59:14+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-10336,Unknown,SID562547,Unknown,105.50.117.244,Unknown,Low,ALLOW,Firewall,FW000012751,VALID,PROBABLE
FW000005271,2026-08-30 16:13:00+00:00,UDP_DENY,NETWORK_FLOW,Unknown,WS-11110,Unknown,SID751583,Unknown,Unknown,Unknown,High,DENY,Firewall,FW000005271,VALID,UNMATCHED
FW000022920,2026-08-21 06:31:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,vdr-11195,Unknown,Unknown,10.98.5.0,Unknown,Unknown,Low,ALLOW,Firewall,FW000022920,VALID,UNMATCHED
FW000015263,Unknown,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR_10203,Unknown,Unknown,172.16.120.217,Unknown,Unknown,Low,ALLOW,Firewall,FW000015263,UNKNOWN,UNMATCHED
FW000019274,2026-08-14 14:02:54+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-12110,Unknown,SID136548,158.153.173.32,Unknown,Unknown,Low,ALLOW,Firewall,FW000019274,VALID,UNMATCHED
FW000004719,2026-08-24 10:26:41+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-10568.corp.local,Unknown,SID-265323,Unknown,Unknown,Unknown,Low,DENY,Firewall,FW000004719,VALID,UNMATCHED
FW000016028,2026-08-15 03:29:47+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,vdr-11576,Unknown,SID775340,200.7.28.195,192.168.150.197,Unknown,Low,ALLOW,Firewall,FW000016028,VALID,UNMATCHED
FW000022137,2026-08-02 01:27:59+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11965,Unknown,Unknown,172.16.9.147,155.53.25.180,Unknown,Low,ALLOW,Firewall,FW000022137,VALID,PROBABLE
FW000027121,2026-08-06 20:53:20+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11958,Unknown,SID952397,192.168.6.135,172.16.61.151,Unknown,Low,ALLOW,Firewall,FW000027121,VALID,PROBABLE
FW000008633,2026-08-26 19:35:21+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-12920,Unknown,SID799556,Unknown,Unknown,Unknown,High,ALLOW,Firewall,FW000008633,VALID,PROBABLE
FW000003325,2026-08-08 09:41:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,lpt-10437,Unknown,SID201340,Unknown,172.16.108.36,Unknown,Low,DENY,Firewall,FW000003325,VALID,UNMATCHED
FW000024296,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-12963,Unknown,SID747450,172.16.107.20,10.90.107.0,Unknown,Low,ALLOW,Firewall,FW000024296,UNKNOWN,PROBABLE
FW000029499,2026-09-01 20:27:25+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11107,Unknown,SID731333,Unknown,192.168.232.34,Unknown,Low,ALLOW,Firewall,FW000029499,VALID,PROBABLE
FW000003744,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-11835,Unknown,SID492576,192.168.4.252,Unknown,Unknown,Low,ALLOW,Firewall,FW000003744,UNKNOWN,UNMATCHED
FW000007472,2026-09-03 22:09:57+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-10004,Unknown,SID851819,Unknown,192.168.149.37,Unknown,Low,DENY,Firewall,FW000007472,VALID,PROBABLE
FW000028759,2026-08-03 23:08:38+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,lpt-12132,Unknown,SID243763,72.5.60.123,Unknown,Unknown,Low,ALLOW,Firewall,FW000028759,VALID,UNMATCHED
FW000018958,2026-08-15 15:22:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-11880.corp.local,Unknown,Unknown,164.188.19.127,Unknown,Unknown,Low,ALLOW,Firewall,FW000018958,VALID,UNMATCHED
FW000025973,2026-08-25 10:30:38+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,LPT-10560,Unknown,SID824827,89.236.22.26,128.93.178.99,Unknown,Low,ALLOW,Firewall,FW000025973,VALID,PROBABLE
FW000007441,2026-09-08 10:11:08+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,LPT-11057,Unknown,Unknown,188.156.40.32,Unknown,Unknown,Low,ALLOW,Firewall,FW000007441,VALID,PROBABLE
FW000011232,2026-08-27 00:28:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,WS-10697,Unknown,SID238893,Unknown,172.16.34.6,Unknown,Low,DENY,Firewall,FW000011232,VALID,PROBABLE
FW000024711,2026-08-24 17:59:20+00:00,ICMP_ALLOW,NETWORK_FLOW,Unknown,WS-12746,Unknown,SID815138,Unknown,172.16.171.106,Unknown,Low,ALLOW,Firewall,FW000024711,VALID,UNMATCHED
FW000004665,Unknown,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-10772,Unknown,SID994170,Unknown,Unknown,Unknown,Low,ALLOW,Firewall,FW000004665,UNKNOWN,PROBABLE
FW000024511,2026-09-09 16:14:00+00:00,TCP_DENY,NETWORK_FLOW,Unknown,VDR-12324,Unknown,SID907312,Unknown,172.16.214.139,Unknown,Low,DENY,Firewall,FW000024511,VALID,UNMATCHED
FW000028377,2026-08-04 09:47:03+00:00,ICMP_DENY,NETWORK_FLOW,Unknown,Unknown,Unknown,SID346654,76.70.191.201,172.16.199.186,Unknown,Low,DENY,Firewall,FW000028377,VALID,PROBABLE
FW000012320,2026-09-09 16:29:46+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12742,Unknown,SID571920,172.16.23.139,172.16.225.106,Unknown,Low,ALLOW,Firewall,FW000012320,VALID,PROBABLE
FW000012410,2026-08-03 19:25:01+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12213,Unknown,SID661426,Unknown,183.229.1.3,Unknown,Low,ALLOW,Firewall,FW000012410,VALID,UNMATCHED
FW000007177,2026-08-21 18:30:13+00:00,TCP_DENY,NETWORK_FLOW,Unknown,Unknown,Unknown,SID624819,Unknown,114.200.225.175,Unknown,High,DENY,Firewall,FW000007177,VALID,PROBABLE
FW000018956,2026-08-03 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11652,Unknown,SID408840,172.16.185.115,172.179.175.82,Unknown,High,ALLOW,Firewall,FW000018956,VALID,PROBABLE
FW000026329,Unknown,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-10647,Unknown,SID428211,Unknown,54.39.171.151,Unknown,Low,ALLOW,Firewall,FW000026329,UNKNOWN,PROBABLE
FW000002125,2026-08-25 12:53:20+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,VDR-12367,Unknown,SID977532,10.42.148.0,172.16.191.239,Unknown,Low,ALLOW,Firewall,FW000002125,VALID,PROBABLE
FW000003977,2026-08-31 05:35:19+00:00,UDP_ALLOW,NETWORK_FLOW,Unknown,WS-12311,Unknown,SID916943,124.196.190.72,172.16.97.187,Unknown,Low,ALLOW,Firewall,FW000003977,VALID,PROBABLE
FW000010170,2026-08-14 15:16:09+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,VDR-11802,Unknown,SID783254,Unknown,172.16.59.232,Unknown,Low,ALLOW,Firewall,FW000010170,VALID,PROBABLE
FW000003764,2026-08-24 00:00:00+00:00,TCP_ALLOW,NETWORK_FLOW,Unknown,WS-12433,Unknown,SID252774,Unknown,146.176.23.16,Unknown,Low,ALLOW,Firewall,FW000003764,VALID,UNMATCHED
FW000000080,Unknown,TCP_DENY,NETWORK_FLOW,Unknown,LPT-12583,Unknown,SID904995,Unknown,78.7.215.216,Unknown,Low,DENY,Firewall,FW000000080,UNKNOWN,PROBABLE
FW000004562,2026-08-28 11:48:45+00:00,TCP_DENY,NETWORK_FLOW,Unknown,LPT-10894,Unknown,SID120283,Unknown,192.168.48.222,Unknown,Low,DENY,Firewall,FW000004562,VALID,PROBABLE
