sequence_id,entity_id,entity_type,event_id,source_dataset,source_record_id,event_timestamp,event_category,role_in_sequence
SEQ-HST-1036,LPT-10464,HOST,FW000024427,Firewall,FW000024427,2026-08-09 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1037,LPT-10483,HOST,EPA00004945,Endpoint,EPA00004945,2026-08-27 23:05:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1037,LPT-10483,HOST,FW000018828,Firewall,FW000018828,2026-08-28 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1038,LPT-10522,HOST,FW000024831,Firewall,FW000024831,2026-08-09 06:04:14+00:00,NETWORK_FLOW,step_1
SEQ-HST-1038,LPT-10522,HOST,FW000023714,Firewall,FW000023714,2026-08-09 06:33:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1039,LPT-10583,HOST,FW000006753,Firewall,FW000006753,2026-09-08 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1039,LPT-10583,HOST,FW000026763,Firewall,FW000026763,2026-09-08 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1040,LPT-10589,HOST,EPA00005698,Endpoint,EPA00005698,2026-09-08 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1040,LPT-10589,HOST,IAM00000800,IAM,IAM00000800,2026-09-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1041,LPT-10637,HOST,FW000000250,Firewall,FW000000250,2026-04-08 09:54:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1041,LPT-10637,HOST,FW000023008,Firewall,FW000023008,2026-04-08 09:57:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1042,LPT-10637,HOST,FW000028177,Firewall,FW000028177,2026-08-23 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1042,LPT-10637,HOST,IAM00015155,IAM,IAM00015155,2026-08-23 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1043,LPT-10651,HOST,EPA00000979,Endpoint,EPA00000979,2026-08-08 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1043,LPT-10651,HOST,FW000028971,Firewall,FW000028971,2026-08-08 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1044,LPT-10654,HOST,IAM00004436,IAM,IAM00004436,2026-08-29 17:05:05+00:00,AUTHENTICATION,step_1
SEQ-HST-1044,LPT-10654,HOST,FW000028446,Firewall,FW000028446,2026-08-29 17:22:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1045,LPT-10670,HOST,FW000007397,Firewall,FW000007397,2026-09-09 08:33:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1045,LPT-10670,HOST,IAM00008440,IAM,IAM00008440,2026-09-09 08:51:46+00:00,AUTHENTICATION,step_2
SEQ-HST-1046,LPT-10685,HOST,EPA00003480,Endpoint,EPA00003480,2026-08-07 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1046,LPT-10685,HOST,IAM00007385,IAM,IAM00007385,2026-08-07 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1047,LPT-10719,HOST,EPA00001571,Endpoint,EPA00001571,2026-08-31 15:33:54+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1047,LPT-10719,HOST,FW000002946,Firewall,FW000002946,2026-08-31 16:11:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1048,LPT-10785,HOST,EPA00002737,Endpoint,EPA00002737,2026-08-10 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1048,LPT-10785,HOST,FW000007312,Firewall,FW000007312,2026-08-10 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1049,LPT-10804,HOST,EPA00002694,Endpoint,EPA00002694,2026-09-04 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1049,LPT-10804,HOST,FW000028387,Firewall,FW000028387,2026-09-04 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1050,LPT-10842,HOST,FW000017324,Firewall,FW000017324,2026-08-02 09:34:10+00:00,NETWORK_FLOW,step_1
SEQ-HST-1050,LPT-10842,HOST,IAM00000718,IAM,IAM00000718,2026-08-02 10:23:53+00:00,AUTHENTICATION,step_2
SEQ-HST-1051,LPT-10881,HOST,IAM00000763,IAM,IAM00000763,2026-08-04 00:23:05+00:00,AUTHENTICATION,step_1
SEQ-HST-1051,LPT-10881,HOST,EPA00006008,Endpoint,EPA00006008,2026-08-04 00:59:39+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1052,LPT-10897,HOST,FW000001936,Firewall,FW000001936,2026-08-23 12:55:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1052,LPT-10897,HOST,EPA00001719,Endpoint,EPA00001719,2026-08-23 13:48:00+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1053,LPT-10912,HOST,EPA00004669,Endpoint,EPA00004669,2026-08-02 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1053,LPT-10912,HOST,IAM00011430,IAM,IAM00011430,2026-08-02 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1054,LPT-10912,HOST,IAM00018372,IAM,IAM00018372,2026-08-04 23:36:09+00:00,AUTHENTICATION,step_1
SEQ-HST-1054,LPT-10912,HOST,EPA00003262,Endpoint,EPA00003262,2026-08-05 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1055,LPT-10912,HOST,IAM00004835,IAM,IAM00004835,2026-08-07 14:18:46+00:00,AUTHENTICATION,step_1
SEQ-HST-1055,LPT-10912,HOST,IAM00016342,IAM,IAM00016342,2026-08-07 14:35:58+00:00,AUTHENTICATION,step_2
SEQ-HST-1056,LPT-10912,HOST,IAM00014108,IAM,IAM00014108,2026-08-22 13:52:13+00:00,AUTHENTICATION,step_1
SEQ-HST-1056,LPT-10912,HOST,IAM00003749,IAM,IAM00003749,2026-08-22 14:02:24+00:00,AUTHENTICATION,step_2
SEQ-HST-1057,LPT-10931,HOST,FW000008573,Firewall,FW000008573,2026-08-21 03:32:12+00:00,NETWORK_FLOW,step_1
SEQ-HST-1057,LPT-10931,HOST,IAM00007734,IAM,IAM00007734,2026-08-21 04:21:58+00:00,AUTHENTICATION,step_2
SEQ-HST-1058,LPT-10939,HOST,EPA00002981,Endpoint,EPA00002981,2026-08-30 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1058,LPT-10939,HOST,IAM00005503,IAM,IAM00005503,2026-08-30 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1059,LPT-10957,HOST,FW000010160,Firewall,FW000010160,2026-08-14 04:42:13+00:00,NETWORK_FLOW,step_1
SEQ-HST-1059,LPT-10957,HOST,IAM00008087,IAM,IAM00008087,2026-08-14 04:47:43+00:00,AUTHENTICATION,step_2
SEQ-HST-1060,LPT-10980,HOST,FW000016278,Firewall,FW000016278,2026-08-31 16:57:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1060,LPT-10980,HOST,FW000018613,Firewall,FW000018613,2026-08-31 17:18:16+00:00,NETWORK_FLOW,step_2
SEQ-HST-1061,LPT-10981,HOST,EPA00003714,Endpoint,EPA00003714,2026-08-06 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1061,LPT-10981,HOST,FW000017490,Firewall,FW000017490,2026-08-06 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1062,LPT-10985,HOST,FW000018412,Firewall,FW000018412,2026-01-09 08:31:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1062,LPT-10985,HOST,FW000020560,Firewall,FW000020560,2026-01-09 09:26:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1063,LPT-10985,HOST,IAM00012756,IAM,IAM00012756,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1063,LPT-10985,HOST,IAM00015816,IAM,IAM00015816,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1064,LPT-10987,HOST,FW000019530,Firewall,FW000019530,2026-09-04 07:30:29+00:00,NETWORK_FLOW,step_1
SEQ-HST-1064,LPT-10987,HOST,FW000004529,Firewall,FW000004529,2026-09-04 08:28:34+00:00,NETWORK_FLOW,step_2
SEQ-HST-1065,LPT-11005,HOST,IAM00005494,IAM,IAM00005494,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1065,LPT-11005,HOST,IAM00010691,IAM,IAM00010691,2026-06-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1066,LPT-11005,HOST,IAM00016479,IAM,IAM00016479,2026-08-28 00:40:14+00:00,AUTHENTICATION,step_1
SEQ-HST-1066,LPT-11005,HOST,IAM00008765,IAM,IAM00008765,2026-08-28 00:53:34+00:00,AUTHENTICATION,step_2
SEQ-HST-1067,LPT-11005,HOST,IAM00013646,IAM,IAM00013646,2026-09-02 14:58:22+00:00,AUTHENTICATION,step_1
SEQ-HST-1067,LPT-11005,HOST,IAM00008001,IAM,IAM00008001,2026-09-02 15:40:52+00:00,AUTHENTICATION,step_2
SEQ-HST-1068,LPT-11010,HOST,FW000006068,Firewall,FW000006068,2026-08-08 19:21:43+00:00,NETWORK_FLOW,step_1
SEQ-HST-1068,LPT-11010,HOST,IAM00011733,IAM,IAM00011733,2026-08-08 19:27:45+00:00,AUTHENTICATION,step_2
SEQ-HST-1069,LPT-11034,HOST,IAM00010434,IAM,IAM00010434,2026-09-05 23:31:54+00:00,AUTHENTICATION,step_1
SEQ-HST-1069,LPT-11034,HOST,FW000010377,Firewall,FW000010377,2026-09-05 23:47:05+00:00,NETWORK_FLOW,step_2
SEQ-HST-1070,LPT-11052,HOST,FW000020704,Firewall,FW000020704,2026-09-01 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1070,LPT-11052,HOST,FW000017858,Firewall,FW000017858,2026-09-01 00:37:33+00:00,NETWORK_FLOW,step_2
SEQ-HST-1071,LPT-11097,HOST,IAM00009716,IAM,IAM00009716,2026-08-27 13:28:06+00:00,AUTHENTICATION,step_1
SEQ-HST-1071,LPT-11097,HOST,FW000019173,Firewall,FW000019173,2026-08-27 13:49:24+00:00,NETWORK_FLOW,step_2
SEQ-HST-1072,LPT-11114,HOST,IAM00019864,IAM,IAM00019864,2026-08-18 23:14:01+00:00,AUTHENTICATION,step_1
SEQ-HST-1072,LPT-11114,HOST,FW000012459,Firewall,FW000012459,2026-08-19 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1073,LPT-11116,HOST,FW000005738,Firewall,FW000005738,2026-08-23 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1073,LPT-11116,HOST,IAM00004216,IAM,IAM00004216,2026-08-23 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1074,LPT-11123,HOST,EPA00006759,Endpoint,EPA00006759,2026-08-14 00:57:55+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1074,LPT-11123,HOST,IAM00011770,IAM,IAM00011770,2026-08-14 01:26:55+00:00,AUTHENTICATION,step_2
SEQ-HST-1075,LPT-11138,HOST,IAM00006525,IAM,IAM00006525,2026-08-21 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1075,LPT-11138,HOST,IAM00017076,IAM,IAM00017076,2026-08-21 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1076,LPT-11156,HOST,FW000020131,Firewall,FW000020131,2026-08-19 02:45:11+00:00,NETWORK_FLOW,step_1
SEQ-HST-1076,LPT-11156,HOST,EPA00003666,Endpoint,EPA00003666,2026-08-19 02:56:53+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1077,LPT-11178,HOST,FW000011693,Firewall,FW000011693,2026-08-02 03:57:46+00:00,NETWORK_FLOW,step_1
SEQ-HST-1077,LPT-11178,HOST,FW000027479,Firewall,FW000027479,2026-08-02 04:33:34+00:00,NETWORK_FLOW,step_2
SEQ-HST-1078,LPT-11190,HOST,IAM00013260,IAM,IAM00013260,2026-08-09 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1078,LPT-11190,HOST,IAM00017918,IAM,IAM00017918,2026-08-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1079,LPT-11190,HOST,IAM00018254,IAM,IAM00018254,2026-08-17 20:16:06+00:00,AUTHENTICATION,step_1
SEQ-HST-1079,LPT-11190,HOST,IAM00008711,IAM,IAM00008711,2026-08-17 21:06:41+00:00,AUTHENTICATION,step_2
SEQ-HST-1080,LPT-11226,HOST,IAM00013243,IAM,IAM00013243,2026-08-02 08:12:04+00:00,AUTHENTICATION,step_1
SEQ-HST-1080,LPT-11226,HOST,IAM00019170,IAM,IAM00019170,2026-08-02 09:08:12+00:00,AUTHENTICATION,step_2
SEQ-HST-1081,LPT-11226,HOST,FW000025834,Firewall,FW000025834,2026-08-14 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1081,LPT-11226,HOST,IAM00013022,IAM,IAM00013022,2026-08-14 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1082,LPT-11226,HOST,IAM00002220,IAM,IAM00002220,2026-08-25 06:21:49+00:00,AUTHENTICATION,step_1
SEQ-HST-1082,LPT-11226,HOST,IAM00016581,IAM,IAM00016581,2026-08-25 06:58:49+00:00,AUTHENTICATION,step_2
SEQ-HST-1083,LPT-11226,HOST,IAM00016241,IAM,IAM00016241,2026-09-06 20:12:30+00:00,AUTHENTICATION,step_1
SEQ-HST-1083,LPT-11226,HOST,IAM00002900,IAM,IAM00002900,2026-09-06 20:44:38+00:00,AUTHENTICATION,step_2
SEQ-HST-1084,LPT-11246,HOST,FW000013468,Firewall,FW000013468,2026-09-06 23:28:43+00:00,NETWORK_FLOW,step_1
SEQ-HST-1084,LPT-11246,HOST,EPA00004387,Endpoint,EPA00004387,2026-09-07 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1085,LPT-11254,HOST,FW000009986,Firewall,FW000009986,2026-08-13 07:41:31+00:00,NETWORK_FLOW,step_1
SEQ-HST-1085,LPT-11254,HOST,IAM00006301,IAM,IAM00006301,2026-08-13 07:47:04+00:00,AUTHENTICATION,step_2
SEQ-HST-1086,LPT-11322,HOST,IAM00003649,IAM,IAM00003649,2026-08-02 04:36:29+00:00,AUTHENTICATION,step_1
SEQ-HST-1086,LPT-11322,HOST,FW000025915,Firewall,FW000025915,2026-08-02 04:45:53+00:00,NETWORK_FLOW,step_2
SEQ-HST-1087,LPT-11322,HOST,EPA00000604,Endpoint,EPA00000604,2026-08-05 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1087,LPT-11322,HOST,EPA00004968,Endpoint,EPA00004968,2026-08-05 00:16:24+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1088,LPT-11326,HOST,FW000029430,Firewall,FW000029430,2026-09-02 20:30:48+00:00,NETWORK_FLOW,step_1
SEQ-HST-1088,LPT-11326,HOST,IAM00013622,IAM,IAM00013622,2026-09-02 20:54:36+00:00,AUTHENTICATION,step_2
SEQ-HST-1089,LPT-11357,HOST,IAM00014139,IAM,IAM00014139,2026-08-01 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1089,LPT-11357,HOST,IAM00004304,IAM,IAM00004304,2026-08-01 00:16:51+00:00,AUTHENTICATION,step_2
SEQ-HST-1090,LPT-11357,HOST,IAM00000003,IAM,IAM00000003,2026-08-07 04:40:52+00:00,AUTHENTICATION,step_1
SEQ-HST-1090,LPT-11357,HOST,IAM00016673,IAM,IAM00016673,2026-08-07 05:27:36+00:00,AUTHENTICATION,step_2
SEQ-HST-1091,LPT-11357,HOST,IAM00008458,IAM,IAM00008458,2026-08-15 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1091,LPT-11357,HOST,IAM00019718,IAM,IAM00019718,2026-08-15 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1092,LPT-11359,HOST,IAM00016384,IAM,IAM00016384,2026-08-02 17:35:57+00:00,AUTHENTICATION,step_1
SEQ-HST-1092,LPT-11359,HOST,IAM00018106,IAM,IAM00018106,2026-08-02 18:04:20+00:00,AUTHENTICATION,step_2
SEQ-HST-1093,LPT-11359,HOST,IAM00000218,IAM,IAM00000218,2026-08-05 23:12:06+00:00,AUTHENTICATION,step_1
SEQ-HST-1093,LPT-11359,HOST,IAM00010117,IAM,IAM00010117,2026-08-06 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1094,LPT-11359,HOST,IAM00003622,IAM,IAM00003622,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1094,LPT-11359,HOST,IAM00016323,IAM,IAM00016323,2026-08-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1095,LPT-11359,HOST,IAM00009992,IAM,IAM00009992,2026-08-11 02:33:44+00:00,AUTHENTICATION,step_1
SEQ-HST-1095,LPT-11359,HOST,IAM00001159,IAM,IAM00001159,2026-08-11 02:38:25+00:00,AUTHENTICATION,step_2
SEQ-HST-1096,LPT-11359,HOST,IAM00015695,IAM,IAM00015695,2026-08-13 01:29:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1096,LPT-11359,HOST,IAM00005068,IAM,IAM00005068,2026-08-13 01:31:27+00:00,AUTHENTICATION,step_2
SEQ-HST-1097,LPT-11359,HOST,IAM00019039,IAM,IAM00019039,2026-08-27 04:43:33+00:00,AUTHENTICATION,step_1
SEQ-HST-1097,LPT-11359,HOST,IAM00004316,IAM,IAM00004316,2026-08-27 04:57:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1098,LPT-11423,HOST,FW000010632,Firewall,FW000010632,2026-09-06 12:41:54+00:00,NETWORK_FLOW,step_1
SEQ-HST-1098,LPT-11423,HOST,IAM00014185,IAM,IAM00014185,2026-09-06 13:02:59+00:00,AUTHENTICATION,step_2
SEQ-HST-1099,LPT-11427,HOST,IAM00017909,IAM,IAM00017909,2026-08-30 23:24:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1099,LPT-11427,HOST,FW000025779,Firewall,FW000025779,2026-08-31 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1099,LPT-11427,HOST,IAM00000804,IAM,IAM00000804,2026-08-31 00:00:00+00:00,AUTHENTICATION,step_3
SEQ-HST-1100,LPT-11440,HOST,EPA00000520,Endpoint,EPA00000520,2026-08-15 23:49:37+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1100,LPT-11440,HOST,IAM00007786,IAM,IAM00007786,2026-08-16 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1101,LPT-11472,HOST,FW000010105,Firewall,FW000010105,2026-08-20 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1101,LPT-11472,HOST,IAM00003909,IAM,IAM00003909,2026-08-20 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1102,LPT-11512,HOST,IAM00015476,IAM,IAM00015476,2026-08-07 19:52:09+00:00,AUTHENTICATION,step_1
SEQ-HST-1102,LPT-11512,HOST,IAM00008910,IAM,IAM00008910,2026-08-07 20:22:50+00:00,AUTHENTICATION,step_2
SEQ-HST-1103,LPT-11574,HOST,FW000007180,Firewall,FW000007180,2026-03-08 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1103,LPT-11574,HOST,IAM00019194,IAM,IAM00019194,2026-03-08 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1104,LPT-11574,HOST,IAM00002014,IAM,IAM00002014,2026-08-05 14:13:17+00:00,AUTHENTICATION,step_1
SEQ-HST-1104,LPT-11574,HOST,IAM00014777,IAM,IAM00014777,2026-08-05 14:27:08+00:00,AUTHENTICATION,step_2
SEQ-HST-1105,LPT-11663,HOST,EPA00001723,Endpoint,EPA00001723,2026-08-01 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1105,LPT-11663,HOST,IAM00001755,IAM,IAM00001755,2026-08-01 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1106,LPT-11707,HOST,EPA00004303,Endpoint,EPA00004303,2026-08-26 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1106,LPT-11707,HOST,FW000014650,Firewall,FW000014650,2026-08-26 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1107,LPT-11714,HOST,EPA00007670,Endpoint,EPA00007670,2026-09-03 09:37:35+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1107,LPT-11714,HOST,FW000012670,Firewall,FW000012670,2026-09-03 09:44:43+00:00,NETWORK_FLOW,step_2
SEQ-HST-1108,LPT-11726,HOST,FW000014791,Firewall,FW000014791,2026-08-17 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1108,LPT-11726,HOST,FW000025708,Firewall,FW000025708,2026-08-17 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1109,LPT-11726,HOST,FW000017782,Firewall,FW000017782,2026-08-23 12:31:40+00:00,NETWORK_FLOW,step_1
SEQ-HST-1109,LPT-11726,HOST,IAM00009740,IAM,IAM00009740,2026-08-23 13:07:07+00:00,AUTHENTICATION,step_2
SEQ-HST-1110,LPT-11741,HOST,FW000002395,Firewall,FW000002395,2026-08-05 21:02:32+00:00,NETWORK_FLOW,step_1
SEQ-HST-1110,LPT-11741,HOST,FW000018175,Firewall,FW000018175,2026-08-05 21:33:28+00:00,NETWORK_FLOW,step_2
SEQ-HST-1111,LPT-11751,HOST,IAM00009485,IAM,IAM00009485,2026-08-16 03:53:40+00:00,AUTHENTICATION,step_1
SEQ-HST-1111,LPT-11751,HOST,FW000006560,Firewall,FW000006560,2026-08-16 04:44:23+00:00,NETWORK_FLOW,step_2
SEQ-HST-1112,LPT-11763,HOST,IAM00005095,IAM,IAM00005095,2026-08-15 18:18:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1112,LPT-11763,HOST,IAM00002064,IAM,IAM00002064,2026-08-15 18:27:45+00:00,AUTHENTICATION,step_2
SEQ-HST-1113,LPT-11763,HOST,IAM00007200,IAM,IAM00007200,2026-08-19 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1113,LPT-11763,HOST,IAM00017653,IAM,IAM00017653,2026-08-19 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1114,LPT-11770.corp.local,HOST,FW000005016,Firewall,FW000005016,2026-08-09 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1114,LPT-11770.corp.local,HOST,FW000009205,Firewall,FW000009205,2026-08-09 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1115,LPT-11786,HOST,EPA00005441,Endpoint,EPA00005441,2026-09-02 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1115,LPT-11786,HOST,EPA00006012,Endpoint,EPA00006012,2026-09-02 00:00:00+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1116,LPT-11790,HOST,FW000018172,Firewall,FW000018172,2026-08-25 14:11:49+00:00,NETWORK_FLOW,step_1
SEQ-HST-1116,LPT-11790,HOST,FW000010934,Firewall,FW000010934,2026-08-25 14:18:08+00:00,NETWORK_FLOW,step_2
SEQ-HST-1117,LPT-11801,HOST,IAM00004907,IAM,IAM00004907,2026-08-01 01:38:07+00:00,AUTHENTICATION,step_1
SEQ-HST-1117,LPT-11801,HOST,IAM00016691,IAM,IAM00016691,2026-08-01 01:59:56+00:00,AUTHENTICATION,step_2
SEQ-HST-1118,LPT-11801,HOST,IAM00008072,IAM,IAM00008072,2026-08-17 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1118,LPT-11801,HOST,IAM00011772,IAM,IAM00011772,2026-08-17 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1119,LPT-11801,HOST,IAM00004892,IAM,IAM00004892,2026-08-27 00:00:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1119,LPT-11801,HOST,IAM00005197,IAM,IAM00005197,2026-08-27 00:08:01+00:00,AUTHENTICATION,step_2
SEQ-HST-1120,LPT-11801,HOST,IAM00017250,IAM,IAM00017250,2026-08-29 20:59:39+00:00,AUTHENTICATION,step_1
SEQ-HST-1120,LPT-11801,HOST,FW000023729,Firewall,FW000023729,2026-08-29 21:14:01+00:00,NETWORK_FLOW,step_2
SEQ-HST-1121,LPT-11869,HOST,FW000024466,Firewall,FW000024466,2026-08-13 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1121,LPT-11869,HOST,IAM00005321,IAM,IAM00005321,2026-08-13 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1122,LPT-11870,HOST,FW000013140,Firewall,FW000013140,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1122,LPT-11870,HOST,FW000018047,Firewall,FW000018047,2026-08-27 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1123,LPT-11870,HOST,FW000011702,Firewall,FW000011702,2026-09-09 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1123,LPT-11870,HOST,IAM00001809,IAM,IAM00001809,2026-09-09 00:00:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1124,LPT-11891,HOST,FW000004953,Firewall,FW000004953,2026-09-02 01:31:25+00:00,NETWORK_FLOW,step_1
SEQ-HST-1124,LPT-11891,HOST,FW000018531,Firewall,FW000018531,2026-09-02 01:46:51+00:00,NETWORK_FLOW,step_2
SEQ-HST-1125,LPT-11902,HOST,IAM00006788,IAM,IAM00006788,2026-08-30 01:54:00+00:00,AUTHENTICATION,step_1
SEQ-HST-1125,LPT-11902,HOST,FW000005365,Firewall,FW000005365,2026-08-30 02:43:35+00:00,NETWORK_FLOW,step_2
SEQ-HST-1126,LPT-11903,HOST,IAM00013133,IAM,IAM00013133,2026-08-20 06:31:34+00:00,AUTHENTICATION,step_1
SEQ-HST-1126,LPT-11903,HOST,FW000018508,Firewall,FW000018508,2026-08-20 07:11:48+00:00,NETWORK_FLOW,step_2
SEQ-HST-1127,LPT-11914,HOST,IAM00006410,IAM,IAM00006410,2026-08-29 15:40:40+00:00,AUTHENTICATION,step_1
SEQ-HST-1127,LPT-11914,HOST,IAM00005289,IAM,IAM00005289,2026-08-29 16:19:08+00:00,AUTHENTICATION,step_2
SEQ-HST-1128,LPT-11937,HOST,EPA00000770,Endpoint,EPA00000770,2026-08-16 18:22:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1128,LPT-11937,HOST,IAM00010781,IAM,IAM00010781,2026-08-16 19:19:00+00:00,AUTHENTICATION,step_2
SEQ-HST-1129,LPT-11965,HOST,FW000001435,Firewall,FW000001435,2026-08-28 07:41:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1129,LPT-11965,HOST,EPA00004767,Endpoint,EPA00004767,2026-08-28 08:35:08+00:00,ENDPOINT_ALERT,step_2
SEQ-HST-1130,LPT-11984,HOST,FW000022058,Firewall,FW000022058,2026-03-09 00:00:00+00:00,NETWORK_FLOW,step_1
SEQ-HST-1130,LPT-11984,HOST,FW000024167,Firewall,FW000024167,2026-03-09 00:00:00+00:00,NETWORK_FLOW,step_2
SEQ-HST-1131,LPT-11992,HOST,FW000024147,Firewall,FW000024147,2026-09-03 21:03:04+00:00,NETWORK_FLOW,step_1
SEQ-HST-1131,LPT-11992,HOST,IAM00003867,IAM,IAM00003867,2026-09-03 21:37:42+00:00,AUTHENTICATION,step_2
SEQ-HST-1132,LPT-11998,HOST,EPA00007576,Endpoint,EPA00007576,2026-08-22 00:00:00+00:00,ENDPOINT_ALERT,step_1
SEQ-HST-1132,LPT-11998,HOST,FW000014531,Firewall,FW000014531,2026-08-22 00:00:00+00:00,NETWORK_FLOW,step_2
