entity_id,entity_type,event_id,source_dataset,source_record_id,event_category,event_timestamp,severity,action,data_quality_status,resolution_confidence
LPT-10986,HOST,IAM00009134,IAM,IAM00009134,AUTHENTICATION,2026-08-05 06:17:31,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-10101,HOST,IAM00014028,IAM,IAM00014028,AUTHENTICATION,2026-08-26 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
LPT-11476,HOST,IAM00010810,IAM,IAM00010810,AUTHENTICATION,2026-08-28 21:14:36,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11571,HOST,IAM00014946,IAM,IAM00014946,AUTHENTICATION,2026-09-06 05:03:19,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11756,HOST,IAM00005672,IAM,IAM00005672,AUTHENTICATION,2026-08-31 07:37:26,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10895,HOST,IAM00006561,IAM,IAM00006561,AUTHENTICATION,2026-08-31 00:00:00,Medium,LOGIN_FAILED,VALID,EXACT
EMP12546,USER,IAM00011946,IAM,IAM00011946,AUTHENTICATION,2026-03-09 15:40:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12729,HOST,IAM00013751,IAM,IAM00013751,AUTHENTICATION,2026-08-09 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12057,HOST,IAM00007780,IAM,IAM00007780,AUTHENTICATION,2026-08-22 06:15:40,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10904,HOST,IAM00007455,IAM,IAM00007455,AUTHENTICATION,2026-08-01 03:47:07,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10900,USER,IAM00003330,IAM,IAM00003330,AUTHENTICATION,2026-08-06 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10625,HOST,IAM00018745,IAM,IAM00018745,AUTHENTICATION,2026-08-24 08:21:17,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12557,HOST,IAM00014716,IAM,IAM00014716,AUTHENTICATION,2026-08-19 21:51:46,Low,OTHER,REPAIRED,EXACT
VDR-12577,HOST,IAM00000516,IAM,IAM00000516,AUTHENTICATION,2026-08-15 20:22:31,Low,OTHER,REPAIRED,EXACT
EMP10695,USER,IAM00019952,IAM,IAM00019952,AUTHENTICATION,2026-08-29 16:24:55,High,LOGIN_FAILED,REPAIRED,EXACT
WS-11719,HOST,IAM00017912,IAM,IAM00017912,AUTHENTICATION,2026-08-16 19:12:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12693,USER,IAM00016045,IAM,IAM00016045,AUTHENTICATION,2026-01-08 22:30:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12336,HOST,IAM00004466,IAM,IAM00004466,AUTHENTICATION,2026-08-21 00:00:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10437,HOST,IAM00010522,IAM,IAM00010522,AUTHENTICATION,2026-08-23 00:37:00,Medium,LOGIN_FAILED,VALID,EXACT
WS-12561,HOST,IAM00000841,IAM,IAM00000841,AUTHENTICATION,2026-08-06 21:03:19,Low,OTHER,REPAIRED,EXACT
EMP12111,USER,IAM00004267,IAM,IAM00004267,AUTHENTICATION,2026-08-26 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-11968,HOST,IAM00010690,IAM,IAM00010690,AUTHENTICATION,2026-08-31 14:04:05,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-11808,HOST,IAM00006721,IAM,IAM00006721,AUTHENTICATION,2026-08-27 10:34:45,Low,LOGIN_FAILED,REPAIRED,EXACT
WS-11505,HOST,IAM00002111,IAM,IAM00002111,AUTHENTICATION,2026-08-10 04:52:26,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11962,HOST,IAM00012515,IAM,IAM00012515,AUTHENTICATION,2026-08-31 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11359,USER,IAM00015348,IAM,IAM00015348,AUTHENTICATION,2026-09-03 11:47:09,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12732,HOST,IAM00011091,IAM,IAM00011091,AUTHENTICATION,2026-08-13 17:25:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP10194,USER,IAM00004776,IAM,IAM00004776,AUTHENTICATION,2026-08-14 00:00:00,Low,LOGIN_FAILED,REPAIRED,EXACT
WS-11153,HOST,IAM00013035,IAM,IAM00013035,AUTHENTICATION,2026-08-03 13:29:49,Info,LOGIN_SUCCESS,IMPUTED,EXACT
WS-12219,HOST,IAM00003060,IAM,IAM00003060,AUTHENTICATION,2026-09-08 05:01:14,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12099,HOST,IAM00006204,IAM,IAM00006204,AUTHENTICATION,2026-09-02 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12673,HOST,IAM00014611,IAM,IAM00014611,AUTHENTICATION,2026-02-08 19:26:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11130,USER,IAM00008847,IAM,IAM00008847,AUTHENTICATION,2026-08-21 09:02:56,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11218,USER,IAM00012104,IAM,IAM00012104,AUTHENTICATION,2026-08-15 00:00:00,Medium,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10778,HOST,IAM00005034,IAM,IAM00005034,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10932,HOST,IAM00013583,IAM,IAM00013583,AUTHENTICATION,2026-09-05 11:39:28,Medium,LOGIN_FAILED,UNKNOWN,EXACT
WS-11430,HOST,IAM00011395,IAM,IAM00011395,AUTHENTICATION,2026-08-20 22:47:30,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12738,USER,IAM00009755,IAM,IAM00009755,AUTHENTICATION,2026-09-08 06:32:00,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-11153,HOST,IAM00000034,IAM,IAM00000034,AUTHENTICATION,2026-08-26 15:57:09,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12547,HOST,IAM00011309,IAM,IAM00011309,AUTHENTICATION,2026-08-18 06:08:59,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10622,HOST,IAM00006165,IAM,IAM00006165,AUTHENTICATION,2026-08-08 03:10:00,High,LOGIN_FAILED,REPAIRED,EXACT
LPT-12253,HOST,IAM00013332,IAM,IAM00013332,AUTHENTICATION,2026-09-08 11:51:43,Info,OTHER,IMPUTED,EXACT
LPT-11742,HOST,IAM00005974,IAM,IAM00005974,AUTHENTICATION,2026-08-27 00:00:00,Medium,LOGIN_FAILED,REPAIRED,EXACT
LPT-10302,HOST,IAM00006879,IAM,IAM00006879,AUTHENTICATION,2026-08-07 03:10:42,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP11648,USER,IAM00011874,IAM,IAM00011874,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11299,HOST,IAM00006914,IAM,IAM00006914,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11631,HOST,IAM00000867,IAM,IAM00000867,AUTHENTICATION,2026-08-13 16:07:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11543,HOST,IAM00000088,IAM,IAM00000088,AUTHENTICATION,2026-08-22 23:30:34,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP12425,USER,IAM00010650,IAM,IAM00010650,AUTHENTICATION,2026-08-26 07:27:59,Info,LOGIN_FAILED,REPAIRED,EXACT
EMP10044,USER,IAM00003945,IAM,IAM00003945,AUTHENTICATION,2026-10-08 06:40:00,Low,LOGIN_FAILED,REPAIRED,EXACT
VDR-12665,HOST,IAM00014272,IAM,IAM00014272,AUTHENTICATION,2026-08-17 21:24:04,Medium,OTHER,UNKNOWN,EXACT
EMP10710,USER,IAM00014639,IAM,IAM00014639,AUTHENTICATION,2026-08-01 00:00:00,High,LOGIN_FAILED,REPAIRED,EXACT
VDR-12821,HOST,IAM00005184,IAM,IAM00005184,AUTHENTICATION,2026-08-16 00:00:00,High,LOGIN_SUCCESS,IMPUTED,EXACT
VDR-12820,HOST,IAM00002661,IAM,IAM00002661,AUTHENTICATION,2026-08-06 00:28:15,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10902,HOST,IAM00005897,IAM,IAM00005897,AUTHENTICATION,2026-08-23 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-12791,HOST,IAM00010758,IAM,IAM00010758,AUTHENTICATION,2026-08-04 00:43:34,High,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-11483,HOST,IAM00000637,IAM,IAM00000637,AUTHENTICATION,2026-09-01 06:44:07,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12113,USER,IAM00001135,IAM,IAM00001135,AUTHENTICATION,2026-08-09 07:16:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12708,HOST,IAM00012102,IAM,IAM00012102,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11001,USER,IAM00000837,IAM,IAM00000837,AUTHENTICATION,2026-11-08 06:52:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10105,HOST,IAM00002952,IAM,IAM00002952,AUTHENTICATION,2026-08-21 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12254,USER,IAM00015423,IAM,IAM00015423,AUTHENTICATION,Unknown,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10920,HOST,IAM00000373,IAM,IAM00000373,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11856,HOST,IAM00003736,IAM,IAM00003736,AUTHENTICATION,2026-09-02 14:11:14,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12965,HOST,IAM00012940,IAM,IAM00012940,AUTHENTICATION,2026-08-20 08:01:51,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11565,HOST,IAM00014321,IAM,IAM00014321,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10229,HOST,IAM00004629,IAM,IAM00004629,AUTHENTICATION,2026-09-03 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12302,HOST,IAM00012346,IAM,IAM00012346,AUTHENTICATION,2026-08-27 00:00:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10793,HOST,IAM00005793,IAM,IAM00005793,AUTHENTICATION,2026-08-18 11:43:01,Low,LOGIN_FAILED,REPAIRED,EXACT
EMP10746,USER,IAM00010718,IAM,IAM00010718,AUTHENTICATION,2026-08-30 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12355,HOST,IAM00003139,IAM,IAM00003139,AUTHENTICATION,2026-08-17 13:46:42,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11544,HOST,IAM00019944,IAM,IAM00019944,AUTHENTICATION,2026-09-04 19:38:55,Info,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12703,HOST,IAM00008632,IAM,IAM00008632,AUTHENTICATION,2026-08-28 00:00:00,High,LOGIN_SUCCESS,VALID,EXACT
VDR-11963,HOST,IAM00007586,IAM,IAM00007586,AUTHENTICATION,2026-08-31 04:53:52,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10633,HOST,IAM00014967,IAM,IAM00014967,AUTHENTICATION,2026-08-15 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12766,HOST,IAM00003873,IAM,IAM00003873,AUTHENTICATION,2026-08-28 21:31:32,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11061,HOST,IAM00015869,IAM,IAM00015869,AUTHENTICATION,2026-08-21 05:13:29,Medium,OTHER,REPAIRED,EXACT
EMP11763,USER,IAM00004953,IAM,IAM00004953,AUTHENTICATION,2026-09-07 21:59:49,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11411,USER,IAM00006786,IAM,IAM00006786,AUTHENTICATION,2026-09-09 10:37:56,Medium,LOGIN_SUCCESS,VALID,EXACT
WS-12220,HOST,IAM00006323,IAM,IAM00006323,AUTHENTICATION,2026-09-02 12:06:24,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11906,HOST,IAM00007170,IAM,IAM00007170,AUTHENTICATION,Unknown,High,OTHER,UNKNOWN,EXACT
VDR-10068,HOST,IAM00018803,IAM,IAM00018803,AUTHENTICATION,2026-08-08 21:59:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-11154,HOST,IAM00003124,IAM,IAM00003124,AUTHENTICATION,2026-08-20 08:47:30,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-11132,HOST,IAM00014157,IAM,IAM00014157,AUTHENTICATION,2026-08-15 15:53:54,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12109,HOST,IAM00015281,IAM,IAM00015281,AUTHENTICATION,2026-08-17 15:33:00,Low,OTHER,UNKNOWN,EXACT
VDR-10153,HOST,IAM00014694,IAM,IAM00014694,AUTHENTICATION,2026-08-19 09:14:02,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12496,HOST,IAM00013134,IAM,IAM00013134,AUTHENTICATION,2026-08-04 00:00:00,Medium,OTHER,VALID,EXACT
EMP11001,USER,IAM00010210,IAM,IAM00010210,AUTHENTICATION,2026-05-09 00:49:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-12488,HOST,IAM00012560,IAM,IAM00012560,AUTHENTICATION,2026-08-06 18:51:31,Medium,LOGIN_SUCCESS,VALID,EXACT
LPT-10881,HOST,IAM00006714,IAM,IAM00006714,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11636,HOST,IAM00000833,IAM,IAM00000833,AUTHENTICATION,2026-08-12 09:45:38,Low,LOGIN_FAILED,UNKNOWN,EXACT
LPT-11109,HOST,IAM00014149,IAM,IAM00014149,AUTHENTICATION,2026-08-06 14:08:26,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11272,HOST,IAM00014208,IAM,IAM00014208,AUTHENTICATION,2026-08-15 18:49:39,High,LOGIN_FAILED,REPAIRED,EXACT
VDR-11843,HOST,IAM00005410,IAM,IAM00005410,AUTHENTICATION,2026-09-09 03:59:00,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP10317,USER,IAM00015436,IAM,IAM00015436,AUTHENTICATION,2026-09-02 15:46:22,High,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10668,HOST,IAM00001541,IAM,IAM00001541,AUTHENTICATION,2026-08-19 01:00:32,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10110,HOST,IAM00012955,IAM,IAM00012955,AUTHENTICATION,2026-08-18 02:02:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11517,HOST,IAM00014002,IAM,IAM00014002,AUTHENTICATION,2026-08-16 02:50:11,Info,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12510,HOST,IAM00015593,IAM,IAM00015593,AUTHENTICATION,2026-08-06 19:31:58,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12185,HOST,IAM00016008,IAM,IAM00016008,AUTHENTICATION,2026-08-08 09:51:09,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10296,USER,IAM00018672,IAM,IAM00018672,AUTHENTICATION,2026-08-19 00:00:00,Low,LOGIN_FAILED,VALID,EXACT
EMP10900,USER,IAM00019747,IAM,IAM00019747,AUTHENTICATION,2026-08-09 01:59:20,Medium,LOGIN_FAILED,REPAIRED,EXACT
EMP10900,USER,IAM00011893,IAM,IAM00011893,AUTHENTICATION,Unknown,High,LOGIN_FAILED,UNKNOWN,EXACT
VDR-12570,HOST,IAM00010809,IAM,IAM00010809,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10992,HOST,IAM00016842,IAM,IAM00016842,AUTHENTICATION,2026-08-08 21:27:22,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP11181,USER,IAM00000339,IAM,IAM00000339,AUTHENTICATION,2026-09-07 23:58:48,Medium,LOGIN_FAILED,VALID,EXACT
LPT-11689,HOST,IAM00014873,IAM,IAM00014873,AUTHENTICATION,2026-09-04 22:46:44,High,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12099,HOST,IAM00017741,IAM,IAM00017741,AUTHENTICATION,2026-08-27 00:00:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12140,USER,IAM00001826,IAM,IAM00001826,AUTHENTICATION,2026-09-07 07:04:53,Low,OTHER,UNKNOWN,EXACT
WS-12365,HOST,IAM00003280,IAM,IAM00003280,AUTHENTICATION,2026-08-13 07:30:55,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12364,HOST,IAM00011930,IAM,IAM00011930,AUTHENTICATION,Unknown,Info,LOGIN_FAILED,UNKNOWN,EXACT
EMP10322,USER,IAM00018317,IAM,IAM00018317,AUTHENTICATION,2026-08-23 11:22:23,High,LOGIN_SUCCESS,VALID,EXACT
LPT-11208,HOST,IAM00003131,IAM,IAM00003131,AUTHENTICATION,Unknown,Info,OTHER,UNKNOWN,EXACT
LPT-12066,HOST,IAM00015061,IAM,IAM00015061,AUTHENTICATION,2026-09-06 07:35:25,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11162,HOST,IAM00002369,IAM,IAM00002369,AUTHENTICATION,2026-12-08 00:00:00,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-12612,HOST,IAM00006483,IAM,IAM00006483,AUTHENTICATION,2026-04-08 09:18:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12609,USER,IAM00001505,IAM,IAM00001505,AUTHENTICATION,2026-08-28 16:18:59,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP12067,USER,IAM00017075,IAM,IAM00017075,AUTHENTICATION,2026-08-12 18:00:58,High,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-11968,HOST,IAM00008846,IAM,IAM00008846,AUTHENTICATION,2026-08-24 07:34:57,Low,LOGIN_FAILED,UNKNOWN,EXACT
VDR-10402,HOST,IAM00005725,IAM,IAM00005725,AUTHENTICATION,2026-08-20 12:21:00,Medium,LOGIN_SUCCESS,VALID,EXACT
EMP12425,USER,IAM00018351,IAM,IAM00018351,AUTHENTICATION,2026-08-04 05:38:15,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12120,HOST,IAM00006821,IAM,IAM00006821,AUTHENTICATION,2026-09-01 10:25:23,Info,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11817,USER,IAM00003371,IAM,IAM00003371,AUTHENTICATION,2026-08-28 01:20:22,Info,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12213,HOST,IAM00005220,IAM,IAM00005220,AUTHENTICATION,2026-08-02 08:40:13,High,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12300,HOST,IAM00014388,IAM,IAM00014388,AUTHENTICATION,2026-05-09 00:12:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-10156,HOST,IAM00001694,IAM,IAM00001694,AUTHENTICATION,Unknown,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP11359,USER,IAM00005266,IAM,IAM00005266,AUTHENTICATION,2026-03-09 20:43:00,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10260,HOST,IAM00017400,IAM,IAM00017400,AUTHENTICATION,2026-08-18 20:49:48,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10851,USER,IAM00001612,IAM,IAM00001612,AUTHENTICATION,2026-08-28 00:00:00,Info,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10644,USER,IAM00009578,IAM,IAM00009578,AUTHENTICATION,2026-08-23 19:50:07,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP11929,USER,IAM00014689,IAM,IAM00014689,AUTHENTICATION,2026-08-10 17:44:53,Medium,LOGIN_FAILED,REPAIRED,EXACT
WS-10526,HOST,IAM00003316,IAM,IAM00003316,AUTHENTICATION,Unknown,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11971,HOST,IAM00009539,IAM,IAM00009539,AUTHENTICATION,2026-02-08 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12762,USER,IAM00002107,IAM,IAM00002107,AUTHENTICATION,2026-09-08 14:44:00,Medium,LOGIN_FAILED,UNKNOWN,EXACT
WS-10050,HOST,IAM00011639,IAM,IAM00011639,AUTHENTICATION,2026-08-16 15:25:16,Medium,LOGIN_FAILED,VALID,EXACT
WS-10617,HOST,IAM00018984,IAM,IAM00018984,AUTHENTICATION,2026-08-26 00:00:00,Medium,LOGIN_SUCCESS,VALID,EXACT
VDR-10362,HOST,IAM00017792,IAM,IAM00017792,AUTHENTICATION,2026-08-12 09:48:22,Info,LOGIN_FAILED,REPAIRED,EXACT
WS-12179,HOST,IAM00007473,IAM,IAM00007473,AUTHENTICATION,Unknown,Medium,OTHER,UNKNOWN,EXACT
WS-10832,HOST,IAM00017463,IAM,IAM00017463,AUTHENTICATION,2026-05-08 00:00:00,High,LOGIN_FAILED,UNKNOWN,EXACT
EMP10251,USER,IAM00006539,IAM,IAM00006539,AUTHENTICATION,2026-08-04 00:00:00,Info,LOGIN_FAILED,REPAIRED,EXACT
EMP10408,USER,IAM00012235,IAM,IAM00012235,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-10757,HOST,IAM00014368,IAM,IAM00014368,AUTHENTICATION,2026-08-15 18:20:52,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-10674,HOST,IAM00018823,IAM,IAM00018823,AUTHENTICATION,2026-08-25 05:08:35,High,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11605,HOST,IAM00017378,IAM,IAM00017378,AUTHENTICATION,2026-09-04 10:20:08,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12706,HOST,IAM00001305,IAM,IAM00001305,AUTHENTICATION,2026-08-19 05:33:33,Low,LOGIN_SUCCESS,VALID,EXACT
EMP12603,USER,IAM00004500,IAM,IAM00004500,AUTHENTICATION,2026-09-08 09:21:30,Medium,LOGIN_FAILED,UNKNOWN,EXACT
EMP10289,USER,IAM00002972,IAM,IAM00002972,AUTHENTICATION,2026-08-10 23:31:12,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10322,USER,IAM00003790,IAM,IAM00003790,AUTHENTICATION,2026-08-15 11:44:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11817,USER,IAM00015464,IAM,IAM00015464,AUTHENTICATION,2026-08-03 22:00:41,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12132,HOST,IAM00005901,IAM,IAM00005901,AUTHENTICATION,2026-08-02 14:43:12,Medium,LOGIN_FAILED,UNKNOWN,EXACT
LPT-10311,HOST,IAM00017682,IAM,IAM00017682,AUTHENTICATION,2026-08-26 00:00:00,Low,LOGIN_SUCCESS,REPAIRED,EXACT
VDR-11047,HOST,IAM00009450,IAM,IAM00009450,AUTHENTICATION,2026-09-06 15:18:03,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-10865,HOST,IAM00015386,IAM,IAM00015386,AUTHENTICATION,2026-10-08 00:00:00,Medium,OTHER,UNKNOWN,EXACT
LPT-11498,HOST,IAM00017862,IAM,IAM00017862,AUTHENTICATION,Unknown,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
WS-12234,HOST,IAM00008154,IAM,IAM00008154,AUTHENTICATION,2026-08-19 08:46:39,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-10120,HOST,IAM00010090,IAM,IAM00010090,AUTHENTICATION,Unknown,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-12888,HOST,IAM00000827,IAM,IAM00000827,AUTHENTICATION,2026-08-06 00:00:00,High,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12801,HOST,IAM00014731,IAM,IAM00014731,AUTHENTICATION,2026-09-04 23:28:18,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP12113,USER,IAM00002069,IAM,IAM00002069,AUTHENTICATION,2026-08-08 03:49:06,High,LOGIN_SUCCESS,REPAIRED,EXACT
EMP10291,USER,IAM00002322,IAM,IAM00002322,AUTHENTICATION,2026-08-09 13:48:05,High,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12472,HOST,IAM00013155,IAM,IAM00013155,AUTHENTICATION,2026-08-16 01:34:30,Low,LOGIN_SUCCESS,REPAIRED,EXACT
WS-12669,HOST,IAM00006833,IAM,IAM00006833,AUTHENTICATION,2026-08-25 09:10:00,Medium,LOGIN_FAILED,VALID,EXACT
VDR-12005,HOST,IAM00005734,IAM,IAM00005734,AUTHENTICATION,2026-09-05 21:28:58,High,LOGIN_FAILED,REPAIRED,EXACT
EMP10746,USER,IAM00002436,IAM,IAM00002436,AUTHENTICATION,2026-08-20 20:53:58,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-11487,HOST,IAM00003772,IAM,IAM00003772,AUTHENTICATION,2026-09-01 04:15:53,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-11759,HOST,IAM00005374,IAM,IAM00005374,AUTHENTICATION,2026-08-25 00:00:00,Low,LOGIN_FAILED,VALID,EXACT
VDR-10233,HOST,IAM00013697,IAM,IAM00013697,AUTHENTICATION,2026-08-11 09:41:43,Info,LOGIN_SUCCESS,UNKNOWN,EXACT
LPT-11546,HOST,IAM00001766,IAM,IAM00001766,AUTHENTICATION,2026-08-27 01:17:59,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP12610,USER,IAM00002690,IAM,IAM00002690,AUTHENTICATION,Unknown,Info,LOGIN_FAILED,UNKNOWN,EXACT
WS-12992,HOST,IAM00007576,IAM,IAM00007576,AUTHENTICATION,2026-08-16 11:04:16,Low,LOGIN_FAILED,UNKNOWN,EXACT
WS-10806,HOST,IAM00009574,IAM,IAM00009574,AUTHENTICATION,2026-07-09 01:02:00,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-12213,HOST,IAM00010639,IAM,IAM00010639,AUTHENTICATION,2026-08-28 13:06:23,Medium,LOGIN_SUCCESS,REPAIRED,EXACT
LPT-12539,HOST,IAM00002964,IAM,IAM00002964,AUTHENTICATION,2026-08-01 03:01:50,Low,LOGIN_SUCCESS,REPAIRED,EXACT
EMP11817,USER,IAM00001199,IAM,IAM00001199,AUTHENTICATION,2026-08-16 01:15:59,High,LOGIN_FAILED,UNKNOWN,EXACT
WS-10220,HOST,IAM00018188,IAM,IAM00018188,AUTHENTICATION,2026-09-04 00:00:00,Low,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP10949,USER,IAM00006639,IAM,IAM00006639,AUTHENTICATION,2026-08-02 07:17:32,Info,LOGIN_FAILED,IMPUTED,EXACT
WS-12660,HOST,IAM00004645,IAM,IAM00004645,AUTHENTICATION,2026-08-14 13:07:00,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
VDR-12709,HOST,IAM00004309,IAM,IAM00004309,AUTHENTICATION,2026-08-17 16:00:45,Medium,LOGIN_SUCCESS,UNKNOWN,EXACT
EMP11411,USER,IAM00001885,IAM,IAM00001885,AUTHENTICATION,2026-08-09 08:05:01,High,LOGIN_FAILED,REPAIRED,EXACT
WS-10494,HOST,IAM00004798,IAM,IAM00004798,AUTHENTICATION,2026-09-04 02:22:55,High,LOGIN_FAILED,REPAIRED,EXACT
