entity_id,entity_type,outlier_dimension_count,active_dimensions,auth_zscore,network_zscore,endpoint_zscore,off_hours_zscore,multi_dimension_outlier_score,outlier_confidence,is_multi_dimensional_outlier
WS-12097,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
LPT-12315,HOST,1,FIREWALL_DENY,0.0,4.0,2.0,0.0,2.2,0.65,False
VDR-11328,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,4.0,0.0,2.4,0.8,True
vdr-10146,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12727,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
VDR_10690,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_11753,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11098,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
ws-12039,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_11327,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12224,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-12753,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11477.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-10366.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12317.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11390,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
LPT-11052,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
lpt-11937,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10412,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
WS-12118,HOST,1,ENDPOINT,0.0,2.0,5.0,0.0,2.3,0.65,False
WS-12234,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
vdr-12707,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11956.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_10162,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-10326.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11763.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11137,HOST,1,FIREWALL_DENY,0.0,3.0,1.0,0.0,1.5,0.65,False
VDR-12145,HOST,1,FIREWALL_DENY,0.0,4.0,0.0,0.0,1.6,0.65,False
LPT-11440.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11123,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
LPT-12640,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
LPT-11655.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11638,HOST,1,ENDPOINT,0.0,2.0,5.0,0.0,2.3,0.65,False
VDR-12184,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS-11332,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
WS-10739.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10532.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12742,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11387,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
LPT-10580,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
VDR-12451.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10696,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12628.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12740,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11041,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12970,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12932,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR_12325,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11435,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
LPT-12710,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR-10449,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,4.0,0.0,2.8,0.8,True
LPT_10912,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11313,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11356,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12853,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
LPT-11501.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12641.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12404.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_11907,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-10270.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12831,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
VDR-12497.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10031,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
LPT-10989,HOST,1,FIREWALL_DENY,0.0,4.0,1.0,0.0,1.9,0.65,False
lpt-12428,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12125.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12987,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11772,HOST,1,FIREWALL_DENY,0.0,3.0,2.0,0.0,1.8,0.65,False
LPT-12943,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
VDR-12705,HOST,1,FIREWALL_DENY,0.0,3.0,0.0,0.0,1.2,0.65,False
WS-12204.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11373,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-11490,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
LPT-12351.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-10234,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11500,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR-10388.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12052,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12425.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12006,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11287.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10482,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
LPT-12767,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
ws-11006,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11453.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11354,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11576.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-12845.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_11059,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11082,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS_11461,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11308,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
lpt-11990,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11439,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11972,HOST,1,ENDPOINT,0.0,1.0,6.0,0.0,2.2,0.65,False
WS-10615,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
LPT-12205.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12948,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10979,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
LPT_12223,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-10118,HOST,1,ENDPOINT,0.0,0.0,5.0,0.0,1.5,0.65,False
VDR-11586,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
WS-10319,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11458,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
WS-10419.corp.local,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
WS-12031,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
lpt-10853,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10627,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,3.0,0.0,2.5,0.8,True
LPT_11489,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10469,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
WS-10729,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,3.0,0.0,2.5,0.8,True
LPT-11649.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10470,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
lpt-12315,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10257,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
WS-10722,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
VDR-12095,HOST,1,ENDPOINT,0.0,1.0,7.0,0.0,2.5,0.65,False
VDR-12568.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-10707,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10855,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12480,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
VDR-11629.corp.local,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
LPT-10390,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
WS_11424,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-10023,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10056,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11413,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10649.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12899.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10419,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10404,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
LPT-10302,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
VDR_10499,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11350,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
VDR_12237,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12735,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11256,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12793,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-12784.corp.local,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
WS-12686.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10014,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
LPT-10860,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
WS-12812,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
WS-10211,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
VDR-11622.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10500,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
VDR-10238.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11931,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12103,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12511,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
LPT-12766,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
VDR-12013,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
VDR_11702,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10219.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11990.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10977.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12893,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12520,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
LPT_10612,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_11513,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12538,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
lpt-12299,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10876,HOST,1,ENDPOINT,0.0,0.0,5.0,0.0,1.5,0.65,False
ws-10149,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10739,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
LPT-10345.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11578.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11230,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12483,HOST,1,ENDPOINT,0.0,0.0,4.0,0.0,1.2,0.65,False
LPT_12301,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11870.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11272,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
LPT_10100,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_11136,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11254.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11602,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
lpt-11452,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_11830,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12756,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11543,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
LPT-11732.corp.local,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
WS-11530.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10645,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
WS-11536,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,4.0,0.0,2.4,0.8,True
VDR-10528.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11346,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_10260,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11899.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12711,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
vdr-10170,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-12423.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-11643,HOST,1,ENDPOINT,0.0,1.0,4.0,0.0,1.6,0.65,False
VDR_11946,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10131,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11487,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10753,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
lpt-10742,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10028,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
VDR-11150,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,4.0,3.0,0.0,2.5,0.8,True
LPT_11770,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10545,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,5.0,0.0,2.7,0.8,True
VDR_10598,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11668,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-12476,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12088,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
LPT-10066,HOST,1,FIREWALL_DENY,0.0,3.0,2.0,0.0,1.8,0.65,False
WS-10088,HOST,1,FIREWALL_DENY,0.0,3.0,2.0,0.0,1.8,0.65,False
lpt-10782,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12176,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
lpt-12609,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_12016,HOST,0,NONE,0.0,2.0,0.0,0.0,0.8,0.5,False
VDR-10478,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
LPT-12795,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
vdr-12847,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12328,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11760,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11035.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11951,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12896,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_12684,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11059,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS_11067,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10514,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
VDR-12564,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,3.0,0.0,2.1,0.8,True
WS-12485,HOST,1,ENDPOINT,0.0,1.0,5.0,0.0,1.9,0.65,False
LPT-11086,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,5.0,4.0,0.0,3.2,0.8,True
VDR-11071,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
LPT-12722.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10425,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_11118,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12887,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-11103,HOST,1,ENDPOINT,0.0,2.0,3.0,0.0,1.7,0.65,False
WS-10722.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11049.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11957,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
VDR-10947.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-10978,HOST,0,NONE,0.0,2.0,1.0,0.0,1.1,0.5,False
WS-11750,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12541,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
WS-10472.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11161.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_11309,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_11400,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12124,HOST,1,FIREWALL_DENY,0.0,3.0,0.0,0.0,1.2,0.65,False
VDR-12075.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12647,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12050,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
WS-10506.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_11671,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12019,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS_11620,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11329,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
WS_11723,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11126.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11449,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
lpt-12280,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10572,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-11098.,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12035,HOST,1,FIREWALL_DENY,0.0,4.0,1.0,0.0,1.9,0.65,False
lpt-12016,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-11948,HOST,0,NONE,0.0,0.0,2.0,0.0,0.6,0.5,False
LPT-11661.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11366,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-11715,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR_11338,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12241,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_10593,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-12974,HOST,1,FIREWALL_DENY,0.0,4.0,0.0,0.0,1.6,0.65,False
VDR_11056,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR_10713,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11718,HOST,0,NONE,0.0,1.0,2.0,0.0,1.0,0.5,False
WS-11469,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
WS-10572,HOST,0,NONE,0.0,2.0,2.0,0.0,1.4,0.5,False
LPT_12263,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS-12311,HOST,1,ENDPOINT,0.0,2.0,4.0,0.0,2.0,0.65,False
vdr-10007,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11456,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12762.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
VDR-12272,HOST,1,ENDPOINT,0.0,1.0,3.0,0.0,1.3,0.65,False
VDR-12591.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-10379.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT_10381,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT-12305.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_12822,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
ws-11612,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-11574,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-11359,HOST,1,ENDPOINT,0.0,0.0,3.0,0.0,0.9,0.65,False
VDR_11731,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
LPT-10428,HOST,0,NONE,0.0,0.0,1.0,0.0,0.3,0.5,False
VDR-12200.corp.local,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-12676,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
lpt-10112,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
WS_10918,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10793.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
WS-12242,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
lpt-12171,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
LPT_10854,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-11021,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10587,HOST,1,FIREWALL_DENY,0.0,5.0,2.0,0.0,2.6,0.65,False
WS_12589,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-10826,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
ws-12898,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
vdr-10285,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
vdr-12959,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-11617,HOST,2,FIREWALL_DENY|ENDPOINT,0.0,3.0,5.0,0.0,2.7,0.8,True
VDR-10218,HOST,0,NONE,0.0,1.0,1.0,0.0,0.7,0.5,False
ws-10288,HOST,0,NONE,0.0,0.0,0.0,0.0,0.0,0.5,False
VDR-10533.corp.local,HOST,0,NONE,0.0,1.0,0.0,0.0,0.4,0.5,False
