source_node,source_type,relationship,target_node,target_type,confidence,provenance
VDR-10922,HOST,COMMUNICATED_WITH,172.16.226.144,IP,PROBABLE,Firewall_Logs
VDR-10947,HOST,COMMUNICATED_WITH,192.168.205.30,IP,PROBABLE,Firewall_Logs
VDR-10659,HOST,COMMUNICATED_WITH,172.16.132.197,IP,PROBABLE,Firewall_Logs
lpt-11568,HOST,COMMUNICATED_WITH,172.16.83.12,IP,PROBABLE,Firewall_Logs
vdr-10485,HOST,COMMUNICATED_WITH,198.85.157.178,IP,PROBABLE,Firewall_Logs
VDR-12526,HOST,COMMUNICATED_WITH,24.13.181.51,IP,PROBABLE,Firewall_Logs
LPT-12010,HOST,COMMUNICATED_WITH,172.16.127.17,IP,PROBABLE,Firewall_Logs
LPT_12111,HOST,COMMUNICATED_WITH,192.168.255.113,IP,PROBABLE,Firewall_Logs
LPT-11571,HOST,COMMUNICATED_WITH,120.254.42.34,IP,PROBABLE,Firewall_Logs
WS-12673,HOST,COMMUNICATED_WITH,192.168.51.87,IP,PROBABLE,Firewall_Logs
WS-12549,HOST,COMMUNICATED_WITH,39.56.120.108,IP,PROBABLE,Firewall_Logs
LPT-12947,HOST,COMMUNICATED_WITH,192.168.33.17,IP,PROBABLE,Firewall_Logs
WS-12172.corp.local,HOST,COMMUNICATED_WITH,192.168.240.217,IP,PROBABLE,Firewall_Logs
LPT-10935,HOST,COMMUNICATED_WITH,98.216.11.18,IP,PROBABLE,Firewall_Logs
WS-11563,HOST,COMMUNICATED_WITH,192.168.171.211,IP,PROBABLE,Firewall_Logs
vdr-10118,HOST,COMMUNICATED_WITH,148.113.222.55,IP,PROBABLE,Firewall_Logs
WS-10629,HOST,COMMUNICATED_WITH,74.7.49.50,IP,PROBABLE,Firewall_Logs
VDR-10533,HOST,COMMUNICATED_WITH,192.168.40.17,IP,PROBABLE,Firewall_Logs
ws-10578,HOST,COMMUNICATED_WITH,52.151.65.208,IP,PROBABLE,Firewall_Logs
WS-12356,HOST,COMMUNICATED_WITH,197.226.113.12,IP,PROBABLE,Firewall_Logs
VDR-10910,HOST,COMMUNICATED_WITH,172.16.131.119,IP,PROBABLE,Firewall_Logs
WS-10095,HOST,COMMUNICATED_WITH,192.168.86.206,IP,PROBABLE,Firewall_Logs
ws-10419,HOST,COMMUNICATED_WITH,94.197.107.135,IP,PROBABLE,Firewall_Logs
VDR-11746,HOST,COMMUNICATED_WITH,156.142.102.222,IP,PROBABLE,Firewall_Logs
lpt-10221,HOST,COMMUNICATED_WITH,172.16.46.254,IP,PROBABLE,Firewall_Logs
WS-10837,HOST,COMMUNICATED_WITH,69.45.127.76,IP,PROBABLE,Firewall_Logs
VDR-11305,HOST,COMMUNICATED_WITH,138.96.113.187,IP,PROBABLE,Firewall_Logs
vdr-10044,HOST,COMMUNICATED_WITH,59.23.227.43,IP,PROBABLE,Firewall_Logs
LPT-10037,HOST,COMMUNICATED_WITH,172.16.22.199,IP,PROBABLE,Firewall_Logs
ws-10686,HOST,COMMUNICATED_WITH,10.188.75.0,IP,PROBABLE,Firewall_Logs
WS-11073,HOST,COMMUNICATED_WITH,207.211.65.129,IP,PROBABLE,Firewall_Logs
VDR-12880,HOST,COMMUNICATED_WITH,208.125.236.9,IP,PROBABLE,Firewall_Logs
LPT_12795,HOST,COMMUNICATED_WITH,172.16.244.251,IP,PROBABLE,Firewall_Logs
WS-10174,HOST,COMMUNICATED_WITH,90.100.71.249,IP,PROBABLE,Firewall_Logs
ws-11657,HOST,COMMUNICATED_WITH,92.24.59.148,IP,PROBABLE,Firewall_Logs
WS-10433,HOST,COMMUNICATED_WITH,121.133.90.75,IP,PROBABLE,Firewall_Logs
LPT-11459,HOST,COMMUNICATED_WITH,27.34.137.121,IP,PROBABLE,Firewall_Logs
LPT-11161,HOST,COMMUNICATED_WITH,106.248.205.177,IP,PROBABLE,Firewall_Logs
ws-11000,HOST,COMMUNICATED_WITH,192.168.138.25,IP,PROBABLE,Firewall_Logs
VDR-12552,HOST,COMMUNICATED_WITH,172.16.176.66,IP,PROBABLE,Firewall_Logs
WS-10773,HOST,COMMUNICATED_WITH,211.77.85.59,IP,PROBABLE,Firewall_Logs
VDR-10489,HOST,COMMUNICATED_WITH,73.40.237.5,IP,PROBABLE,Firewall_Logs
LPT-12636,HOST,COMMUNICATED_WITH,172.16.19.199,IP,PROBABLE,Firewall_Logs
LPT-12339,HOST,COMMUNICATED_WITH,192.168.234.106,IP,PROBABLE,Firewall_Logs
VDR-11681,HOST,COMMUNICATED_WITH,68.137.197.244,IP,PROBABLE,Firewall_Logs
WS-12848,HOST,COMMUNICATED_WITH,172.16.82.121,IP,PROBABLE,Firewall_Logs
WS-11289,HOST,COMMUNICATED_WITH,139.197.43.111,IP,PROBABLE,Firewall_Logs
VDR-10278,HOST,COMMUNICATED_WITH,192.168.212.235,IP,PROBABLE,Firewall_Logs
LPT-10955,HOST,COMMUNICATED_WITH,76.183.182.57,IP,PROBABLE,Firewall_Logs
LPT-11659,HOST,COMMUNICATED_WITH,119.65.216.143,IP,PROBABLE,Firewall_Logs
LPT-11382,HOST,COMMUNICATED_WITH,146.187.213.114,IP,PROBABLE,Firewall_Logs
WS-11043,HOST,COMMUNICATED_WITH,162.116.249.253,IP,PROBABLE,Firewall_Logs
WS-11196,HOST,COMMUNICATED_WITH,192.168.8.214,IP,PROBABLE,Firewall_Logs
VDR-11451,HOST,COMMUNICATED_WITH,10.210.214.0,IP,PROBABLE,Firewall_Logs
lpt-11970,HOST,COMMUNICATED_WITH,172.16.235.199,IP,PROBABLE,Firewall_Logs
WS-10652,HOST,COMMUNICATED_WITH,215.165.182.223,IP,PROBABLE,Firewall_Logs
WS_11827,HOST,COMMUNICATED_WITH,53.155.131.18,IP,PROBABLE,Firewall_Logs
VDR-10539,HOST,COMMUNICATED_WITH,172.16.148.103,IP,PROBABLE,Firewall_Logs
VDR-10740.corp.local,HOST,COMMUNICATED_WITH,172.16.60.97,IP,PROBABLE,Firewall_Logs
WS_10004,HOST,COMMUNICATED_WITH,133.12.241.75,IP,PROBABLE,Firewall_Logs
WS-12774,HOST,COMMUNICATED_WITH,205.60.136.105,IP,PROBABLE,Firewall_Logs
VDR-10295,HOST,COMMUNICATED_WITH,77.32.213.79,IP,PROBABLE,Firewall_Logs
LPT-11764,HOST,COMMUNICATED_WITH,192.168.185.127,IP,PROBABLE,Firewall_Logs
LPT-11290,HOST,COMMUNICATED_WITH,80.230.0.45,IP,PROBABLE,Firewall_Logs
WS-10882,HOST,COMMUNICATED_WITH,20.117.54.129,IP,PROBABLE,Firewall_Logs
LPT-11438,HOST,COMMUNICATED_WITH,180.60.237.168,IP,PROBABLE,Firewall_Logs
ws-12387,HOST,COMMUNICATED_WITH,55.6.1.188,IP,PROBABLE,Firewall_Logs
WS-11896,HOST,COMMUNICATED_WITH,192.168.254.159,IP,PROBABLE,Firewall_Logs
WS-10652,HOST,COMMUNICATED_WITH,125.84.22.208,IP,PROBABLE,Firewall_Logs
LPT-10705,HOST,COMMUNICATED_WITH,84.234.228.65,IP,PROBABLE,Firewall_Logs
VDR-10674,HOST,COMMUNICATED_WITH,181.64.87.204,IP,PROBABLE,Firewall_Logs
WS-11785,HOST,COMMUNICATED_WITH,20.84.39.117,IP,PROBABLE,Firewall_Logs
lpt-10547,HOST,COMMUNICATED_WITH,172.16.152.108,IP,PROBABLE,Firewall_Logs
WS-11548,HOST,COMMUNICATED_WITH,212.207.64.42,IP,PROBABLE,Firewall_Logs
VDR-12156,HOST,COMMUNICATED_WITH,36.238.100.203,IP,PROBABLE,Firewall_Logs
VDR-10887,HOST,COMMUNICATED_WITH,220.102.134.236,IP,PROBABLE,Firewall_Logs
LPT-10872,HOST,COMMUNICATED_WITH,28.187.210.228,IP,PROBABLE,Firewall_Logs
LPT-11125.corp.local,HOST,COMMUNICATED_WITH,172.16.102.203,IP,PROBABLE,Firewall_Logs
vdr-11922,HOST,COMMUNICATED_WITH,52.73.254.115,IP,PROBABLE,Firewall_Logs
WS-10224,HOST,COMMUNICATED_WITH,192.168.35.39,IP,PROBABLE,Firewall_Logs
WS-11530,HOST,COMMUNICATED_WITH,130.158.66.218,IP,PROBABLE,Firewall_Logs
ws-12511,HOST,COMMUNICATED_WITH,192.168.51.41,IP,PROBABLE,Firewall_Logs
LPT-11638,HOST,COMMUNICATED_WITH,172.16.88.92,IP,PROBABLE,Firewall_Logs
WS-11473,HOST,COMMUNICATED_WITH,192.168.182.140,IP,PROBABLE,Firewall_Logs
LPT-11371,HOST,COMMUNICATED_WITH,192.168.150.126,IP,PROBABLE,Firewall_Logs
VDR-11617,HOST,COMMUNICATED_WITH,152.159.40.100,IP,PROBABLE,Firewall_Logs
WS-10943,HOST,COMMUNICATED_WITH,192.168.175.69,IP,PROBABLE,Firewall_Logs
LPT-11631,HOST,COMMUNICATED_WITH,192.168.147.210,IP,PROBABLE,Firewall_Logs
WS-12287,HOST,COMMUNICATED_WITH,67.221.29.85,IP,PROBABLE,Firewall_Logs
LPT-10302.corp.local,HOST,COMMUNICATED_WITH,192.168.95.185,IP,PROBABLE,Firewall_Logs
WS_10760,HOST,COMMUNICATED_WITH,220.14.197.36,IP,PROBABLE,Firewall_Logs
LPT-12438,HOST,COMMUNICATED_WITH,98.167.56.132,IP,PROBABLE,Firewall_Logs
WS-10687,HOST,COMMUNICATED_WITH,90.120.194.101,IP,PROBABLE,Firewall_Logs
VDR-12325.corp.local,HOST,COMMUNICATED_WITH,172.16.73.38,IP,PROBABLE,Firewall_Logs
VDR-11508,HOST,COMMUNICATED_WITH,172.16.137.86,IP,PROBABLE,Firewall_Logs
WS-11301,HOST,COMMUNICATED_WITH,110.252.74.178,IP,PROBABLE,Firewall_Logs
vdr-11066,HOST,COMMUNICATED_WITH,25.109.56.66,IP,PROBABLE,Firewall_Logs
VDR-11388,HOST,COMMUNICATED_WITH,141.7.181.96,IP,PROBABLE,Firewall_Logs
VDR-11877.corp.local,HOST,COMMUNICATED_WITH,172.16.189.197,IP,PROBABLE,Firewall_Logs
WS-10615,HOST,COMMUNICATED_WITH,92.146.41.116,IP,PROBABLE,Firewall_Logs
WS-11521,HOST,COMMUNICATED_WITH,192.168.45.165,IP,PROBABLE,Firewall_Logs
VDR-11921,HOST,COMMUNICATED_WITH,192.168.168.69,IP,PROBABLE,Firewall_Logs
WS-10050,HOST,COMMUNICATED_WITH,192.168.231.135,IP,PROBABLE,Firewall_Logs
VDR-12358,HOST,COMMUNICATED_WITH,217.87.118.27,IP,PROBABLE,Firewall_Logs
VDR-10192,HOST,COMMUNICATED_WITH,38.228.147.216,IP,PROBABLE,Firewall_Logs
LPT-11880,HOST,COMMUNICATED_WITH,18.248.20.207,IP,PROBABLE,Firewall_Logs
VDR-10251,HOST,COMMUNICATED_WITH,45.95.199.246,IP,PROBABLE,Firewall_Logs
WS-12809,HOST,COMMUNICATED_WITH,172.16.115.191,IP,PROBABLE,Firewall_Logs
WS-11540.corp.local,HOST,COMMUNICATED_WITH,21.106.50.197,IP,PROBABLE,Firewall_Logs
VDR-10627,HOST,COMMUNICATED_WITH,172.16.15.79,IP,PROBABLE,Firewall_Logs
vdr-11396,HOST,COMMUNICATED_WITH,31.4.135.106,IP,PROBABLE,Firewall_Logs
WS-10095,HOST,COMMUNICATED_WITH,60.31.184.216,IP,PROBABLE,Firewall_Logs
VDR-11931.corp.local,HOST,COMMUNICATED_WITH,192.168.236.222,IP,PROBABLE,Firewall_Logs
vdr-11625,HOST,COMMUNICATED_WITH,172.16.76.157,IP,PROBABLE,Firewall_Logs
VDR-10922,HOST,COMMUNICATED_WITH,192.168.138.246,IP,PROBABLE,Firewall_Logs
LPT-11707,HOST,COMMUNICATED_WITH,192.168.52.97,IP,PROBABLE,Firewall_Logs
WS-10009,HOST,COMMUNICATED_WITH,172.16.15.109,IP,PROBABLE,Firewall_Logs
VDR-10857.corp.local,HOST,COMMUNICATED_WITH,10.231.5.0,IP,PROBABLE,Firewall_Logs
LPT-12106,HOST,COMMUNICATED_WITH,203.184.202.182,IP,PROBABLE,Firewall_Logs
WS-12550,HOST,COMMUNICATED_WITH,206.19.120.173,IP,PROBABLE,Firewall_Logs
lpt-12787,HOST,COMMUNICATED_WITH,147.118.133.140,IP,PROBABLE,Firewall_Logs
LPT-10106,HOST,COMMUNICATED_WITH,48.42.128.14,IP,PROBABLE,Firewall_Logs
WS-10871,HOST,COMMUNICATED_WITH,201.144.230.40,IP,PROBABLE,Firewall_Logs
WS-10266.corp.local,HOST,COMMUNICATED_WITH,92.255.247.106,IP,PROBABLE,Firewall_Logs
LPT-10972,HOST,COMMUNICATED_WITH,10.204.145.0,IP,PROBABLE,Firewall_Logs
vdr-12168,HOST,COMMUNICATED_WITH,113.234.125.174,IP,PROBABLE,Firewall_Logs
LPT-11472,HOST,COMMUNICATED_WITH,75.94.189.104,IP,PROBABLE,Firewall_Logs
ws-10958,HOST,COMMUNICATED_WITH,213.5.79.36,IP,PROBABLE,Firewall_Logs
VDR-10482,HOST,COMMUNICATED_WITH,192.168.229.116,IP,PROBABLE,Firewall_Logs
WS-12447,HOST,COMMUNICATED_WITH,178.34.241.127,IP,PROBABLE,Firewall_Logs
WS-10895,HOST,COMMUNICATED_WITH,192.168.116.68,IP,PROBABLE,Firewall_Logs
lpt-11050,HOST,COMMUNICATED_WITH,185.50.0.92,IP,PROBABLE,Firewall_Logs
WS-10787,HOST,COMMUNICATED_WITH,172.16.164.78,IP,PROBABLE,Firewall_Logs
VDR-11056,HOST,COMMUNICATED_WITH,10.179.249.0,IP,PROBABLE,Firewall_Logs
LPT-10262,HOST,COMMUNICATED_WITH,62.172.214.4,IP,PROBABLE,Firewall_Logs
ws-12918,HOST,COMMUNICATED_WITH,97.71.234.113,IP,PROBABLE,Firewall_Logs
LPT-12634,HOST,COMMUNICATED_WITH,101.12.246.36,IP,PROBABLE,Firewall_Logs
VDR-12480,HOST,COMMUNICATED_WITH,192.168.75.148,IP,PROBABLE,Firewall_Logs
VDR-10867,HOST,COMMUNICATED_WITH,192.168.125.192,IP,PROBABLE,Firewall_Logs
lpt-11784,HOST,COMMUNICATED_WITH,192.168.212.187,IP,PROBABLE,Firewall_Logs
vdr-12956,HOST,COMMUNICATED_WITH,220.250.242.44,IP,PROBABLE,Firewall_Logs
LPT-10753,HOST,COMMUNICATED_WITH,219.111.167.219,IP,PROBABLE,Firewall_Logs
VDR-12330,HOST,COMMUNICATED_WITH,124.177.253.26,IP,PROBABLE,Firewall_Logs
LPT_10956,HOST,COMMUNICATED_WITH,192.168.40.28,IP,PROBABLE,Firewall_Logs
WS-12246,HOST,COMMUNICATED_WITH,76.152.46.196,IP,PROBABLE,Firewall_Logs
WS-10078.corp.local,HOST,COMMUNICATED_WITH,171.120.1.197,IP,PROBABLE,Firewall_Logs
LPT-12414,HOST,COMMUNICATED_WITH,192.168.96.137,IP,PROBABLE,Firewall_Logs
LPT-12920,HOST,COMMUNICATED_WITH,203.10.247.134,IP,PROBABLE,Firewall_Logs
WS-11323,HOST,COMMUNICATED_WITH,209.219.253.101,IP,PROBABLE,Firewall_Logs
VDR-10478,HOST,COMMUNICATED_WITH,172.16.45.28,IP,PROBABLE,Firewall_Logs
VDR-11007,HOST,COMMUNICATED_WITH,192.168.14.10,IP,PROBABLE,Firewall_Logs
LPT-12167,HOST,COMMUNICATED_WITH,192.168.117.160,IP,PROBABLE,Firewall_Logs
VDR-11509,HOST,COMMUNICATED_WITH,192.168.94.165,IP,PROBABLE,Firewall_Logs
WS-10604,HOST,COMMUNICATED_WITH,10.190.250.0,IP,PROBABLE,Firewall_Logs
VDR-10354,HOST,COMMUNICATED_WITH,172.16.124.187,IP,PROBABLE,Firewall_Logs
VDR-12405,HOST,COMMUNICATED_WITH,172.16.124.214,IP,PROBABLE,Firewall_Logs
WS-11464,HOST,COMMUNICATED_WITH,137.113.4.64,IP,PROBABLE,Firewall_Logs
VDR-10527,HOST,COMMUNICATED_WITH,14.94.139.182,IP,PROBABLE,Firewall_Logs
WS-12264,HOST,COMMUNICATED_WITH,192.168.9.230,IP,PROBABLE,Firewall_Logs
VDR-12403,HOST,COMMUNICATED_WITH,172.16.225.11,IP,PROBABLE,Firewall_Logs
VDR-11832,HOST,COMMUNICATED_WITH,137.64.9.64,IP,PROBABLE,Firewall_Logs
lpt-10130,HOST,COMMUNICATED_WITH,192.168.163.60,IP,PROBABLE,Firewall_Logs
VDR-11405.corp.local,HOST,COMMUNICATED_WITH,168.209.177.215,IP,PROBABLE,Firewall_Logs
VDR-12564,HOST,COMMUNICATED_WITH,172.16.163.90,IP,PROBABLE,Firewall_Logs
LPT-11161,HOST,COMMUNICATED_WITH,192.168.169.233,IP,PROBABLE,Firewall_Logs
LPT-10852,HOST,COMMUNICATED_WITH,192.168.213.26,IP,PROBABLE,Firewall_Logs
WS-10984,HOST,COMMUNICATED_WITH,37.51.202.7,IP,PROBABLE,Firewall_Logs
LPT-12921,HOST,COMMUNICATED_WITH,172.16.198.60,IP,PROBABLE,Firewall_Logs
LPT-12947.corp.local,HOST,COMMUNICATED_WITH,192.168.72.4,IP,PROBABLE,Firewall_Logs
LPT-12475,HOST,COMMUNICATED_WITH,192.168.156.63,IP,PROBABLE,Firewall_Logs
WS-12385,HOST,COMMUNICATED_WITH,172.16.1.171,IP,PROBABLE,Firewall_Logs
WS-10305,HOST,COMMUNICATED_WITH,172.16.255.201,IP,PROBABLE,Firewall_Logs
WS-11820,HOST,COMMUNICATED_WITH,189.199.48.140,IP,PROBABLE,Firewall_Logs
LPT-11427.corp.local,HOST,COMMUNICATED_WITH,118.113.237.208,IP,PROBABLE,Firewall_Logs
VDR-10887,HOST,COMMUNICATED_WITH,192.168.29.243,IP,PROBABLE,Firewall_Logs
LPT-11635,HOST,COMMUNICATED_WITH,172.16.28.48,IP,PROBABLE,Firewall_Logs
VDR-10031,HOST,COMMUNICATED_WITH,203.240.254.79,IP,PROBABLE,Firewall_Logs
VDR-10247,HOST,COMMUNICATED_WITH,186.26.206.225,IP,PROBABLE,Firewall_Logs
WS-10874,HOST,COMMUNICATED_WITH,148.144.252.228,IP,PROBABLE,Firewall_Logs
LPT-11764,HOST,COMMUNICATED_WITH,192.168.43.164,IP,PROBABLE,Firewall_Logs
LPT_12654,HOST,COMMUNICATED_WITH,163.109.91.56,IP,PROBABLE,Firewall_Logs
vdr-10983,HOST,COMMUNICATED_WITH,89.212.201.189,IP,PROBABLE,Firewall_Logs
WS-11737,HOST,COMMUNICATED_WITH,211.202.166.252,IP,PROBABLE,Firewall_Logs
LPT-12582,HOST,COMMUNICATED_WITH,34.64.80.55,IP,PROBABLE,Firewall_Logs
VDR-12388,HOST,COMMUNICATED_WITH,150.178.114.72,IP,PROBABLE,Firewall_Logs
WS-12918,HOST,COMMUNICATED_WITH,172.16.173.208,IP,PROBABLE,Firewall_Logs
WS-11211,HOST,COMMUNICATED_WITH,92.247.236.134,IP,PROBABLE,Firewall_Logs
ws-12872,HOST,COMMUNICATED_WITH,104.72.117.76,IP,PROBABLE,Firewall_Logs
WS-12862.corp.local,HOST,COMMUNICATED_WITH,192.168.162.8,IP,PROBABLE,Firewall_Logs
VDR-11665.corp.local,HOST,COMMUNICATED_WITH,192.168.18.221,IP,PROBABLE,Firewall_Logs
WS-12908,HOST,COMMUNICATED_WITH,195.234.229.174,IP,PROBABLE,Firewall_Logs
WS-10896,HOST,COMMUNICATED_WITH,33.121.162.218,IP,PROBABLE,Firewall_Logs
VDR-11787,HOST,COMMUNICATED_WITH,77.142.217.254,IP,PROBABLE,Firewall_Logs
WS-12230,HOST,COMMUNICATED_WITH,192.168.146.81,IP,PROBABLE,Firewall_Logs
VDR-10906,HOST,COMMUNICATED_WITH,172.16.176.247,IP,PROBABLE,Firewall_Logs
VDR-10454.corp.local,HOST,COMMUNICATED_WITH,172.16.202.94,IP,PROBABLE,Firewall_Logs
LPT-10081,HOST,COMMUNICATED_WITH,48.132.187.36,IP,PROBABLE,Firewall_Logs
VDR-11091,HOST,COMMUNICATED_WITH,172.16.177.136,IP,PROBABLE,Firewall_Logs
WS-10884.corp.local,HOST,COMMUNICATED_WITH,192.168.120.145,IP,PROBABLE,Firewall_Logs
WS-11397,HOST,COMMUNICATED_WITH,156.209.118.51,IP,PROBABLE,Firewall_Logs
LPT-10199,HOST,COMMUNICATED_WITH,69.22.36.86,IP,PROBABLE,Firewall_Logs
lpt-12714,HOST,COMMUNICATED_WITH,192.168.205.147,IP,PROBABLE,Firewall_Logs
WS-12062,HOST,COMMUNICATED_WITH,32.74.154.193,IP,PROBABLE,Firewall_Logs
ws-10870,HOST,COMMUNICATED_WITH,192.168.11.192,IP,PROBABLE,Firewall_Logs
VDR-12455,HOST,COMMUNICATED_WITH,172.16.94.63,IP,PROBABLE,Firewall_Logs
VDR-10162,HOST,COMMUNICATED_WITH,11.172.4.77,IP,PROBABLE,Firewall_Logs
VDR-11588,HOST,COMMUNICATED_WITH,37.98.221.240,IP,PROBABLE,Firewall_Logs
VDR-10885,HOST,COMMUNICATED_WITH,169.207.101.236,IP,PROBABLE,Firewall_Logs
WS-11168,HOST,COMMUNICATED_WITH,172.16.9.133,IP,PROBABLE,Firewall_Logs
LPT-10186,HOST,COMMUNICATED_WITH,203.214.133.126,IP,PROBABLE,Firewall_Logs
WS-11724,HOST,COMMUNICATED_WITH,192.168.29.226,IP,PROBABLE,Firewall_Logs
LPT-12852,HOST,COMMUNICATED_WITH,10.162.207.0,IP,PROBABLE,Firewall_Logs
VDR_12479,HOST,COMMUNICATED_WITH,116.35.135.112,IP,PROBABLE,Firewall_Logs
WS-10355,HOST,COMMUNICATED_WITH,172.16.156.188,IP,PROBABLE,Firewall_Logs
LPT-11484,HOST,COMMUNICATED_WITH,154.0.105.56,IP,PROBABLE,Firewall_Logs
LPT-10516,HOST,COMMUNICATED_WITH,100.12.234.29,IP,PROBABLE,Firewall_Logs
LPT-12056.corp.local,HOST,COMMUNICATED_WITH,192.168.127.193,IP,PROBABLE,Firewall_Logs
VDR-11237,HOST,COMMUNICATED_WITH,13.118.121.246,IP,PROBABLE,Firewall_Logs
WS-12295,HOST,COMMUNICATED_WITH,146.223.143.109,IP,PROBABLE,Firewall_Logs
LPT-10580,HOST,COMMUNICATED_WITH,172.16.63.24,IP,PROBABLE,Firewall_Logs
vdr-11167,HOST,COMMUNICATED_WITH,218.65.22.24,IP,PROBABLE,Firewall_Logs
VDR-11266,HOST,COMMUNICATED_WITH,54.43.22.124,IP,PROBABLE,Firewall_Logs
ws-10243,HOST,COMMUNICATED_WITH,24.43.255.125,IP,PROBABLE,Firewall_Logs
LPT-11011.corp.local,HOST,COMMUNICATED_WITH,113.154.107.142,IP,PROBABLE,Firewall_Logs
VDR-10233,HOST,COMMUNICATED_WITH,172.16.122.90,IP,PROBABLE,Firewall_Logs
WS-10185,HOST,COMMUNICATED_WITH,32.126.178.58,IP,PROBABLE,Firewall_Logs
VDR-12452,HOST,COMMUNICATED_WITH,192.168.153.40,IP,PROBABLE,Firewall_Logs
VDR-12412,HOST,COMMUNICATED_WITH,132.239.171.176,IP,PROBABLE,Firewall_Logs
LPT-11291,HOST,COMMUNICATED_WITH,192.168.190.41,IP,PROBABLE,Firewall_Logs
VDR-12543.corp.local,HOST,COMMUNICATED_WITH,172.16.10.185,IP,PROBABLE,Firewall_Logs
vdr-10558,HOST,COMMUNICATED_WITH,184.110.213.230,IP,PROBABLE,Firewall_Logs
VDR-11617,HOST,COMMUNICATED_WITH,192.168.111.76,IP,PROBABLE,Firewall_Logs
vdr-10329,HOST,COMMUNICATED_WITH,116.11.208.91,IP,PROBABLE,Firewall_Logs
WS-10391,HOST,COMMUNICATED_WITH,192.168.248.201,IP,PROBABLE,Firewall_Logs
ws-10341,HOST,COMMUNICATED_WITH,216.60.36.185,IP,PROBABLE,Firewall_Logs
LPT-12600,HOST,COMMUNICATED_WITH,40.19.62.55,IP,PROBABLE,Firewall_Logs
VDR-12784,HOST,COMMUNICATED_WITH,76.19.21.163,IP,PROBABLE,Firewall_Logs
LPT-11178,HOST,COMMUNICATED_WITH,10.227.34.0,IP,PROBABLE,Firewall_Logs
VDR-10735,HOST,COMMUNICATED_WITH,192.168.134.66,IP,PROBABLE,Firewall_Logs
LPT-12322,HOST,COMMUNICATED_WITH,172.16.173.73,IP,PROBABLE,Firewall_Logs
LPT-11190,HOST,COMMUNICATED_WITH,171.156.198.49,IP,PROBABLE,Firewall_Logs
WS-11851,HOST,COMMUNICATED_WITH,158.45.7.97,IP,PROBABLE,Firewall_Logs
lpt-12968,HOST,COMMUNICATED_WITH,172.16.32.163,IP,PROBABLE,Firewall_Logs
WS-11364,HOST,COMMUNICATED_WITH,48.226.236.91,IP,PROBABLE,Firewall_Logs
WS-10572,HOST,COMMUNICATED_WITH,74.56.30.181,IP,PROBABLE,Firewall_Logs
WS-10034,HOST,COMMUNICATED_WITH,151.13.219.4,IP,PROBABLE,Firewall_Logs
ws-11776,HOST,COMMUNICATED_WITH,172.16.52.158,IP,PROBABLE,Firewall_Logs
ws-10307,HOST,COMMUNICATED_WITH,192.168.148.92,IP,PROBABLE,Firewall_Logs
VDR-12216,HOST,COMMUNICATED_WITH,23.239.37.84,IP,PROBABLE,Firewall_Logs
LPT-10464,HOST,COMMUNICATED_WITH,43.236.63.84,IP,PROBABLE,Firewall_Logs
LPT-11131,HOST,COMMUNICATED_WITH,172.16.63.83,IP,PROBABLE,Firewall_Logs
LPT_10669,HOST,COMMUNICATED_WITH,69.36.219.183,IP,PROBABLE,Firewall_Logs
LPT-11158,HOST,COMMUNICATED_WITH,10.224.228.0,IP,PROBABLE,Firewall_Logs
LPT-12133,HOST,COMMUNICATED_WITH,65.75.16.83,IP,PROBABLE,Firewall_Logs
VDR-12225,HOST,COMMUNICATED_WITH,105.33.244.40,IP,PROBABLE,Firewall_Logs
LPT-11116.corp.local,HOST,COMMUNICATED_WITH,220.222.180.112,IP,PROBABLE,Firewall_Logs
LPT-10516,HOST,COMMUNICATED_WITH,172.16.215.208,IP,PROBABLE,Firewall_Logs
WS-11458,HOST,COMMUNICATED_WITH,192.168.202.120,IP,PROBABLE,Firewall_Logs
WS-12902,HOST,COMMUNICATED_WITH,193.74.85.39,IP,PROBABLE,Firewall_Logs
VDR-11647.corp.local,HOST,COMMUNICATED_WITH,172.16.161.86,IP,PROBABLE,Firewall_Logs
ws-10185,HOST,COMMUNICATED_WITH,192.168.215.182,IP,PROBABLE,Firewall_Logs
vdr-11095,HOST,COMMUNICATED_WITH,134.146.130.222,IP,PROBABLE,Firewall_Logs
WS-12666,HOST,COMMUNICATED_WITH,192.168.15.76,IP,PROBABLE,Firewall_Logs
vdr-10723,HOST,COMMUNICATED_WITH,141.48.79.231,IP,PROBABLE,Firewall_Logs
WS_12234,HOST,COMMUNICATED_WITH,61.193.59.245,IP,PROBABLE,Firewall_Logs
LPT-11691,HOST,COMMUNICATED_WITH,192.168.49.99,IP,PROBABLE,Firewall_Logs
WS-10999,HOST,COMMUNICATED_WITH,12.194.83.74,IP,PROBABLE,Firewall_Logs
VDR-11433,HOST,COMMUNICATED_WITH,172.16.72.219,IP,PROBABLE,Firewall_Logs
WS-12064,HOST,COMMUNICATED_WITH,172.16.48.130,IP,PROBABLE,Firewall_Logs
VDR-11752,HOST,COMMUNICATED_WITH,77.242.47.222,IP,PROBABLE,Firewall_Logs
WS-10786,HOST,COMMUNICATED_WITH,71.118.237.213,IP,PROBABLE,Firewall_Logs
WS-11760,HOST,COMMUNICATED_WITH,192.168.192.16,IP,PROBABLE,Firewall_Logs
WS-11677,HOST,COMMUNICATED_WITH,44.51.113.47,IP,PROBABLE,Firewall_Logs
