hostname,firewall_event_count,firewall_deny_count,threat_flag_count,unique_source_ip_count,unique_destination_ip_count,bytes_sent,bytes_received,session_count,endpoint_alert_count,critical_endpoint_alert_count,is_managed,firewall_deny_ratio,evidence_count,feature_confidence,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,population_deny_ratio_median,population_deny_ratio_mad,population_endpoint_alert_median,population_endpoint_alert_mad,firewall_deny_abs_dev,firewall_deny_rel_dev,firewall_deny_zscore,firewall_deny_ratio_zscore,bytes_sent_zscore,bytes_received_zscore,unique_source_ip_zscore,unique_destination_ip_zscore,endpoint_alert_zscore,network_deviation,endpoint_deviation,volume_deviation,behavior_deviation_score,network_deviation_status,endpoint_deviation_status,volume_deviation_status,overall_deviation_status,multi_signal_deviation_count
WS-12849.corp.local,2.0,2.0,0.0,1.0,2.0,49639286.44,19633136.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,-0.6488,0.0,0.6745,0.0,2.0,0.0,0.0,0.6667,UNUSUAL,NORMAL,NORMAL,NORMAL,0
WS-12793.corp.local,1.0,1.0,0.0,1.0,0.0,1724033.0,49315761.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0488,0.0058,0.0,-0.6745,0.0,1.0,0.0,0.0058,0.3353,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-12473.corp.local,1.0,0.0,0.0,0.0,0.0,1520791.0,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0532,-0.5409,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
WS_10794,1.0,0.0,0.0,0.0,0.0,24819643.22,225327.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-1.0769,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10825,9.0,1.0,1.0,4.0,4.0,232381203.84,188342527.16,7.0,5.0,1.0,True,0.1111111111111111,14.0,EXACT,18,8,7,7,2026-08-06 07:20:11,2026-09-08 19:24:33,10,33.5,0.4444,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1111,3.9999,3.0721,2.0235,2.0235,5.0,2.0235,5.0,3.9999,3.6745,UNUSUAL,OUTLIER,ELEVATED,ELEVATED,2
LPT-11109.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0865,-1.0819,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-12937,3.0,0.0,0.0,1.0,2.0,64531018.96,72661925.64,3.0,0.0,0.0,False,0.0,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.5207,0.0,0.6745,0.0,0.6745,0.0,0.5207,0.3984,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10333,5.0,1.0,1.0,4.0,3.0,97491802.6,117955671.28,4.0,7.0,1.0,True,0.2,12.0,EXACT,17,11,11,9,2026-08-01 03:38:40,2026-09-09 16:47:00,6,39.55,0.6471,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2,1.0474,1.5197,2.0235,1.349,7.0,1.349,7.0,1.5197,3.2896,NORMAL,OUTLIER,UNUSUAL,ELEVATED,1
ws-10553,2.0,0.0,1.0,1.0,2.0,27623158.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4819,0.0,0.0,0.6745,0.0,0.6745,0.0,0.0,0.2248,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT_10183,1.0,1.0,0.0,0.0,0.0,3958918.0,21797487.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.9999,-0.6011,-0.6745,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-11309.corp.local,2.0,0.0,0.0,1.0,1.0,55036413.22,49052385.28,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1181,0.0,0.0,0.0,0.0,0.0,0.0,0.1181,0.0394,NORMAL,NORMAL,NORMAL,NORMAL,0
WS_12745,2.0,2.0,0.0,0.0,1.0,46554823.44,8522345.0,2.0,0.0,0.0,False,1.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,-0.0675,-0.8939,-0.6745,0.0,0.0,2.0,0.0,0.0,0.6667,UNUSUAL,NORMAL,NORMAL,NORMAL,0
WS-12535,5.0,0.0,1.0,2.0,3.0,117750876.56,141323370.16,5.0,2.0,1.0,True,0.0,7.0,EXACT,11,5,4,5,2026-08-05 23:22:30,2026-09-02 22:30:55,6,27.96,0.4545,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4909,2.035,0.6745,1.349,2.0,1.349,2.0,2.035,1.7947,NORMAL,UNUSUAL,UNUSUAL,UNUSUAL,0
LPT-12838,5.0,2.0,0.0,3.0,3.0,170577910.54,78969052.72,5.0,2.0,0.0,True,0.4,7.0,EXACT,10,4,3,4,2026-08-07 23:49:54,2026-08-24 00:00:00,6,16.01,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.4,2.6472,0.6598,1.349,1.349,2.0,2.0,2.0,2.6472,2.2157,UNUSUAL,UNUSUAL,ELEVATED,UNUSUAL,1
vdr-12452,1.0,1.0,0.0,0.0,0.0,24819643.22,41759844.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.5433,-0.1608,-0.6745,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10002.corp.local,2.0,0.0,0.0,1.0,2.0,67685430.1,86798173.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.8325,0.0,0.6745,0.0,0.6745,0.0,0.8325,0.5023,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12526.corp.local,1.0,1.0,0.0,1.0,0.0,663066.0,48282845.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.072,-0.017,0.0,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10244.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,EXACT,0,0,0,0,,,0,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0865,-1.0819,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10209.corp.local,1.0,1.0,0.0,1.0,1.0,12656312.32,42909977.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.8095,-0.1355,0.0,0.0,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR_11206,2.0,0.0,0.0,0.0,1.0,51902662.0,51976004.52,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0495,0.0645,-0.6745,0.0,0.0,0.0,0.0,0.0645,0.0215,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12759,4.0,0.0,0.0,3.0,2.0,112733806.1,90605095.68,4.0,1.0,0.0,True,0.0,5.0,EXACT,8,4,4,3,2026-08-16 00:00:00,2026-09-03 10:58:52,4,18.46,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381,0.9164,1.349,0.6745,1.0,0.6745,1.0,1.381,1.0185,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT_12114,1.0,0.0,0.0,1.0,0.0,47689236.48,13442744.32,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0427,-0.7854,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
WS-12682.corp.local,1.0,0.0,0.0,0.0,0.0,41239424.0,24526192.64,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1839,-0.5409,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10309,6.0,2.0,2.0,1.0,2.0,175631854.32,173560579.8,6.0,3.0,0.0,False,0.3333333333333333,9.0,PROBABLE,12,6,6,6,2026-08-04 00:00:00,2026-09-08 21:23:02,6,35.89,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.3333,2.7578,2.746,0.0,0.6745,3.0,2.0,3.0,2.7578,2.5859,UNUSUAL,ELEVATED,ELEVATED,ELEVATED,2
LPT-11483,5.0,2.0,0.0,2.0,2.0,74778685.22,110063486.32,4.0,5.0,1.0,False,0.4,10.0,PROBABLE,15,9,8,6,2026-08-06 22:47:40,2026-09-08 15:00:04,6,32.68,0.6,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.4,0.5503,1.3456,0.6745,0.6745,5.0,2.0,5.0,1.3456,2.7819,UNUSUAL,OUTLIER,NORMAL,ELEVATED,1
ws-10610,1.0,0.0,0.0,1.0,1.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12452.corp.local,1.0,0.0,0.0,1.0,0.0,18433966.08,10482682.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.683,-0.8507,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12897,2.0,0.0,0.0,0.0,0.0,28574389.22,42958725.120000005,1.0,3.0,1.0,True,0.0,5.0,EXACT,10,7,6,5,2026-08-13 04:05:05,2026-09-08 04:36:41,3,26.02,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4611,-0.1344,-0.6745,-0.6745,3.0,0.0,3.0,0.0,1.0,NORMAL,ELEVATED,NORMAL,NORMAL,1
LPT-10271,8.0,2.0,0.0,0.0,2.0,232116955.58,182030270.72,7.0,4.0,0.0,True,0.25,12.0,EXACT,18,9,9,7,2026-01-09 01:56:00,2026-09-09 00:00:00,9,242.92,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.25,3.9942,2.9328,-0.6745,0.6745,4.0,2.0,4.0,3.9942,3.3314,UNUSUAL,OUTLIER,ELEVATED,ELEVATED,2
lpt-12407,3.0,1.0,0.0,3.0,2.0,62022968.22,49116006.28,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333,0.2711,0.0014,1.349,0.6745,0.0,1.0,0.0,0.2711,0.4237,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12342,7.0,1.0,0.0,2.0,3.0,198389526.22,158776519.64,5.0,1.0,0.0,True,0.1428571428571428,8.0,EXACT,10,3,3,3,2026-07-09 00:00:00,2026-08-30 20:55:10,7,52.87,0.3,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1429,3.2559,2.42,0.6745,1.349,1.0,1.349,1.0,3.2559,1.8683,NORMAL,NORMAL,ELEVATED,UNUSUAL,1
LPT_11593,1.0,0.0,1.0,0.0,1.0,24819643.22,2082649.0,0.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-1.0359,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR_11033,1.0,0.0,0.0,1.0,1.0,39821200.0,34279168.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2149,-0.3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
ws-10121,1.0,0.0,0.0,1.0,0.0,40862846.0,18191802.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1921,-0.6806,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12663,7.0,1.0,0.0,3.0,2.0,187357242.82,142395868.92000002,6.0,6.0,0.0,False,0.1428571428571428,13.0,PROBABLE,15,8,8,7,2026-08-07 07:55:29,2026-09-07 14:20:12,7,31.27,0.5333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.1429,3.0144,2.0587,1.349,0.6745,6.0,1.0,6.0,3.0144,3.3381,NORMAL,OUTLIER,ELEVATED,ELEVATED,2
vdr-10903,1.0,1.0,0.0,1.0,0.0,40462017.0,43552841.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.2009,-0.1213,0.0,-0.6745,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12202.corp.local,2.0,1.0,0.0,0.0,2.0,63891717.0,67444408.32,2.0,0.0,0.0,False,0.5,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.312,0.4056,-0.6745,0.6745,0.0,1.0,0.0,0.4056,0.4685,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-10199,5.0,3.0,1.0,2.0,3.0,129969092.66,72315320.32,3.0,1.0,0.0,True,0.6,6.0,EXACT,11,6,6,6,2026-03-08 03:38:00,2026-08-28 08:16:36,5,173.19,0.5455,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6,1.7583,0.5131,0.6745,1.349,1.0,3.0,1.0,1.7583,1.9194,ELEVATED,NORMAL,UNUSUAL,UNUSUAL,1
VDR-11429,2.0,0.0,0.0,1.0,1.0,91246411.36,48727326.72,2.0,1.0,0.0,True,0.0,3.0,EXACT,10,7,6,6,2026-08-03 00:00:00,2026-09-02 16:57:43,3,30.71,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9107,-0.0072,0.0,0.0,1.0,0.0,1.0,0.9107,0.6369,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12772,4.0,1.0,0.0,2.0,2.0,99278572.88,107000376.64,4.0,1.0,0.0,True,0.25,5.0,EXACT,9,5,5,4,2026-08-15 18:44:58,2026-08-31 20:01:00,4,16.05,0.5556,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,1.0865,1.278,0.6745,0.6745,1.0,1.0,1.0,1.278,1.0927,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-10123,4.0,2.0,0.0,0.0,1.0,128843022.24,111307876.64,4.0,2.0,0.0,False,0.5,6.0,PROBABLE,16,12,11,8,2026-08-03 00:00:00,2026-09-01 21:28:00,4,29.89,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,1.7336,1.373,-0.6745,0.0,2.0,2.0,2.0,1.7336,1.9112,UNUSUAL,UNUSUAL,UNUSUAL,UNUSUAL,0
LPT-12494.corp.local,1.0,0.0,0.0,0.0,0.0,24819643.22,24526192.64,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.5409,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-11674.corp.local,1.0,1.0,0.0,0.0,1.0,48819394.56,37048133.0,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0179,-0.2648,-0.6745,0.0,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12519,11.0,0.0,1.0,4.0,3.0,239852713.46,247585796.2,8.0,2.0,0.0,True,0.0,13.0,EXACT,20,8,8,8,2026-07-08 04:40:00,2026-09-09 12:46:00,12,63.34,0.4,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1635,4.3787,2.0235,1.349,2.0,1.349,2.0,4.3787,2.5759,NORMAL,UNUSUAL,OUTLIER,ELEVATED,1
LPT-12609,5.0,0.0,0.0,2.0,2.0,128552728.0,92011416.64,3.0,3.0,1.0,False,0.0,8.0,PROBABLE,18,11,10,10,2026-02-09 00:00:00,2026-09-07 14:47:43,7,210.62,0.6111,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7273,0.9475,0.6745,0.6745,3.0,0.6745,3.0,1.7273,1.8006,NORMAL,ELEVATED,UNUSUAL,UNUSUAL,1
LPT-11097.corp.local,1.0,0.0,0.0,1.0,0.0,24819643.22,22921871.36,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5433,-0.5763,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
VDR-12825,9.0,3.0,1.0,5.0,5.0,264265874.44,171230895.24,7.0,2.0,0.0,True,0.3333333333333333,11.0,EXACT,15,4,3,3,2026-08-03 00:00:00,2026-08-19 09:42:26,11,16.4,0.2667,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.3333,4.6978,2.6947,2.698,2.698,2.0,3.0,2.0,4.6978,3.2326,ELEVATED,UNUSUAL,OUTLIER,ELEVATED,2
lpt-10323,2.0,0.0,0.0,1.0,0.0,57105298.26,45265530.64,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1634,-0.0835,0.0,-0.6745,0.0,0.0,0.0,0.1634,0.0545,NORMAL,NORMAL,NORMAL,NORMAL,0
vdr-12405,3.0,2.0,0.0,2.0,3.0,65035052.44,70013613.28,1.0,0.0,0.0,False,0.6666666666666666,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.6667,0.337,0.4623,0.6745,1.349,0.0,2.0,0.0,0.4623,0.8208,UNUSUAL,NORMAL,NORMAL,NORMAL,0
VDR-12554,6.0,2.0,2.0,3.0,3.0,124244486.8,185888965.56,4.0,3.0,1.0,True,0.3333333333333333,9.0,EXACT,13,6,5,6,2026-04-09 18:40:00,2026-08-27 02:03:00,7,139.31,0.4615,INSUFFICIENT_TIMESTAMP_QUALITY,LOW,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.3333,1.633,3.0179,1.349,1.349,3.0,2.0,3.0,3.0179,2.6726,UNUSUAL,ELEVATED,ELEVATED,ELEVATED,2
LPT_12044,1.0,1.0,0.0,1.0,1.0,757173.0,24526192.64,1.0,0.0,0.0,False,1.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.07,-0.5409,0.0,0.0,0.0,1.0,0.0,0.0,0.3333,NORMAL,NORMAL,NORMAL,NORMAL,0
lpt-10728,1.0,0.0,0.0,0.0,0.0,41542858.0,44241098.0,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1772,-0.1061,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
ws-11856,1.0,0.0,1.0,0.0,1.0,25276033.0,32925286.4,1.0,0.0,0.0,False,0.0,1.0,PROBABLE,1,0,0,0,,,1,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5333,-0.3557,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-12135,4.0,2.0,1.0,1.0,2.0,59901217.44,94282624.28,2.0,5.0,1.0,True,0.5,9.0,EXACT,12,6,6,5,2026-08-06 20:24:53,2026-09-09 00:00:00,6,33.15,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.5,0.2246,0.9976,0.0,0.6745,5.0,2.0,5.0,0.9976,2.6659,UNUSUAL,OUTLIER,NORMAL,ELEVATED,1
vdr-12310,3.0,1.0,0.0,2.0,2.0,102756653.22,75323291.28,3.0,0.0,0.0,False,0.3333333333333333,3.0,PROBABLE,3,0,0,0,,,3,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333,1.1627,0.5794,0.6745,0.6745,0.0,1.0,0.0,1.1627,0.7209,NORMAL,NORMAL,NORMAL,NORMAL,0
LPT-11561,4.0,0.0,1.0,3.0,3.0,137889112.22,80095114.2,4.0,1.0,0.0,False,0.0,5.0,PROBABLE,10,5,4,5,2026-04-08 14:16:00,2026-08-23 23:55:39,5,137.4,0.5,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9317,0.6846,1.349,1.349,1.0,1.349,1.0,1.9317,1.4269,NORMAL,NORMAL,UNUSUAL,NORMAL,0
ws-10946,2.0,0.0,0.0,1.0,1.0,66224353.22,65655332.0,2.0,0.0,0.0,False,0.0,2.0,PROBABLE,2,0,0,0,,,2,0.0,0.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.3662,0.0,0.0,0.0,0.0,0.0,0.3662,0.1221,NORMAL,NORMAL,NORMAL,NORMAL,0
