log_id,timestamp,hostname,src_ip,dst_ip,src_port,dst_port,protocol,action,bytes_sent,bytes_received,session_id,threat_flag,rule_name,geo_country
FW000015897,Unknown,Unknown,192.206.173.205,192.168.181.98,3306,80,TCP,ALLOW,41618182.0,24526192.64,Unknown,False,allow_office_apps,IN
FW000005320,Unknown,ws-12047,84.72.128.21,Unknown,25,443,ICMP,ALLOW,22066782.0,2906765.0,Unknown,True,block_tor_exit,CN
FW000007120,Unknown,VDR_11249,Unknown,131.49.186.94,443,25,TCP,ALLOW,33680261.12,16925006.0,SID969016,True,ALLOW_INTERNAL_DNS,IN
FW000002422,2026-08-15 00:00:00+00:00,WS-11044,172.16.82.140,192.168.224.69,443,53,TCP,DENY,24819643.22,15834852.0,SID-360008,False,ALLOW_INTERNAL_DNS,India
FW000021989,2026-09-06 13:00:43+00:00,LPT-11998.corp.local,Unknown,37.210.65.66,443,22,TCP,DENY,24819643.22,48132956.0,Unknown,False,ALLOW_WEB,RU
FW000001751,2026-08-28 09:02:49+00:00,LPT-11945,Unknown,218.220.191.248,445,443,TCP,DENY,28185722.88,24526192.64,SID952560,False,BLOCK_EXTERNAL_RDP,Unknown
FW000011345,2026-08-08 05:29:01+00:00,WS-11953,192.168.79.2,43.24.80.45,8080,1433,TCP,ALLOW,24819643.22,31747487.0,SID-537584,False,BLOCK_EXTERNAL_RDP,Russia
FW000019093,2026-08-05 14:28:49+00:00,LPT_12766,Unknown,172.16.231.113,1433,8443,TCP,DENY,6413136.0,34510934.0,SID569568,False,Unknown,Unknown
FW000012255,2026-09-09 15:52:27+00:00,WS_11211,170.63.103.63,35.161.79.134,443,443,TCP,ALLOW,24819643.22,24526192.64,SID969232,False,allow_office_apps,IN
FW000000339,Unknown,LPT-12502,Unknown,46.32.111.28,135,443,TCP,ALLOW,24819643.22,22248327.0,SID811654,False,Unknown,unknown
FW000024792,2026-09-02 07:56:20+00:00,VDR-11628,172.16.184.223,201.0.121.231,8080,25,UDP,ALLOW,33855757.0,45793587.0,SID-234967,False,MONITOR_DB_ACCESS,Unknown
FW000011856,2026-08-27 18:42:10+00:00,WS-11435,172.16.102.89,Unknown,1433,80,TCP,DENY,5009874.0,43808686.08,SID403890,False,ALLOW_INTERNAL_DNS,Unknown
FW000001342,2026-08-12 16:50:06+00:00,WS-11424,Unknown,73.158.115.97,443,1433,TCP,DENY,18454937.6,23151513.6,SID877383,False,Unknown,United States
FW000029908,2026-09-04 16:00:00+00:00,LPT-10131.corp.local,10.94.233.0,Unknown,53,443,TCP,ALLOW,9736934.0,2266993.0,SID484938,False,allow_office_apps,Unknown
FW000024367,Unknown,LPT-10731,Unknown,Unknown,22,80,TCP,ALLOW,24819643.22,38628639.0,SID211304,False,Unknown,Unknown
FW000028471,2026-08-08 00:00:00+00:00,Unknown,44.43.93.144,Unknown,443,3389,TCP,ALLOW,23666360.32,24526192.64,SID141199,False,DENY_TELNET,ind
FW000003641,Unknown,WS-11218,172.16.146.245,Unknown,443,22,TCP,ALLOW,24819643.22,12771025.0,SID887485,False,ALLOW_INTERNAL_DNS,Russia
FW000016714,2026-08-18 17:17:21+00:00,vdr-10648,172.16.239.155,Unknown,1433,53,UDP,ALLOW,13521040.0,24526192.64,SID353405,False,ALLOW_WEB,CN
FW000021521,2026-09-01 19:07:09+00:00,LPT-10424,Unknown,10.82.155.0,443,3389,TCP,DENY,24819643.22,187642.0,SID121373,False,DENY_TELNET,unknown
FW000003005,2026-08-13 09:10:23+00:00,WS-12392,Unknown,169.194.135.19,443,80,TCP,ALLOW,13587301.0,27018193.0,SID654397,False,UNKNOWN,Russia
FW000006961,2026-08-13 01:22:00+00:00,WS-11332,60.89.33.10,43.180.216.103,25,443,TCP,ALLOW,32732399.0,24526192.64,Unknown,False,BLOCK_EXTERNAL_RDP,China
FW000004091,Unknown,VDR-11843,Unknown,172.16.155.52,3306,22,TCP,DENY,28449187.0,11246357.0,sid892995,False,ALLOW_WEB,Unknown
FW000016315,Unknown,LPT-12229,Unknown,61.62.124.230,8080,3306,TCP,DENY,14415805.0,6487317.0,sid581186,False,ALLOW_WEB,Unknown
FW000027692,2026-08-17 00:00:00+00:00,VDR-12836,Unknown,146.144.232.215,3306,135,TCP,ALLOW,37976610.0,8450204.0,SID970944,False,MONITOR_DB_ACCESS,US
FW000026213,2026-08-07 00:00:00+00:00,WS-10174,Unknown,108.206.8.164,445,445,UDP,ALLOW,24819643.22,24526192.64,SID805796,False,Unknown,unknown
FW000018707,Unknown,LPT-12520,Unknown,172.16.98.163,443,443,TCP,ALLOW,10995878.0,26291927.04,SID191473,False,BLOCK_EXTERNAL_RDP,Unknown
FW000023052,Unknown,LPT-11870,Unknown,Unknown,53,53,TCP,ALLOW,19818086.4,49429683.0,SID550245,False,ALLOW_WEB,China
FW000023394,2026-06-09 00:00:00+00:00,LPT_12805,Unknown,192.168.121.44,80,22,UDP,ALLOW,21919529.0,24526192.64,sid598702,False,block_tor_exit,RU
FW000020582,2026-08-19 22:46:00+00:00,ws-10845,Unknown,172.16.134.74,443,22,TCP,DENY,4047503.36,32976078.0,SID446831,False,Unknown,China
FW000019934,2026-09-03 21:30:40+00:00,VDR-12764,192.168.225.149,192.168.8.91,443,443,TCP,ALLOW,44533555.0,16484135.0,SID169910,True,block_tor_exit,ind
FW000009651,2026-08-05 00:00:00+00:00,WS-11137,172.16.24.187,Unknown,443,80,TCP,DENY,24819643.22,24526192.64,SID908073,False,ALLOW_INTERNAL_DNS,Unknown
FW000008364,2026-08-15 21:00:42+00:00,WS-11808,177.201.148.209,Unknown,443,53,TCP,ALLOW,24819643.22,13876459.0,Unknown,False,UNKNOWN,RU
FW000020588,2026-09-08 18:42:42+00:00,LPT_10083,187.164.85.113,Unknown,22,443,TCP,ALLOW,25530196.0,20560220.16,SID335527,False,UNKNOWN,Unknown
FW000029554,Unknown,lpt-12134,Unknown,172.16.75.76,1433,443,UDP,ALLOW,31803310.08,23018823.68,SID827997,False,ALLOW_INTERNAL_DNS,unknown
FW000028146,Unknown,vdr-12869,Unknown,95.7.200.21,53,80,TCP,DENY,24819643.22,22787635.0,SID942325,False,BLOCK_EXTERNAL_RDP,United States
FW000012419,2026-08-06 04:28:26+00:00,VDR-11942,173.160.9.75,Unknown,1433,3389,TCP,ALLOW,24819643.22,28667900.0,SID-412424,True,MONITOR_DB_ACCESS,US
FW000024355,Unknown,VDR-12284,192.168.201.84,Unknown,445,1433,UDP,ALLOW,32613329.0,24526192.64,sid680535,False,Unknown,China
FW000013351,2026-08-03 00:02:06+00:00,VDR-12273,Unknown,177.199.2.75,8443,443,TCP,ALLOW,6784286.72,15554151.0,Unknown,False,ALLOW_INTERNAL_DNS,Unknown
FW000029052,2026-08-22 20:14:00+00:00,WS-10456,192.168.171.145,Unknown,135,53,TCP,DENY,11837779.0,24526192.64,SID107150,False,ALLOW_INTERNAL_DNS,ind
FW000022570,2026-03-09 07:16:00+00:00,VDR-10482,149.120.70.129,Unknown,3389,443,UDP,DENY,955626.0,39055143.0,sid433767,False,ALLOW_WEB,Unknown
FW000018024,2026-08-30 18:57:25+00:00,WS-12112,Unknown,Unknown,443,22,TCP,ALLOW,26357304.0,8084520.96,sid273004,False,UNKNOWN,Russia
FW000009131,2026-08-13 00:00:00+00:00,WS-12477,Unknown,Unknown,443,80,TCP,ALLOW,10101301.0,17710340.0,SID173698,True,UNKNOWN,unknown
FW000000061,2026-08-07 07:06:54+00:00,LPT-10360.corp.local,Unknown,Unknown,443,445,TCP,DENY,24819643.22,35702934.0,SID377350,False,DENY_TELNET,Russia
FW000001241,2026-08-03 13:49:53+00:00,WS-12368.corp.local,Unknown,Unknown,445,8080,TCP,ALLOW,26812871.0,27802458.0,SID902434,False,ALLOW_WEB,Unknown
FW000022145,2026-08-17 00:32:05+00:00,WS-10225,172.16.195.8,Unknown,443,1433,TCP,ALLOW,8407181.0,44042713.0,SID786021,False,block_tor_exit,Russia
FW000005137,2026-04-08 07:13:00+00:00,VDR_11455,10.56.36.0,209.187.13.111,3306,25,TCP,ALLOW,37483779.0,26126162.0,Unknown,True,allow_office_apps,unknown
FW000002344,Unknown,WS-10261,Unknown,152.104.43.70,8080,135,TCP,ALLOW,22967929.0,29790293.0,SID893134,False,block_tor_exit,RU
FW000015049,Unknown,LPT-11762,Unknown,Unknown,8443,3389,UDP,ALLOW,12797255.68,24526192.64,SID832552,False,ALLOW_WEB,India
FW000002121,2026-09-05 20:27:25+00:00,LPT-10401,Unknown,Unknown,22,443,TCP,DENY,11698421.76,24526192.64,SID703669,False,allow_office_apps,Unknown
FW000001525,2026-08-30 00:00:00+00:00,LPT-11701,Unknown,Unknown,8443,3389,ICMP,ALLOW,7870713.0,46678378.0,SID564020,False,ALLOW_INTERNAL_DNS,Russia
FW000007618,Unknown,WS-11553,Unknown,79.23.110.85,135,8080,UDP,ALLOW,23910580.0,20463627.0,SID922529,False,ALLOW_WEB,US
FW000000154,Unknown,VDR-11490,Unknown,Unknown,3389,443,UDP,ALLOW,16787701.76,15630986.0,Unknown,True,Unknown,IN
FW000014537,2026-08-17 08:55:41+00:00,ws-10884,192.168.52.193,192.168.40.130,443,3389,TCP,ALLOW,24819643.22,45104249.0,SID471067,False,Unknown,United States
FW000000482,2026-08-22 14:51:32+00:00,VDR-10680,Unknown,Unknown,443,445,TCP,ALLOW,24006975.0,16496650.24,SID490590,False,block_tor_exit,CN
FW000006123,2026-08-16 16:21:24+00:00,LPT-10653,131.177.153.236,192.168.35.5,53,443,TCP,ALLOW,24819643.22,36619487.0,SID943911,False,DENY_TELNET,US
FW000012653,2026-09-05 19:09:08+00:00,LPT-10434,172.16.151.175,Unknown,443,443,UDP,DENY,26576437.0,14292946.0,SID933638,False,ALLOW_INTERNAL_DNS,Unknown
FW000024059,2026-08-23 00:00:00+00:00,VDR-12797,Unknown,62.6.239.29,443,443,TCP,ALLOW,22614022.0,4640556.0,Unknown,False,DENY_TELNET,IN
FW000023486,2026-09-03 05:32:16+00:00,ws-12390,Unknown,172.16.208.42,80,80,UDP,DENY,13957461.0,18866286.0,SID141199,False,Unknown,US
FW000012113,Unknown,Unknown,192.168.58.127,Unknown,3306,80,UDP,ALLOW,24819643.22,24526192.64,SID516152,False,Unknown,unknown
FW000015851,2026-08-18 03:31:07+00:00,WS-11139,Unknown,192.168.228.49,53,443,TCP,ALLOW,30033807.36,40015624.0,SID519589,False,ALLOW_WEB,CN
FW000001763,2026-08-14 14:19:58+00:00,VDR-10600,Unknown,Unknown,443,443,UDP,ALLOW,16868145.0,24526192.64,SID442020,False,Unknown,IN
FW000015827,Unknown,WS-10515,Unknown,Unknown,445,445,TCP,ALLOW,27016755.0,37004247.04,SID337031,False,BLOCK_EXTERNAL_RDP,Unknown
FW000015508,2026-08-27 00:00:00+00:00,LPT-10062,Unknown,179.167.140.147,1433,53,UDP,ALLOW,34406049.0,24620564.48,SID567612,False,UNKNOWN,India
FW000008943,2026-08-03 15:16:32+00:00,LPT-12000.corp.local,Unknown,Unknown,443,3389,TCP,ALLOW,24464507.0,24526192.64,SID444693,False,Unknown,United States
FW000007716,Unknown,WS-10707,Unknown,Unknown,25,1433,TCP,ALLOW,13631991.0,40485519.36,SID256570,False,ALLOW_WEB,India
FW000026362,Unknown,VDR-10498,Unknown,172.16.107.186,25,8080,TCP,ALLOW,24819643.22,24526192.64,SID942804,False,block_tor_exit,China
FW000021793,2026-08-18 06:46:59+00:00,LPT_12099,Unknown,172.16.171.53,22,443,TCP,ALLOW,36344483.0,43441887.0,SID-939222,False,UNKNOWN,United States
FW000023864,2026-08-02 15:22:34+00:00,LPT-10065,172.16.235.186,172.16.21.78,3306,443,TCP,DENY,5001707.52,38399249.0,sid982709,True,MONITOR_DB_ACCESS,unknown
FW000022597,2026-08-23 00:00:00+00:00,LPT-10107.corp.local,Unknown,192.168.84.209,3389,22,UDP,ALLOW,36876385.0,25431029.76,SID898700,False,allow_office_apps,IN
FW000004854,2026-09-03 00:00:00+00:00,WS-12746,192.168.70.195,Unknown,443,443,TCP,ALLOW,12358331.0,24526192.64,SID949518,False,MONITOR_DB_ACCESS,IN
FW000002712,2026-09-01 08:46:47+00:00,VDR-10830.corp.local,172.16.167.59,58.77.214.231,53,53,TCP,ALLOW,17218858.0,33202135.04,sid434811,False,MONITOR_DB_ACCESS,China
FW000023151,2026-12-08 00:00:00+00:00,LPT-12305,Unknown,Unknown,8443,3389,UDP,ALLOW,23986500.0,24526192.64,SID470480,False,block_tor_exit,RU
FW000020535,2026-08-07 16:55:42+00:00,WS-11141.corp.local,Unknown,212.92.81.173,25,3389,UDP,ALLOW,28960735.0,24526192.64,SID815433,False,BLOCK_EXTERNAL_RDP,US
FW000028770,2026-08-21 13:48:12+00:00,LPT-11909,Unknown,201.11.102.169,443,443,UDP,ALLOW,14853139.0,24526192.64,SID383210,False,DENY_TELNET,unknown
FW000017718,Unknown,WS-12736,192.168.2.23,Unknown,443,3306,TCP,ALLOW,26445086.72,24526192.64,SID391126,False,block_tor_exit,CN
FW000029705,2026-08-17 00:00:00+00:00,WS-12599,Unknown,Unknown,443,3389,TCP,ALLOW,12469001.0,36897691.0,SID427673,False,block_tor_exit,Russia
FW000011047,2026-08-22 22:33:03+00:00,LPT-11156,Unknown,192.168.222.63,135,3389,UDP,ALLOW,16457860.0,24009551.0,SID223354,False,DENY_TELNET,United States
FW000024763,2026-09-04 09:28:13+00:00,VDR-12455,21.243.240.82,172.16.69.119,443,25,TCP,DENY,48526028.8,10674503.68,sid184884,False,block_tor_exit,unknown
FW000025713,Unknown,WS-12720,Unknown,141.231.203.60,445,443,TCP,ALLOW,6572488.0,11801677.0,SID387162,False,DENY_TELNET,India
FW000006820,2026-09-04 12:44:25+00:00,VDR-10833,192.168.230.134,Unknown,135,8080,TCP,DENY,30164241.0,30834469.0,SID809195,False,allow_office_apps,unknown
FW000024064,2026-04-08 07:22:00+00:00,LPT-11376,Unknown,117.1.34.245,443,3306,TCP,ALLOW,24819643.22,31357828.0,SID847424,False,BLOCK_EXTERNAL_RDP,India
FW000026635,2026-08-26 13:34:58+00:00,LPT_10905,Unknown,Unknown,8443,1433,TCP,ALLOW,24819643.22,31720533.0,SID704829,False,MONITOR_DB_ACCESS,ind
FW000021800,2026-12-08 16:39:00+00:00,LPT-10410,Unknown,59.90.35.9,443,443,TCP,ALLOW,37900689.0,6350919.68,Unknown,False,block_tor_exit,Unknown
FW000020235,2026-05-09 00:00:00+00:00,LPT-11993,214.89.209.45,Unknown,443,25,TCP,ALLOW,10045358.08,44284259.0,SID648204,False,Unknown,CN
FW000024725,2026-08-28 20:35:00+00:00,LPT-10904,Unknown,83.13.120.63,8080,53,TCP,ALLOW,24819643.22,43084831.0,SID833349,False,UNKNOWN,ind
FW000020509,2026-09-03 14:28:37+00:00,VDR-12123,192.168.59.254,Unknown,8080,443,UDP,ALLOW,24819643.22,24526192.64,SID971165,False,allow_office_apps,unknown
FW000013082,2026-08-22 07:55:35+00:00,LPT-10197,Unknown,192.168.228.162,443,8080,UDP,ALLOW,24819643.22,18593379.0,SID822539,False,BLOCK_EXTERNAL_RDP,CN
FW000021875,2026-08-25 16:23:56+00:00,LPT-12305,Unknown,148.212.196.193,3389,3389,UDP,ALLOW,24819643.22,28711937.0,SID349136,True,DENY_TELNET,RU
FW000011556,2026-06-08 17:41:00+00:00,WS-12728,52.31.186.159,156.216.187.52,53,135,TCP,ALLOW,29707549.0,24526192.64,SID798184,False,Unknown,Unknown
FW000021173,2026-08-28 23:15:23+00:00,LPT_12620,192.168.217.73,48.137.140.72,80,8080,TCP,ALLOW,4278045.0,11030514.0,SID161492,False,UNKNOWN,United States
FW000019251,2026-09-03 22:43:05+00:00,VDR-12919,44.6.152.88,172.16.172.95,22,443,UDP,ALLOW,45407023.0,595804.16,SID223689,False,ALLOW_INTERNAL_DNS,ind
FW000028353,2026-09-09 10:41:00+00:00,WS-11230,172.16.26.72,199.133.78.214,22,22,TCP,DENY,12467234.0,43995064.32,SID424123,False,BLOCK_EXTERNAL_RDP,CN
FW000017771,2026-08-17 20:04:08+00:00,LPT-11875,213.135.187.202,Unknown,53,443,UDP,ALLOW,35295143.0,9670446.0,SID756037,False,ALLOW_INTERNAL_DNS,IN
FW000005942,2026-08-09 07:50:31+00:00,VDR-10772,192.168.253.92,Unknown,135,22,ICMP,ALLOW,24819643.22,28074611.0,SID804247,False,UNKNOWN,Unknown
FW000003068,2026-08-10 09:55:12+00:00,ws-12938,Unknown,Unknown,1433,53,TCP,ALLOW,49814667.0,24526192.64,SID197498,False,DENY_TELNET,CN
FW000029154,2026-08-07 08:43:09+00:00,WS-10546,Unknown,192.168.120.84,53,445,UDP,ALLOW,9708100.0,2772313.0,SID379431,False,UNKNOWN,United States
FW000003630,2026-08-31 18:49:46+00:00,LPT-11830,Unknown,Unknown,22,22,TCP,ALLOW,15038370.0,26181614.0,SID950843,False,Unknown,CN
FW000029779,2026-01-09 20:32:00+00:00,WS_12136,Unknown,Unknown,22,443,TCP,ALLOW,24819643.22,41954695.0,Unknown,False,BLOCK_EXTERNAL_RDP,IN
FW000024028,2026-08-06 12:54:55+00:00,VDR-11779,Unknown,172.16.201.175,8080,3306,TCP,ALLOW,24819643.22,588912.64,Unknown,True,MONITOR_DB_ACCESS,US
FW000003029,Unknown,VDR-11314,Unknown,Unknown,8443,443,TCP,ALLOW,9668975.0,24526192.64,SID-718099,False,MONITOR_DB_ACCESS,Unknown
FW000002970,Unknown,VDR-10269,192.168.72.58,Unknown,80,3389,UDP,DENY,19109992.0,24526192.64,SID697693,False,Unknown,Unknown
FW000011665,Unknown,LPT-10927,41.169.111.253,Unknown,3389,443,TCP,ALLOW,24819643.22,921927.0,SID269515,False,ALLOW_WEB,unknown
FW000026285,2026-09-08 04:37:00+00:00,VDR-10674,196.167.158.142,79.49.85.203,80,1433,UDP,ALLOW,42114244.0,24806615.0,SID657725,False,Unknown,China
FW000027530,2026-08-22 19:22:00+00:00,LPT-11105,Unknown,Unknown,8080,53,TCP,ALLOW,43827424.0,24526192.64,SID120727,False,Unknown,Unknown
FW000008647,Unknown,WS-11601,192.168.70.62,222.75.140.221,8080,80,UDP,ALLOW,27975620.0,36167305.0,SID587523,False,block_tor_exit,unknown
FW000015157,2026-08-05 03:22:30+00:00,LPT-12840,172.16.2.116,Unknown,445,443,TCP,ALLOW,24819643.22,9377353.0,SID-887920,False,MONITOR_DB_ACCESS,Unknown
FW000022521,2026-08-14 18:19:04+00:00,VDR-10077,Unknown,220.4.140.198,3389,25,TCP,ALLOW,41120844.0,5557452.8,SID385342,False,DENY_TELNET,Unknown
FW000029227,2026-08-17 23:57:30+00:00,VDR-10135,Unknown,50.149.20.199,53,80,TCP,DENY,24819643.22,26139533.0,SID761618,False,ALLOW_INTERNAL_DNS,United States
FW000025186,Unknown,VDR-11942,Unknown,182.35.181.207,3389,135,UDP,ALLOW,24819643.22,15213227.0,SID953431,False,block_tor_exit,Unknown
FW000004264,2026-09-06 03:41:16+00:00,VDR-10559,Unknown,192.168.58.107,25,8080,TCP,DENY,46802989.0,2315059.2,SID607847,False,ALLOW_WEB,US
FW000017030,2026-09-08 16:28:11+00:00,LPT-11299,36.96.170.129,Unknown,80,1433,UDP,ALLOW,14294446.08,31852500.0,SID544047,False,allow_office_apps,China
FW000015647,2026-08-29 06:03:00+00:00,LPT-12000,Unknown,Unknown,445,135,UDP,ALLOW,10160769.0,24526192.64,SID893495,False,BLOCK_EXTERNAL_RDP,CN
FW000007993,2026-08-22 20:35:35+00:00,LPT-11204,Unknown,Unknown,25,3306,TCP,DENY,17059782.0,24526192.64,SID291620,False,ALLOW_INTERNAL_DNS,RU
FW000018459,2026-09-01 20:09:06+00:00,WS-11550,Unknown,Unknown,8080,3389,UDP,ALLOW,24819643.22,18091412.0,SID624748,False,Unknown,ind
FW000028629,2026-08-14 00:00:00+00:00,lpt-11786,91.184.157.96,Unknown,443,3306,TCP,ALLOW,26978982.0,24526192.64,SID619611,False,Unknown,India
FW000016726,2026-08-26 00:00:00+00:00,WS-11044,Unknown,62.198.16.233,1433,443,TCP,ALLOW,12336101.0,7314829.0,SID-169265,False,block_tor_exit,Unknown
FW000008042,2026-01-08 03:06:00+00:00,WS-11406,172.16.125.21,192.168.37.250,1433,22,UDP,ALLOW,5229612.0,24526192.64,SID217676,False,UNKNOWN,US
FW000015989,2026-08-10 17:37:53+00:00,LPT-10596,Unknown,10.193.192.0,445,25,TCP,ALLOW,42563684.0,21629197.0,SID331650,True,allow_office_apps,Russia
FW000001623,2026-08-31 00:00:00+00:00,VDR-12650,Unknown,162.193.140.183,80,445,TCP,ALLOW,9492111.0,39144151.0,Unknown,False,Unknown,US
FW000012876,2026-08-08 00:00:00+00:00,WS-12290,Unknown,Unknown,3306,443,UDP,ALLOW,24819643.22,25299799.0,Unknown,False,allow_office_apps,Russia
FW000023526,2026-08-22 20:08:00+00:00,lpt-12612,Unknown,Unknown,443,443,UDP,ALLOW,24819643.22,41052641.0,SID117798,False,allow_office_apps,United States
FW000022181,Unknown,VDR-11958,Unknown,Unknown,1433,80,TCP,ALLOW,24088769.0,21975824.0,SID801987,False,UNKNOWN,Russia
FW000007185,2026-08-03 00:00:00+00:00,ws-11851,172.16.30.48,Unknown,443,3389,TCP,ALLOW,48454696.96,38312935.0,SID490934,False,Unknown,China
FW000029581,Unknown,vdr-10723,192.168.98.22,Unknown,8443,3389,TCP,ALLOW,24819643.22,24526192.64,SID717948,False,allow_office_apps,Unknown
FW000024617,2026-08-02 11:45:34+00:00,Unknown,137.1.179.160,Unknown,3389,135,ICMP,DENY,5980104.0,25630089.0,SID616910,False,Unknown,Unknown
FW000005476,2026-08-17 01:23:38+00:00,WS-12822,Unknown,172.16.59.47,443,135,TCP,ALLOW,24819643.22,43954984.0,SID420427,False,ALLOW_WEB,CN
FW000026666,Unknown,ws-11041,Unknown,Unknown,3389,80,TCP,ALLOW,44344279.04,33352949.0,SID118915,False,DENY_TELNET,RU
FW000028501,Unknown,LPT-11146,Unknown,Unknown,25,53,ICMP,ALLOW,24819643.22,29547945.0,SID542228,False,UNKNOWN,RU
FW000026752,2026-08-16 18:00:15+00:00,VDR-12777,Unknown,62.248.102.119,8443,135,TCP,DENY,2378859.0,7245323.0,Unknown,False,Unknown,CN
FW000023366,2026-09-08 02:34:43+00:00,LPT-10360,Unknown,169.3.46.73,53,443,TCP,DENY,6721681.0,31018037.0,SID-577593,True,BLOCK_EXTERNAL_RDP,unknown
FW000016459,2026-08-01 19:46:54+00:00,VDR-10835,Unknown,Unknown,22,80,TCP,ALLOW,31621273.6,11774195.0,Unknown,False,BLOCK_EXTERNAL_RDP,IN
FW000008997,2026-08-04 23:28:00+00:00,LPT-11504,172.16.3.65,166.29.248.219,135,443,TCP,DENY,24819643.22,24526192.64,SID468116,False,ALLOW_WEB,RU
FW000027234,2026-08-21 20:19:32+00:00,Unknown,Unknown,192.168.109.78,443,3306,TCP,DENY,24819643.22,33378252.8,SID307649,False,block_tor_exit,unknown
FW000011373,2026-08-01 10:23:23+00:00,lpt-10323,23.18.112.109,Unknown,3306,3389,TCP,ALLOW,24819643.22,26005104.64,SID417164,False,block_tor_exit,RU
FW000026653,2026-08-25 08:47:31+00:00,WS-10699,192.168.46.42,Unknown,80,135,TCP,ALLOW,2911827.0,6972246.0,Unknown,True,MONITOR_DB_ACCESS,RU
FW000008634,2026-03-09 02:08:00+00:00,LPT-10426,151.24.204.172,135.164.33.211,3306,1433,TCP,ALLOW,19826869.0,38965019.0,Unknown,False,allow_office_apps,Unknown
FW000023194,Unknown,VDR-10497.corp.local,Unknown,Unknown,8080,3389,TCP,DENY,22241251.0,8978227.2,SID714060,False,block_tor_exit,US
FW000018436,2026-08-25 20:57:37+00:00,WS-10556,Unknown,32.187.0.170,443,443,UDP,ALLOW,12930870.0,24526192.64,SID-413342,False,DENY_TELNET,US
FW000018926,2026-08-18 00:00:00+00:00,lpt-12060,172.16.209.102,192.168.23.236,3306,25,TCP,DENY,28453005.0,7340032.0,SID989144,False,BLOCK_EXTERNAL_RDP,IN
FW000017686,2026-05-09 08:23:00+00:00,VDR-10380.corp.local,Unknown,46.228.94.247,3306,443,ICMP,ALLOW,24819643.22,24526192.64,SID184612,False,MONITOR_DB_ACCESS,US
FW000022262,2026-08-01 12:59:17+00:00,Unknown,Unknown,76.203.62.213,80,3389,TCP,ALLOW,24819643.22,44821628.0,SID432864,False,block_tor_exit,RU
FW000023753,Unknown,WS_12092,Unknown,Unknown,8443,3389,TCP,ALLOW,12087544.0,45559975.0,SID639494,False,DENY_TELNET,US
FW000028007,2026-02-08 14:30:00+00:00,WS_12115,172.16.19.9,53.136.31.182,445,80,UDP,DENY,16509676.0,28797904.0,SID128515,False,allow_office_apps,US
FW000001305,2026-08-26 08:47:01+00:00,LPT-11181,47.122.148.223,172.16.183.22,443,25,UDP,DENY,32157253.0,42937350.0,Unknown,False,ALLOW_WEB,unknown
FW000008429,2026-09-02 07:04:09+00:00,VDR-11008,Unknown,Unknown,443,3306,TCP,DENY,35515371.0,21238781.0,sid860597,False,ALLOW_WEB,China
FW000004034,2026-08-16 00:44:59+00:00,VDR-11933,192.168.31.155,208.24.34.137,443,135,TCP,ALLOW,31644971.0,16013651.0,SID537637,False,allow_office_apps,IN
FW000002600,2026-08-22 04:24:56+00:00,VDR-12748,172.16.57.117,Unknown,135,8443,TCP,ALLOW,19784131.0,44994396.16,SID827122,False,ALLOW_INTERNAL_DNS,US
FW000012809,Unknown,VDR-11392,Unknown,Unknown,1433,80,TCP,DENY,29781696.0,38190327.0,SID147220,False,block_tor_exit,China
FW000002574,Unknown,VDR-12706,96.209.70.116,172.16.194.32,445,53,TCP,ALLOW,45268708.0,36900916.0,SID269778,False,Unknown,United States
FW000027857,2026-09-04 17:51:14+00:00,LPT-12416,172.16.42.169,Unknown,443,3306,TCP,ALLOW,24819643.22,46419380.0,SID-349816,False,MONITOR_DB_ACCESS,US
FW000003187,2026-08-22 13:20:00+00:00,VDR-11327,38.9.50.60,Unknown,3389,443,UDP,DENY,36753948.0,44978483.0,Unknown,False,ALLOW_WEB,CN
FW000028530,2026-08-23 15:28:47+00:00,VDR-10628,Unknown,78.65.62.183,135,8443,TCP,ALLOW,15551840.0,46941306.88,SID685943,False,block_tor_exit,CN
FW000019153,2026-08-07 04:29:23+00:00,WS-12082,192.168.241.58,172.62.118.167,445,443,TCP,ALLOW,16378757.12,10734633.0,SID427300,False,UNKNOWN,ind
FW000004832,2026-08-20 11:46:33+00:00,VDR-12598,Unknown,Unknown,443,8443,TCP,ALLOW,12277482.0,23215472.64,SID501207,False,block_tor_exit,unknown
FW000020608,2026-08-17 14:31:27+00:00,WS_11799,Unknown,192.168.95.196,3389,443,TCP,ALLOW,34914464.0,29169955.0,sid390641,False,Unknown,ind
FW000016087,2026-08-22 19:59:06+00:00,LPT-12574,Unknown,222.11.148.229,22,443,TCP,ALLOW,25180377.0,6650435.0,SID553874,False,BLOCK_EXTERNAL_RDP,Unknown
FW000024558,2026-08-21 06:23:27+00:00,WS-11553,112.247.31.23,192.168.136.37,22,443,TCP,ALLOW,4299161.6,24526192.64,Unknown,False,ALLOW_WEB,CN
FW000002107,Unknown,VDR-11351.corp.local,51.169.49.7,Unknown,135,8080,UDP,ALLOW,24819643.22,20543241.0,sid431775,True,BLOCK_EXTERNAL_RDP,India
