event_id,timestamp,user_id,username,department,event_type,auth_method,source_ip,hostname,device_id,session_id,mfa_passed,failure_reason,risk_score,geo_location
IAM00014672,Unknown,EMP11307,ethan.narasimhan97,Compliance,other,MFA,Unknown,VDR-11307,DEV42831,Unknown,True,Not Applicable,80.0,IN
IAM00002419,Unknown,EMP10008,WAKEETA.JOSHI82,Finance,login_failed,Password,Unknown,LPT-10008,DEV31417,Unknown,False,timeout,50.0,DL
IAM00007628,2026-09-08 10:56:00,EMP10781,rohan.wali29,Unknown,login_success,MFA,Unknown,WS-10781,DEV17213,SID230832,True,Not Applicable,67.0,PB
IAM00003416,2026-08-19 00:00:00,EMP12749,darika.mandal6,Human Resources,login_success,MFA,Unknown,VDR-12749,DEV30457,SID808720,True,Not Applicable,40.0,India
IAM00016178,2026-08-11 20:01:46,EMP10868,Unknown,IT,login_failed,SSO,Unknown,WS-10868,DEV32264,SID724140,False,Unknown,20.0,Unknown
IAM00012187,2026-08-19 03:07:49,EMP12259,yashasvi.mammen73,Procurement,login_success,otp,Unknown,LPT-12259,DEV62138,SID145480,True,Not Applicable,20.0,Delhi
IAM00011616,2026-08-16 16:52:56,EMP12990,vyanjana.prabhu25,Procurement,login_failed,Certificate,172.16.131.210,LPT-12990,DEV86687,Unknown,False,wrong_password,16.0,IN
IAM00008380,Unknown,EMP11998,nakul.sastry75,Innovation,login_success,MFA,Unknown,LPT-11998,DEV16592,Unknown,True,Not Applicable,21.0,ind
IAM00001099,2026-09-05 21:10:55,EMP12096,bhavini.mutti77,Operations,login_failed,Certificate,192.168.218.41,VDR-12096,Unknown,Unknown,False,wrong_password,94.0,Unknown
IAM00019329,2026-09-05 08:45:00,EMP10887,ekapad_agarwal62,Unknown,login_failed,Certificate,217.24.157.239,VDR-10887,DEV49375,Unknown,False,bad token,68.0,remote
IAM00016272,2026-09-02 04:04:06,EMP11592,manthan.badal24,Legal,other,Certificate,Unknown,VDR-11592,DEV73627,Unknown,True,Not Applicable,78.0,Unknown
IAM00011940,2026-08-02 00:00:00,EMP10102,gaurangi.samra66,Finance,login_success,Biometric,Unknown,WS-10102,DEV54548,SID308473,True,Not Applicable,19.0,ind
IAM00001617,2026-08-06 06:17:59,EMP10203,samaksh.subramanian60,Support,login_failed,MFA,172.16.90.103,VDR-10203,DEV93859,SID705090,False,Unknown,83.0,remote
IAM00014607,2026-03-09 13:51:00,EMP12901,advay.jayaraman98,Legal,login_success,MFA,192.168.48.154,WS-12901,Unknown,Unknown,True,Not Applicable,20.0,UNKNOWN
IAM00005724,2026-01-08 01:59:00,EMP10669,MOHINI.THAKKAR22,Procurement,login_success,MFA,Unknown,LPT-10669,Unknown,SID634564,True,Not Applicable,39.0,Punjab
IAM00005664,2026-04-08 01:22:00,EMP11044,mugdha.khare82,Unknown,login_success,otp,Unknown,WS-11044,DEV20487,SID987538,True,Not Applicable,58.0,remote
IAM00009343,2026-02-09 00:00:00,EMP12533,qarin.hayer3,Unknown,login_success,Password,172.16.88.145,WS-12533,Unknown,SID176073,True,Not Applicable,50.0,DL
IAM00002567,2026-08-15 02:15:30,EMP11470,vansha.lalla24,Unknown,other,otp,Unknown,LPT-11470,DEV89249,Unknown,False,Not Applicable,50.0,Unknown
IAM00008987,2026-08-19 10:02:00,EMP12578,KRISHA.BANSAL35,Legal,login_failed,Biometric,Unknown,LPT-12578,DEV17034,Unknown,False,invalid credentials,94.0,DL
IAM00012284,Unknown,EMP10390,girish.balakrishnan22,Unknown,login_success,Certificate,172.16.73.142,LPT-10390,DEV44761,SID912578,True,Not Applicable,50.0,Unknown
IAM00011933,Unknown,EMP12848,mekhala.singhal56,Unknown,login_failed,SSO,172.16.90.64,WS-12848,DEV71268,SID608381,False,wrong_password,76.0,Unknown
IAM00013519,Unknown,EMP10680,chanchal_srivastava91,Unknown,login_failed,SSO,Unknown,VDR-10680,DEV68436,SID699581,True,unknown user,50.0,remote
IAM00012106,Unknown,EMP10444,vedika.krishnamurthy18,Legal,login_failed,otp,192.168.117.101,VDR-10444,DEV90962,SID590488,True,Unknown,59.0,Maharashtra
IAM00013046,2026-08-15 13:03:45,EMP12545,odika.gara44,Innovation,login_success,SSO,Unknown,WS-12545,Unknown,SID146351,False,Not Applicable,50.0,remote
IAM00002561,2026-08-17 17:30:50,EMP10376,bhanumati.chandran62,Unknown,login_failed,otp,Unknown,WS-10376,DEV27987,Unknown,False,timeout,50.0,Unknown
IAM00001594,2026-09-07 09:35:02,EMP11471,meera.bath1,Legal,login_failed,Biometric,207.200.228.135,WS-11471,DEV96142,Unknown,True,Unknown,24.0,ind
IAM00018150,2026-08-21 07:45:40,EMP12657,gagan.boase71,IT Support,login_success,otp,Unknown,LPT-12657,DEV98946,SID805056,True,Not Applicable,93.0,Maharashtra
IAM00017325,2026-08-08 08:22:02,EMP10763,Unknown,Procurement,login_success,SSO,Unknown,LPT-10763,DEV77467,Unknown,True,Not Applicable,79.0,Unknown
IAM00015577,Unknown,EMP11176,Unknown,Procurement,login_success,Biometric,Unknown,Unknown,DEV71573,Unknown,True,Not Applicable,12.0,UNKNOWN
IAM00019850,2026-09-05 14:05:56,EMP12375,benjamin.sama73,Compliance,login_success,Biometric,172.16.164.183,LPT-12375,DEV29448,SID413744,True,Not Applicable,50.0,Punjab
IAM00013223,2026-08-01 17:33:33,EMP10674,tripti.iyengar15,IT,login_failed,otp,172.16.29.40,VDR-10674,DEV87894,Unknown,True,account locked,5.0,Maharashtra
IAM00011323,2026-08-15 04:50:13,EMP11001,aarush_prashad25,Unknown,login_success,MFA,Unknown,VDR-11001,DEV81188,Unknown,True,Not Applicable,50.0,DL
IAM00016374,2026-08-22 19:15:13,EMP12776,abeer.bhatt30,IT,login_success,Certificate,172.16.23.117,VDR-12776,DEV19269,SID439173,False,Not Applicable,63.0,India
IAM00002583,2026-08-08 23:13:55,EMP11469,janya.ganesh32,IT,login_failed,SSO,Unknown,WS-11469,DEV38207,Unknown,False,unknown user,92.0,Unknown
IAM00000931,2026-08-04 03:15:32,EMP11600,gagan.mitter67,Unknown,login_failed,otp,172.16.170.112,VDR-11600,DEV60738,Unknown,False,Unknown,61.0,India
IAM00001667,2026-08-09 11:33:08,EMP11794,chatura_gopal50,Unknown,login_failed,otp,192.168.226.162,Unknown,DEV45615,Unknown,False,Unknown,73.0,DL
IAM00018042,Unknown,EMP10317,GIRIK.MERCHANT23,Customer Support,login_success,SSO,192.168.165.143,WS-10317,DEV28388,Unknown,True,Not Applicable,98.0,DL
IAM00002090,2026-09-08 01:22:52,EMP10829,chaman.goda59,Legal,login_success,otp,Unknown,WS-10829,DEV44946,SID264306,True,Not Applicable,32.0,Delhi
IAM00018337,2026-09-06 13:50:01,EMP12068,fariq.dayal84,Procurement,login_success,Password,172.16.6.21,LPT-12068,DEV52706,SID450145,True,Not Applicable,50.0,Maharashtra
IAM00014906,2026-08-04 16:30:12,EMP12254,Unknown,Procurement,login_success,MFA,Unknown,VDR-12254,DEV11599,SID338281,True,Not Applicable,30.0,India
IAM00006587,2026-08-29 01:27:57,EMP11394,anamika.deshpande59,Unknown,login_success,otp,172.16.114.140,VDR-11394,Unknown,SID951095,False,Not Applicable,89.0,IN
IAM00007853,2026-08-03 14:40:43,EMP10322,bakhshi.dora47,Support,login_success,SSO,192.168.29.247,VDR-10322,DEV67850,SID-719162,True,Not Applicable,50.0,remote
IAM00017467,2026-08-20 08:16:48,EMP11747,darpan.sibal55,Unknown,login_success,MFA,Unknown,VDR-11747,Unknown,SID163987,False,Not Applicable,20.0,ind
IAM00000563,2026-01-09 00:00:00,EMP10906,libni.dave64,Unknown,login_failed,Certificate,Unknown,VDR-10906,DEV16166,Unknown,False,unknown user,40.0,Unknown
IAM00011082,2026-08-27 07:36:29,EMP11359,gaurika.patla96,Human Resources,login_success,Password,192.168.66.55,LPT-11359,DEV66547,SID620954,True,Not Applicable,93.0,Delhi
IAM00010554,2026-02-09 16:35:00,EMP12373,mitali.goel62,Operations,login_success,Password,Unknown,VDR-12373,DEV55579,SID812674,True,Not Applicable,35.0,Maharashtra
IAM00005879,2026-07-08 00:00:00,EMP10963,yash.boase95,Unknown,login_success,Certificate,Unknown,LPT-10963,DEV18566,Unknown,True,Not Applicable,80.0,UNKNOWN
IAM00000195,Unknown,EMP10446,arunima.ramaswamy21,IT Support,login_success,Biometric,172.16.140.137,LPT-10446,DEV73001,SID998311,True,Not Applicable,88.0,Unknown
IAM00006674,2026-08-27 00:00:00,EMP12505,radhika.bath93,Procurement,login_success,SSO,Unknown,LPT-12505,DEV68365,SID425770,False,Not Applicable,10.0,PB
IAM00005065,2026-08-26 22:14:21,EMP12128,anthony.cheema70,Unknown,login_success,otp,172.16.222.123,WS-12128,DEV17198,SID244080,True,Not Applicable,96.0,IN
IAM00010640,2026-08-20 13:15:01,EMP10292,Unknown,Human Resources,login_success,Certificate,Unknown,WS-10292,DEV60493,SID722968,True,Not Applicable,59.0,remote
IAM00017950,2026-08-12 00:00:00,EMP12510,MOHAMMED.MODI93,Unknown,login_success,Biometric,Unknown,LPT-12510,Unknown,SID781918,False,Not Applicable,50.0,Maharashtra
IAM00014095,Unknown,EMP10987,irya.raval32,Finance,login_failed,Certificate,172.16.62.48,Unknown,DEV44313,SID638953,False,OTP expired,57.0,Delhi
IAM00005006,2026-08-01 16:19:56,EMP11190,yuvraj.mistry78,Call Center,login_failed,otp,147.242.169.143,LPT-11190,DEV54436,Unknown,False,wrong_password,82.0,Delhi
IAM00008029,2026-08-11 22:24:06,EMP11801,Unknown,Legal,login_success,otp,192.168.71.117,LPT-11801,DEV21792,Unknown,False,Not Applicable,98.0,Delhi
IAM00007988,2026-08-23 17:15:13,EMP10939,karan_mutti81,Brand,other,Biometric,200.135.210.112,LPT-10939,DEV94399,Unknown,False,Not Applicable,84.0,Delhi
IAM00004742,2026-09-04 11:16:16,EMP11263,anirudh.warrior56,Unknown,login_success,otp,192.168.240.84,LPT-11263,DEV24559,SID377644,True,Not Applicable,48.0,ind
IAM00009097,2026-08-05 20:44:20,EMP10946,ekbal.chandra41,Unknown,login_success,Biometric,199.239.242.219,WS-10946,Unknown,SID950750,False,Not Applicable,81.0,IN
IAM00015792,Unknown,EMP10781,rohan.wali29,R&D,login_success,otp,Unknown,WS-10781,DEV17213,SID559763,True,Not Applicable,72.0,Unknown
IAM00012249,Unknown,EMP10748,faqid.kuruvilla95,IT Support,login_failed,Certificate,Unknown,LPT-10748,DEV13809,Unknown,False,Unknown,94.0,UNKNOWN
IAM00017843,Unknown,EMP10954,balendra_chada93,Customer Support,login_success,SSO,137.111.192.125,LPT-10954,DEV90012,SID941414,True,Not Applicable,43.0,IN
IAM00002820,2026-08-18 05:41:00,EMP10414,GARIMA.BEDI78,Unknown,login_success,otp,Unknown,LPT-10414,DEV63368,Unknown,True,Not Applicable,50.0,remote
IAM00017171,2026-08-31 01:32:00,EMP11497,naveen.dubey63,Unknown,login_failed,Password,211.95.83.168,WS-11497,DEV68284,Unknown,True,Unknown,42.0,Delhi
IAM00003282,2026-09-07 02:35:54,EMP12861,lakshmi.gill13,Finance,other,otp,129.126.143.177,VDR-12861,DEV81834,Unknown,True,Not Applicable,20.0,ind
IAM00006579,2026-08-03 00:00:00,EMP12587,charvi.bhavsar17,Customer Support,other,otp,Unknown,Unknown,DEV70067,Unknown,True,Not Applicable,86.0,Maharashtra
IAM00003295,2026-08-20 18:57:36,EMP11446,MEKHALA.VARUGHESE7,Human Resources,login_success,otp,172.16.166.233,LPT-11446,DEV55364,SID591327,True,Not Applicable,50.0,Unknown
IAM00003614,2026-08-16 01:41:32,EMP11005,xalak.gill58,Unknown,login_success,otp,192.168.225.63,LPT-11005,DEV85695,SID942622,True,Not Applicable,50.0,UNKNOWN
IAM00009549,2026-08-05 11:37:41,EMP12740,jasmit.madan30,R&D,login_success,Password,22.91.12.174,VDR-12740,DEV10796,SID512906,True,Not Applicable,57.0,ind
IAM00008773,2026-08-13 22:10:27,EMP12518,rushil.kuruvilla99,Legal,login_success,Certificate,Unknown,WS-12518,DEV42685,SID389098,True,Not Applicable,72.0,remote
IAM00010445,2026-08-29 11:23:00,EMP10840,AZAD.HORA31,Human Resources,login_success,otp,172.16.86.146,LPT-10840,DEV42189,SID507225,True,Not Applicable,50.0,Delhi
IAM00014111,2026-08-31 00:00:00,EMP10763,NITESH.SEKHON11,Unknown,login_success,SSO,172.16.8.228,LPT-10763,DEV77467,SID451131,False,Not Applicable,71.0,UNKNOWN
IAM00005202,2026-08-30 12:57:01,EMP11173,Unknown,Legal,login_success,MFA,172.16.140.11,LPT-11173,DEV17322,Unknown,True,Not Applicable,28.0,PB
IAM00018938,2026-08-20 11:36:00,EMP11169,jackson.chaudhary78,Unknown,login_success,otp,192.168.142.63,VDR-11169,Unknown,Unknown,True,Not Applicable,80.0,UNKNOWN
IAM00014045,2026-08-26 00:00:00,EMP11226,tanveer.dugar93,Compliance,other,Biometric,198.188.172.205,LPT-11226,DEV46040,Unknown,True,Not Applicable,98.0,remote
IAM00019567,2026-08-16 05:28:00,EMP12441,varenya.gala92,Unknown,login_success,MFA,Unknown,VDR-12441,DEV80852,SID517655,True,Not Applicable,50.0,IN
IAM00013322,2026-09-08 09:17:50,EMP11047,riya.trivedi40,R&D,login_success,Certificate,Unknown,VDR-11047,DEV89432,Unknown,True,Not Applicable,99.0,India
IAM00008205,2026-09-03 08:25:43,EMP10912,mohammed.devan20,Operations,login_failed,otp,43.155.70.178,LPT-10912,DEV26119,Unknown,False,timeout,50.0,remote
IAM00018172,2026-08-02 04:52:28,EMP11295,utkarsh.bakshi57,Legal,login_failed,otp,172.16.250.26,WS-11295,DEV63026,SID661909,False,OTP expired,50.0,Delhi
IAM00014572,2026-08-25 15:58:57,EMP11830,ATHARV.PERI95,Operations,login_failed,Biometric,15.207.189.209,LPT-11830,DEV97523,Unknown,False,OTP expired,67.0,Unknown
IAM00010022,2026-08-27 04:44:01,EMP12726,kamya.rana5,IT Support,login_failed,MFA,Unknown,WS-12726,DEV31880,SID969042,False,Unknown,85.0,UNKNOWN
IAM00009879,2026-08-27 08:53:00,EMP12978,ria.thakkar89,Legal,login_success,Biometric,192.168.231.40,VDR-12978,DEV85574,Unknown,True,Not Applicable,74.0,Maharashtra
IAM00005289,2026-08-29 16:19:08,EMP11914,krishna.nayak94,IT,login_success,MFA,115.136.241.220,LPT-11914,Unknown,SID799777,True,Not Applicable,50.0,Unknown
IAM00009330,Unknown,EMP11531,lakshit.barad43,Unknown,login_success,MFA,192.168.98.15,VDR-11531,Unknown,SID259026,True,Not Applicable,49.0,UNKNOWN
IAM00015177,2026-08-01 10:50:57,EMP10688,Unknown,Unknown,other,Biometric,Unknown,VDR-10688,DEV88128,Unknown,True,Not Applicable,25.0,UNKNOWN
IAM00013840,2026-09-08 19:23:40,EMP12446,aradhana.saha89,Human Resources,login_failed,Biometric,44.6.240.159,WS-12446,Unknown,Unknown,False,MFA failed,74.0,Unknown
IAM00017655,Unknown,EMP12967,zilmil.sankaran33,Unknown,login_failed,MFA,Unknown,LPT-12967,DEV85481,Unknown,False,account locked,46.0,Maharashtra
IAM00000525,2026-08-10 15:27:23,EMP12323,tanvi.bal60,Unknown,login_success,MFA,192.168.30.204,LPT-12323,Unknown,SID469169,True,Not Applicable,50.0,PB
IAM00004980,2026-09-07 13:38:39,EMP12719,hamsini.dhar94,Unknown,login_success,otp,Unknown,LPT-12719,DEV10421,SID548569,False,Not Applicable,6.0,remote
IAM00012635,Unknown,EMP11085,finn.kurian25,Customer Support,login_failed,SSO,Unknown,LPT-11085,DEV52391,SID-372840,False,expired password,48.0,IN
IAM00009267,2026-12-08 00:00:00,EMP12345,edhitha.dugal87,Unknown,login_success,Password,Unknown,WS-12345,Unknown,SID718487,True,Not Applicable,53.0,remote
IAM00017754,2026-09-02 12:45:15,EMP10203,samaksh.subramanian60,Customer Support,login_failed,Password,Unknown,VDR-10203,DEV93859,Unknown,True,expired password,65.0,UNKNOWN
IAM00003293,2026-08-04 01:11:26,EMP12738,devika.bhargava75,Supply Chain,login_success,otp,Unknown,VDR-12738,DEV90702,SID225258,True,Not Applicable,90.0,remote
IAM00006580,2026-02-09 12:23:00,EMP12967,zilmil.sankaran33,Support,other,SSO,Unknown,LPT-12967,DEV85481,Unknown,False,Not Applicable,28.0,Unknown
IAM00018316,2026-08-24 22:47:00,EMP11963,sanya.ram80,Sales,login_success,Biometric,Unknown,VDR-11963,Unknown,SID134681,True,Not Applicable,70.0,remote
IAM00001789,2026-08-21 09:40:00,EMP10203,samaksh.subramanian60,Customer Support,login_success,Biometric,Unknown,VDR-10203,DEV93859,SID667611,True,Not Applicable,47.0,Punjab
IAM00016688,2026-08-21 16:31:53,EMP10103,ira.mohanty76,Procurement,login_failed,SSO,Unknown,LPT-10103,DEV68529,Unknown,False,Unknown,26.0,PB
IAM00007880,2026-09-06 07:41:22,EMP12008,NEEL.BALAY38,Customer Support,login_success,Password,192.168.59.148,LPT-12008,Unknown,SID963134,True,Not Applicable,50.0,India
IAM00017924,Unknown,EMP11389,aadhya.uppal43,Legal,login_failed,otp,172.16.147.84,VDR-11389,DEV42598,SID680626,False,invalid credentials,87.0,Unknown
IAM00008617,2026-08-08 16:15:11,EMP11980,eta.saran85,Brand,login_success,Password,192.168.111.134,VDR-11980,DEV88683,SID678415,True,Not Applicable,83.0,Unknown
IAM00002389,2026-08-23 04:03:22,EMP10644,janani.rajagopalan6,Customer Support,login_success,Biometric,76.129.197.14,VDR-10644,Unknown,SID588180,True,Not Applicable,50.0,India
IAM00018010,2026-08-08 12:54:51,EMP10746,oviya.acharya25,Human Resources,other,Certificate,Unknown,WS-10746,DEV75210,Unknown,False,Not Applicable,96.0,IN
IAM00000082,Unknown,EMP11276,tripti.cherian81,Customer Support,other,otp,Unknown,LPT-11276,DEV44774,Unknown,True,Not Applicable,64.0,Maharashtra
IAM00008628,Unknown,EMP12468,Unknown,IT,login_success,SSO,178.194.131.35,WS-12468,DEV97197,SID356941,False,Not Applicable,81.0,IN
IAM00002154,2026-08-10 00:00:00,EMP12235,pahal.pingle94,Unknown,login_success,MFA,90.58.93.55,Unknown,Unknown,SID684972,True,Not Applicable,26.0,Maharashtra
IAM00013584,2026-08-25 04:22:17,EMP12800,pooja.sani57,Customer Support,login_success,SSO,192.168.13.178,LPT-12800,DEV61346,SID873384,True,Not Applicable,50.0,Punjab
IAM00014912,Unknown,EMP11287,zansi.boase65,Operations,login_success,otp,Unknown,WS-11287,DEV71151,Unknown,False,Not Applicable,53.0,Punjab
IAM00011247,2026-08-06 22:43:08,EMP10932,ayush.zacharia48,Unknown,other,Biometric,128.126.32.78,WS-10932,DEV24461,Unknown,True,Not Applicable,25.0,DL
IAM00004739,2026-08-01 05:39:46,EMP12533,qarin.hayer3,Finance,login_failed,otp,192.168.114.170,WS-12533,Unknown,Unknown,False,bad token,32.0,Unknown
IAM00000711,2026-08-20 13:09:00,EMP10962,aarav.sankaran82,Legal,login_success,Password,217.7.144.15,WS-10962,DEV84593,SID191624,True,Not Applicable,86.0,Maharashtra
IAM00015768,2026-08-12 13:17:25,EMP11939,ekbal.walia16,Sales,login_failed,otp,Unknown,WS-11939,Unknown,Unknown,False,account locked,80.0,DL
IAM00006585,Unknown,EMP10063,ira.tara4,Unknown,login_success,Password,172.16.113.5,WS-10063,DEV33819,SID640268,True,Not Applicable,48.0,DL
IAM00016818,2026-08-23 00:00:00,EMP12512,nihal.lanka44,Call Center,login_failed,MFA,212.176.36.100,WS-12512,DEV62698,Unknown,False,expired password,50.0,Maharashtra
IAM00008756,2026-08-14 15:09:59,EMP10730,omkaar.balakrishnan85,Sales,login_success,otp,30.23.27.105,WS-10730,DEV23994,SID984860,True,Not Applicable,31.0,India
IAM00015522,2026-08-19 05:07:23,EMP12579,balveer.nair93,IT,other,Biometric,218.229.2.201,VDR-12579,Unknown,Unknown,True,Not Applicable,7.0,Unknown
IAM00019148,2026-09-02 14:05:03,EMP12572,nathan.wali44,Brand,login_failed,otp,Unknown,LPT-12572,DEV81776,Unknown,False,wrong_password,50.0,ind
IAM00007480,2026-08-13 03:48:55,EMP12049,kalpit.bahri99,Operations,login_success,MFA,Unknown,LPT-12049,DEV53370,SID845540,True,Not Applicable,16.0,India
IAM00008398,2026-04-08 08:44:00,EMP12982,ekavir.karan53,Unknown,login_success,SSO,192.168.91.130,VDR-12982,Unknown,SID432089,True,Not Applicable,41.0,IN
IAM00014184,2026-08-14 16:37:41,EMP11391,gunbir.dubey35,Unknown,login_success,otp,192.168.52.53,WS-11391,DEV27195,SID735225,True,Not Applicable,50.0,UNKNOWN
IAM00002582,2026-08-02 02:42:14,EMP11683,maanav.venkatesh88,Marketing,other,Biometric,Unknown,LPT-11683,DEV18474,Unknown,False,Not Applicable,50.0,DL
IAM00016122,2026-02-09 00:00:00,EMP11000,chanakya.bali26,Operations,login_success,Password,Unknown,WS-11000,DEV42771,SID562950,True,Not Applicable,80.0,Unknown
IAM00002273,2026-09-03 22:51:28,EMP10924,noah.ranganathan16,Unknown,login_success,Password,172.16.88.220,VDR-10924,Unknown,SID164831,True,Not Applicable,63.0,Unknown
IAM00006652,2026-08-03 00:00:00,EMP10266,abhimanyu.gade25,Unknown,login_success,MFA,Unknown,WS-10266,DEV37379,SID919513,True,Not Applicable,24.0,India
IAM00016572,2026-08-10 21:30:41,EMP11865,rehaan.gola27,Finance,login_failed,Password,172.16.190.133,WS-11865,DEV50565,Unknown,True,wrong_password,93.0,Maharashtra
IAM00007197,2026-09-01 06:22:00,EMP11124,hamsini.d’alia20,Unknown,login_success,MFA,84.182.81.230,LPT-11124,DEV30398,SID707795,True,Not Applicable,59.0,Punjab
IAM00001364,2026-09-09 21:31:00,EMP12652,oliver.seshadri52,Finance,login_success,SSO,Unknown,LPT-12652,DEV33627,SID227879,True,Not Applicable,13.0,DL
IAM00019340,2026-08-05 15:39:55,EMP11631,libni.ahuja85,Operations,login_success,Password,Unknown,LPT-11631,DEV58730,SID954662,False,Not Applicable,10.0,ind
IAM00016004,2026-09-06 00:00:00,EMP10954,balendra.chada93,Unknown,other,Biometric,172.16.133.183,LPT-10954,DEV90012,Unknown,False,Not Applicable,22.0,Punjab
IAM00019664,2026-09-07 20:00:24,EMP11254,siddharth.chadha92,Human Resources,login_success,Biometric,Unknown,LPT-11254,Unknown,SID430602,True,Not Applicable,64.0,UNKNOWN
IAM00000745,2026-08-24 19:33:11,EMP10361,onkar.butala89,IT Support,login_success,otp,Unknown,VDR-10361,DEV59319,SID421963,False,Not Applicable,73.0,remote
IAM00019265,2026-08-28 00:00:00,EMP11458,agastya.wali58,Unknown,login_failed,otp,Unknown,WS-11458,DEV53917,Unknown,False,Unknown,40.0,DL
IAM00007437,2026-08-12 12:43:24,EMP12864,pooja.choudhary68,Marketing,login_success,MFA,Unknown,Unknown,DEV93489,SID263712,True,Not Applicable,84.0,Unknown
IAM00003068,Unknown,EMP12567,Unknown,IT Support,login_failed,Biometric,Unknown,VDR-12567,DEV78025,Unknown,False,bad token,50.0,Unknown
IAM00003411,2026-08-14 01:45:58,EMP10044,gopal.lala36,Human Resources,login_failed,Password,69.22.2.134,VDR-10044,DEV76768,Unknown,False,Unknown,50.0,Unknown
IAM00010872,2026-08-22 00:00:00,EMP10903,unni.guha76,Operations,other,MFA,172.16.153.2,VDR-10903,DEV96108,Unknown,False,Not Applicable,98.0,India
IAM00002398,2026-09-04 13:04:03,EMP11007,pushti.bhatia89,Unknown,login_failed,Certificate,188.233.188.97,VDR-11007,Unknown,SID814721,False,Unknown,3.0,Maharashtra
IAM00004173,2026-08-25 16:44:43,EMP11955,ronith.narayan29,Finance,login_failed,Certificate,Unknown,LPT-11955,DEV88624,SID176755,False,timeout,10.0,PB
